------Generation 0------
Rule  1: 2251211121151, Class:  0, CF:0.800473, Len: 13, Fitness_tra: 0
Rule 54: 0000807940000, Class:  0, CF:0.380806, Len:  4, Fitness_tra: 0
Rule 55: 5295151151111, Class:  0, CF:0.746736, Len: 13, Fitness_tra: 0
Rule 56: c00d000000092, Class:  0, CF:0.698999, Len:  4, Fitness_tra: 0
Rule 57: 2111111182212, Class:  0, CF:0.813027, Len: 13, Fitness_tra: 0
Rule 58: 8000000007007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 181181125c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 121215d122511, Class:  1, CF:0.656155, Len: 13, Fitness_tra: 0
Rule 61: 2155218112512, Class:  0, CF:0.0481395, Len: 13, Fitness_tra: 0
Rule 62: 1211515c11131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000080b000000, Class:  2, CF:0.113822, Len:  2, Fitness_tra: 1
Rule 64: 8111211551592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8115111111111, Class:  2, CF:0.543085, Len: 13, Fitness_tra: 0
Rule 66: 0c0000c004557, Class:  1, CF:0.890836, Len:  6, Fitness_tra: 0
Rule 67: 1111111182511, Class:  1, CF:0.595766, Len: 13, Fitness_tra: 0
Rule 68: 311119d21c515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1255118112151, Class:  1, CF:0.305247, Len: 13, Fitness_tra: 0
Rule 70: 125dc11114117, Class:  2, CF:0.98118, Len: 13, Fitness_tra: 0
Rule 71: 1c111911d1211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 11d3112911111, Class:  1, CF:0.944302, Len: 13, Fitness_tra: 0
Rule 73: 90005000c00d9, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 0000400000050, Class:  0, CF:0.481262, Len:  2, Fitness_tra: -8
Rule 75: 000000c0040c0, Class:  0, CF:0.555145, Len:  3, Fitness_tra: 0
Rule 76: 511522b11112c, Class:  2, CF:0.993462, Len: 13, Fitness_tra: 0
Rule 77: 1115418911511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 1c91111211153, Class:  0, CF:0.0254694, Len: 13, Fitness_tra: 0
Rule 79: 1112111811133, Class:  2, CF:0.636161, Len: 13, Fitness_tra: 0
Rule 80: 345cd63215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3115112153421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000002, Class:  0, CF:0.190156, Len:  1, Fitness_tra: -20
Rule 83: 1431251158111, Class:  0, CF:0.985978, Len: 13, Fitness_tra: 0
Rule 84: 2000000000002, Class:  0, CF:0.381791, Len:  2, Fitness_tra: -14
Rule 85: 148d112212111, Class:  2, CF:0.697693, Len: 13, Fitness_tra: 0
Rule 86: 1191111111141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1151221121111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 31d1895211561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3418815251131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1111418122512, Class:  0, CF:0.894913, Len: 13, Fitness_tra: 0
Rule 91: 1253111581512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 311c119211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 12151311115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3151c1b153442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1111124111141, Class:  1, CF:0.623637, Len: 13, Fitness_tra: 0
Rule 96: 0000400400d50, Class:  0, CF:0.151475, Len:  4, Fitness_tra: 0
Rule 97: 1511111112211, Class:  2, CF:0.856186, Len: 13, Fitness_tra: 0
Rule 98: 5111214111112, Class:  0, CF:0.823791, Len: 13, Fitness_tra: 0
Rule 99: 1251139215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3812133211113, Class:  2, CF:0.812932, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:65.493
------Result------
Miss_rate(tra)	:65.493
Miss_rate(tst)	:63.8889
ARL				:10.3714

------Generation 0------
Rule  1: 000000c000002, Class:  0, CF:0.727188, Len:  2, Fitness_tra: 18
Rule  2: 000080b000000, Class:  2, CF:0.113822, Len:  2, Fitness_tra: 1
Rule  3: 2251211121151, Class:  0, CF:0.800473, Len: 13, Fitness_tra: 0
Rule  4: 02e0807040000, Class:  0, CF:0.774528, Len:  5, Fitness_tra: 0
Rule  5: 1151122311211, Class:  0, CF:0.339759, Len: 13, Fitness_tra: 0
Rule  6: 1c15151121511, Class:  1, CF:0.999853, Len: 13, Fitness_tra: 0
Rule  7: 34d113121d111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 3111111155135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3812133211113, Class:  2, CF:0.812932, Len: 13, Fitness_tra: 0
Rule 10: 1515112348881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 55311141c1212, Class:  0, CF:0.786352, Len: 13, Fitness_tra: 0
Rule 12: 9191cc2113121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 1195822111122, Class:  1, CF:0.426863, Len: 13, Fitness_tra: 0
Rule 14: 5515214128188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 119511412112c, Class:  0, CF:0.984119, Len: 13, Fitness_tra: 0
Rule 16: 2125258252592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111115211151, Class:  0, CF:0.140414, Len: 13, Fitness_tra: 0
Rule 18: 1111151112511, Class:  1, CF:0.812497, Len: 13, Fitness_tra: 0
Rule 19: 1111115511114, Class:  1, CF:0.57015, Len: 13, Fitness_tra: 0
Rule 20: 1111111151151, Class:  1, CF:0.507431, Len: 13, Fitness_tra: 0
Rule 21: 3458155851133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9c31159c11d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 14111d52281d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1251139215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1181152122511, Class:  1, CF:0.384593, Len: 13, Fitness_tra: 0
Rule 26: 1531121511241, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1251111851119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 953511112122c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1151215111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 155111212821c, Class:  2, CF:0.957591, Len: 13, Fitness_tra: 0
Rule 32: 009050000000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 33: 5121111124151, Class:  0, CF:0.962292, Len: 13, Fitness_tra: 0
Rule 34: 118111c181114, Class:  0, CF:0.253696, Len: 13, Fitness_tra: 0
Rule 35: 8811151224514, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1c12533255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151121141c21, Class:  0, CF:0.351931, Len: 13, Fitness_tra: 0
Rule 38: 1111c15154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111851c81835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11d522b121112, Class:  1, CF:0.172524, Len: 13, Fitness_tra: 0
Rule 41: 1218851218d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1155199112211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 9111c2792511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: d0d0000048440, Class:  0, CF:0.629103, Len:  6, Fitness_tra: 0
Rule 46: 119515d118551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 0006660000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 48: 5111214111112, Class:  0, CF:0.823791, Len: 13, Fitness_tra: 0
Rule 49: 55318273c1118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 12d1531211111, Class:  1, CF:0.661397, Len: 13, Fitness_tra: 0
Rule 51: 9251c93115531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11d5111121141, Class:  1, CF:0.541655, Len: 13, Fitness_tra: 0
Rule 53: 0000807940000, Class:  0, CF:0.380806, Len:  4, Fitness_tra: 0
Rule 54: 5295151151111, Class:  0, CF:0.746736, Len: 13, Fitness_tra: 0
Rule 55: c00d000000092, Class:  0, CF:0.698999, Len:  4, Fitness_tra: 0
Rule 56: 2111111182212, Class:  0, CF:0.813027, Len: 13, Fitness_tra: 0
Rule 57: 8000000007007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 181181125c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 121215d122511, Class:  1, CF:0.656155, Len: 13, Fitness_tra: 0
Rule 60: 2155218112512, Class:  0, CF:0.0481395, Len: 13, Fitness_tra: 0
Rule 61: 1211515c11131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1511124322112, Class:  1, CF:0.0170182, Len: 13, Fitness_tra: 0
Rule 63: 8111211551592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8115111111111, Class:  2, CF:0.543085, Len: 13, Fitness_tra: 0
Rule 65: 0c0000c004557, Class:  1, CF:0.890836, Len:  6, Fitness_tra: 0
Rule 66: 1111111182511, Class:  1, CF:0.595766, Len: 13, Fitness_tra: 0
Rule 67: 311119d21c515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1255118112151, Class:  1, CF:0.305247, Len: 13, Fitness_tra: 0
Rule 69: 125dc11114117, Class:  2, CF:0.98118, Len: 13, Fitness_tra: 0
Rule 70: 1c111911d1211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 11d3112911111, Class:  1, CF:0.944302, Len: 13, Fitness_tra: 0
Rule 72: 90005000c00d9, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: 000000c0040c0, Class:  0, CF:0.555145, Len:  3, Fitness_tra: -13
Rule 74: 511522b11112c, Class:  2, CF:0.993462, Len: 13, Fitness_tra: 0
Rule 75: 1115418911511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1c91111211153, Class:  0, CF:0.0254694, Len: 13, Fitness_tra: 0
Rule 77: 1112111811133, Class:  2, CF:0.636161, Len: 13, Fitness_tra: 0
Rule 78: 345cd63215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3115112153421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1431251158111, Class:  0, CF:0.985978, Len: 13, Fitness_tra: 0
Rule 81: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 8111412112111, Class:  2, CF:0.193419, Len: 13, Fitness_tra: 0
Rule 83: 5193111113411, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 1411215112191, Class:  0, CF:0.945692, Len: 13, Fitness_tra: 0
Rule 85: 1211218211d11, Class:  1, CF:0.549697, Len: 13, Fitness_tra: 0
Rule 86: 2000000000002, Class:  0, CF:0.381791, Len:  2, Fitness_tra: -47
Rule 87: 1191112115121, Class:  2, CF:0.863471, Len: 13, Fitness_tra: 0
Rule 88: 1211428381111, Class:  0, CF:0.356456, Len: 13, Fitness_tra: 0
Rule 89: 141521c111151, Class:  1, CF:0.978542, Len: 13, Fitness_tra: 0
Rule 90: 0c00008004554, Class:  0, CF:0.0467536, Len:  6, Fitness_tra: 0
Rule 91: a0a0111940501, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 8c0000cdc4557, Class:  1, CF:0.289516, Len:  9, Fitness_tra: 0
Rule 93: 1111815211151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 8000080050007, Class:  0, CF:0.0897862, Len:  4, Fitness_tra: 0
Rule 95: 9151c1715344c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 943125115c111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: d008705251100, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: 1215111111533, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 2115059251111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1115c351541c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:64.0845
------Result------
Miss_rate(tra)	:64.0845
Miss_rate(tst)	:58.3333
ARL				:11.1111

------Generation 1------
Rule  1: 000000c000002, Class:  0, CF:0.727188, Len:  2, Fitness_tra: 15
Rule  2: 000080b000000, Class:  2, CF:0.113822, Len:  2, Fitness_tra: 4
Rule  3: 0006660000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule  4: 2251211121151, Class:  0, CF:0.800473, Len: 13, Fitness_tra: 0
Rule  5: 1151122311211, Class:  0, CF:0.339759, Len: 13, Fitness_tra: 0
Rule  6: 1c15151121511, Class:  1, CF:0.999853, Len: 13, Fitness_tra: 0
Rule  7: 34d113121d111, Class:  2, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: 3111111155135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3812133211113, Class:  2, CF:0.812932, Len: 13, Fitness_tra: 2
Rule 10: 1515112348881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 55311141c1212, Class:  0, CF:0.786352, Len: 13, Fitness_tra: 0
Rule 12: 9191cc2113121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 1195822111122, Class:  1, CF:0.426863, Len: 13, Fitness_tra: 0
Rule 14: 5515214128188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 119511412112c, Class:  0, CF:0.984119, Len: 13, Fitness_tra: 0
Rule 16: 2125258252592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111115211151, Class:  0, CF:0.140414, Len: 13, Fitness_tra: 0
Rule 18: 1111151112511, Class:  1, CF:0.812497, Len: 13, Fitness_tra: 0
Rule 19: 1111115511114, Class:  1, CF:0.57015, Len: 13, Fitness_tra: 0
Rule 20: 1111111151151, Class:  1, CF:0.507431, Len: 13, Fitness_tra: 0
Rule 21: 3458155851133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9c31159c11d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 14111d52281d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1251139215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1181152122511, Class:  1, CF:0.384593, Len: 13, Fitness_tra: 0
Rule 26: 1531121511241, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1251111851119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 953511112122c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1151215111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 155111212821c, Class:  2, CF:0.957591, Len: 13, Fitness_tra: 0
Rule 32: 009050000000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 33: 5121111124151, Class:  0, CF:0.962292, Len: 13, Fitness_tra: 0
Rule 34: 118111c181114, Class:  0, CF:0.253696, Len: 13, Fitness_tra: 0
Rule 35: 8811151224514, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1c12533255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151121141c21, Class:  0, CF:0.351931, Len: 13, Fitness_tra: 0
Rule 38: 1111c15154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111851c81835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11d522b121112, Class:  1, CF:0.172524, Len: 13, Fitness_tra: 0
Rule 41: 1218851218d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1155199112211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 9111c2792511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: d0d0000048440, Class:  0, CF:0.629103, Len:  6, Fitness_tra: -7
Rule 46: 119515d118551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 02e0807040000, Class:  0, CF:0.774528, Len:  5, Fitness_tra: 0
Rule 48: 5111214111112, Class:  0, CF:0.823791, Len: 13, Fitness_tra: 0
Rule 49: 55318273c1118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 12d1531211111, Class:  1, CF:0.661397, Len: 13, Fitness_tra: 0
Rule 51: 9251c93115531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11d5111121141, Class:  1, CF:0.541655, Len: 13, Fitness_tra: 0
Rule 53: 0000807940000, Class:  0, CF:0.380806, Len:  4, Fitness_tra: 0
Rule 54: 5295151151111, Class:  0, CF:0.746736, Len: 13, Fitness_tra: 0
Rule 55: c00d000000092, Class:  0, CF:0.698999, Len:  4, Fitness_tra: 0
Rule 56: 2111111182212, Class:  0, CF:0.813027, Len: 13, Fitness_tra: 0
Rule 57: 8000000007007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 181181125c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 121215d122511, Class:  1, CF:0.656155, Len: 13, Fitness_tra: 0
Rule 60: 2155218112512, Class:  0, CF:0.0481395, Len: 13, Fitness_tra: 0
Rule 61: 1211515c11131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1511124322112, Class:  1, CF:0.0170182, Len: 13, Fitness_tra: 0
Rule 63: 8111211551592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8115111111111, Class:  2, CF:0.543085, Len: 13, Fitness_tra: 2
Rule 65: 0c0000c004557, Class:  1, CF:0.890836, Len:  6, Fitness_tra: 0
Rule 66: 1111111182511, Class:  1, CF:0.595766, Len: 13, Fitness_tra: 0
Rule 67: 311119d21c515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1255118112151, Class:  1, CF:0.305247, Len: 13, Fitness_tra: 0
Rule 69: 125dc11114117, Class:  2, CF:0.98118, Len: 13, Fitness_tra: 0
Rule 70: 1c111911d1211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 11d3112911111, Class:  1, CF:0.944302, Len: 13, Fitness_tra: 0
Rule 72: 90005000c00d9, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: 1115c351541c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 511522b11112c, Class:  2, CF:0.993462, Len: 13, Fitness_tra: 0
Rule 75: 1115418911511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1c91111211153, Class:  0, CF:0.0254694, Len: 13, Fitness_tra: 0
Rule 77: 1112111811133, Class:  2, CF:0.636161, Len: 13, Fitness_tra: 11
Rule 78: 345cd63215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3115112153421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1431251158111, Class:  0, CF:0.985978, Len: 13, Fitness_tra: 0
Rule 81: 000000c004000, Class:  0, CF:0.60535, Len:  2, Fitness_tra: -15
Rule 82: 1122821211511, Class:  1, CF:0.161356, Len: 13, Fitness_tra: 0
Rule 83: 0c00008004557, Class:  1, CF:0.91392, Len:  6, Fitness_tra: 0
Rule 84: 11d38241c1411, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 1151814111111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1215115212131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 115121111921c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 000ae60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3195cc4115142, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 000080b000000, Class:  2, CF:0.113822, Len:  0, Fitness_tra: 0
Rule 91: 34d1121a1dcc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1155149112211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 1255118112151, Class:  1, CF:0.305247, Len:  0, Fitness_tra: 0
Rule 94: 1100000120100, Class:  1, CF:0.0590593, Len:  5, Fitness_tra: 0
Rule 95: 1195822111122, Class:  1, CF:0.426863, Len:  0, Fitness_tra: 0
Rule 96: 100d018911092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3115112153b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 8000967dc4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1115118911511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: a000802040000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
------Current------
Miss_rate(tra)	:45.0704
------Result------
Miss_rate(tra)	:45.0704
Miss_rate(tst)	:41.6667
ARL				:11.0769

------Generation 2------
Rule  1: 000000c000002, Class:  0, CF:0.727188, Len:  2, Fitness_tra: 12
Rule  2: 1112111811133, Class:  2, CF:0.636161, Len: 13, Fitness_tra: 13
Rule  3: 000080b000000, Class:  2, CF:0.113822, Len:  2, Fitness_tra: 4
Rule  4: 8115111111111, Class:  2, CF:0.543085, Len: 13, Fitness_tra: 1
Rule  5: 3812133211113, Class:  2, CF:0.812932, Len: 13, Fitness_tra: 2
Rule  6: a000802040000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule  7: 34d113121d111, Class:  2, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: 2251211121151, Class:  0, CF:0.800473, Len: 13, Fitness_tra: 0
Rule  9: 1c15151121511, Class:  1, CF:0.999853, Len: 13, Fitness_tra: 0
Rule 10: 1515112348881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 55311141c1212, Class:  0, CF:0.786352, Len: 13, Fitness_tra: 0
Rule 12: 9191cc2113121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 1195822111122, Class:  1, CF:0.426863, Len: 13, Fitness_tra: 0
Rule 14: 5515214128188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
