------Generation 0------
Rule  1: b5fce13111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b5f121991c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 3949581121951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4261219911749, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 71b91185112d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7c791512d8e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4172111151991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11b555821d512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f32151c831398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f5121dd515191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2da1155328113, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 43: 66a12d3881113, Class:  1, CF:0.963679, Len: 13, Fitness_tra: 1
Rule 44: 7271c81911351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 74bac13513148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000005, Class:  0, CF:0.0247603, Len:  1, Fitness_tra: 250
Rule 47: 4568592551518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 15411151183e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 311d59e12c153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4211d191352d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000090809000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 52: 413c83e921881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000d000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 54: 21a1d13112153, Class:  0, CF:0.989913, Len: 13, Fitness_tra: 19
Rule 55: b1435311212ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6121152125531, Class:  0, CF:0.0596813, Len: 13, Fitness_tra: 13
Rule 57: 66351111d518d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 63b1151113311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1115581115911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7ca15119d1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6af815c53e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 6a61c1e32c811, Class:  0, CF:0.298584, Len: 13, Fitness_tra: 2
Rule 63: 153d115151ddc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 31b51ce161521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 44755cd518958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0003de0c00d08, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule 67: 41ad8531551dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 47455d6c22159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4df23175d1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a6681153d2181, Class:  1, CF:0.709308, Len: 13, Fitness_tra: 0
Rule 71: 411dcd1932529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2861253151111, Class:  0, CF:0.857357, Len: 13, Fitness_tra: 0
Rule 73: 00000000d0200, Class:  1, CF:0.0304154, Len:  2, Fitness_tra: -217
Rule 74: 197c118821311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000009000b0, Class:  0, CF:0.862504, Len:  2, Fitness_tra: 87
Rule 76: 6f359c811528e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0900000500050, Class:  0, CF:  1, Len:  3, Fitness_tra: 14
Rule 78: f3a8153182283, Class:  1, CF:0.947197, Len: 13, Fitness_tra: -4
Rule 79: 242112cde1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: ffa11c251181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1e28115211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b83153821531c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11619828e5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4ca9d21123115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3f325d6e2c281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1521952215591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6321911115151, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule 88: 2862312181958, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 1215d89832911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4272c11131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 617e111d151d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: f141111111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 72185514155e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6e1dc19333915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3af5183585823, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 96: 7479de1821198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000080de005d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4421115113118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: faa3198125251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: b23c311589121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.6689
------Result------
Miss_rate(tra)	:44.6689
Miss_rate(tst)	:43.4343
ARL				:10.6667

------Generation 0------
Rule  1: 0000000000005, Class:  0, CF:0.0247603, Len:  1, Fitness_tra: 295
Rule  2: 00000009000b0, Class:  0, CF:0.862504, Len:  2, Fitness_tra: 89
Rule  3: 21a1d13112153, Class:  0, CF:0.989913, Len: 13, Fitness_tra: 31
Rule  4: 0900000500050, Class:  0, CF:  1, Len:  3, Fitness_tra: 19
Rule  5: 6321911115151, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  6: 6121152125531, Class:  0, CF:0.0596813, Len: 13, Fitness_tra: 13
Rule  7: 111131818111c, Class:  0, CF:0.0256999, Len: 13, Fitness_tra: 23
Rule  8: 163d3131218d6, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  9: 25fd11111d152, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule 10: 0003de0c00d08, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule 11: 2da1155328113, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule 12: 3af5183585823, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 13: 000d000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 14: 6a61c1e32c811, Class:  0, CF:0.298584, Len: 13, Fitness_tra: 4
Rule 15: 66a12d3881113, Class:  1, CF:0.963679, Len: 13, Fitness_tra: 2
Rule 16: 0000090809000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 17: b5fce13111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1a621f1dc8816, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 214151511d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a1a8311918151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a579551183815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c111791f93b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c16558d41853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4215d51525d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111d213918813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 21a1181553c85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 7da251158397d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1b11c15532911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1665341191125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 4276155115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 712e119c51311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: ae7955d285531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b5f121991c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 3949581121951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4261219911749, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 71b91185112d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7c791512d8e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4172111151991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11b555821d512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f32151c831398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f5121dd515191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b23c311589121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 777213185559e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271c81911351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 74bac13513148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: ae15311121335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4568592551518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 15411151183e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 311d59e12c153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4211d191352d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7cb9111519311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 413c83e921881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 363c19618cccd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1549511518111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1435311212ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6329111115d25, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 66351111d518d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 63b1151113311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1115581115911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7ca15119d1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6af815c53e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 223523e111121, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 63: 153d115151ddc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 31b51ce161521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 44755cd518958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1fa891551d358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 41ad8531551dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 47455d6c22159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4df23175d1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a6681153d2181, Class:  1, CF:0.709308, Len: 13, Fitness_tra: -10
Rule 71: 411dcd1932529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2861253151111, Class:  0, CF:0.857357, Len: 13, Fitness_tra: 6
Rule 73: 197c118821311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b116821d51551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 6f359c811528e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6941c1953915c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: faa3198125251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 242112cde1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: ffa11c251181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e28115211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: fd43115515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1211122118185, Class:  0, CF:0.266398, Len: 13, Fitness_tra: 0
Rule 83: a3f1e12553515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2b75911825d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3662e12116515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 3371c56511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b1a18151c9d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0300000500050, Class:  0, CF:0.118227, Len:  3, Fitness_tra: 22
Rule 89: 4b42d21191351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 25a1151991111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4d3c3165d9111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4265349191725, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11619828e5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3bf54835551d3, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 1e2883e921181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1b43531132911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 4205d55025d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 07021e0100d08, Class:  0, CF:  1, Len:  7, Fitness_tra: 7
Rule 99: 2da9921123815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4c00020120155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:31.0887
------Result------
Miss_rate(tra)	:31.0887
Miss_rate(tst)	:35.3535
ARL				:10.5806

------Generation 1------
Rule  1: 0000000000005, Class:  0, CF:0.0247603, Len:  1, Fitness_tra: 295
Rule  2: 00000009000b0, Class:  0, CF:0.862504, Len:  2, Fitness_tra: 89
Rule  3: 21a1d13112153, Class:  0, CF:0.989913, Len: 13, Fitness_tra: 31
Rule  4: 0900000500050, Class:  0, CF:  1, Len:  3, Fitness_tra: 19
Rule  5: 6321911115151, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  6: 6121152125531, Class:  0, CF:0.0596813, Len: 13, Fitness_tra: 13
Rule  7: 111131818111c, Class:  0, CF:0.0256999, Len: 13, Fitness_tra: 23
Rule  8: 163d3131218d6, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  9: 25fd11111d152, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule 10: 0003de0c00d08, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule 11: 2da1155328113, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule 12: 3af5183585823, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 13: 000d000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 14: 6a61c1e32c811, Class:  0, CF:0.298584, Len: 13, Fitness_tra: 4
Rule 15: 66a12d3881113, Class:  1, CF:0.963679, Len: 13, Fitness_tra: 2
Rule 16: 0000090809000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 17: b5fce13111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1a621f1dc8816, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 214151511d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a1a8311918151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a579551183815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c111791f93b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c16558d41853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4215d51525d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111d213918813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 21a1181553c85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 7da251158397d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1b11c15532911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1665341191125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 4276155115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 712e119c51311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: ae7955d285531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b5f121991c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 3949581121951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4261219911749, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 71b91185112d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7c791512d8e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4172111151991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11b555821d512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f32151c831398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f5121dd515191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b23c311589121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 777213185559e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271c81911351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 74bac13513148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: ae15311121335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4568592551518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 15411151183e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 311d59e12c153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4211d191352d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7cb9111519311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 413c83e921881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 363c19618cccd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1549511518111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1435311212ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6329111115d25, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 66351111d518d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 63b1151113311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1115581115911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7ca15119d1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6af815c53e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 223523e111121, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 63: 153d115151ddc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 31b51ce161521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 44755cd518958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1fa891551d358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 41ad8531551dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 47455d6c22159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4df23175d1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a6681153d2181, Class:  1, CF:0.709308, Len: 13, Fitness_tra: -10
Rule 71: 411dcd1932529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2861253151111, Class:  0, CF:0.857357, Len: 13, Fitness_tra: 6
Rule 73: 197c118821311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b116821d51551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 6f359c811528e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6941c1953915c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: faa3198125251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 242112cde1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: ffa11c251181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e28115211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: fd43115515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1211122118185, Class:  0, CF:0.266398, Len: 13, Fitness_tra: 0
Rule 83: a3f1e12553515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2b75911825d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3662e12116515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 3371c56511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b1a18151c9d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0300000500050, Class:  0, CF:0.118227, Len:  3, Fitness_tra: 22
Rule 89: 4b42d21191351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 25a1151991111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4d3c3165d9111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4265349191725, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11619828e5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3bf54835551d3, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 1e2883e921181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1b43531132911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 4205d55025d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 07021e0100d08, Class:  0, CF:  1, Len:  7, Fitness_tra: 7
Rule 99: 2da9921123815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4c00020120155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:31.0887
------Result------
Miss_rate(tra)	:31.0887
Miss_rate(tst)	:35.3535
ARL				:10.5806

------Generation 2------
Rule  1: 0000000000005, Class:  0, CF:0.0247603, Len:  1, Fitness_tra: 290
Rule  2: 00000009000b0, Class:  0, CF:0.862504, Len:  2, Fitness_tra: 89
Rule  3: 21a1d13112153, Class:  0, CF:0.989913, Len: 13, Fitness_tra: 18
Rule  4: 111131818111c, Class:  0, CF:0.0256999, Len: 13, Fitness_tra: 24
Rule  5: 0300000500050, Class:  0, CF:0.118227, Len:  3, Fitness_tra: 9
Rule  6: 0900000500050, Class:  0, CF:  1, Len:  3, Fitness_tra: 14
Rule  7: 6121152125531, Class:  0, CF:0.0596813, Len: 13, Fitness_tra: 13
Rule  8: 6321911115151, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  9: 25fd11111d152, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 2da1155328113, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 11: 07021e0100d08, Class:  0, CF:  1, Len:  7, Fitness_tra: 7
Rule 12: 3af5183585823, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 13: 2861253151111, Class:  0, CF:0.857357, Len: 13, Fitness_tra: 1
Rule 14: 223523e111121, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
