------Generation 0------
Rule  1: 1313e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 39fa351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13336d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000c, Class:  0, CF:0.0755836, Len:  1, Fitness_tra: 17
Rule 49: 13fa118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 396f561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 193f612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131a65d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000e02, Class:  1, CF:0.93763, Len:  2, Fitness_tra: 1
Rule 55: 8513182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 1733111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 57: 16a6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3161f5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1d16531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1366112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 116a182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 62: c5afd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1166551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 9931112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1f3a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 161a355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 313a531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1111311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 69: 111f132, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 8d1a121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 1dfa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 91f131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1641311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21ffd58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e366152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11f61d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21133d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5513115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2516531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0e50000, Class:  1, CF:0.66153, Len:  2, Fitness_tra: -5
Rule 81: 25aa115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3513314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000d00, Class:  1, CF:0.287424, Len:  1, Fitness_tra: -87
Rule 84: 3133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d1f6d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e11a644, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 87: 13163d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e116e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 39faa58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1331318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000690, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 93: 66aa311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1151611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0f000d0, Class:  0, CF:0.895597, Len:  2, Fitness_tra: 10
Rule 96: 1166d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 91f6131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 15ff139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 9331658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e66a151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:88.3803
------Result------
Miss_rate(tra)	:88.3803
Miss_rate(tst)	:76.4706
ARL				:3.96

------Generation 0------
Rule  1: 0500500, Class:  1, CF:0.920887, Len:  2, Fitness_tra: 193
Rule  2: 000000c, Class:  0, CF:0.0755836, Len:  1, Fitness_tra: 132
Rule  3: 0f000d0, Class:  0, CF:0.895597, Len:  2, Fitness_tra: 7
Rule  4: 00000eb, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule  5: 0000004, Class:  0, CF:0.00811743, Len:  1, Fitness_tra: 44
Rule  6: 0000690, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule  7: 0e00600, Class:  0, CF:0.829399, Len:  2, Fitness_tra: 4
Rule  8: 0000e02, Class:  1, CF:0.93763, Len:  2, Fitness_tra: 12
Rule  9: 1313e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: bda6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 521f913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d1315e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11aa118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15f6dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 71a1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 132f311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 6efff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 166f1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18f1315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3361f54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1533151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 11ff913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e66a151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 16a3a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e91f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9131919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 25a6281, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 11ffd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 61fad31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15afd1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 116635c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 13af15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11661d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: e3ff918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 132f351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 361f155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9331658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3fa31d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 316312c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e161651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a5f155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 33f1385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 391aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11611e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 39fa351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13336d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 31611d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 13fa118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 396f561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 193f612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131a65d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8513182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: 1733111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 16a6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3161f5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1d16531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1366112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 116a182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 61: c5afd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1166551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 9931112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1f3a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 161a355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 313a531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1111311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 111f132, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 69: 8d1a121, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 70: 1dfa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 91f131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1641311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 21ffd58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e366152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11f61d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21133d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5513115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2516531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 25aa115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3513314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1611311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 31af313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3566825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 316f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1131533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1713d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 953ad25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e133111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 89: 1131518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000e3, Class:  0, CF:  1, Len:  2, Fitness_tra: 7
Rule 91: 816e179, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b166b81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1333152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5d5310a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 13fd918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2166981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0001051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 16a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 02fa351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00a0302, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
------Current------
Miss_rate(tra)	:54.5775
------Result------
Miss_rate(tra)	:54.5775
Miss_rate(tst)	:26.4706
ARL				:4.1

------Generation 1------
Rule  1: 0500500, Class:  1, CF:0.920887, Len:  2, Fitness_tra: 193
Rule  2: 000000c, Class:  0, CF:0.0755836, Len:  1, Fitness_tra: 132
Rule  3: 0f000d0, Class:  0, CF:0.895597, Len:  2, Fitness_tra: 7
Rule  4: 00000eb, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule  5: 0000004, Class:  0, CF:0.00811743, Len:  1, Fitness_tra: 44
Rule  6: 0000690, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule  7: 0e00600, Class:  0, CF:0.829399, Len:  2, Fitness_tra: 4
Rule  8: 0000e02, Class:  1, CF:0.93763, Len:  2, Fitness_tra: 12
Rule  9: 1313e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: bda6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 521f913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d1315e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11aa118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15f6dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 71a1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 132f311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 6efff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 166f1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18f1315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3361f54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1533151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 11ff913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e66a151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 16a3a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e91f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9131919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 25a6281, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 11ffd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 61fad31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15afd1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 116635c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 13af15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11661d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: e3ff918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 132f351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 361f155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9331658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3fa31d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 316312c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e161651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a5f155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 33f1385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 391aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11611e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 39fa351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13336d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 31611d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 13fa118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 396f561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 193f612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131a65d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8513182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: 1733111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 16a6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3161f5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1d16531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1366112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 116a182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 61: c5afd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1166551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 9931112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1f3a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 161a355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 313a531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1111311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 111f132, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 69: 8d1a121, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 70: 1dfa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 91f131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1641311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 21ffd58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e366152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11f61d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21133d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5513115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2516531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 25aa115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3513314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1611311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 31af313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3566825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 316f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1131533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1713d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 953ad25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e133111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 89: 1131518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000e3, Class:  0, CF:  1, Len:  2, Fitness_tra: 7
Rule 91: 816e179, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b166b81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1333152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5d5310a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 13fd918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2166981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0001051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 16a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 02fa351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00a0302, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
------Current------
Miss_rate(tra)	:54.5775
------Result------
Miss_rate(tra)	:54.5775
Miss_rate(tst)	:26.4706
ARL				:4.1

------Generation 2------
Rule  1: 0500500, Class:  1, CF:0.920887, Len:  2, Fitness_tra: 194
Rule  2: 000000c, Class:  0, CF:0.0755836, Len:  1, Fitness_tra: 50
Rule  3: 0000004, Class:  0, CF:0.00811743, Len:  1, Fitness_tra: 2
Rule  4: 0000e02, Class:  1, CF:0.93763, Len:  2, Fitness_tra: 11
Rule  5: 0f000d0, Class:  0, CF:0.895597, Len:  2, Fitness_tra: 8
Rule  6: 00000e3, Class:  0, CF:  1, Len:  2, Fitness_tra: 7
Rule  7: 0000690, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule  8: 0e00600, Class:  0, CF:0.829399, Len:  2, Fitness_tra: 4
Rule  9: 00000eb, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 10: 00a0302, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 11: 8d1a121, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 12: bda6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11aa118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15f6dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 71a1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 132f311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 6efff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 166f1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18f1315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3361f54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1533151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 11ff913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e66a151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 16a3a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e91f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9131919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 25a6281, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 11ffd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 61fad31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15afd1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 116635c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 13af15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11661d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: e3ff918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
