------Generation 0------
Rule  1: 96e821e23619921285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 5211411e72c2121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 39f5415c5115111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 51121232d159121911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000c0000000000005, Class:  0, CF:0.507546, Len:  2, Fitness_tra: -1
Rule 57: 936524921e59522119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 9135241293d5122585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 85211b2528c4111222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2c1814c51c21111195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: d00b00000000000007, Class:  0, CF:0.842795, Len:  3, Fitness_tra: 4
Rule 62: 521227417c21121c51, Class:  0, CF:0.995833, Len: 18, Fitness_tra: 0
Rule 63: 1e6122143351121551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 511c21152112821215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 511541121588141211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 996524319111142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 136124341e113111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000000000000c0d2, Class:  1, CF:0.1128, Len:  3, Fitness_tra: 3
Rule 69: 121212211114121111, Class:  0, CF:0.17103, Len: 18, Fitness_tra: 0
Rule 70: 11d17cc121cc112121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 31352111d525971115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00d000000400000600, Class:  0, CF:0.184985, Len:  3, Fitness_tra: 4
Rule 73: d251c121112c1c15e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 85882415212c141482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 51512285c21c128131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 800000000000000000, Class:  0, CF:0.359397, Len:  1, Fitness_tra: 275
Rule 77: 91312294131d111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 79: cc514bc541421c5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e6d119451d9921283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 9661c23496d9141221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000400, Class:  0, CF:0.0466313, Len:  1, Fitness_tra: 115
Rule 83: 1212111145811841c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 1d1172125515171119, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 153d2114115d171113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 221121512212c47111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 87: 1361c2145ed1121281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 151c14112521171111, Class:  0, CF:0.994563, Len: 18, Fitness_tra: 0
Rule 89: 11111b1c1c18812211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: 81124121218c1c1185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 92: 1161113711de118821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 12512411214412c113, Class:  0, CF:0.611409, Len: 18, Fitness_tra: 0
Rule 94: 911d121451d3122511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 14181481c182122131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 96: 5a31129716151c185d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 215222812181444511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: 00c0007e000b0000d0, Class:  1, CF:0.786659, Len:  5, Fitness_tra: 0
Rule 99: 8218442d1214842119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1d12111d2814521b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:24.4094
------Result------
Miss_rate(tra)	:24.4094
Miss_rate(tst)	:25
ARL				:12.1395

------Generation 0------
Rule  1: 800000000000000000, Class:  0, CF:0.359397, Len:  1, Fitness_tra: 149
Rule  2: 000000000000000400, Class:  0, CF:0.0466313, Len:  1, Fitness_tra: 89
Rule  3: 00d000000400000600, Class:  0, CF:0.184985, Len:  3, Fitness_tra: 1
Rule  4: d00b00000000000007, Class:  0, CF:0.842795, Len:  3, Fitness_tra: 2
Rule  5: 00000000000000c0d2, Class:  1, CF:0.1128, Len:  3, Fitness_tra: -1
Rule  6: c0070000000000c060, Class:  1, CF:0.764281, Len:  4, Fitness_tra: -1
Rule  7: 0000cb000000000008, Class:  0, CF:0.789079, Len:  3, Fitness_tra: 2
Rule  8: 96e821e23619921285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 9132413251119c2711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 218244858188512214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 81d1c11111211c2221, Class:  1, CF:0.886798, Len: 18, Fitness_tra: 0
Rule 12: 156112dc3d115c1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1111119159531253d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 885121812111811528, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 15: 2115121c515814111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 113812919355519155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1361119111551211c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1252122522c2112113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 9338123be3311c11c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d21224434844112118, Class:  0, CF:0.995434, Len: 18, Fitness_tra: 0
Rule 21: 00044c0eb007000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: dc1512812252811211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 113142123e59311185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 511114921151e22111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 00000c0000400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c000007e007b000000, Class:  1, CF:0.868291, Len:  5, Fitness_tra: 0
Rule 27: 1d12111d2814521b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 14524111c1c2111113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 111114125125121139, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: d55224288511545219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11152491511952b119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 22d11221c1812c2c22, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 33: c1121425411881cc82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d125221d1411722111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1115c25c11221414e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c15114c112c158c7c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11814b131271211411, Class:  0, CF:0.310321, Len: 18, Fitness_tra: 0
Rule 38: 131514e75e5531511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000c0000, Class:  1, CF:0.00958777, Len:  1, Fitness_tra: 0
Rule 40: 911114349131111125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1ee547111588915255, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: c121b2138142821c4b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 5111111122182bcc13, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 1112411111128111c1, Class:  0, CF:0.504979, Len: 18, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 46: 113d42923315112111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d11522282dc12111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 13387b1be333112182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 111c215459d9e11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 39f5489213d1121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 518211497222c21122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5211411e72c2121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 39f5415c5115111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51121232d159121911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8218442d1214842119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 936524921e59522119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9135241293d5122585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 85211b2528c4111222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2c1814c51c21111195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c121b7838584182174, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 521227417c21121c51, Class:  0, CF:0.995833, Len: 18, Fitness_tra: 0
Rule 62: 1e6122143351121551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511c21152112821215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 511541121588141211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 996524319111142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 136124341e113111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 51121782512112d215, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 121212211114121111, Class:  0, CF:0.17103, Len: 18, Fitness_tra: 0
Rule 69: 11d17cc121cc112121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31352111d525971115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: c251bb81182155127b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d251c121112c1c15e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 85882415212c141482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 51512285c21c128131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 153121515d15d12221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91312294131d111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 78: cc514bc541421c5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1e6d119451d9921283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9661c23496d9141221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000070, Class:  1, CF:0.0104141, Len:  1, Fitness_tra: -16
Rule 82: 009000000d00000000, Class:  0, CF:0.994408, Len:  2, Fitness_tra: 144
Rule 83: c00000000cb0000000, Class:  1, CF:0.499613, Len:  3, Fitness_tra: -1
Rule 84: 000000000000000080, Class:  0, CF:0.0405457, Len:  1, Fitness_tra: -2
Rule 85: 1514211dc911212111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 58511213114bc25117, Class:  1, CF:0.699496, Len: 18, Fitness_tra: 0
Rule 87: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 89: 21d822451127122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 8152242dc14c821218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 913241325111ac2711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d250c02101001c0001, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 30000070507b0c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0011001ea2c0121010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 96e801523619921285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11581111c1c2119155, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: 9c514b1381421c1c2b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: ce21b783858c1c2184, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 99: 131127858e55d15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 50001702510000d205, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.9843
------Result------
Miss_rate(tra)	:25.9843
Miss_rate(tst)	:20.2381
ARL				:11.6

------Generation 1------
Rule  1: 800000000000000000, Class:  0, CF:0.359397, Len:  1, Fitness_tra: 149
Rule  2: 000000000000000400, Class:  0, CF:0.0466313, Len:  1, Fitness_tra: 89
Rule  3: 00d000000400000600, Class:  0, CF:0.184985, Len:  3, Fitness_tra: 1
Rule  4: d00b00000000000007, Class:  0, CF:0.842795, Len:  3, Fitness_tra: 2
Rule  5: 00000000000000c0d2, Class:  1, CF:0.1128, Len:  3, Fitness_tra: -1
Rule  6: c0070000000000c060, Class:  1, CF:0.764281, Len:  4, Fitness_tra: -1
Rule  7: 0000cb000000000008, Class:  0, CF:0.789079, Len:  3, Fitness_tra: 2
Rule  8: 96e821e23619921285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 9132413251119c2711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 218244858188512214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 81d1c11111211c2221, Class:  1, CF:0.886798, Len: 18, Fitness_tra: 0
Rule 12: 156112dc3d115c1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1111119159531253d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 885121812111811528, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 15: 2115121c515814111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 113812919355519155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1361119111551211c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1252122522c2112113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 9338123be3311c11c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d21224434844112118, Class:  0, CF:0.995434, Len: 18, Fitness_tra: 0
Rule 21: 00044c0eb007000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: dc1512812252811211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 113142123e59311185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 511114921151e22111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 00000c0000400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c000007e007b000000, Class:  1, CF:0.868291, Len:  5, Fitness_tra: 0
Rule 27: 1d12111d2814521b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 14524111c1c2111113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 111114125125121139, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: d55224288511545219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11152491511952b119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 22d11221c1812c2c22, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 33: c1121425411881cc82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d125221d1411722111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1115c25c11221414e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c15114c112c158c7c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11814b131271211411, Class:  0, CF:0.310321, Len: 18, Fitness_tra: 0
Rule 38: 131514e75e5531511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000c0000, Class:  1, CF:0.00958777, Len:  1, Fitness_tra: 0
Rule 40: 911114349131111125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1ee547111588915255, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: c121b2138142821c4b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 5111111122182bcc13, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 1112411111128111c1, Class:  0, CF:0.504979, Len: 18, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 46: 113d42923315112111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d11522282dc12111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 13387b1be333112182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 111c215459d9e11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 39f5489213d1121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 518211497222c21122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5211411e72c2121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 39f5415c5115111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51121232d159121911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8218442d1214842119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 936524921e59522119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9135241293d5122585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 85211b2528c4111222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2c1814c51c21111195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c121b7838584182174, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 521227417c21121c51, Class:  0, CF:0.995833, Len: 18, Fitness_tra: 0
Rule 62: 1e6122143351121551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511c21152112821215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 511541121588141211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 996524319111142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 136124341e113111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 51121782512112d215, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 121212211114121111, Class:  0, CF:0.17103, Len: 18, Fitness_tra: 0
Rule 69: 11d17cc121cc112121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31352111d525971115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: c251bb81182155127b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d251c121112c1c15e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 85882415212c141482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 51512285c21c128131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 153121515d15d12221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91312294131d111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 78: cc514bc541421c5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1e6d119451d9921283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9661c23496d9141221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000070, Class:  1, CF:0.0104141, Len:  1, Fitness_tra: -16
Rule 82: 009000000d00000000, Class:  0, CF:0.994408, Len:  2, Fitness_tra: 144
Rule 83: c00000000cb0000000, Class:  1, CF:0.499613, Len:  3, Fitness_tra: -1
Rule 84: 000000000000000080, Class:  0, CF:0.0405457, Len:  1, Fitness_tra: -2
Rule 85: 1514211dc911212111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 58511213114bc25117, Class:  1, CF:0.699496, Len: 18, Fitness_tra: 0
Rule 87: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 89: 21d822451127122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 8152242dc14c821218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 913241325111ac2711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d250c02101001c0001, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 30000070507b0c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0011001ea2c0121010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 96e801523619921285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11581111c1c2119155, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: 9c514b1381421c1c2b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: ce21b783858c1c2184, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 99: 131127858e55d15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 50001702510000d205, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.9843
------Result------
Miss_rate(tra)	:25.9843
Miss_rate(tst)	:20.2381
ARL				:11.6

------Generation 2------
Rule  1: 800000000000000000, Class:  0, CF:0.359397, Len:  1, Fitness_tra: 149
