------Generation 0------
Rule  1: 8551b7158114214424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 818772292142121142, Class:  1, CF:0.986995, Len: 18, Fitness_tra: 0
Rule 70: 1111111b115e152112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1111419159d512395e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9165143711e11211c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5115c1c24521513219, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 19311c519913113123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 511111185251814151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 95352191515d5111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5238241518121b1119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111514111115122115, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 9335221c5181141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 82: 1ea111943359515321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 131114973111511d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1d55c481582c57113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000070000000c000c0, Class:  0, CF:0.144822, Len:  3, Fitness_tra: -1
Rule 86: 159121555912121151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 211214c524c11211c2, Class:  0, CF:0.736864, Len: 18, Fitness_tra: 0
Rule 88: e91d121c9113111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11a541119981511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: c112472341c1111122, Class:  0, CF:0.999904, Len: 18, Fitness_tra: 0
Rule 91: 581887118582572113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1165cce15ed1545525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: ee3dc13259d1321111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 53e8243756d1341711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 511411117c2b2c2852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000b500008000500, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 97: 11d8221181c2841c11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: 331271371e11351141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8112442d83c45c4122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000c00000, Class:  0, CF:0.0405495, Len:  1, Fitness_tra: 4
------Current------
Miss_rate(tra)	:35.4796
------Result------
Miss_rate(tra)	:35.4796
Miss_rate(tst)	:31.7647
ARL				:10.0755

------Generation 0------
Rule  1: 002070000000000000, Class:  0, CF:0.213492, Len:  2, Fitness_tra: 148
Rule  2: 000000060000000800, Class:  0, CF:  1, Len:  2, Fitness_tra: 80
Rule  3: 000000000000c00000, Class:  0, CF:0.0405495, Len:  1, Fitness_tra: 3
Rule  4: 00000b500008000500, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule  5: 009000000000070009, Class:  0, CF:0.973183, Len:  3, Fitness_tra: 2
Rule  6: 8551b7158114214424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1128cb881cc1122299, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  8: 5512c2c1c824121211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  9: 1e6d24519155e21451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 515c17811881575b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 11: 5ce8122c8c55cb2131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 2524c2254521121814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 55511121115c541113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 14: 1111142388222c8521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 15: 525812818422244561, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: 15188c8551211c1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 111d24541e51111511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 18: c21227112844181211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 2c1124211224c115c2, Class:  0, CF:0.973654, Len: 18, Fitness_tra: 0
Rule 20: 2911118125c1d22221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 21: 19122112911e321124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 361544e2915332118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 003070000000000003, Class:  0, CF:0.0370479, Len:  3, Fitness_tra: 0
Rule 24: 225221414111c42121, Class:  0, CF:0.756527, Len: 18, Fitness_tra: 0
Rule 25: 51182b515111522191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 156142d155d5528111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000077005050005000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 51dc172111117b2133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 30: 1135111881881b38e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5858725151c2227551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 33: 5158c211255c511111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 34: 149212c58258118511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 36: 11511281c814842111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: 121142d82282c42121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 81541421c3111422c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 5d32225c115d521111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 22d1128142cc1c1121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 13111ccd2111112282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 153842d12511242111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 33151c9c5351341255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 163117141355515511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 003000000d00000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 46: 111d1154dd1d121211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 151811dc2855511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 125111152122c11212, Class:  1, CF:0.942378, Len: 18, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 51: 213c241581212c222d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 91612ce21e1131512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 02d50b025050000000, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 53141c214912d12115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5d51218211118c11c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 56: 00000b000000000000, Class:  1, CF:0.0155026, Len:  1, Fitness_tra: 1
Rule 57: ee6d21529e11112911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 59: 15d1cb128151d41211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 60: 111124512521142113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 5ea5cc9293d1112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 933544e19155125115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0400000000004c0000, Class:  0, CF:0.171089, Len:  3, Fitness_tra: 25
Rule 64: 00300c000000000000, Class:  1, CF:0.138258, Len:  2, Fitness_tra: 0
Rule 65: 818772292142121142, Class:  1, CF:0.986995, Len: 18, Fitness_tra: 0
Rule 66: 1111111b115e152112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1111419159d512395e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 9165143711e11211c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5115c1c24521513219, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 19311c519913113123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 511111185251814151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 95352191515d5111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5238241518121b1119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111514111115122115, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 75: 9335221c5181141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 78: 1ea111943359515321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 131114973111511d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1d55c481582c57113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 14122125c4111b1d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 113527215111142191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 12112421211c1c2121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 000c0b00400000000c, Class:  0, CF:0.960702, Len:  4, Fitness_tra: 132
Rule 85: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 86: 0000000000000080d2, Class:  1, CF:0.15558, Len:  3, Fitness_tra: -8
Rule 87: 00000b500008000500, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 88: 22512423c114554842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 8184b485218211117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 91: 11112451252114c113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 5116e1c24521513219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 8515c4114111122184, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 94: 131100000011501d0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1d2222881151122219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 53511121315c541113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5238141118811b5b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 125111152122c11212, Class:  1, CF:0.942378, Len:  0, Fitness_tra: 0
Rule 99: 19611c519e111131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000000060, Class:  0, CF:0.0358168, Len:  1, Fitness_tra: 4
------Current------
Miss_rate(tra)	:24.4415
------Result------
Miss_rate(tra)	:24.4415
Miss_rate(tst)	:25.8824
ARL				:10.58

------Generation 1------
Rule  1: 002070000000000000, Class:  0, CF:0.213492, Len:  2, Fitness_tra: 19
Rule  2: 000c0b00400000000c, Class:  0, CF:0.960702, Len:  4, Fitness_tra: 20
Rule  3: 000000060000000800, Class:  0, CF:  1, Len:  2, Fitness_tra: 20
Rule  4: 0400000000004c0000, Class:  0, CF:0.171089, Len:  3, Fitness_tra: 1
Rule  5: 000000000000000060, Class:  0, CF:0.0358168, Len:  1, Fitness_tra: -5
Rule  6: 000000000000c00000, Class:  0, CF:0.0405495, Len:  1, Fitness_tra: -1
Rule  7: 00000b500008000500, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  8: 009000000000070009, Class:  0, CF:0.973183, Len:  3, Fitness_tra: 1
Rule  9: 00000b000000000000, Class:  1, CF:0.0155026, Len:  1, Fitness_tra: 0
Rule 10: 5512c2c1c824121211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 11: 5ce8122c8c55cb2131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 2524c2254521121814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 55511121115c541113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 14: 1111142388222c8521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 15: 525812818422244561, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: 15188c8551211c1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 111d24541e51111511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 18: c21227112844181211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 2c1124211224c115c2, Class:  0, CF:0.973654, Len: 18, Fitness_tra: 0
Rule 20: 2911118125c1d22221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 21: 19122112911e321124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 361544e2915332118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 003070000000000003, Class:  0, CF:0.0370479, Len:  3, Fitness_tra: 0
Rule 24: 225221414111c42121, Class:  0, CF:0.756527, Len: 18, Fitness_tra: 0
Rule 25: 51182b515111522191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 156142d155d5528111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000077005050005000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 51dc172111117b2133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 30: 1135111881881b38e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5858725151c2227551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 33: 5158c211255c511111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 34: 149212c58258118511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 36: 11511281c814842111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: 121142d82282c42121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 81541421c3111422c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 5d32225c115d521111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 22d1128142cc1c1121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 13111ccd2111112282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 153842d12511242111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 33151c9c5351341255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 163117141355515511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 003000000d00000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 46: 111d1154dd1d121211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 151811dc2855511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 125111152122c11212, Class:  1, CF:0.942378, Len: 18, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 51: 213c241581212c222d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 91612ce21e1131512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 02d50b025050000000, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 53141c214912d12115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5d51218211118c11c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 56: 1e6d24519155e21451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee6d21529e11112911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 59: 15d1cb128151d41211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 60: 111124512521142113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 5ea5cc9293d1112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 933544e19155125115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 515c17811881575b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 00300c000000000000, Class:  1, CF:0.138258, Len:  2, Fitness_tra: 0
Rule 65: 818772292142121142, Class:  1, CF:0.986995, Len: 18, Fitness_tra: 0
Rule 66: 1111111b115e152112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1111419159d512395e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 9165143711e11211c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5115c1c24521513219, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 19311c519913113123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 511111185251814151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 95352191515d5111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5238241518121b1119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111514111115122115, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 75: 9335221c5181141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 78: 1ea111943359515321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 131114973111511d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1d55c481582c57113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c004007eb07b000000, Class:  1, CF:0.947583, Len:  7, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 83: 000b00b00000000000, Class:  1, CF:0.245536, Len:  2, Fitness_tra: -120
Rule 84: 122121414121111151, Class:  0, CF:0.870347, Len: 18, Fitness_tra: 0
Rule 85: 118412212121148111, Class:  0, CF:0.110511, Len: 18, Fitness_tra: 0
Rule 86: 000000000080000000, Class:  0, CF:0.92187, Len:  1, Fitness_tra: 230
Rule 87: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 88: 111c21511188141151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 89: c000007e007b000000, Class:  1, CF:0.890149, Len:  5, Fitness_tra: 0
Rule 90: 009000000000070009, Class:  0, CF:0.973183, Len:  0, Fitness_tra: 0
Rule 91: 118171242142e21322, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 011011040d1d12001d, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 93: 110010011105020800, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 94: 111824512521142113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: 15174cd5211124d117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 91602c020e013c012d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 040c000000000c0000, Class:  1, CF:0.425652, Len:  3, Fitness_tra: 2
Rule 98: 5151148118848b5111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 99: 10112a019000100013, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 5038e60118801b0b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.0276
------Result------
Miss_rate(tra)	:39.0276
Miss_rate(tst)	:42.3529
ARL				:10.3559

------Generation 2------
