------Generation 0------
Rule  1: b143118c12911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11455215e8512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6eb128133d328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 33f2d52521811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4421535511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2169d51523825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000400030400, Class:  0, CF:0.218792, Len:  3, Fitness_tra: 325
Rule 34: 15f5811e18115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a318513322586, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 6e194c5531512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 756b11d911114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2b23d9121d21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6121533581196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f942115551115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1565181851851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7421d53215112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f341815191915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2161651d5e555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3318111131111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 79ac352981d71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 33f8995d55382, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: a315119355111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 49: b713352251558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f639e12133283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 426195211951c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 74b255e1d1198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: f51131259111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 724e21218181c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1e4d911155122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7261111185149, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: bd6c1d2511915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 19b2e98118931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f1a511111c21e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: f115112596118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 31b5e2c251988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: afa1d15511126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4138e958111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 28a1139315155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6af13115391c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 122312921de11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a345511852991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11a2c13353723, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 12b5d11d51111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 21a1111111215, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 71: 78f2459131285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: f37219c285311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 71113d1119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a97522d985528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 21111121813c1, Class:  1, CF:0.613987, Len: 13, Fitness_tra: -11
Rule 76: 000cc00300002, Class:  0, CF:0.999714, Len:  4, Fitness_tra: 263
Rule 77: ae71151819512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4233c1292351d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a36583181d231, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 80: a979511828192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 69b311c115118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f662914111d51, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 71a1811111259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1c73538221135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0f0006000400a, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 86: 123d5d5151158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f1318361111d3, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 7165c3392c151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 7b41ee1113d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 221b163278199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7131123321c19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1111151131112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 3d23121512198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 61a261c111582, Class:  1, CF:0.908096, Len: 13, Fitness_tra: -19
Rule 95: 78f21d3111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 27b21d3213163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3111151555355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 74b1556215191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 7
Rule100: 48f8592113d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:24.018
------Result------
Miss_rate(tra)	:24.018
Miss_rate(tst)	:23.2323
ARL				:10.5

------Generation 0------
Rule  1: 0000400030400, Class:  0, CF:0.218792, Len:  3, Fitness_tra: 325
Rule  2: 000cc00300002, Class:  0, CF:0.999714, Len:  4, Fitness_tra: 263
Rule  3: 00004c00a0040, Class:  0, CF:  1, Len:  4, Fitness_tra: 35
Rule  4: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 7
Rule  5: 21a1111111215, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  6: 1113258153158, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule  7: 0f0006000400a, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule  8: a315119355111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  9: a36583181d231, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: aa62151912216, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: b143118c12911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 4119919411298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1225d91215355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: f118e211135d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 3f631c2d23529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: feb1932111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 6111115521de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 314d2d995151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 416dc29598113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4241529115155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 354191d195152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7519551251e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f51181311121a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 334553d12d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f17155dc51d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7261259119125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 27bc51115e1f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11455215e8512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6eb128133d328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 33f2d52521811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4421535511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2169d51523825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 19f2311111945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 15f5811e18115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a318513322586, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 6e194c5531512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 756b11d911114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2b23d9121d21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6121533581196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f942115551115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1565181851851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7421d53215112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f341815191915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2161651d5e555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3318111131111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 79ac352981d71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 33f8995d55382, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b1b9d19c51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b713352251558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f639e12133283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 426195211951c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 74b255e1d1198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: f51131259111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 724e21218181c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1e4d911155122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7261111185149, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: bd6c1d2511915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 19b2e98118931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f1a511111c21e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: f115112596118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 31b5e2c251988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: afa1d15511126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4138e958111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 28a1139315155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6af13115391c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 122312921de11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a345511852991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11a2c13353723, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 12b5d11d51111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 397815351d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 78f2459131285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: f37219c285311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 71113d1119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a97522d985528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 48f8592113d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 152d1181133e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: ae71151819512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4233c1292351d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b718ed14c13e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: a979511828192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 394121e3111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1fa151115122e, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 83: 7ca1111e51113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a17e411919111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: bb718161e5152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6175355153311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: bcf5853315511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4c11361e15181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 74b612551de51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11467415139b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 724e21218181c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1223e2951911c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 41382551110d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00a04c00ac71e, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 74b1deb235912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7000556045040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 12396d9411258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 11a2513553522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a108013002086, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 1261152819512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.3648
------Result------
Miss_rate(tra)	:25.3648
Miss_rate(tst)	:24.2424
ARL				:9.5625

------Generation 1------
Rule  1: 0000400030400, Class:  0, CF:0.218792, Len:  3, Fitness_tra: 317
Rule  2: 000cc00300002, Class:  0, CF:0.999714, Len:  4, Fitness_tra: 252
Rule  3: 00004c00a0040, Class:  0, CF:  1, Len:  4, Fitness_tra: 35
Rule  4: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 7
Rule  5: 21a1111111215, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  6: 1113258153158, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 0f0006000400a, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  8: a315119355111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  9: a36583181d231, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: aa62151912216, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: 1fa151115122e, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: b143118c12911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1225d91215355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: f118e211135d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 3f631c2d23529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: feb1932111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 6111115521de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 314d2d995151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 416dc29598113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4241529115155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 354191d195152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7519551251e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f51181311121a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 334553d12d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f17155dc51d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7261259119125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 27bc51115e1f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11455215e8512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6eb128133d328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 33f2d52521811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4421535511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2169d51523825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 19f2311111945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 15f5811e18115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a318513322586, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 6e194c5531512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 756b11d911114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2b23d9121d21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6121533581196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f942115551115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1565181851851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7421d53215112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f341815191915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2161651d5e555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3318111131111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 79ac352981d71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 33f8995d55382, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b1b9d19c51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b713352251558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f639e12133283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 426195211951c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 74b255e1d1198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: f51131259111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 724e21218181c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1e4d911155122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7261111185149, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: bd6c1d2511915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 19b2e98118931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f1a511111c21e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: f115112596118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 31b5e2c251988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: afa1d15511126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4138e958111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 28a1139315155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6af13115391c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 122312921de11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a345511852991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11a2c13353723, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 12b5d11d51111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 397815351d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 78f2459131285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: f37219c285311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 71113d1119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a97522d985528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 48f8592113d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 152d1181133e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: ae71151819512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4233c1292351d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b718ed14c13e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: a979511828192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f1b5c2393911c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3f11111955819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 111348dd13155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 134ce18855915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0f00060000000, Class:  1, CF:0.403415, Len:  2, Fitness_tra: -22
Rule 86: 2111111153115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: b711815131355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000b900e000e, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 89: 0700c58000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 12
Rule 90: 3668591158358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 72b612518de51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4421531515581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 743c71243ce81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0005e2c0a1088, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 121312a213e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: baf5153315211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a1c8993c02382, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 116dc23598112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000951802810d, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 1fa156115122e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.8137
------Result------
Miss_rate(tra)	:25.8137
Miss_rate(tst)	:27.2727
ARL				:8.89474

------Generation 2------
Rule  1: 0000400030400, Class:  0, CF:0.218792, Len:  3, Fitness_tra: 273
Rule  2: 000cc00300002, Class:  0, CF:0.999714, Len:  4, Fitness_tra: 255
Rule  3: 00004c00a0040, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  4: 0700c58000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 12
Rule  5: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 7
Rule  6: 21a1111111215, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  7: a315119355111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: a36583181d231, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  9: aa62151912216, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 1fa151115122e, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: 0000b900e000e, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 12: 1113258153158, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 1225d91215355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: f118e211135d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 3f631c2d23529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: feb1932111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 6111115521de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
