------Generation 0------
Rule  1: f311152551515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f615115585886, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2143281d115d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a341312112e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7721119c92818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 283c938515d21, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 55: faa129311c113, Class:  0, CF:0.966943, Len: 13, Fitness_tra: 1
Rule 56: 1123115153118, Class:  1, CF:0.926685, Len: 13, Fitness_tra: 0
Rule 57: 721215d123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1141111d85d92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3d71131c11116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 634d285111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a915c51131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 6d45811151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 74bc231e31522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 481d5555815c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1af1321293d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 1335133121121, Class:  0, CF:0.434632, Len: 13, Fitness_tra: 33
Rule 67: a111812185d18, Class:  0, CF:  1, Len: 13, Fitness_tra: 11
Rule 68: 7165253195821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 18168122e9358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b279219c95132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: bc45111c55d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1729155151118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 114135115119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f641e512195d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b719113cd5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 312d11118d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2242c31951518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7478513751155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11711123215c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: fe41219555511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2771135939112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 48135d2411528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7235198281318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6341828319528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2912851311c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 25
Rule 86: 6e412dd528552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a1b185911dd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3f181115288c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 89: b2a1c1e92cc81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 15718151ed931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 41ad928211d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b863115111129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2441119111399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 49f111e911c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b141585891951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 48432c1251931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 4b24915119d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b863115215115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b222d13d35918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1119529855d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:83.5017
------Result------
Miss_rate(tra)	:83.5017
Miss_rate(tst)	:86.8687
ARL				:13

------Generation 0------
Rule  1: 1368114133512, Class:  0, CF:  1, Len: 13, Fitness_tra: 37
Rule  2: 1335133121121, Class:  0, CF:0.434632, Len: 13, Fitness_tra: 32
Rule  3: 2912851311c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 25
Rule  4: a111812185d18, Class:  0, CF:  1, Len: 13, Fitness_tra: 11
Rule  5: 3f181115288c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule  6: 2cf1585113423, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule  7: 131d11213182e, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule  8: 6165152115511, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule  9: 283c938515d21, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 10: a1ac6211d1112, Class:  1, CF:0.660575, Len: 13, Fitness_tra: 1
Rule 11: faa129311c113, Class:  0, CF:0.966943, Len: 13, Fitness_tra: 1
Rule 12: 13155dd11152d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 13: 3a613121311c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 14: f311152551515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1119529855d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 71131d1111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 756ca149dd52d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: bd6c1115d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 41251231925d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: f1b19515d391d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 78f1113dd5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 392298855191d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 3662956918c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a341825815115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 787d535251513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bc21c2181361d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 7cb28aacc1366, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6d78535cd5d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b111d51111181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6ef12511251de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: a372151453331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 3332918828e1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b5a1111915111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 28fd13ee1c215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4273151898138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a115911d59821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 293538c116885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11b2d31155915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b2b9132115133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 12112151e3918, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: bb711854d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: ff31113525153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 63619c1519881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b561518511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: aff592151e511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b4149351d1533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1e6ce9111d954, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: f172e53853d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 397535c591591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f615115585886, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2143281d115d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a341312112e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7721119c92818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 242182e255511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a1fd9123d5c29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1123115153118, Class:  1, CF:0.926685, Len: 13, Fitness_tra: 0
Rule 57: 721215d123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1141111d85d92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3d71131c11116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 634d285111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a915c51131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 6d45811151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 74bc231e31522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 481d5555815c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1af1321293d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 66: 41a2a1b5d5125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 75ad1921191c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7165253195821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 18168122e9358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b279219c95132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: bc45111c55d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1729155151118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 114135115119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f641e512195d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b719113cd5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 312d11118d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2242c31951518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7478513751155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11711123215c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: fe41219555511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 21f199cc15115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 156b511315511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 78ad1511d9311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4df1158111815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 72351d1d15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6318e18222131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 21211111c5e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4c32915351388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11b11538e8358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 65b1c11d1d55d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6e6121113351e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: bd6c11151111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 215e812185428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6d21c25cd5d5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 46115d2111422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2912851311c11, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 97: 2441119111399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: fb2c293118119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6ea12511251d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: faad853216d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:82.4916
------Result------
Miss_rate(tra)	:82.4916
Miss_rate(tst)	:86.8687
ARL				:13

------Generation 1------
Rule  1: 1368114133512, Class:  0, CF:  1, Len: 13, Fitness_tra: 33
Rule  2: 1335133121121, Class:  0, CF:0.434632, Len: 13, Fitness_tra: 32
Rule  3: 2912851311c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 22
Rule  4: 3f181115288c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule  5: a111812185d18, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule  6: 1af1321293d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 2cf1585113423, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule  8: 131d11213182e, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule  9: 6165152115511, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 10: 283c938515d21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: a1ac6211d1112, Class:  1, CF:0.660575, Len: 13, Fitness_tra: 3
Rule 12: 13155dd11152d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 13: 3a613121311c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: faa129311c113, Class:  0, CF:0.966943, Len: 13, Fitness_tra: 1
Rule 15: f311152551515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 71131d1111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 756ca149dd52d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: bd6c1115d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 41251231925d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: f1b19515d391d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 78f1113dd5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 392298855191d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 3662956918c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a341825815115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 787d535251513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bc21c2181361d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 7cb28aacc1366, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6d78535cd5d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b111d51111181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6ef12511251de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: a372151453331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 3332918828e1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b5a1111915111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 28fd13ee1c215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4273151898138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a115911d59821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 293538c116885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11b2d31155915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b2b9132115133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 12112151e3918, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: bb711854d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: ff31113525153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 63619c1519881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b561518511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: aff592151e511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b4149351d1533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1e6ce9111d954, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: f172e53853d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 397535c591591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f615115585886, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2143281d115d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a341312112e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7721119c92818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 242182e255511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a1fd9123d5c29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1123115153118, Class:  1, CF:0.926685, Len: 13, Fitness_tra: 0
Rule 57: 721215d123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1141111d85d92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3d71131c11116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 634d285111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a915c51131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 6d45811151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 74bc231e31522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 481d5555815c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1119529855d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 41a2a1b5d5125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 75ad1921191c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7165253195821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 18168122e9358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b279219c95132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: bc45111c55d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1729155151118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 114135115119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f641e512195d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b719113cd5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 312d11118d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2242c31951518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7478513751155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11711123215c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: fe41219555511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a975548c31515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a1be158181598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f17131115d51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 19646125d5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 69491dc555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1211511955911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 41a2151119131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 21615115d5118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 2211111181511, Class:  1, CF:0.140322, Len: 13, Fitness_tra: -69
Rule 90: f972121151915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 136813312a112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: fa6431211c1c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 33
Rule 93: 2221c31955518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c1a1151825150, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2d31118115d21, Class:  0, CF:0.052658, Len: 13, Fitness_tra: 22
Rule 96: a712951d19c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7861213695111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 43351355815c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 4832938d57328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b61511158518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:77.1044
------Result------
Miss_rate(tra)	:77.1044
Miss_rate(tst)	:81.8182
ARL				:13

------Generation 2------
Rule  1: 1368114133512, Class:  0, CF:  1, Len: 13, Fitness_tra: 33
Rule  2: 1335133121121, Class:  0, CF:0.434632, Len: 13, Fitness_tra: 32
Rule  3: 2912851311c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 22
Rule  4: 3f181115288c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule  5: a111812185d18, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule  6: 1af1321293d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 2cf1585113423, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule  8: 131d11213182e, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule  9: 6165152115511, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 10: 283c938515d21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: a1ac6211d1112, Class:  1, CF:0.660575, Len: 13, Fitness_tra: 3
Rule 12: 13155dd11152d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 13: 3a613121311c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: faa129311c113, Class:  0, CF:0.966943, Len: 13, Fitness_tra: 1
Rule 15: f311152551515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 71131d1111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 756ca149dd52d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
