------Generation 0------
Rule  1: d5844, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: e72c1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 31122, Class:  1, CF:0.073812, Len:  5, Fitness_tra: 0
Rule 30: 32125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2151b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 3d277, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 32443, Class:  0, CF:0.989486, Len:  5, Fitness_tra: 0
Rule 34: 13274, Class:  1, CF:0.927161, Len:  5, Fitness_tra: 0
Rule 35: 61b21, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: e5272, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: e1216, Class:  1, CF:0.236423, Len:  5, Fitness_tra: 0
Rule 38: 9c171, Class:  0, CF:0.996495, Len:  5, Fitness_tra: 0
Rule 39: 3142c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 1c214, Class:  0, CF:0.997462, Len:  5, Fitness_tra: 0
Rule 41: 117c8, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 52471, Class:  1, CF:0.316843, Len:  5, Fitness_tra: 0
Rule 43: 327c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 352b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 31141, Class:  0, CF:0.652344, Len:  5, Fitness_tra: 0
Rule 46: 51112, Class:  1, CF:0.889239, Len:  5, Fitness_tra: 7
Rule 47: 1117b, Class:  1, CF:0.866231, Len:  5, Fitness_tra: 1
Rule 48: 11144, Class:  1, CF:0.945293, Len:  5, Fitness_tra: 1
Rule 49: 14732, Class:  1, CF:0.0682442, Len:  5, Fitness_tra: 0
Rule 50: 54421, Class:  1, CF:0.430875, Len:  5, Fitness_tra: 0
Rule 51: 9c424, Class:  0, CF:0.944097, Len:  5, Fitness_tra: 0
Rule 52: 122b1, Class:  0, CF:0.632122, Len:  5, Fitness_tra: 0
Rule 53: 51144, Class:  1, CF:0.984715, Len:  5, Fitness_tra: 0
Rule 54: 15c21, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 55: 91412, Class:  1, CF:0.886622, Len:  5, Fitness_tra: 0
Rule 56: 32418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 151bb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: 9741c, Class:  1, CF:0.999799, Len:  5, Fitness_tra: 0
Rule 59: 9c271, Class:  0, CF:0.99716, Len:  5, Fitness_tra: 0
Rule 60: 11441, Class:  1, CF:0.370775, Len:  5, Fitness_tra: 0
Rule 61: 19172, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 1d872, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 63: 91112, Class:  1, CF:0.944674, Len:  5, Fitness_tra: 0
Rule 64: 31b44, Class:  0, CF:0.125662, Len:  5, Fitness_tra: 0
Rule 65: 554b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 161b1, Class:  1, CF:0.91722, Len:  5, Fitness_tra: 16
Rule 67: e1113, Class:  1, CF:0.789171, Len:  5, Fitness_tra: 23
Rule 68: 58471, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 69: 97b54, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 1b7cb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 14251, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 12121, Class:  1, CF:0.0793855, Len:  5, Fitness_tra: 0
Rule 73: 58271, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 115b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: 144c1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 76: 984b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 14212, Class:  1, CF:0.117277, Len:  5, Fitness_tra: 0
Rule 78: ac111, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 9224a, Class:  0, CF:0.160354, Len:  5, Fitness_tra: 0
Rule 80: e12c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: d1772, Class:  1, CF:0.975908, Len:  5, Fitness_tra: 0
Rule 82: 31b82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 98c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: e741c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 624c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 38221, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 1c222, Class:  0, CF:0.937884, Len:  5, Fitness_tra: 0
Rule 88: 1172b, Class:  1, CF:0.783131, Len:  5, Fitness_tra: 0
Rule 89: 621c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5c114, Class:  0, CF:0.994718, Len:  5, Fitness_tra: 0
Rule 91: 1227b, Class:  1, CF:0.220419, Len:  5, Fitness_tra: 0
Rule 92: 11155, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 912bb, Class:  1, CF:0.969813, Len:  5, Fitness_tra: 0
Rule 94: 58c24, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 92274, Class:  1, CF:0.929614, Len:  5, Fitness_tra: 0
Rule 96: 32411, Class:  0, CF:0.993661, Len:  5, Fitness_tra: 3
Rule 97: d5212, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: d1214, Class:  1, CF:0.707885, Len:  5, Fitness_tra: 0
Rule 99: 17b41, Class:  0, CF:0.033568, Len:  5, Fitness_tra: 0
Rule100: 51c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:26.3473
------Result------
Miss_rate(tra)	:26.3473
Miss_rate(tst)	:0
ARL				:4.8022

------Generation 0------
Rule  1: d5844, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  2: 92c41, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  3: 12c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 5
Rule  4: 04000, Class:  0, CF:0.414957, Len:  1, Fitness_tra: 84
Rule  5: 54b11, Class:  0, CF:0.489531, Len:  5, Fitness_tra: 0
Rule  6: 5c111, Class:  0, CF:0.999685, Len:  5, Fitness_tra: 1
Rule  7: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 982b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: 5d441, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 10: 5c244, Class:  0, CF:0.937918, Len:  5, Fitness_tra: 0
Rule 11: 1c272, Class:  0, CF:0.937884, Len:  5, Fitness_tra: 0
Rule 12: 32111, Class:  0, CF:0.96762, Len:  5, Fitness_tra: 2
Rule 13: 111b4, Class:  1, CF:0.924255, Len:  5, Fitness_tra: 0
Rule 14: 552b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 04000, Class:  0, CF:0.414957, Len:  1, Fitness_tra: 0
Rule 16: 111b4, Class:  1, CF:0.924255, Len:  5, Fitness_tra: 0
Rule 17: 11142, Class:  1, CF:0.959212, Len:  5, Fitness_tra: 0
Rule 18: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 88242, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: d1144, Class:  1, CF:0.982038, Len:  5, Fitness_tra: 37
Rule 21: 21172, Class:  1, CF:0.975944, Len:  5, Fitness_tra: 9
Rule 22: 54418, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 91121, Class:  1, CF:0.978908, Len:  5, Fitness_tra: 1
Rule 24: 97421, Class:  1, CF:0.819591, Len:  5, Fitness_tra: 0
Rule 25: 6412c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 31114, Class:  0, CF:0.29158, Len:  5, Fitness_tra: 0
Rule 27: 97435, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: e72c1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 31122, Class:  1, CF:0.073812, Len:  5, Fitness_tra: 0
Rule 30: 32125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2151b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 3d277, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 32443, Class:  0, CF:0.989486, Len:  5, Fitness_tra: 0
Rule 34: 13274, Class:  1, CF:0.927161, Len:  5, Fitness_tra: 0
Rule 35: 61b21, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: e5272, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: e1216, Class:  1, CF:0.236423, Len:  5, Fitness_tra: 0
Rule 38: 9c171, Class:  0, CF:0.996495, Len:  5, Fitness_tra: 0
Rule 39: 3142c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 1c214, Class:  0, CF:0.997462, Len:  5, Fitness_tra: 0
Rule 41: 117c8, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 52471, Class:  1, CF:0.316843, Len:  5, Fitness_tra: 0
Rule 43: 327c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 352b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 31141, Class:  0, CF:0.652344, Len:  5, Fitness_tra: 0
Rule 46: 51112, Class:  1, CF:0.889239, Len:  5, Fitness_tra: 7
Rule 47: 1117b, Class:  1, CF:0.866231, Len:  5, Fitness_tra: 1
Rule 48: 11144, Class:  1, CF:0.945293, Len:  5, Fitness_tra: 1
Rule 49: 14732, Class:  1, CF:0.0682442, Len:  5, Fitness_tra: 0
Rule 50: 54421, Class:  1, CF:0.430875, Len:  5, Fitness_tra: 0
Rule 51: 9c424, Class:  0, CF:0.944097, Len:  5, Fitness_tra: 0
Rule 52: 122b1, Class:  0, CF:0.632122, Len:  5, Fitness_tra: 0
Rule 53: 51144, Class:  1, CF:0.984715, Len:  5, Fitness_tra: 0
Rule 54: 15c21, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 55: 91412, Class:  1, CF:0.886622, Len:  5, Fitness_tra: 0
Rule 56: 32418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 151bb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: 9741c, Class:  1, CF:0.999799, Len:  5, Fitness_tra: 0
Rule 59: 9c271, Class:  0, CF:0.99716, Len:  5, Fitness_tra: 0
Rule 60: 11441, Class:  1, CF:0.370775, Len:  5, Fitness_tra: 0
Rule 61: 19172, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 1d872, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 63: 91112, Class:  1, CF:0.944674, Len:  5, Fitness_tra: 0
Rule 64: 31b44, Class:  0, CF:0.125662, Len:  5, Fitness_tra: 0
Rule 65: 554b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 161b1, Class:  1, CF:0.91722, Len:  5, Fitness_tra: 16
Rule 67: e1113, Class:  1, CF:0.789171, Len:  5, Fitness_tra: 23
Rule 68: 58471, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 69: 97b54, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 1b7cb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 14251, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 12121, Class:  1, CF:0.0793855, Len:  5, Fitness_tra: 0
Rule 73: 58271, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 115b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: 144c1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 76: 984b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 14212, Class:  1, CF:0.117277, Len:  5, Fitness_tra: 0
Rule 78: ac111, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 9224a, Class:  0, CF:0.160354, Len:  5, Fitness_tra: 0
Rule 80: e12c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: d1772, Class:  1, CF:0.975908, Len:  5, Fitness_tra: 0
Rule 82: 31b82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 98c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: e741c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 624c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 38221, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 1c222, Class:  0, CF:0.937884, Len:  5, Fitness_tra: 0
Rule 88: 1172b, Class:  1, CF:0.783131, Len:  5, Fitness_tra: 0
Rule 89: 621c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5c114, Class:  0, CF:0.994718, Len:  5, Fitness_tra: 0
Rule 91: 1227b, Class:  1, CF:0.220419, Len:  5, Fitness_tra: 0
Rule 92: 11155, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 912bb, Class:  1, CF:0.969813, Len:  5, Fitness_tra: 0
Rule 94: 58c24, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 92274, Class:  1, CF:0.929614, Len:  5, Fitness_tra: 0
Rule 96: 32411, Class:  0, CF:0.993661, Len:  5, Fitness_tra: 3
Rule 97: d5212, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: d1214, Class:  1, CF:0.707885, Len:  5, Fitness_tra: 0
Rule 99: 17b41, Class:  0, CF:0.033568, Len:  5, Fitness_tra: 0
Rule100: 51c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:26.3473
------Result------
Miss_rate(tra)	:26.3473
Miss_rate(tst)	:0
ARL				:4.8022

------Generation 1------
Rule  1: d5844, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  2: 92c41, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  3: 12c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 5
Rule  4: 04000, Class:  0, CF:0.414957, Len:  1, Fitness_tra: 84
Rule  5: 54b11, Class:  0, CF:0.489531, Len:  5, Fitness_tra: 0
Rule  6: 5c111, Class:  0, CF:0.999685, Len:  5, Fitness_tra: 1
Rule  7: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 982b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: 5d441, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 10: 5c244, Class:  0, CF:0.937918, Len:  5, Fitness_tra: 0
Rule 11: 1c272, Class:  0, CF:0.937884, Len:  5, Fitness_tra: 0
Rule 12: 32111, Class:  0, CF:0.96762, Len:  5, Fitness_tra: 2
Rule 13: 111b4, Class:  1, CF:0.924255, Len:  5, Fitness_tra: 0
Rule 14: 552b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 04000, Class:  0, CF:0.414957, Len:  1, Fitness_tra: 0
Rule 16: 111b4, Class:  1, CF:0.924255, Len:  5, Fitness_tra: 0
Rule 17: 11142, Class:  1, CF:0.959212, Len:  5, Fitness_tra: 0
Rule 18: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 88242, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: d1144, Class:  1, CF:0.982038, Len:  5, Fitness_tra: 37
Rule 21: 21172, Class:  1, CF:0.975944, Len:  5, Fitness_tra: 9
Rule 22: 54418, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 91121, Class:  1, CF:0.978908, Len:  5, Fitness_tra: 1
Rule 24: 97421, Class:  1, CF:0.819591, Len:  5, Fitness_tra: 0
Rule 25: 6412c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 31114, Class:  0, CF:0.29158, Len:  5, Fitness_tra: 0
Rule 27: 97435, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: e72c1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 31122, Class:  1, CF:0.073812, Len:  5, Fitness_tra: 0
Rule 30: 32125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2151b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 3d277, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 32443, Class:  0, CF:0.989486, Len:  5, Fitness_tra: 0
Rule 34: 13274, Class:  1, CF:0.927161, Len:  5, Fitness_tra: 0
Rule 35: 61b21, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: e5272, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: e1216, Class:  1, CF:0.236423, Len:  5, Fitness_tra: 0
Rule 38: 9c171, Class:  0, CF:0.996495, Len:  5, Fitness_tra: 0
Rule 39: 3142c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 1c214, Class:  0, CF:0.997462, Len:  5, Fitness_tra: 0
Rule 41: 117c8, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 52471, Class:  1, CF:0.316843, Len:  5, Fitness_tra: 0
Rule 43: 327c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 352b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 31141, Class:  0, CF:0.652344, Len:  5, Fitness_tra: 0
Rule 46: 51112, Class:  1, CF:0.889239, Len:  5, Fitness_tra: 7
Rule 47: 1117b, Class:  1, CF:0.866231, Len:  5, Fitness_tra: 1
Rule 48: 11144, Class:  1, CF:0.945293, Len:  5, Fitness_tra: 1
Rule 49: 14732, Class:  1, CF:0.0682442, Len:  5, Fitness_tra: 0
Rule 50: 54421, Class:  1, CF:0.430875, Len:  5, Fitness_tra: 0
Rule 51: 9c424, Class:  0, CF:0.944097, Len:  5, Fitness_tra: 0
Rule 52: 122b1, Class:  0, CF:0.632122, Len:  5, Fitness_tra: 0
Rule 53: 51144, Class:  1, CF:0.984715, Len:  5, Fitness_tra: 0
Rule 54: 15c21, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 55: 91412, Class:  1, CF:0.886622, Len:  5, Fitness_tra: 0
Rule 56: 32418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 151bb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: 9741c, Class:  1, CF:0.999799, Len:  5, Fitness_tra: 0
Rule 59: 9c271, Class:  0, CF:0.99716, Len:  5, Fitness_tra: 0
Rule 60: 11441, Class:  1, CF:0.370775, Len:  5, Fitness_tra: 0
Rule 61: 19172, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 1d872, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 63: 91112, Class:  1, CF:0.944674, Len:  5, Fitness_tra: 0
Rule 64: 31b44, Class:  0, CF:0.125662, Len:  5, Fitness_tra: 0
Rule 65: 554b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 161b1, Class:  1, CF:0.91722, Len:  5, Fitness_tra: 16
Rule 67: e1113, Class:  1, CF:0.789171, Len:  5, Fitness_tra: 23
Rule 68: 58471, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 69: 97b54, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 1b7cb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 14251, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 12121, Class:  1, CF:0.0793855, Len:  5, Fitness_tra: 0
Rule 73: 58271, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 115b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: 144c1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 76: 984b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 14212, Class:  1, CF:0.117277, Len:  5, Fitness_tra: 0
Rule 78: ac111, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 9224a, Class:  0, CF:0.160354, Len:  5, Fitness_tra: 0
Rule 80: e12c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: d1772, Class:  1, CF:0.975908, Len:  5, Fitness_tra: 0
Rule 82: 31b82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 98c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: e741c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 624c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 38221, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 1c222, Class:  0, CF:0.937884, Len:  5, Fitness_tra: 0
Rule 88: 1172b, Class:  1, CF:0.783131, Len:  5, Fitness_tra: 0
Rule 89: 621c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5c114, Class:  0, CF:0.994718, Len:  5, Fitness_tra: 0
Rule 91: 1227b, Class:  1, CF:0.220419, Len:  5, Fitness_tra: 0
Rule 92: 11155, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 912bb, Class:  1, CF:0.969813, Len:  5, Fitness_tra: 0
Rule 94: 58c24, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 92274, Class:  1, CF:0.929614, Len:  5, Fitness_tra: 0
Rule 96: 32411, Class:  0, CF:0.993661, Len:  5, Fitness_tra: 3
Rule 97: d5212, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: d1214, Class:  1, CF:0.707885, Len:  5, Fitness_tra: 0
Rule 99: 17b41, Class:  0, CF:0.033568, Len:  5, Fitness_tra: 0
Rule100: 51c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:26.3473
------Result------
Miss_rate(tra)	:26.3473
Miss_rate(tst)	:0
ARL				:4.8022

------Generation 2------
Rule  1: d5844, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  2: 92c41, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  3: 12c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 5
Rule  4: 04000, Class:  0, CF:0.414957, Len:  1, Fitness_tra: 84
Rule  5: 54b11, Class:  0, CF:0.489531, Len:  5, Fitness_tra: 0
Rule  6: 5c111, Class:  0, CF:0.999685, Len:  5, Fitness_tra: 1
Rule  7: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 982b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: 5d441, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 10: 5c244, Class:  0, CF:0.937918, Len:  5, Fitness_tra: 0
Rule 11: 1c272, Class:  0, CF:0.937884, Len:  5, Fitness_tra: 0
Rule 12: 32111, Class:  0, CF:0.96762, Len:  5, Fitness_tra: 2
Rule 13: 111b4, Class:  1, CF:0.924255, Len:  5, Fitness_tra: 0
Rule 14: 552b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 04000, Class:  0, CF:0.414957, Len:  1, Fitness_tra: 0
Rule 16: 111b4, Class:  1, CF:0.924255, Len:  5, Fitness_tra: 0
Rule 17: 11142, Class:  1, CF:0.959212, Len:  5, Fitness_tra: 0
Rule 18: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 88242, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: d1144, Class:  1, CF:0.982038, Len:  5, Fitness_tra: 37
Rule 21: 21172, Class:  1, CF:0.975944, Len:  5, Fitness_tra: 9
Rule 22: 54418, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 91121, Class:  1, CF:0.978908, Len:  5, Fitness_tra: 1
Rule 24: 97421, Class:  1, CF:0.819591, Len:  5, Fitness_tra: 0
Rule 25: 6412c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 31114, Class:  0, CF:0.29158, Len:  5, Fitness_tra: 0
Rule 27: 97435, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: e72c1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 31122, Class:  1, CF:0.073812, Len:  5, Fitness_tra: 0
Rule 30: 32125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2151b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 3d277, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 32443, Class:  0, CF:0.989486, Len:  5, Fitness_tra: 0
Rule 34: 13274, Class:  1, CF:0.927161, Len:  5, Fitness_tra: 0
Rule 35: 61b21, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: e5272, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: e1216, Class:  1, CF:0.236423, Len:  5, Fitness_tra: 0
