------Generation 0------
Rule  1: 9221b, Class:  1, CF:0.154824, Len:  5, Fitness_tra: 0
Rule 26: 18147, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 27: 32221, Class:  0, CF:0.993159, Len:  5, Fitness_tra: 0
Rule 28: 1c224, Class:  0, CF:0.974781, Len:  5, Fitness_tra: 0
Rule 29: 12245, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 51724, Class:  1, CF:0.964868, Len:  5, Fitness_tra: 0
Rule 31: 917c2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 15272, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 341b4, Class:  0, CF:0.228815, Len:  5, Fitness_tra: 0
Rule 34: 514b1, Class:  1, CF:0.758405, Len:  5, Fitness_tra: 0
Rule 35: 18122, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: d84b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 211b2, Class:  1, CF:0.976721, Len:  5, Fitness_tra: 23
Rule 38: d14b4, Class:  1, CF:0.940044, Len:  5, Fitness_tra: 0
Rule 39: 3bb41, Class:  0, CF:0.713755, Len:  5, Fitness_tra: 0
Rule 40: 31c42, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 12422, Class:  1, CF:0.823423, Len:  5, Fitness_tra: 0
Rule 42: 14182, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 43: 95217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 05c00, Class:  0, CF:  1, Len:  2, Fitness_tra: 7
Rule 45: 95227, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 46: 5122b, Class:  1, CF:0.924913, Len:  5, Fitness_tra: 0
Rule 47: 12242, Class:  1, CF:0.797827, Len:  5, Fitness_tra: 0
Rule 48: 11217, Class:  1, CF:0.101625, Len:  5, Fitness_tra: 0
Rule 49: 5c1b4, Class:  0, CF:0.951972, Len:  5, Fitness_tra: 0
Rule 50: 8c212, Class:  0, CF:0.991136, Len:  5, Fitness_tra: 0
Rule 51: 94712, Class:  1, CF:0.639149, Len:  5, Fitness_tra: 0
Rule 52: 141c1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 514b1, Class:  1, CF:0.758405, Len:  5, Fitness_tra: 0
Rule 54: 21114, Class:  1, CF:0.73507, Len:  5, Fitness_tra: 76
Rule 55: e8c14, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 91183, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: e0000, Class:  1, CF:0.768862, Len:  1, Fitness_tra: 29
Rule 58: 34211, Class:  0, CF:0.98931, Len:  5, Fitness_tra: 1
Rule 59: 3bb82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 58144, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: e4bc5, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 1c117, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 63: a1221, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: 12482, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: e1211, Class:  1, CF:0.43147, Len:  5, Fitness_tra: 0
Rule 66: d8472, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 154b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 11127, Class:  1, CF:0.952103, Len:  5, Fitness_tra: 8
Rule 69: 11214, Class:  1, CF:0.306132, Len:  5, Fitness_tra: 0
Rule 70: 3c249, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 14411, Class:  0, CF:0.850599, Len:  5, Fitness_tra: 64
Rule 72: 17717, Class:  0, CF:0.232009, Len:  5, Fitness_tra: 0
Rule 73: 5c219, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 61b47, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: e2281, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 76: 9112e, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: 12211, Class:  0, CF:0.932067, Len:  5, Fitness_tra: 7
Rule 78: 92111, Class:  1, CF:0.0169538, Len:  5, Fitness_tra: 0
Rule 79: 1728d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 98441, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 61241, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 55124, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 11171, Class:  1, CF:0.671816, Len:  5, Fitness_tra: 3
Rule 84: 91421, Class:  1, CF:0.920839, Len:  5, Fitness_tra: 0
Rule 85: 621c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 51cb1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 5d174, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 88: 61222, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 1c4b4, Class:  0, CF:0.974343, Len:  5, Fitness_tra: 0
Rule 90: 624c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 55c22, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 14244, Class:  1, CF:0.666193, Len:  5, Fitness_tra: 0
Rule 93: 5d147, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 111b1, Class:  1, CF:0.604511, Len:  5, Fitness_tra: 8
Rule 95: 51472, Class:  1, CF:0.976664, Len:  5, Fitness_tra: 0
Rule 96: 9822b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 1c7b2, Class:  0, CF:0.943053, Len:  5, Fitness_tra: 0
Rule 98: 31142, Class:  1, CF:0.116165, Len:  5, Fitness_tra: 0
Rule 99: 11223, Class:  1, CF:0.162218, Len:  5, Fitness_tra: 0
Rule100: dcb21, Class:  0, CF:0.996473, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.7066
------Result------
Miss_rate(tra)	:46.7066
Miss_rate(tst)	:19.0476
ARL				:4.92473

------Generation 0------
Rule  1: 9221b, Class:  1, CF:0.154824, Len:  5, Fitness_tra: 0
Rule  2: 95417, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  3: e11c4, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule  4: 54421, Class:  1, CF:0.290399, Len:  5, Fitness_tra: 0
Rule  5: 31111, Class:  0, CF:0.820572, Len:  5, Fitness_tra: 5
Rule  6: e4483, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 12412, Class:  1, CF:0.0276438, Len:  5, Fitness_tra: 0
Rule  8: 12118, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: 371c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1c271, Class:  0, CF:0.99897, Len:  5, Fitness_tra: 0
Rule 11: e4441, Class:  1, CF:0.613951, Len:  5, Fitness_tra: 0
Rule 12: 51214, Class:  1, CF:0.664286, Len:  5, Fitness_tra: 0
Rule 13: 92b22, Class:  1, CF:0.964686, Len:  5, Fitness_tra: 0
Rule 14: 5c1b1, Class:  0, CF:0.997103, Len:  5, Fitness_tra: 0
Rule 15: 1171f, Class:  0, CF:0.852922, Len:  5, Fitness_tra: 62
Rule 16: 31241, Class:  0, CF:0.903673, Len:  5, Fitness_tra: 0
Rule 17: 984b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 14b21, Class:  0, CF:0.209338, Len:  5, Fitness_tra: 0
Rule 19: 85841, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: e521b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 3b211, Class:  0, CF:0.829822, Len:  5, Fitness_tra: 0
Rule 22: 312b1, Class:  0, CF:0.903673, Len:  5, Fitness_tra: 0
Rule 23: 54122, Class:  1, CF:0.964125, Len:  5, Fitness_tra: 0
Rule 24: d1247, Class:  1, CF:0.910552, Len:  5, Fitness_tra: 0
Rule 25: e871c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 18147, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 27: 32221, Class:  0, CF:0.993159, Len:  5, Fitness_tra: 0
Rule 28: 1c224, Class:  0, CF:0.974781, Len:  5, Fitness_tra: 0
Rule 29: 12245, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 51724, Class:  1, CF:0.964868, Len:  5, Fitness_tra: 0
Rule 31: 917c2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 15272, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 341b4, Class:  0, CF:0.228815, Len:  5, Fitness_tra: 0
Rule 34: 514b1, Class:  1, CF:0.758405, Len:  5, Fitness_tra: 0
Rule 35: 18122, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: d84b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 211b2, Class:  1, CF:0.976721, Len:  5, Fitness_tra: 23
Rule 38: d14b4, Class:  1, CF:0.940044, Len:  5, Fitness_tra: 0
Rule 39: 3bb41, Class:  0, CF:0.713755, Len:  5, Fitness_tra: 0
Rule 40: 31c42, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 12422, Class:  1, CF:0.823423, Len:  5, Fitness_tra: 0
Rule 42: 14182, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 43: 95217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 05c00, Class:  0, CF:  1, Len:  2, Fitness_tra: 7
Rule 45: 95227, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 46: 5122b, Class:  1, CF:0.924913, Len:  5, Fitness_tra: 0
Rule 47: 12242, Class:  1, CF:0.797827, Len:  5, Fitness_tra: 0
Rule 48: 11217, Class:  1, CF:0.101625, Len:  5, Fitness_tra: 0
Rule 49: 5c1b4, Class:  0, CF:0.951972, Len:  5, Fitness_tra: 0
Rule 50: 8c212, Class:  0, CF:0.991136, Len:  5, Fitness_tra: 0
Rule 51: 94712, Class:  1, CF:0.639149, Len:  5, Fitness_tra: 0
Rule 52: 141c1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 514b1, Class:  1, CF:0.758405, Len:  5, Fitness_tra: 0
Rule 54: 21114, Class:  1, CF:0.73507, Len:  5, Fitness_tra: 76
Rule 55: e8c14, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 91183, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: e0000, Class:  1, CF:0.768862, Len:  1, Fitness_tra: 29
Rule 58: 34211, Class:  0, CF:0.98931, Len:  5, Fitness_tra: 1
Rule 59: 3bb82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 58144, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: e4bc5, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 1c117, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 63: a1221, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: 12482, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: e1211, Class:  1, CF:0.43147, Len:  5, Fitness_tra: 0
Rule 66: d8472, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 154b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 11127, Class:  1, CF:0.952103, Len:  5, Fitness_tra: 8
Rule 69: 11214, Class:  1, CF:0.306132, Len:  5, Fitness_tra: 0
Rule 70: 3c249, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 14411, Class:  0, CF:0.850599, Len:  5, Fitness_tra: 64
Rule 72: 17717, Class:  0, CF:0.232009, Len:  5, Fitness_tra: 0
Rule 73: 5c219, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 61b47, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: e2281, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 76: 9112e, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: 12211, Class:  0, CF:0.932067, Len:  5, Fitness_tra: 7
Rule 78: 92111, Class:  1, CF:0.0169538, Len:  5, Fitness_tra: 0
Rule 79: 1728d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 98441, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 61241, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 55124, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 11171, Class:  1, CF:0.671816, Len:  5, Fitness_tra: 3
Rule 84: 91421, Class:  1, CF:0.920839, Len:  5, Fitness_tra: 0
Rule 85: 621c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 51cb1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 5d174, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 88: 61222, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 1c4b4, Class:  0, CF:0.974343, Len:  5, Fitness_tra: 0
Rule 90: 624c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 55c22, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 14244, Class:  1, CF:0.666193, Len:  5, Fitness_tra: 0
Rule 93: 5d147, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 111b1, Class:  1, CF:0.604511, Len:  5, Fitness_tra: 8
Rule 95: 51472, Class:  1, CF:0.976664, Len:  5, Fitness_tra: 0
Rule 96: 9822b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 1c7b2, Class:  0, CF:0.943053, Len:  5, Fitness_tra: 0
Rule 98: 31142, Class:  1, CF:0.116165, Len:  5, Fitness_tra: 0
Rule 99: 11223, Class:  1, CF:0.162218, Len:  5, Fitness_tra: 0
Rule100: dcb21, Class:  0, CF:0.996473, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.7066
------Result------
Miss_rate(tra)	:46.7066
Miss_rate(tst)	:19.0476
ARL				:4.92473

------Generation 1------
Rule  1: 21114, Class:  1, CF:0.73507, Len:  5, Fitness_tra: 76
Rule  2: 14411, Class:  0, CF:0.850599, Len:  5, Fitness_tra: 8
Rule  3: 1171f, Class:  0, CF:0.852922, Len:  5, Fitness_tra: 53
Rule  4: e0000, Class:  1, CF:0.768862, Len:  1, Fitness_tra: 33
Rule  5: 211b2, Class:  1, CF:0.976721, Len:  5, Fitness_tra: 23
Rule  6: 111b1, Class:  1, CF:0.604511, Len:  5, Fitness_tra: 8
Rule  7: 11127, Class:  1, CF:0.952103, Len:  5, Fitness_tra: 6
Rule  8: 05c00, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule  9: 12211, Class:  0, CF:0.932067, Len:  5, Fitness_tra: 2
Rule 10: 31111, Class:  0, CF:0.820572, Len:  5, Fitness_tra: 5
Rule 11: 11171, Class:  1, CF:0.671816, Len:  5, Fitness_tra: 3
Rule 12: 1c117, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: 34211, Class:  0, CF:0.98931, Len:  5, Fitness_tra: 0
Rule 14: 9221b, Class:  1, CF:0.154824, Len:  5, Fitness_tra: 0
Rule 15: e11c4, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 16: 31241, Class:  0, CF:0.903673, Len:  5, Fitness_tra: 0
Rule 17: 984b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 14b21, Class:  0, CF:0.209338, Len:  5, Fitness_tra: 0
Rule 19: 85841, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: e521b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 3b211, Class:  0, CF:0.829822, Len:  5, Fitness_tra: 0
Rule 22: 312b1, Class:  0, CF:0.903673, Len:  5, Fitness_tra: 0
Rule 23: 54122, Class:  1, CF:0.964125, Len:  5, Fitness_tra: 0
Rule 24: d1247, Class:  1, CF:0.910552, Len:  5, Fitness_tra: 0
Rule 25: e871c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 18147, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 27: 32221, Class:  0, CF:0.993159, Len:  5, Fitness_tra: 0
Rule 28: 1c224, Class:  0, CF:0.974781, Len:  5, Fitness_tra: 0
Rule 29: 12245, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 51724, Class:  1, CF:0.964868, Len:  5, Fitness_tra: 0
Rule 31: 917c2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 15272, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 341b4, Class:  0, CF:0.228815, Len:  5, Fitness_tra: 0
Rule 34: 514b1, Class:  1, CF:0.758405, Len:  5, Fitness_tra: 0
Rule 35: 18122, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: d84b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 54421, Class:  1, CF:0.290399, Len:  5, Fitness_tra: 0
Rule 38: d14b4, Class:  1, CF:0.940044, Len:  5, Fitness_tra: 0
Rule 39: 3bb41, Class:  0, CF:0.713755, Len:  5, Fitness_tra: 0
Rule 40: 31c42, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 12422, Class:  1, CF:0.823423, Len:  5, Fitness_tra: 0
Rule 42: 14182, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 43: 95217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 95417, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 95227, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 46: 5122b, Class:  1, CF:0.924913, Len:  5, Fitness_tra: 0
Rule 47: 12242, Class:  1, CF:0.797827, Len:  5, Fitness_tra: 0
Rule 48: 11217, Class:  1, CF:0.101625, Len:  5, Fitness_tra: 0
Rule 49: 5c1b4, Class:  0, CF:0.951972, Len:  5, Fitness_tra: 0
Rule 50: 8c212, Class:  0, CF:0.991136, Len:  5, Fitness_tra: 0
Rule 51: 94712, Class:  1, CF:0.639149, Len:  5, Fitness_tra: 0
Rule 52: 141c1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 514b1, Class:  1, CF:0.758405, Len:  5, Fitness_tra: 0
Rule 54: e4483, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 55: e8c14, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 91183, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 12412, Class:  1, CF:0.0276438, Len:  5, Fitness_tra: 0
Rule 58: 12118, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 59: 3bb82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 58144, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: e4bc5, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 371c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a1221, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: 12482, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: e1211, Class:  1, CF:0.43147, Len:  5, Fitness_tra: 0
Rule 66: d8472, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 154b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 1c271, Class:  0, CF:0.99897, Len:  5, Fitness_tra: 0
Rule 69: 11214, Class:  1, CF:0.306132, Len:  5, Fitness_tra: 0
Rule 70: 3c249, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e4441, Class:  1, CF:0.613951, Len:  5, Fitness_tra: 0
Rule 72: 17717, Class:  0, CF:0.232009, Len:  5, Fitness_tra: 0
Rule 73: 5c219, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 61b47, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: e2281, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 76: 9112e, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: 51214, Class:  1, CF:0.664286, Len:  5, Fitness_tra: 0
Rule 78: 92111, Class:  1, CF:0.0169538, Len:  5, Fitness_tra: 0
Rule 79: 1728d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 98441, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 08000, Class:  0, CF:  1, Len:  1, Fitness_tra: 80
Rule 82: 17b5c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 92711, Class:  0, CF:0.490825, Len:  5, Fitness_tra: 0
Rule 84: 54141, Class:  1, CF:0.655171, Len:  5, Fitness_tra: 0
Rule 85: 5111c, Class:  1, CF:0.999308, Len:  5, Fitness_tra: 1
Rule 86: 11442, Class:  1, CF:0.938341, Len:  5, Fitness_tra: 0
Rule 87: 35222, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 88: e128c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 3b454, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5474c, Class:  1, CF:0.999545, Len:  5, Fitness_tra: 0
Rule 91: 51474, Class:  1, CF:0.955884, Len:  5, Fitness_tra: 0
Rule 92: 9171f, Class:  0, CF:0.0976322, Len:  5, Fitness_tra: 0
Rule 93: 11c2b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 394be, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10097, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 96: 31271, Class:  0, CF:0.903673, Len:  5, Fitness_tra: 0
Rule 97: 1c219, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: e1215, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 51245, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 181b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.2096
------Result------
Miss_rate(tra)	:45.2096
Miss_rate(tst)	:14.2857
ARL				:4.8587

------Generation 2------
Rule  1: 21114, Class:  1, CF:0.73507, Len:  5, Fitness_tra: 76
Rule  2: 14411, Class:  0, CF:0.850599, Len:  5, Fitness_tra: 8
Rule  3: 1171f, Class:  0, CF:0.852922, Len:  5, Fitness_tra: 53
Rule  4: e0000, Class:  1, CF:0.768862, Len:  1, Fitness_tra: 33
Rule  5: 211b2, Class:  1, CF:0.976721, Len:  5, Fitness_tra: 23
Rule  6: 111b1, Class:  1, CF:0.604511, Len:  5, Fitness_tra: 8
Rule  7: 11127, Class:  1, CF:0.952103, Len:  5, Fitness_tra: 6
Rule  8: 05c00, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule  9: 12211, Class:  0, CF:0.932067, Len:  5, Fitness_tra: 2
Rule 10: 31111, Class:  0, CF:0.820572, Len:  5, Fitness_tra: 5
Rule 11: 11171, Class:  1, CF:0.671816, Len:  5, Fitness_tra: 3
Rule 12: 1c117, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: 34211, Class:  0, CF:0.98931, Len:  5, Fitness_tra: 0
Rule 14: 9221b, Class:  1, CF:0.154824, Len:  5, Fitness_tra: 0
Rule 15: e11c4, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 16: 31241, Class:  0, CF:0.903673, Len:  5, Fitness_tra: 0
Rule 17: 984b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 14b21, Class:  0, CF:0.209338, Len:  5, Fitness_tra: 0
Rule 19: 85841, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: e521b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 3b211, Class:  0, CF:0.829822, Len:  5, Fitness_tra: 0
Rule 22: 312b1, Class:  0, CF:0.903673, Len:  5, Fitness_tra: 0
Rule 23: 54122, Class:  1, CF:0.964125, Len:  5, Fitness_tra: 0
Rule 24: d1247, Class:  1, CF:0.910552, Len:  5, Fitness_tra: 0
Rule 25: e871c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 18147, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 27: 32221, Class:  0, CF:0.993159, Len:  5, Fitness_tra: 0
Rule 28: 1c224, Class:  0, CF:0.974781, Len:  5, Fitness_tra: 0
Rule 29: 12245, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 51724, Class:  1, CF:0.964868, Len:  5, Fitness_tra: 0
Rule 31: 917c2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 15272, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 341b4, Class:  0, CF:0.228815, Len:  5, Fitness_tra: 0
Rule 34: 514b1, Class:  1, CF:0.758405, Len:  5, Fitness_tra: 0
Rule 35: 18122, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: d84b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 54421, Class:  1, CF:0.290399, Len:  5, Fitness_tra: 0
