------Generation 0------
Rule  1: 1128145c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 27: 951cb2e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 125c7219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 115e74ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 5182223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 881c1294, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 32: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 48
Rule 33: e122719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 39c51138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 511274ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1c111131, Class:  0, CF:0.699392, Len:  8, Fitness_tra: 1
Rule 37: 12c1771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9dc811ec, Class:  1, CF:0.561677, Len:  8, Fitness_tra: 0
Rule 39: e5512b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51824111, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 41: 1d4cb71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 92221bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: d1587be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1c71b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: dd2542ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: cc5cb192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00000050, Class:  1, CF:0.0847435, Len:  1, Fitness_tra: -7
Rule 49: 80000000, Class:  1, CF:0.360779, Len:  1, Fitness_tra: 167
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e98c7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1158bb15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 81821b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 251177ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a112b461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 95117214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3eccbbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2c587118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c118441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 89c12218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 15c211ec, Class:  0, CF:0.864873, Len:  8, Fitness_tra: 0
Rule 63: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 118144e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1511b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 02000000, Class:  1, CF:0.138858, Len:  1, Fitness_tra: -38
Rule 70: 33224be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 515c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 72: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 321c2191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 75: cc121211, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 76: 691d4114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00700000, Class:  1, CF:0.00856759, Len:  1, Fitness_tra: 0
Rule 78: 5111713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 83117138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0d000000, Class:  1, CF:0.518898, Len:  1, Fitness_tra: 0
Rule 83: d1511792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 21122791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3d13741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: ed212431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 20000000, Class:  1, CF:0.251005, Len:  1, Fitness_tra: -496
Rule 89: 95c2b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 8811b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9382b292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e9117b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: ed184be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3dcc1218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 111c123c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9324b2e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 35424b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: ddd54292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:96.315
------Result------
Miss_rate(tra)	:96.315
Miss_rate(tst)	:93.2886
ARL				:2.45

------Generation 0------
Rule  1: 90070000, Class:  1, CF:0.862585, Len:  2, Fitness_tra: 304
Rule  2: 80000000, Class:  1, CF:0.360779, Len:  1, Fitness_tra: -83
Rule  3: 0d000000, Class:  1, CF:0.518898, Len:  1, Fitness_tra: 109
Rule  4: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 55
Rule  5: 1c111131, Class:  0, CF:0.699392, Len:  8, Fitness_tra: 2
Rule  6: 1128145c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  7: e1851291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 92124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5554b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1d812a98, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 2525b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 52524432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: e1154138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1518b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 314424e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 211c7212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11821491, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 22: 91221751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d1144435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 25187295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 951cb2e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 125c7219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 115e74ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 5182223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 881c1294, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 32: 3111479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e122719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 39c51138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 511274ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 3521b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 12c1771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9dc811ec, Class:  1, CF:0.561677, Len:  8, Fitness_tra: 0
Rule 39: e5512b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51824111, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 41: 1d4cb71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 92221bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: d1587be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1c71b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: dd2542ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: cc5cb192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: ddd54292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1321b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e98c7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1158bb15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 81821b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 251177ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a112b461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 95117214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3eccbbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2c587118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c118441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 89c12218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 15c211ec, Class:  0, CF:0.864873, Len:  8, Fitness_tra: 0
Rule 63: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 118144e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1511b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 33224be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 515c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 321c2191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 74: cc121211, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 75: 691d4114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00700000, Class:  1, CF:0.00856759, Len:  1, Fitness_tra: -236
Rule 77: 5111713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 83117138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 81541b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 31127231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 31212491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 31821112, Class:  0, CF:0.998827, Len:  8, Fitness_tra: 23
Rule 86: 9e5177e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 811214e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2517773c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1d1117e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: c5512252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11cb74e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a3261d98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 33624001, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 94: 23127ba1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10110930, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 9e82b002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11514be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 80001200, Class:  0, CF:  1, Len:  3, Fitness_tra: 11
Rule 99: 0d0cb01c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 15c211c6, Class:  0, CF:0.528763, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:94.6858
------Result------
Miss_rate(tra)	:94.6858
Miss_rate(tst)	:90.604
ARL				:3.21622

------Generation 1------
Rule  1: 90070000, Class:  1, CF:0.862585, Len:  2, Fitness_tra: 605
Rule  2: 0d000000, Class:  1, CF:0.518898, Len:  1, Fitness_tra: 190
Rule  3: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 59
Rule  4: 31821112, Class:  0, CF:0.998827, Len:  8, Fitness_tra: 336
Rule  5: 80001200, Class:  0, CF:  1, Len:  3, Fitness_tra: 10
Rule  6: 1c111131, Class:  0, CF:0.699392, Len:  8, Fitness_tra: 9
Rule  7: 15c211c6, Class:  0, CF:0.528763, Len:  8, Fitness_tra: 0
Rule  8: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 92124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5554b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1d812a98, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 2525b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 52524432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: e1154138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1518b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 314424e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 211c7212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11821491, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 22: 91221751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d1144435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 25187295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 951cb2e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 125c7219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 115e74ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 5182223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 881c1294, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 32: 3111479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e122719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 39c51138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 511274ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 3521b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 12c1771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9dc811ec, Class:  1, CF:0.561677, Len:  8, Fitness_tra: 0
Rule 39: e5512b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51824111, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 41: 1d4cb71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 92221bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: d1587be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1c71b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: dd2542ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: cc5cb192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: ddd54292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1321b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e98c7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1158bb15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 81821b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 251177ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a112b461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 95117214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3eccbbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2c587118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c118441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 89c12218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 15c211ec, Class:  0, CF:0.864873, Len:  8, Fitness_tra: 0
Rule 63: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 118144e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1511b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 33224be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 515c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 321c2191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 74: cc121211, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 75: 691d4114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5111713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 83117138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 81541b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c28c1191, Class:  0, CF:0.876232, Len:  8, Fitness_tra: 0
Rule 82: 58217118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 15c87231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 91c27411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 855cbb5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e982b138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: d18c7451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 91c12b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e00c5090, Class:  0, CF:0.881335, Len:  4, Fitness_tra: 0
Rule 92: 29256730, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000c0000, Class:  1, CF:0.161671, Len:  1, Fitness_tra: -320
Rule 94: 15a8b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: ae827102, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 252cb211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 01514be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 16210095, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 5e5ced18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 90070000, Class:  1, CF:0.862585, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:82.2343
------Result------
Miss_rate(tra)	:82.2343
Miss_rate(tst)	:65.1007
ARL				:3.2973

------Generation 2------
Rule  1: 90070000, Class:  1, CF:0.862585, Len:  2, Fitness_tra: 605
Rule  2: 0d000000, Class:  1, CF:0.518898, Len:  1, Fitness_tra: 190
Rule  3: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 59
Rule  4: 31821112, Class:  0, CF:0.998827, Len:  8, Fitness_tra: 336
Rule  5: 80001200, Class:  0, CF:  1, Len:  3, Fitness_tra: 10
Rule  6: 1c111131, Class:  0, CF:0.699392, Len:  8, Fitness_tra: 9
Rule  7: 15c211c6, Class:  0, CF:0.528763, Len:  8, Fitness_tra: 0
Rule  8: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 92124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5554b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1d812a98, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 2525b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 52524432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: e1154138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1518b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 314424e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 211c7212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11821491, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 22: 91221751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d1144435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 25187295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 951cb2e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 125c7219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 115e74ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 5182223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 881c1294, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 32: 3111479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e122719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
