------Generation 0------
Rule  1: 4111bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 15812218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2828719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 131c72e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: e51c72e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d822b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 15c27411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a3112292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d85db718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15817731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6114b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 351541e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 91cd14e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 52c11232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c884b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 558c221c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3dc5b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00080000, Class:  0, CF:0.0291351, Len:  1, Fitness_tra: 190
Rule 72: 13c17168, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 39722b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 88222151, Class:  0, CF:0.697916, Len:  8, Fitness_tra: -19
Rule 76: 11252b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11147b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11512198, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 352c143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: e1c5b7e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 58d2bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 33117214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 33521194, Class:  0, CF:  1, Len:  8, Fitness_tra: 28
Rule 85: 1129b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 95884b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11c19b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21517b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 934c2712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3dc247e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 59124414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 111224e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 91822be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e5112792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 8552bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d5821218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 582c4b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8812243c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 31c57711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:86.9767
------Result------
Miss_rate(tra)	:86.9767
Miss_rate(tst)	:78.3784
ARL				:1.95455

------Generation 0------
Rule  1: 4111bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 1d812be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 6922b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 1d847412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 51512111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  7: 391c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 6188b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 11137491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 28d1b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d18214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 69cd413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 31c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 211d4b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1312b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1284243d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: e5c171e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2c224212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 57
Rule 22: 358274e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6182b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85154732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 61c8415c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 118124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: ed8222d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: d1c844ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 81217731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 28222418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5d821738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 95227714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 28152451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 13184b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9dc8129c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5121b191, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 40: 51cc1712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 15ccb25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11d87292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 115cb792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5182bbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 81d117e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 50000000, Class:  1, CF:0.762058, Len:  1, Fitness_tra: 803
Rule 47: 2121475c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1311b798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 115eb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 15812218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2828719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 131c72e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: e51c72e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d822b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 15c27411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a3112292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d85db718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15817731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6114b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 351541e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 91cd14e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 52c11232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c884b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 558c221c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3dc5b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00080000, Class:  0, CF:0.0291351, Len:  1, Fitness_tra: 190
Rule 72: 13c17168, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 39722b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 88222151, Class:  0, CF:0.697916, Len:  8, Fitness_tra: -19
Rule 76: 11252b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11147b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11512198, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 352c143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: e1c5b7e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 58d2bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 33117214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 33521194, Class:  0, CF:  1, Len:  8, Fitness_tra: 28
Rule 85: 1129b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 95884b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11c19b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21517b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 934c2712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3dc247e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 59124414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 111224e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 91822be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e5112792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 8552bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d5821218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 582c4b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8812243c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 31c57711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:86.9767
------Result------
Miss_rate(tra)	:86.9767
Miss_rate(tst)	:78.3784
ARL				:1.95455

------Generation 1------
Rule  1: 50000000, Class:  1, CF:0.762058, Len:  1, Fitness_tra: 819
Rule  2: 00080000, Class:  0, CF:0.0291351, Len:  1, Fitness_tra: 121
Rule  3: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 44
Rule  4: 33521194, Class:  0, CF:  1, Len:  8, Fitness_tra: 14
Rule  5: 4111bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 51512111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  7: 391c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 6188b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 11137491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 28d1b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d18214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 69cd413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 31c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 211d4b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1312b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1284243d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: e5c171e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2c224212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 358274e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6182b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85154732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 61c8415c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 118124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: ed8222d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: d1c844ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 81217731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 28222418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5d821738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 95227714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 28152451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 13184b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9dc8129c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5121b191, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 40: 51cc1712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 15ccb25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11d87292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 115cb792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5182bbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 81d117e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1d812be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2121475c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1311b798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 115eb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 15812218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2828719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 131c72e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: e51c72e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d822b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 15c27411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a3112292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d85db718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15817731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6114b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 351541e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 91cd14e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 52c11232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c884b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 558c221c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3dc5b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6922b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13c17168, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 39722b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 31c57711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11252b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11147b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11512198, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 352c143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: e1c5b7e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1852241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1581b4e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 81112132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 25542411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3e45711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 118c4292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 95c1b254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 888cbb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 60000000, Class:  0, CF:0.878082, Len:  1, Fitness_tra: 282
Rule 90: 118c115c, Class:  0, CF:0.864328, Len:  8, Fitness_tra: 32
Rule 91: 85000000, Class:  1, CF:0.51823, Len:  2, Fitness_tra: -80
Rule 92: 1ce00198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 682c673c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11812291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e1c54b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11107b01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5020200c, Class:  0, CF:0.634868, Len:  4, Fitness_tra: 0
Rule 99: 151c72ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 158273ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:76.7829
------Result------
Miss_rate(tra)	:76.7829
Miss_rate(tst)	:60.8108
ARL				:2.17391

------Generation 2------
Rule  1: 50000000, Class:  1, CF:0.762058, Len:  1, Fitness_tra: 802
Rule  2: 60000000, Class:  0, CF:0.878082, Len:  1, Fitness_tra: 282
Rule  3: 00080000, Class:  0, CF:0.0291351, Len:  1, Fitness_tra: 135
Rule  4: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 44
Rule  5: 118c115c, Class:  0, CF:0.864328, Len:  8, Fitness_tra: 33
Rule  6: 33521194, Class:  0, CF:  1, Len:  8, Fitness_tra: 7
Rule  7: 391c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 6188b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 11137491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 28d1b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d18214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 69cd413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 31c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 211d4b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1312b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1284243d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: e5c171e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2c224212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 358274e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6182b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85154732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 61c8415c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 118124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: ed8222d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: d1c844ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 81217731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 28222418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
