------Generation 0------
Rule  1: 0000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 16: 3619, Class:  0, CF:0.87603, Len:  4, Fitness_tra: 8
Rule 17: 2006, Class:  0, CF:0.214253, Len:  2, Fitness_tra: 4
Rule 18: 1931, Class:  0, CF:0.67747, Len:  4, Fitness_tra: 5
Rule 19: b534, Class:  0, CF:0.421727, Len:  4, Fitness_tra: 4
Rule 20: 9912, Class:  0, CF:0.655656, Len:  4, Fitness_tra: 7
Rule 21: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 1
Rule 22: 0230, Class:  0, CF:0.174123, Len:  2, Fitness_tra: 6
Rule 23: 0460, Class:  0, CF:0.129673, Len:  2, Fitness_tra: 4
Rule 24: 0500, Class:  0, CF:0.00214449, Len:  1, Fitness_tra: 1
Rule 25: 9334, Class:  0, CF:0.353846, Len:  4, Fitness_tra: 1
Rule 26: 0000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 27: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 0
Rule 28: 4111, Class:  1, CF:0.174378, Len:  4, Fitness_tra: 0
Rule 29: 0005, Class:  1, CF:0.00867374, Len:  1, Fitness_tra: -1
Rule 30: 1131, Class:  1, CF:0.41325, Len:  4, Fitness_tra: -1
Rule 31: 0005, Class:  1, CF:0.00867374, Len:  1, Fitness_tra: 0
Rule 32: 4113, Class:  1, CF:0.12706, Len:  4, Fitness_tra: 0
Rule 33: 1162, Class:  1, CF:0.0827298, Len:  4, Fitness_tra: 0
Rule 34: 0000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 35: 1216, Class:  0, CF:0.273526, Len:  4, Fitness_tra: 0
Rule 36: 3241, Class:  1, CF:0.0629742, Len:  4, Fitness_tra: 0
Rule 37: 5500, Class:  0, CF:0.060241, Len:  2, Fitness_tra: 0
Rule 38: 1211, Class:  0, CF:0.08111, Len:  4, Fitness_tra: 0
Rule 39: 1131, Class:  1, CF:0.41325, Len:  4, Fitness_tra: 0
Rule 40: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 0
Rule 41: 4411, Class:  0, CF:0.0582605, Len:  4, Fitness_tra: 0
Rule 42: 3111, Class:  1, CF:0.447066, Len:  4, Fitness_tra: -11
Rule 43: 3111, Class:  1, CF:0.447066, Len:  4, Fitness_tra: 0
Rule 44: 1112, Class:  0, CF:0.100425, Len:  4, Fitness_tra: 0
Rule 45: 5122, Class:  1, CF:0.0299985, Len:  4, Fitness_tra: 0
Rule 46: 6123, Class:  0, CF:0.0926573, Len:  4, Fitness_tra: 0
Rule 47: 0005, Class:  1, CF:0.00867374, Len:  1, Fitness_tra: 0
Rule 48: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 0
Rule 49: 1332, Class:  0, CF:0.0165948, Len:  4, Fitness_tra: 0
Rule 50: 1135, Class:  0, CF:0.264977, Len:  4, Fitness_tra: 0
Rule 51: 1413, Class:  1, CF:0.189209, Len:  4, Fitness_tra: 0
Rule 52: b165, Class:  1, CF:0.0636084, Len:  4, Fitness_tra: 0
Rule 53: 3112, Class:  0, CF:0.128616, Len:  4, Fitness_tra: 0
Rule 54: 7251, Class:  1, CF:0.14911, Len:  4, Fitness_tra: 1
Rule 55: 9124, Class:  1, CF:0.137868, Len:  4, Fitness_tra: 0
Rule 56: 7113, Class:  1, CF:0.270256, Len:  4, Fitness_tra: 0
Rule 57: 1131, Class:  1, CF:0.41325, Len:  4, Fitness_tra: 0
Rule 58: 2035, Class:  1, CF:0.0707422, Len:  3, Fitness_tra: 0
Rule 59: 9111, Class:  0, CF:0.600555, Len:  4, Fitness_tra: 0
Rule 60: 5453, Class:  0, CF:0.271783, Len:  4, Fitness_tra: 0
Rule 61: 1321, Class:  0, CF:0.182647, Len:  4, Fitness_tra: 0
Rule 62: 1112, Class:  0, CF:0.100425, Len:  4, Fitness_tra: 0
Rule 63: 6511, Class:  0, CF:0.333894, Len:  4, Fitness_tra: 0
Rule 64: 1416, Class:  1, CF:0.145381, Len:  4, Fitness_tra: 0
Rule 65: b121, Class:  1, CF:0.0747379, Len:  4, Fitness_tra: 0
Rule 66: 0000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 67: 4131, Class:  0, CF:0.0327786, Len:  4, Fitness_tra: 0
Rule 68: 0304, Class:  0, CF:0.167246, Len:  2, Fitness_tra: 0
Rule 69: 5500, Class:  0, CF:0.060241, Len:  2, Fitness_tra: 0
Rule 70: 1311, Class:  1, CF:0.409526, Len:  4, Fitness_tra: -2
Rule 71: 1213, Class:  0, CF:0.198306, Len:  4, Fitness_tra: 0
Rule 72: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 0
Rule 73: 5111, Class:  0, CF:0.410937, Len:  4, Fitness_tra: 0
Rule 74: 5000, Class:  1, CF:0.0315433, Len:  1, Fitness_tra: 0
Rule 75: 1211, Class:  0, CF:0.08111, Len:  4, Fitness_tra: 0
Rule 76: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 0
Rule 77: 1511, Class:  0, CF:0.510922, Len:  4, Fitness_tra: 0
Rule 78: 4443, Class:  0, CF:0.0181183, Len:  4, Fitness_tra: 0
Rule 79: 5302, Class:  1, CF:0.12025, Len:  3, Fitness_tra: -4
Rule 80: 7161, Class:  1, CF:0.163599, Len:  4, Fitness_tra: 0
Rule 81: 3362, Class:  0, CF:0.0378752, Len:  4, Fitness_tra: 0
Rule 82: 2006, Class:  0, CF:0.214253, Len:  0, Fitness_tra: 0
Rule 83: 0430, Class:  0, CF:0.0817153, Len:  2, Fitness_tra: 0
Rule 84: b121, Class:  1, CF:0.0747379, Len:  0, Fitness_tra: 0
Rule 85: 1136, Class:  1, CF:0.4322, Len:  4, Fitness_tra: -2
Rule 86: 1621, Class:  0, CF:0.263857, Len:  4, Fitness_tra: 0
Rule 87: 0060, Class:  1, CF:0.00424852, Len:  1, Fitness_tra: 0
Rule 88: 0453, Class:  0, CF:0.391916, Len:  0, Fitness_tra: 0
Rule 89: 0565, Class:  1, CF:0.241924, Len:  3, Fitness_tra: -2
Rule 90: 9020, Class:  1, CF:0.239314, Len:  2, Fitness_tra: -35
Rule 91: 5500, Class:  0, CF:0.060241, Len:  0, Fitness_tra: 0
Rule 92: b0d0, Class:  1, CF:0.058104, Len:  2, Fitness_tra: -4
Rule 93: 5913, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 94: 0460, Class:  0, CF:0.129673, Len:  0, Fitness_tra: 0
Rule 95: a1a1, Class:  1, CF:0.685612, Len:  4, Fitness_tra: -3
Rule 96: 5108, Class:  0, CF:0.0769426, Len:  3, Fitness_tra: 0
Rule 97: 0411, Class:  1, CF:0.0246384, Len:  3, Fitness_tra: 0
Rule 98: 3722, Class:  0, CF:0.831794, Len:  4, Fitness_tra: 32
Rule 99: 5110, Class:  0, CF:0.000746745, Len:  3, Fitness_tra: 0
Rule100: 17b2, Class:  1, CF:0.0847474, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:19.0053
------Result------
Miss_rate(tra)	:19.0053
Miss_rate(tst)	:35.4839
ARL				:3.30526

------Generation 1------
Rule  1: 1191, Class:  0, CF:0.674618, Len:  4, Fitness_tra: 30
Rule  2: 1115, Class:  0, CF:0.441873, Len:  4, Fitness_tra: 29
Rule  3: 0304, Class:  0, CF:0.167246, Len:  2, Fitness_tra: 33
Rule  4: 2541, Class:  0, CF:0.775276, Len:  4, Fitness_tra: 37
Rule  5: 0206, Class:  0, CF:0.294279, Len:  2, Fitness_tra: 32
Rule  6: 2060, Class:  0, CF:0.287351, Len:  2, Fitness_tra: 27
Rule  7: 4030, Class:  0, CF:0.226775, Len:  2, Fitness_tra: 29
Rule  8: 0453, Class:  0, CF:0.391916, Len:  3, Fitness_tra: 20
Rule  9: 5043, Class:  0, CF:0.495872, Len:  3, Fitness_tra: 15
Rule 10: 2214, Class:  0, CF:0.447137, Len:  4, Fitness_tra: 14
Rule 11: 1151, Class:  0, CF:0.509294, Len:  4, Fitness_tra: 10
Rule 12: 0055, Class:  0, CF:0.0772071, Len:  2, Fitness_tra: 23
Rule 13: 9111, Class:  0, CF:0.600555, Len:  4, Fitness_tra: 13
Rule 14: 1511, Class:  0, CF:0.510922, Len:  4, Fitness_tra: 18
Rule 15: 2961, Class:  0, CF:0.989472, Len:  4, Fitness_tra: 8
Rule 16: 3619, Class:  0, CF:0.87603, Len:  4, Fitness_tra: 8
Rule 17: 2006, Class:  0, CF:0.214253, Len:  2, Fitness_tra: 4
Rule 18: 1931, Class:  0, CF:0.67747, Len:  4, Fitness_tra: 5
Rule 19: b534, Class:  0, CF:0.421727, Len:  4, Fitness_tra: 4
Rule 20: 9912, Class:  0, CF:0.655656, Len:  4, Fitness_tra: 7
Rule 21: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 1
Rule 22: 0230, Class:  0, CF:0.174123, Len:  2, Fitness_tra: 6
Rule 23: 0460, Class:  0, CF:0.129673, Len:  2, Fitness_tra: 4
Rule 24: 0500, Class:  0, CF:0.00214449, Len:  1, Fitness_tra: 1
Rule 25: 9334, Class:  0, CF:0.353846, Len:  4, Fitness_tra: 1
Rule 26: 0000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 27: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 0
Rule 28: 4111, Class:  1, CF:0.174378, Len:  4, Fitness_tra: 0
Rule 29: 0005, Class:  1, CF:0.00867374, Len:  1, Fitness_tra: -1
Rule 30: 1131, Class:  1, CF:0.41325, Len:  4, Fitness_tra: -1
Rule 31: 0005, Class:  1, CF:0.00867374, Len:  1, Fitness_tra: 0
Rule 32: 4113, Class:  1, CF:0.12706, Len:  4, Fitness_tra: 0
Rule 33: 1162, Class:  1, CF:0.0827298, Len:  4, Fitness_tra: 0
Rule 34: 0000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 35: 1216, Class:  0, CF:0.273526, Len:  4, Fitness_tra: 0
Rule 36: 3241, Class:  1, CF:0.0629742, Len:  4, Fitness_tra: 0
Rule 37: 5500, Class:  0, CF:0.060241, Len:  2, Fitness_tra: 0
Rule 38: 1211, Class:  0, CF:0.08111, Len:  4, Fitness_tra: 0
Rule 39: 1131, Class:  1, CF:0.41325, Len:  4, Fitness_tra: 0
Rule 40: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 0
Rule 41: 4411, Class:  0, CF:0.0582605, Len:  4, Fitness_tra: 0
Rule 42: 3111, Class:  1, CF:0.447066, Len:  4, Fitness_tra: -11
Rule 43: 3111, Class:  1, CF:0.447066, Len:  4, Fitness_tra: 0
Rule 44: 1112, Class:  0, CF:0.100425, Len:  4, Fitness_tra: 0
Rule 45: 5122, Class:  1, CF:0.0299985, Len:  4, Fitness_tra: 0
Rule 46: 6123, Class:  0, CF:0.0926573, Len:  4, Fitness_tra: 0
Rule 47: 0005, Class:  1, CF:0.00867374, Len:  1, Fitness_tra: 0
Rule 48: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 0
Rule 49: 1332, Class:  0, CF:0.0165948, Len:  4, Fitness_tra: 0
Rule 50: 1135, Class:  0, CF:0.264977, Len:  4, Fitness_tra: 0
Rule 51: 1413, Class:  1, CF:0.189209, Len:  4, Fitness_tra: 0
Rule 52: b165, Class:  1, CF:0.0636084, Len:  4, Fitness_tra: 0
Rule 53: 3112, Class:  0, CF:0.128616, Len:  4, Fitness_tra: 0
Rule 54: 7251, Class:  1, CF:0.14911, Len:  4, Fitness_tra: 1
Rule 55: 9124, Class:  1, CF:0.137868, Len:  4, Fitness_tra: 0
Rule 56: 7113, Class:  1, CF:0.270256, Len:  4, Fitness_tra: 0
Rule 57: 1131, Class:  1, CF:0.41325, Len:  4, Fitness_tra: 0
Rule 58: 2035, Class:  1, CF:0.0707422, Len:  3, Fitness_tra: 0
Rule 59: 9111, Class:  0, CF:0.600555, Len:  4, Fitness_tra: 0
Rule 60: 5453, Class:  0, CF:0.271783, Len:  4, Fitness_tra: 0
Rule 61: 1321, Class:  0, CF:0.182647, Len:  4, Fitness_tra: 0
Rule 62: 1112, Class:  0, CF:0.100425, Len:  4, Fitness_tra: 0
Rule 63: 6511, Class:  0, CF:0.333894, Len:  4, Fitness_tra: 0
Rule 64: 1416, Class:  1, CF:0.145381, Len:  4, Fitness_tra: 0
Rule 65: b121, Class:  1, CF:0.0747379, Len:  4, Fitness_tra: 0
Rule 66: 0000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 67: 4131, Class:  0, CF:0.0327786, Len:  4, Fitness_tra: 0
Rule 68: 0304, Class:  0, CF:0.167246, Len:  2, Fitness_tra: 0
Rule 69: 5500, Class:  0, CF:0.060241, Len:  2, Fitness_tra: 0
Rule 70: 1311, Class:  1, CF:0.409526, Len:  4, Fitness_tra: -2
Rule 71: 1213, Class:  0, CF:0.198306, Len:  4, Fitness_tra: 0
Rule 72: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 0
Rule 73: 5111, Class:  0, CF:0.410937, Len:  4, Fitness_tra: 0
Rule 74: 5000, Class:  1, CF:0.0315433, Len:  1, Fitness_tra: 0
Rule 75: 1211, Class:  0, CF:0.08111, Len:  4, Fitness_tra: 0
Rule 76: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 0
Rule 77: 1511, Class:  0, CF:0.510922, Len:  4, Fitness_tra: 0
Rule 78: 4443, Class:  0, CF:0.0181183, Len:  4, Fitness_tra: 0
Rule 79: 5302, Class:  1, CF:0.12025, Len:  3, Fitness_tra: -4
Rule 80: 7161, Class:  1, CF:0.163599, Len:  4, Fitness_tra: 0
Rule 81: 3362, Class:  0, CF:0.0378752, Len:  4, Fitness_tra: 0
Rule 82: 2006, Class:  0, CF:0.214253, Len:  0, Fitness_tra: 0
Rule 83: 0430, Class:  0, CF:0.0817153, Len:  2, Fitness_tra: 0
Rule 84: b121, Class:  1, CF:0.0747379, Len:  0, Fitness_tra: 0
Rule 85: 1136, Class:  1, CF:0.4322, Len:  4, Fitness_tra: -2
Rule 86: 1621, Class:  0, CF:0.263857, Len:  4, Fitness_tra: 0
Rule 87: 0060, Class:  1, CF:0.00424852, Len:  1, Fitness_tra: 0
Rule 88: 0453, Class:  0, CF:0.391916, Len:  0, Fitness_tra: 0
Rule 89: 0565, Class:  1, CF:0.241924, Len:  3, Fitness_tra: -2
Rule 90: 9020, Class:  1, CF:0.239314, Len:  2, Fitness_tra: -35
Rule 91: 5500, Class:  0, CF:0.060241, Len:  0, Fitness_tra: 0
Rule 92: b0d0, Class:  1, CF:0.058104, Len:  2, Fitness_tra: -4
Rule 93: 5913, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 94: 0460, Class:  0, CF:0.129673, Len:  0, Fitness_tra: 0
Rule 95: a1a1, Class:  1, CF:0.685612, Len:  4, Fitness_tra: -3
Rule 96: 5108, Class:  0, CF:0.0769426, Len:  3, Fitness_tra: 0
Rule 97: 0411, Class:  1, CF:0.0246384, Len:  3, Fitness_tra: 0
Rule 98: 3722, Class:  0, CF:0.831794, Len:  4, Fitness_tra: 32
Rule 99: 5110, Class:  0, CF:0.000746745, Len:  3, Fitness_tra: 0
Rule100: 17b2, Class:  1, CF:0.0847474, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:19.0053
------Result------
Miss_rate(tra)	:19.0053
Miss_rate(tst)	:35.4839
ARL				:3.30526

------Generation 2------
Rule  1: 1191, Class:  0, CF:0.674618, Len:  4, Fitness_tra: 30
Rule  2: 1115, Class:  0, CF:0.441873, Len:  4, Fitness_tra: 29
Rule  3: 0304, Class:  0, CF:0.167246, Len:  2, Fitness_tra: 33
Rule  4: 2541, Class:  0, CF:0.775276, Len:  4, Fitness_tra: 37
Rule  5: 0206, Class:  0, CF:0.294279, Len:  2, Fitness_tra: 32
Rule  6: 2060, Class:  0, CF:0.287351, Len:  2, Fitness_tra: 27
Rule  7: 4030, Class:  0, CF:0.226775, Len:  2, Fitness_tra: 29
Rule  8: 0453, Class:  0, CF:0.391916, Len:  3, Fitness_tra: 20
Rule  9: 5043, Class:  0, CF:0.495872, Len:  3, Fitness_tra: 15
Rule 10: 2214, Class:  0, CF:0.447137, Len:  4, Fitness_tra: 14
Rule 11: 1151, Class:  0, CF:0.509294, Len:  4, Fitness_tra: 10
Rule 12: 0055, Class:  0, CF:0.0772071, Len:  2, Fitness_tra: 23
Rule 13: 9111, Class:  0, CF:0.600555, Len:  4, Fitness_tra: 13
Rule 14: 1511, Class:  0, CF:0.510922, Len:  4, Fitness_tra: 18
Rule 15: 2961, Class:  0, CF:0.989472, Len:  4, Fitness_tra: 8
Rule 16: 3619, Class:  0, CF:0.87603, Len:  4, Fitness_tra: 8
Rule 17: 2006, Class:  0, CF:0.214253, Len:  2, Fitness_tra: 4
Rule 18: 1931, Class:  0, CF:0.67747, Len:  4, Fitness_tra: 5
Rule 19: b534, Class:  0, CF:0.421727, Len:  4, Fitness_tra: 4
Rule 20: 9912, Class:  0, CF:0.655656, Len:  4, Fitness_tra: 7
Rule 21: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 1
Rule 22: 0230, Class:  0, CF:0.174123, Len:  2, Fitness_tra: 6
Rule 23: 0460, Class:  0, CF:0.129673, Len:  2, Fitness_tra: 4
Rule 24: 0500, Class:  0, CF:0.00214449, Len:  1, Fitness_tra: 1
Rule 25: 9334, Class:  0, CF:0.353846, Len:  4, Fitness_tra: 1
Rule 26: 0000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 27: 1111, Class:  1, CF:0.359653, Len:  4, Fitness_tra: 0
Rule 28: 4111, Class:  1, CF:0.174378, Len:  4, Fitness_tra: 0
Rule 29: 0005, Class:  1, CF:0.00867374, Len:  1, Fitness_tra: -1
Rule 30: 1131, Class:  1, CF:0.41325, Len:  4, Fitness_tra: -1
Rule 31: 0005, Class:  1, CF:0.00867374, Len:  1, Fitness_tra: 0
Rule 32: 4113, Class:  1, CF:0.12706, Len:  4, Fitness_tra: 0
