------Generation 0------
Rule  1: 4b7159b7b7, Class:  2, CF:0.997532, Len: 10, Fitness_tra: 0
Rule 11: 74b1194b1b, Class:  2, CF:0.900446, Len: 10, Fitness_tra: 16
Rule 12: 172bc17242, Class:  2, CF:0.994933, Len: 10, Fitness_tra: 6
Rule 13: 7127c37212, Class:  2, CF:0.990333, Len: 10, Fitness_tra: 2
Rule 14: 717271b212, Class:  2, CF:0.678244, Len: 10, Fitness_tra: 30
Rule 15: 4b7159b7b7, Class:  2, CF:0.997532, Len: 10, Fitness_tra: 8
Rule 16: 2174232722, Class:  4, CF:0.640542, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b7228542b4, Class:  2, CF:0.989341, Len: 10, Fitness_tra: 0
Rule 19: 2822112154, Class:  2, CF:  1, Len: 10, Fitness_tra: 41
Rule 20: 2b4413427b, Class:  4, CF:0.916829, Len: 10, Fitness_tra: 0
Rule 21: b84721b177, Class:  4, CF:0.159419, Len: 10, Fitness_tra: -2
Rule 22: 772b51b71b, Class:  2, CF:0.952964, Len: 10, Fitness_tra: 0
Rule 23: 2b2215bb47, Class:  2, CF:0.974636, Len: 10, Fitness_tra: 0
Rule 24: b2441977b2, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 417b184114, Class:  2, CF:0.547231, Len: 10, Fitness_tra: -682
Rule 26: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bd2443247b, Class:  4, CF:0.921855, Len: 10, Fitness_tra: 0
Rule 29: 4b24427224, Class:  2, CF:0.996217, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7115252747, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 7722162214, Class:  4, CF:0.999659, Len: 10, Fitness_tra: 0
Rule 34: 21425522b7, Class:  2, CF:0.640002, Len: 10, Fitness_tra: 0
Rule 35: 177289447b, Class:  2, CF:0.912632, Len: 10, Fitness_tra: 0
Rule 36: 11148f1172, Class:  4, CF:0.493858, Len: 10, Fitness_tra: -2
Rule 37: 2b721e4444, Class:  2, CF:0.998772, Len: 10, Fitness_tra: 0
Rule 38: 24741ab74b, Class:  4, CF:0.999955, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 44b7c37b1b, Class:  2, CF:0.670019, Len: 10, Fitness_tra: 0
Rule 42: 481256b135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 777b9a2222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b274112142, Class:  4, CF:0.172105, Len: 10, Fitness_tra: 1
Rule 47: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21b431724b, Class:  4, CF:0.363935, Len: 10, Fitness_tra: 0
Rule 49: 49c7517135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 47b21a7714, Class:  4, CF:0.999353, Len: 10, Fitness_tra: 0
Rule 51: 51442b2121, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 71148e7447, Class:  2, CF:0.963632, Len: 10, Fitness_tra: 0
Rule 53: 22b41ab222, Class:  4, CF:0.999975, Len: 10, Fitness_tra: 0
Rule 54: 1712f6b224, Class:  4, CF:0.998998, Len: 10, Fitness_tra: 0
Rule 55: 42145ab417, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: c8cb5e1152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: c11233b552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4171ca7424, Class:  4, CF:0.809162, Len: 10, Fitness_tra: 0
Rule 60: ca17c57612, Class:  3, CF:  1, Len: 10, Fitness_tra: 6
Rule 61: 1bb2117744, Class:  2, CF:0.436621, Len: 10, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b12211b2b1, Class:  4, CF:0.680829, Len: 10, Fitness_tra: -86
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b271217bb7, Class:  4, CF:0.315083, Len: 10, Fitness_tra: -1
Rule 66: 8312177119, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 47415e4124, Class:  2, CF:0.999025, Len: 10, Fitness_tra: 1
Rule 68: 2447afb224, Class:  4, CF:0.999991, Len: 10, Fitness_tra: 0
Rule 69: 0d00000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112b112144, Class:  4, CF:0.557926, Len: 10, Fitness_tra: -12
Rule 71: 71271522b7, Class:  2, CF:0.687243, Len: 10, Fitness_tra: 0
Rule 72: 17276171b4, Class:  4, CF:0.996988, Len: 10, Fitness_tra: 29
Rule 73: 4c2c3f4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 224225b147, Class:  2, CF:0.460003, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b14b91b247, Class:  2, CF:0.989791, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2717114214, Class:  2, CF:0.125206, Len: 10, Fitness_tra: 0
Rule 80: 72279ebb74, Class:  1, CF:0.739502, Len: 10, Fitness_tra: 0
Rule 81: 27275e14b7, Class:  2, CF:0.896453, Len: 10, Fitness_tra: 0
Rule 82: 744b1f7212, Class:  4, CF:0.999842, Len: 10, Fitness_tra: 16
Rule 83: cc42d1782d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4421997171, Class:  2, CF:0.831663, Len: 10, Fitness_tra: -409
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 71bb2122b2, Class:  2, CF:0.514882, Len: 10, Fitness_tra: 0
Rule 87: b214591277, Class:  2, CF:0.480826, Len: 10, Fitness_tra: -67
Rule 88: 777161121b, Class:  4, CF:0.993032, Len: 10, Fitness_tra: 667
Rule 89: 2724932477, Class:  3, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 90: 1bb2d12212, Class:  2, CF:0.995668, Len: 10, Fitness_tra: -1
Rule 91: 19c78f1195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 17276171b4, Class:  4, CF:0.996988, Len:  0, Fitness_tra: 0
Rule 93: b27021bbb7, Class:  4, CF:0.324899, Len:  9, Fitness_tra: -155
Rule 94: 712b451b43, Class:  2, CF:0.468455, Len: 10, Fitness_tra: -366
Rule 95: 00b009a5b1, Class:  2, CF:  1, Len:  6, Fitness_tra: 71
Rule 96: 01b4010490, Class:  2, CF:  1, Len:  6, Fitness_tra: 102
Rule 97: 22741ab252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 171a56440b, Class:  3, CF:  1, Len:  9, Fitness_tra: 5
Rule 99: 9000007700, Class:  3, CF:  1, Len:  3, Fitness_tra: 32
Rule100: 412b01b384, Class:  4, CF:0.420596, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.957
------Result------
Miss_rate(tra)	:98.957
Miss_rate(tst)	:95.3382
ARL				:9.74648

------Generation 1------
Rule  1: 1442894117, Class:  1, CF:0.368681, Len: 10, Fitness_tra: 1765
Rule  2: 117185b427, Class:  2, CF:0.997069, Len: 10, Fitness_tra: 526
Rule  3: b77b421b42, Class:  2, CF:0.737358, Len: 10, Fitness_tra: 495
Rule  4: 1124331417, Class:  4, CF:0.985053, Len: 10, Fitness_tra: -93
Rule  5: 12b489b144, Class:  1, CF:0.405319, Len: 10, Fitness_tra: 33
Rule  6: 4822117142, Class:  4, CF:0.668563, Len: 10, Fitness_tra: 57
Rule  7: 271125bb2b, Class:  2, CF:0.941737, Len: 10, Fitness_tra: 103
Rule  8: 182115721b, Class:  2, CF:0.447689, Len: 10, Fitness_tra: -151
Rule  9: b2b21944b1, Class:  1, CF:0.799656, Len: 10, Fitness_tra: 5
Rule 10: bb71cf1b1b, Class:  3, CF:0.980802, Len: 10, Fitness_tra: 6
Rule 11: 74b1194b1b, Class:  2, CF:0.900446, Len: 10, Fitness_tra: 16
Rule 12: 172bc17242, Class:  2, CF:0.994933, Len: 10, Fitness_tra: 6
Rule 13: 7127c37212, Class:  2, CF:0.990333, Len: 10, Fitness_tra: 2
Rule 14: 717271b212, Class:  2, CF:0.678244, Len: 10, Fitness_tra: 30
Rule 15: 4b7159b7b7, Class:  2, CF:0.997532, Len: 10, Fitness_tra: 8
Rule 16: 2174232722, Class:  4, CF:0.640542, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b7228542b4, Class:  2, CF:0.989341, Len: 10, Fitness_tra: 0
Rule 19: 2822112154, Class:  2, CF:  1, Len: 10, Fitness_tra: 41
Rule 20: 2b4413427b, Class:  4, CF:0.916829, Len: 10, Fitness_tra: 0
Rule 21: b84721b177, Class:  4, CF:0.159419, Len: 10, Fitness_tra: -2
Rule 22: 772b51b71b, Class:  2, CF:0.952964, Len: 10, Fitness_tra: 0
Rule 23: 2b2215bb47, Class:  2, CF:0.974636, Len: 10, Fitness_tra: 0
Rule 24: b2441977b2, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 417b184114, Class:  2, CF:0.547231, Len: 10, Fitness_tra: -682
Rule 26: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bd2443247b, Class:  4, CF:0.921855, Len: 10, Fitness_tra: 0
Rule 29: 4b24427224, Class:  2, CF:0.996217, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7115252747, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 7722162214, Class:  4, CF:0.999659, Len: 10, Fitness_tra: 0
Rule 34: 21425522b7, Class:  2, CF:0.640002, Len: 10, Fitness_tra: 0
Rule 35: 177289447b, Class:  2, CF:0.912632, Len: 10, Fitness_tra: 0
Rule 36: 11148f1172, Class:  4, CF:0.493858, Len: 10, Fitness_tra: -2
Rule 37: 2b721e4444, Class:  2, CF:0.998772, Len: 10, Fitness_tra: 0
Rule 38: 24741ab74b, Class:  4, CF:0.999955, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 44b7c37b1b, Class:  2, CF:0.670019, Len: 10, Fitness_tra: 0
Rule 42: 481256b135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 777b9a2222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b274112142, Class:  4, CF:0.172105, Len: 10, Fitness_tra: 1
Rule 47: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21b431724b, Class:  4, CF:0.363935, Len: 10, Fitness_tra: 0
Rule 49: 49c7517135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 47b21a7714, Class:  4, CF:0.999353, Len: 10, Fitness_tra: 0
Rule 51: 51442b2121, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 71148e7447, Class:  2, CF:0.963632, Len: 10, Fitness_tra: 0
Rule 53: 22b41ab222, Class:  4, CF:0.999975, Len: 10, Fitness_tra: 0
Rule 54: 1712f6b224, Class:  4, CF:0.998998, Len: 10, Fitness_tra: 0
Rule 55: 42145ab417, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: c8cb5e1152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: c11233b552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4171ca7424, Class:  4, CF:0.809162, Len: 10, Fitness_tra: 0
Rule 60: ca17c57612, Class:  3, CF:  1, Len: 10, Fitness_tra: 6
Rule 61: 1bb2117744, Class:  2, CF:0.436621, Len: 10, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b12211b2b1, Class:  4, CF:0.680829, Len: 10, Fitness_tra: -86
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b271217bb7, Class:  4, CF:0.315083, Len: 10, Fitness_tra: -1
Rule 66: 8312177119, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 47415e4124, Class:  2, CF:0.999025, Len: 10, Fitness_tra: 1
Rule 68: 2447afb224, Class:  4, CF:0.999991, Len: 10, Fitness_tra: 0
Rule 69: 0d00000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112b112144, Class:  4, CF:0.557926, Len: 10, Fitness_tra: -12
Rule 71: 71271522b7, Class:  2, CF:0.687243, Len: 10, Fitness_tra: 0
Rule 72: 17276171b4, Class:  4, CF:0.996988, Len: 10, Fitness_tra: 29
Rule 73: 4c2c3f4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 224225b147, Class:  2, CF:0.460003, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b14b91b247, Class:  2, CF:0.989791, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2717114214, Class:  2, CF:0.125206, Len: 10, Fitness_tra: 0
Rule 80: 72279ebb74, Class:  1, CF:0.739502, Len: 10, Fitness_tra: 0
Rule 81: 27275e14b7, Class:  2, CF:0.896453, Len: 10, Fitness_tra: 0
Rule 82: 744b1f7212, Class:  4, CF:0.999842, Len: 10, Fitness_tra: 16
Rule 83: cc42d1782d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4421997171, Class:  2, CF:0.831663, Len: 10, Fitness_tra: -409
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 71bb2122b2, Class:  2, CF:0.514882, Len: 10, Fitness_tra: 0
Rule 87: b214591277, Class:  2, CF:0.480826, Len: 10, Fitness_tra: -67
Rule 88: 777161121b, Class:  4, CF:0.993032, Len: 10, Fitness_tra: 667
Rule 89: 2724932477, Class:  3, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 90: 1bb2d12212, Class:  2, CF:0.995668, Len: 10, Fitness_tra: -1
Rule 91: 19c78f1195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 17276171b4, Class:  4, CF:0.996988, Len:  0, Fitness_tra: 0
Rule 93: b27021bbb7, Class:  4, CF:0.324899, Len:  9, Fitness_tra: -155
Rule 94: 712b451b43, Class:  2, CF:0.468455, Len: 10, Fitness_tra: -366
Rule 95: 00b009a5b1, Class:  2, CF:  1, Len:  6, Fitness_tra: 71
Rule 96: 01b4010490, Class:  2, CF:  1, Len:  6, Fitness_tra: 102
Rule 97: 22741ab252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 171a56440b, Class:  3, CF:  1, Len:  9, Fitness_tra: 5
Rule 99: 9000007700, Class:  3, CF:  1, Len:  3, Fitness_tra: 32
Rule100: 412b01b384, Class:  4, CF:0.420596, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.957
------Result------
Miss_rate(tra)	:98.957
Miss_rate(tst)	:95.3382
ARL				:9.74648

------Generation 2------
Rule  1: 1442894117, Class:  1, CF:0.368681, Len: 10, Fitness_tra: 1454
Rule  2: 777161121b, Class:  4, CF:0.993032, Len: 10, Fitness_tra: 481
Rule  3: 117185b427, Class:  2, CF:0.997069, Len: 10, Fitness_tra: 9
Rule  4: b77b421b42, Class:  2, CF:0.737358, Len: 10, Fitness_tra: 109
Rule  5: 271125bb2b, Class:  2, CF:0.941737, Len: 10, Fitness_tra: -67
Rule  6: 01b4010490, Class:  2, CF:  1, Len:  6, Fitness_tra: 0
Rule  7: 00b009a5b1, Class:  2, CF:  1, Len:  6, Fitness_tra: 71
Rule  8: 4822117142, Class:  4, CF:0.668563, Len: 10, Fitness_tra: 92
Rule  9: 2822112154, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: 12b489b144, Class:  1, CF:0.405319, Len: 10, Fitness_tra: 52
Rule 11: 9000007700, Class:  3, CF:  1, Len:  3, Fitness_tra: 32
Rule 12: 717271b212, Class:  2, CF:0.678244, Len: 10, Fitness_tra: -2
Rule 13: 17276171b4, Class:  4, CF:0.996988, Len: 10, Fitness_tra: 76
Rule 14: 74b1194b1b, Class:  2, CF:0.900446, Len: 10, Fitness_tra: -371
Rule 15: 744b1f7212, Class:  4, CF:0.999842, Len: 10, Fitness_tra: 9
Rule 16: 4b7159b7b7, Class:  2, CF:0.997532, Len: 10, Fitness_tra: 3
