------Generation 0------
Rule  1: d000000000080060, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111615186561613b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1512141239161141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4d81e3661635321b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 51311a1119315224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 36111121151d3132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 211111af13951824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 131349111222153f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1f11b92118153864, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1313315112f1d741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 531311112221d134, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 55: 2a211852b1235161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 731f661955211217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 460030000000000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6fd6194117623228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13131111113211b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 164311d4a1331611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1351412c1ba23222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13815c2711411636, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8a459151112121af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 161f191518f1d474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 111611681b711111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 115a5311171818fd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0900000000050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 214114113113112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 8a11115231a33114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5e1a1111141114f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 131f1131111127b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 217d415731331643, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3191112112171113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7511131f31311c37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111323213df51111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3511111267115161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 23c1531112211b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b111316f613d1237, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1e13a3e11c441214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000004000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2583111f1ed5841b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1a11197227613521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: c900000000000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: ff112311cbe1d842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 56161359a1121b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000006e000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 5
Rule 87: 5126717122181417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 06cf000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 118e21111161121b, Class:  7, CF:0.9708, Len: 16, Fitness_tra: 6
Rule 90: 7123961518445764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 112055d00101c61c, Class:  7, CF:  1, Len: 12, Fitness_tra: 1
Rule 92: 13d3491010200530, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 211021201412d234, Class:  8, CF:  1, Len: 14, Fitness_tra: 0
Rule 94: 13131e31171121b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3323f1e131171113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 16d31e201102db01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1f11b92138153d64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1311111c121111f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: d31015060410e0ca, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3553111112fcd121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:85.5682
------Result------
Miss_rate(tra)	:85.5682
Miss_rate(tst)	:88.1818
ARL				:9.86667

------Generation 2------
Rule  1: 09000a0000000000, Class:  0, CF:0.622208, Len:  2, Fitness_tra: 37
Rule  2: 000a000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  3: 1e12273131311a23, Class:  2, CF:0.999737, Len: 16, Fitness_tra: 7
Rule  4: 118e21111161121b, Class:  7, CF:0.9708, Len: 16, Fitness_tra: 6
Rule  5: 500020400004d000, Class:  9, CF:0.193659, Len:  5, Fitness_tra: 5
Rule  6: 000000006e000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 5
Rule  7: 00dd594000600000, Class:  1, CF:  1, Len:  6, Fitness_tra: 3
Rule  8: 11531a1111241511, Class:  8, CF:  1, Len: 16, Fitness_tra: 2
Rule  9: 2111518124119234, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
