------Generation 0------
Rule  1: 5643422b31313116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0ac0e00000000000, Class:  8, CF:0.663519, Len:  3, Fitness_tra: 1
Rule 53: 1613217117123211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c12d2411a1f15643, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1121113b41156613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: fa311d7512375c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 261f332311321244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6393192112121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1121b91121126812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 331a239217121311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1111111e31521167, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 62: ce1393514112d432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2311935814111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 115313393d125122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1e1ae11521b21231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1111453811611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1673133151221113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 8e11998c2b2112a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 113f3f5319685122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 83137214383e9a23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 19111b141d635fb3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b50e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2f217d1831313117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2519136f69111811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f631232111381424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a13114cd1611822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3a13868531321111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7a1fa11d11142865, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b1139195112411f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 311121121b2c1533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4156161911955414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 933ff61162325b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 191f1e111b111561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11111837211d1621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1651331554221131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 131133111965112b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1611121b72215313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 111611e114141513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 7356f63151111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2115511415131a61, Class:  5, CF:0.0102282, Len: 16, Fitness_tra: -1
Rule 91: 561145121415e186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 163a339338171224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0600090026000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11811117114e11a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1a4321f531131814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 165613136532d174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: a156261155185142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 25211666111d3157, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1113151b11516111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:94.4318
------Result------
Miss_rate(tra)	:94.4318
Miss_rate(tst)	:97.2727
ARL				:8.09091

------Generation 0------
Rule  1: 000a000000000000, Class:  0, CF:0.800517, Len:  1, Fitness_tra: 8
Rule  2: 009000000e000000, Class:  9, CF:0.847153, Len:  2, Fitness_tra: 7
Rule  3: 1121121211a31621, Class:  1, CF:0.987059, Len: 16, Fitness_tra: 4
Rule  4: 0000a0e000000000, Class:  4, CF:0.346334, Len:  2, Fitness_tra: 2
Rule  5: 0ac0e00000000000, Class:  8, CF:0.663519, Len:  3, Fitness_tra: 1
Rule  6: 1111113331315274, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  7: 5643422b31313116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 758119316611113b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 735f3a1512111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 12c9391a3a399217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 76163e321b21d565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 151513ff19151c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1e11911872425431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1ab11da511111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 9a81452152f26111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 532643152818126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1311531541121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11119151c24451f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 3311113313a1d214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 861511142145566f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 231ebd1811113c37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2529131f6ee15252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000600000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 08050e0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 13b57111fc611671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1319111211191113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 265fa115921b8131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3f56494827116212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: d916331151411132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 05d0000000500000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3f9a811212171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 73213f6555112234, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 11234184913d1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1649121b2c2e116f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1113151b11516111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 21159252141921f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 131651363391824b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 231941346131d6be, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1116191214241511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 13239114111153a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 235f19385b711531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0a00005d02000000, Class:  9, CF:  1, Len:  4, Fitness_tra: 0
Rule 43: 41161e1d51625224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2611111395121712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 465313159712d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1191311b22111623, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5323151131f19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1121155121252613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b11611111162111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 418a131157815161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13e1199111642b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1613217117123211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c12d2411a1f15643, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1121113b41156613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: fa311d7512375c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 261f332311321244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6393192112121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1121b91121126812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 331a239217121311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1111111e31521167, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 61: ce1393514112d432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2311935814111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 115313393d125122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1e1ae11521b21231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1111453811611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1673133151221113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8e11998c2b2112a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 113f3f5319685122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 83137214383e9a23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 19111b141d635fb3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b50e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2f217d1831313117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2519136f69111811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f631232111381424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1a13114cd1611822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3a13868531321111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7a1fa11d11142865, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b1139195112411f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311121121b2c1533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4156161911955414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2f11711111613231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 431fa1e212212812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 13c17d1238331837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1111b13561113592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1321b21b111531c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000a0e0600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1911161133693c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 118f3339d1722132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1a23b14114615c41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5336193d65145114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 43131e1d386e5a53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 13b57111fc611671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 8e05a0e000290202, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1351151511252614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 060303009700d101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 115f0a2311955222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1b31113331685b2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3317568531a2c24b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0e95e11001ba1200, Class:  7, CF:  1, Len: 11, Fitness_tra: 2
Rule100: 1151133211135122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:95.1136
------Result------
Miss_rate(tra)	:95.1136
Miss_rate(tst)	:97.7273
ARL				:7.88889

------Generation 1------
Rule  1: 000a000000000000, Class:  0, CF:0.800517, Len:  1, Fitness_tra: 8
Rule  2: 009000000e000000, Class:  9, CF:0.847153, Len:  2, Fitness_tra: 7
Rule  3: 1121121211a31621, Class:  1, CF:0.987059, Len: 16, Fitness_tra: 4
Rule  4: 0000a0e000000000, Class:  4, CF:0.346334, Len:  2, Fitness_tra: 2
Rule  5: 0e95e11001ba1200, Class:  7, CF:  1, Len: 11, Fitness_tra: 2
Rule  6: 0ac0e00000000000, Class:  8, CF:0.663519, Len:  3, Fitness_tra: 1
Rule  7: 1111113331315274, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  8: 5643422b31313116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 735f3a1512111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 12c9391a3a399217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 76163e321b21d565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 151513ff19151c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1e11911872425431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1ab11da511111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 9a81452152f26111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 532643152818126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1311531541121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11119151c24451f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 3311113313a1d214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 861511142145566f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 231ebd1811113c37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2529131f6ee15252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000600000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 08050e0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 13b57111fc611671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1319111211191113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 265fa115921b8131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3f56494827116212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: d916331151411132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 05d0000000500000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3f9a811212171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 73213f6555112234, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 11234184913d1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1649121b2c2e116f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1113151b11516111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 21159252141921f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 131651363391824b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 231941346131d6be, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1116191214241511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 13239114111153a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 235f19385b711531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0a00005d02000000, Class:  9, CF:  1, Len:  4, Fitness_tra: 0
Rule 43: 41161e1d51625224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2611111395121712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 465313159712d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1191311b22111623, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5323151131f19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1121155121252613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b11611111162111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 418a131157815161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13e1199111642b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1613217117123211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c12d2411a1f15643, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1121113b41156613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: fa311d7512375c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 261f332311321244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6393192112121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1121b91121126812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 331a239217121311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1111111e31521167, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 61: ce1393514112d432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2311935814111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 115313393d125122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1e1ae11521b21231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1111453811611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1673133151221113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8e11998c2b2112a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 113f3f5319685122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 83137214383e9a23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 19111b141d635fb3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b50e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2f217d1831313117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2519136f69111811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f631232111381424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1a13114cd1611822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3a13868531321111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7a1fa11d11142865, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b1139195112411f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311121121b2c1533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4156161911955414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 832112513c613111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1351f31d97122532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 33131e1814221111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a336152217121171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3386251192323311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1116a31187121121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1313751131e11812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 313323151291111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 33da1336691152b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0500000600900000, Class:  0, CF:0.26537, Len:  3, Fitness_tra: -19
Rule 91: 53232591a1f15611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 111305101701d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7311312312311272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 160303303712d102, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1316551531b18a1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1611111311121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 111571346015566f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 13497111fc2e167f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2fd6bd1821113232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3f9981326116d6b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:86.25
------Result------
Miss_rate(tra)	:86.25
Miss_rate(tst)	:89.5455
ARL				:7.4

------Generation 2------
Rule  1: 000a000000000000, Class:  0, CF:0.800517, Len:  1, Fitness_tra: 8
Rule  2: 009000000e000000, Class:  9, CF:0.847153, Len:  2, Fitness_tra: 7
Rule  3: 1121121211a31621, Class:  1, CF:0.987059, Len: 16, Fitness_tra: 4
Rule  4: 0000a0e000000000, Class:  4, CF:0.346334, Len:  2, Fitness_tra: 2
Rule  5: 0e95e11001ba1200, Class:  7, CF:  1, Len: 11, Fitness_tra: 2
Rule  6: 0ac0e00000000000, Class:  8, CF:0.663519, Len:  3, Fitness_tra: 1
Rule  7: 1111113331315274, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  8: 5643422b31313116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
