------Generation 0------
Rule  1: 0700000000d50, Class:  1, CF:0.106025, Len:  3, Fitness_tra: 0
Rule 27: 34d1595c51515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1191111211442, Class:  1, CF:0.1465, Len: 13, Fitness_tra: 0
Rule 29: 3411513155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 121d111251111, Class:  1, CF:0.948629, Len: 13, Fitness_tra: 0
Rule 31: 2111111181157, Class:  0, CF:0.314941, Len: 13, Fitness_tra: 0
Rule 32: 0700400000d50, Class:  0, CF:0.1332, Len:  4, Fitness_tra: 0
Rule 33: 9231215888511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 1155512181112, Class:  1, CF:0.277215, Len: 13, Fitness_tra: 0
Rule 35: 12d5211184512, Class:  1, CF:0.405989, Len: 13, Fitness_tra: 0
Rule 36: 000d800000000, Class:  2, CF:0.280251, Len:  2, Fitness_tra: -1
Rule 37: 000080b040000, Class:  2, CF:0.499571, Len:  3, Fitness_tra: 0
Rule 38: 5551122311281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 3111193515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3152131255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 511521152542c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 1211111111119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 2251115157311, Class:  0, CF:0.459064, Len: 13, Fitness_tra: 0
Rule 44: 11151112c1212, Class:  1, CF:0.906156, Len: 13, Fitness_tra: 0
Rule 45: 0c03008004550, Class:  0, CF:0.753919, Len:  6, Fitness_tra: 0
Rule 46: 1551187311171, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 18e5511251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11118c4121141, Class:  0, CF:0.438725, Len: 13, Fitness_tra: 0
Rule 49: 1311c273c1112, Class:  1, CF:0.0431106, Len: 13, Fitness_tra: 0
Rule 50: 0000060400000, Class:  2, CF:0.438468, Len:  2, Fitness_tra: 11
Rule 51: 211d211111191, Class:  1, CF:0.988223, Len: 13, Fitness_tra: 0
Rule 52: 2185128c11531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 3111839111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5151c27121111, Class:  0, CF:0.62435, Len: 13, Fitness_tra: 0
Rule 55: 1181c12c11512, Class:  0, CF:0.493177, Len: 13, Fitness_tra: 0
Rule 56: 000000c000002, Class:  0, CF:0.683526, Len:  2, Fitness_tra: 20
Rule 57: 1191221d81148, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 1111287121218, Class:  0, CF:0.851466, Len: 13, Fitness_tra: 0
Rule 59: 1112c12112512, Class:  0, CF:0.522627, Len: 13, Fitness_tra: 0
Rule 60: 1132111151811, Class:  1, CF:0.915055, Len: 13, Fitness_tra: 0
Rule 61: 1181255181112, Class:  0, CF:0.894336, Len: 13, Fitness_tra: 0
Rule 62: 1151844121212, Class:  0, CF:0.980351, Len: 13, Fitness_tra: 0
Rule 63: 111c51d118115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 5111117111211, Class:  1, CF:0.315474, Len: 13, Fitness_tra: 0
Rule 65: e452535115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1151121911142, Class:  1, CF:0.116867, Len: 13, Fitness_tra: 0
Rule 67: 00007080d0000, Class:  0, CF:0.70322, Len:  3, Fitness_tra: 3
Rule 68: 1111111152111, Class:  1, CF:0.220245, Len: 13, Fitness_tra: 0
Rule 69: 211dc15111132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 12151c4111141, Class:  1, CF:0.950049, Len: 13, Fitness_tra: 0
Rule 71: 1111231112111, Class:  2, CF:0.738431, Len: 13, Fitness_tra: 0
Rule 72: 151582b12828c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1112295115131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 61d1111111591, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 123159151d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111151182119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 22d1221184511, Class:  0, CF:0.568768, Len: 13, Fitness_tra: 0
Rule 78: 1c11551118511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000b0c0400, Class:  1, CF:0.560541, Len:  3, Fitness_tra: 18
Rule 80: 1215111181112, Class:  1, CF:0.588203, Len: 13, Fitness_tra: 0
Rule 81: 5195115228111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 2111c11224131, Class:  2, CF:0.91312, Len: 13, Fitness_tra: 0
Rule 83: 3231831155513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 215911c111551, Class:  1, CF:0.936606, Len: 13, Fitness_tra: 0
Rule 85: 141c531255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8000000004004, Class:  0, CF:0.250129, Len:  3, Fitness_tra: 0
Rule 87: 311c151258111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9251211112513, Class:  1, CF:0.34867, Len: 13, Fitness_tra: 0
Rule 89: 11911c7121122, Class:  0, CF:0.408183, Len: 13, Fitness_tra: 0
Rule 90: 1213111984151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1481128881d12, Class:  0, CF:0.246402, Len: 13, Fitness_tra: 0
Rule 92: 1115112312511, Class:  1, CF:0.899635, Len: 13, Fitness_tra: 0
Rule 93: 31111152d2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c00d000000052, Class:  0, CF:0.485552, Len:  4, Fitness_tra: 0
Rule 95: 0000200007004, Class:  0, CF:0.30537, Len:  3, Fitness_tra: -1
Rule 96: 5215211122112, Class:  2, CF:0.97997, Len: 13, Fitness_tra: 0
Rule 97: 1111118181511, Class:  1, CF:0.764715, Len: 13, Fitness_tra: 0
Rule 98: 1115111511411, Class:  1, CF:0.45099, Len: 13, Fitness_tra: 0
Rule 99: 000000c004000, Class:  0, CF:0.505362, Len:  2, Fitness_tra: 4
Rule100: 11dc131155135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.2657
------Result------
Miss_rate(tra)	:34.2657
Miss_rate(tst)	:34.2857
ARL				:10.2432

------Generation 0------
Rule  1: 000000c000002, Class:  0, CF:0.683526, Len:  2, Fitness_tra: 26
Rule  2: 000000b0c0400, Class:  1, CF:0.560541, Len:  3, Fitness_tra: 15
Rule  3: 0000060400000, Class:  2, CF:0.438468, Len:  2, Fitness_tra: 17
Rule  4: 200d000004000, Class:  2, CF:0.437055, Len:  3, Fitness_tra: 10
Rule  5: 000000c004000, Class:  0, CF:0.505362, Len:  2, Fitness_tra: 4
Rule  6: 00007080d0000, Class:  0, CF:0.70322, Len:  3, Fitness_tra: 3
Rule  7: 000080b040000, Class:  2, CF:0.499571, Len:  3, Fitness_tra: 1
Rule  8: 000000c000500, Class:  1, CF:0.328832, Len:  2, Fitness_tra: 1
Rule  9: 0700000000d50, Class:  1, CF:0.106025, Len:  3, Fitness_tra: 0
Rule 10: e1111315155d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1458819155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1293418321111, Class:  0, CF:0.895397, Len: 13, Fitness_tra: 0
Rule 13: 1211819111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1111114121212, Class:  0, CF:0.0650531, Len: 13, Fitness_tra: 0
Rule 15: 1155114315111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 4000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1191595551551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11dc131155135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 9111111181111, Class:  0, CF:0.925787, Len: 13, Fitness_tra: 0
Rule 20: 1115112111111, Class:  1, CF:0.568832, Len: 13, Fitness_tra: 0
Rule 21: 511515551c515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1115252882512, Class:  1, CF:0.892389, Len: 13, Fitness_tra: 0
Rule 23: 1535c14183411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 9212131111111, Class:  2, CF:0.980973, Len: 13, Fitness_tra: 1
Rule 25: 1115111511411, Class:  1, CF:0.45099, Len: 13, Fitness_tra: 0
Rule 26: 323c1331d5811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 34d1595c51515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1191111211442, Class:  1, CF:0.1465, Len: 13, Fitness_tra: 0
Rule 29: 3411513155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 121d111251111, Class:  1, CF:0.948629, Len: 13, Fitness_tra: 0
Rule 31: 2111111181157, Class:  0, CF:0.314941, Len: 13, Fitness_tra: 0
Rule 32: 0700400000d50, Class:  0, CF:0.1332, Len:  4, Fitness_tra: 0
Rule 33: 9231215888511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 1155512181112, Class:  1, CF:0.277215, Len: 13, Fitness_tra: 0
Rule 35: 12d5211184512, Class:  1, CF:0.405989, Len: 13, Fitness_tra: 0
Rule 36: 1111118181511, Class:  1, CF:0.764715, Len: 13, Fitness_tra: 0
Rule 37: 000080b040000, Class:  2, CF:0.499571, Len:  3, Fitness_tra: 0
Rule 38: 5551122311281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 3111193515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3152131255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 511521152542c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 1211111111119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 2251115157311, Class:  0, CF:0.459064, Len: 13, Fitness_tra: 0
Rule 44: 11151112c1212, Class:  1, CF:0.906156, Len: 13, Fitness_tra: 0
Rule 45: 0c03008004550, Class:  0, CF:0.753919, Len:  6, Fitness_tra: 0
Rule 46: 1551187311171, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 18e5511251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11118c4121141, Class:  0, CF:0.438725, Len: 13, Fitness_tra: 0
Rule 49: 1311c273c1112, Class:  1, CF:0.0431106, Len: 13, Fitness_tra: 0
Rule 50: 1285281121511, Class:  1, CF:0.967646, Len: 13, Fitness_tra: 0
Rule 51: 211d211111191, Class:  1, CF:0.988223, Len: 13, Fitness_tra: 0
Rule 52: 2185128c11531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 3111839111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5151c27121111, Class:  0, CF:0.62435, Len: 13, Fitness_tra: 0
Rule 55: 1181c12c11512, Class:  0, CF:0.493177, Len: 13, Fitness_tra: 0
Rule 56: 1155114321228, Class:  1, CF:0.523559, Len: 13, Fitness_tra: 0
Rule 57: 1191221d81148, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 1111287121218, Class:  0, CF:0.851466, Len: 13, Fitness_tra: 0
Rule 59: 1112c12112512, Class:  0, CF:0.522627, Len: 13, Fitness_tra: 0
Rule 60: 1132111151811, Class:  1, CF:0.915055, Len: 13, Fitness_tra: 0
Rule 61: 1181255181112, Class:  0, CF:0.894336, Len: 13, Fitness_tra: 0
Rule 62: 1151844121212, Class:  0, CF:0.980351, Len: 13, Fitness_tra: 0
Rule 63: 111c51d118115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 5111117111211, Class:  1, CF:0.315474, Len: 13, Fitness_tra: 0
Rule 65: e452535115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1151121911142, Class:  1, CF:0.116867, Len: 13, Fitness_tra: 0
Rule 67: 5111512221111, Class:  0, CF:0.747769, Len: 13, Fitness_tra: 0
Rule 68: 1111111152111, Class:  1, CF:0.220245, Len: 13, Fitness_tra: 0
Rule 69: 211dc15111132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 12151c4111141, Class:  1, CF:0.950049, Len: 13, Fitness_tra: 0
Rule 71: 1111231112111, Class:  2, CF:0.738431, Len: 13, Fitness_tra: -2
Rule 72: 151582b12828c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1112295115131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 61d1111111591, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 123159151d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111151182119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 22d1221184511, Class:  0, CF:0.568768, Len: 13, Fitness_tra: 0
Rule 78: 1c11551118511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0030000008400, Class:  0, CF:0.126398, Len:  3, Fitness_tra: -1
Rule 80: 1215111181112, Class:  1, CF:0.588203, Len: 13, Fitness_tra: 0
Rule 81: 1155111111141, Class:  1, CF:0.526366, Len: 13, Fitness_tra: 0
Rule 82: 0050c00000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11512c2111121, Class:  0, CF:0.247018, Len: 13, Fitness_tra: 0
Rule 84: 1155151111191, Class:  1, CF:0.854006, Len: 13, Fitness_tra: 0
Rule 85: 0700000000d50, Class:  1, CF:0.106025, Len:  0, Fitness_tra: 0
Rule 86: 35511c2523112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 000000c000000, Class:  0, CF:0.189372, Len:  1, Fitness_tra: -11
Rule 88: 200d000004000, Class:  2, CF:0.437055, Len:  0, Fitness_tra: 0
Rule 89: 113181212121c, Class:  1, CF:0.787974, Len: 13, Fitness_tra: 0
Rule 90: c200008004dd0, Class:  1, CF:0.366149, Len:  6, Fitness_tra: 0
Rule 91: 1b15112381511, Class:  1, CF:0.896404, Len: 13, Fitness_tra: 0
Rule 92: 9851211112512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0700000070050, Class:  0, CF:0.19602, Len:  3, Fitness_tra: -1
Rule 94: 1191221d81148, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 95: 511111752121c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1458819111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1705d11004110, Class:  2, CF:0.775729, Len:  9, Fitness_tra: 0
Rule 98: 9111118181112, Class:  0, CF:0.99866, Len: 13, Fitness_tra: 0
Rule 99: 1115010111131, Class:  2, CF:0.747536, Len: 11, Fitness_tra: 0
Rule100: 1711113481112, Class:  1, CF:0.302219, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.972
------Result------
Miss_rate(tra)	:27.972
Miss_rate(tst)	:28.5714
ARL				:10.7083

------Generation 1------
Rule  1: 000000c000002, Class:  0, CF:0.683526, Len:  2, Fitness_tra: 26
Rule  2: 0000060400000, Class:  2, CF:0.438468, Len:  2, Fitness_tra: 17
Rule  3: 000000b0c0400, Class:  1, CF:0.560541, Len:  3, Fitness_tra: 16
Rule  4: 200d000004000, Class:  2, CF:0.437055, Len:  3, Fitness_tra: 10
Rule  5: 000000c004000, Class:  0, CF:0.505362, Len:  2, Fitness_tra: -6
Rule  6: 00007080d0000, Class:  0, CF:0.70322, Len:  3, Fitness_tra: 3
Rule  7: 000080b040000, Class:  2, CF:0.499571, Len:  3, Fitness_tra: 1
Rule  8: 000000c000500, Class:  1, CF:0.328832, Len:  2, Fitness_tra: 2
Rule  9: 9212131111111, Class:  2, CF:0.980973, Len: 13, Fitness_tra: 1
Rule 10: 0700000000d50, Class:  1, CF:0.106025, Len:  3, Fitness_tra: 0
Rule 11: 1458819155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1293418321111, Class:  0, CF:0.895397, Len: 13, Fitness_tra: 0
Rule 13: 1211819111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1111114121212, Class:  0, CF:0.0650531, Len: 13, Fitness_tra: -2
Rule 15: 1155114315111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 4000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1191595551551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11dc131155135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 9111111181111, Class:  0, CF:0.925787, Len: 13, Fitness_tra: 0
Rule 20: 1115112111111, Class:  1, CF:0.568832, Len: 13, Fitness_tra: 0
Rule 21: 511515551c515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1115252882512, Class:  1, CF:0.892389, Len: 13, Fitness_tra: 0
Rule 23: 1535c14183411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e1111315155d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1115111511411, Class:  1, CF:0.45099, Len: 13, Fitness_tra: 0
Rule 26: 323c1331d5811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 34d1595c51515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1191111211442, Class:  1, CF:0.1465, Len: 13, Fitness_tra: 0
Rule 29: 3411513155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 121d111251111, Class:  1, CF:0.948629, Len: 13, Fitness_tra: 0
Rule 31: 2111111181157, Class:  0, CF:0.314941, Len: 13, Fitness_tra: 0
Rule 32: 0700400000d50, Class:  0, CF:0.1332, Len:  4, Fitness_tra: 1
Rule 33: 9231215888511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 1155512181112, Class:  1, CF:0.277215, Len: 13, Fitness_tra: 0
Rule 35: 12d5211184512, Class:  1, CF:0.405989, Len: 13, Fitness_tra: 0
Rule 36: 1111118181511, Class:  1, CF:0.764715, Len: 13, Fitness_tra: 0
Rule 37: 000080b040000, Class:  2, CF:0.499571, Len:  3, Fitness_tra: 0
Rule 38: 5551122311281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 3111193515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3152131255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 511521152542c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 1211111111119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 2251115157311, Class:  0, CF:0.459064, Len: 13, Fitness_tra: 0
Rule 44: 11151112c1212, Class:  1, CF:0.906156, Len: 13, Fitness_tra: 0
Rule 45: 0c03008004550, Class:  0, CF:0.753919, Len:  6, Fitness_tra: 0
Rule 46: 1551187311171, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 18e5511251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11118c4121141, Class:  0, CF:0.438725, Len: 13, Fitness_tra: 0
Rule 49: 1311c273c1112, Class:  1, CF:0.0431106, Len: 13, Fitness_tra: 0
Rule 50: 1285281121511, Class:  1, CF:0.967646, Len: 13, Fitness_tra: 0
Rule 51: 211d211111191, Class:  1, CF:0.988223, Len: 13, Fitness_tra: 0
Rule 52: 2185128c11531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 3111839111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5151c27121111, Class:  0, CF:0.62435, Len: 13, Fitness_tra: 0
Rule 55: 1181c12c11512, Class:  0, CF:0.493177, Len: 13, Fitness_tra: 0
Rule 56: 1155114321228, Class:  1, CF:0.523559, Len: 13, Fitness_tra: 0
Rule 57: 1191221d81148, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 1111287121218, Class:  0, CF:0.851466, Len: 13, Fitness_tra: 0
Rule 59: 1112c12112512, Class:  0, CF:0.522627, Len: 13, Fitness_tra: -1
Rule 60: 1132111151811, Class:  1, CF:0.915055, Len: 13, Fitness_tra: 0
Rule 61: 1181255181112, Class:  0, CF:0.894336, Len: 13, Fitness_tra: 0
Rule 62: 1151844121212, Class:  0, CF:0.980351, Len: 13, Fitness_tra: 0
Rule 63: 111c51d118115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 5111117111211, Class:  1, CF:0.315474, Len: 13, Fitness_tra: 0
Rule 65: e452535115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1151121911142, Class:  1, CF:0.116867, Len: 13, Fitness_tra: 0
Rule 67: 5111512221111, Class:  0, CF:0.747769, Len: 13, Fitness_tra: 0
Rule 68: 1111111152111, Class:  1, CF:0.220245, Len: 13, Fitness_tra: 0
Rule 69: 211dc15111132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 12151c4111141, Class:  1, CF:0.950049, Len: 13, Fitness_tra: 0
Rule 71: 1711113481112, Class:  1, CF:0.302219, Len: 13, Fitness_tra: 0
Rule 72: 151582b12828c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1112295115131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 61d1111111591, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 123159151d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111151182119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 22d1221184511, Class:  0, CF:0.568768, Len: 13, Fitness_tra: 0
Rule 78: 1c11551118511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1115010111131, Class:  2, CF:0.747536, Len: 11, Fitness_tra: 0
Rule 80: 1215111181112, Class:  1, CF:0.588203, Len: 13, Fitness_tra: 0
Rule 81: 4000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0009000007004, Class:  1, CF:0.392378, Len:  3, Fitness_tra: 1
Rule 83: 0700400000d50, Class:  0, CF:0.1332, Len:  0, Fitness_tra: 0
Rule 84: 000000c0b0500, Class:  1, CF:0.244808, Len:  3, Fitness_tra: 0
Rule 85: 5115112121412, Class:  0, CF:0.27098, Len: 13, Fitness_tra: 0
Rule 86: 1111118811531, Class:  1, CF:0.973474, Len: 13, Fitness_tra: 0
Rule 87: 1211811121151, Class:  0, CF:0.183088, Len: 13, Fitness_tra: 0
Rule 88: 1115111312851, Class:  1, CF:0.992212, Len: 13, Fitness_tra: 0
Rule 89: 2c5121c114511, Class:  1, CF:0.892142, Len: 13, Fitness_tra: 0
Rule 90: 1221255221311, Class:  1, CF:0.308346, Len: 13, Fitness_tra: 0
Rule 91: 000880b110503, Class:  1, CF:0.755306, Len:  7, Fitness_tra: 0
Rule 92: 0e0020b0c0400, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 001080b141b41, Class:  1, CF:0.235976, Len:  9, Fitness_tra: 0
Rule 94: 3411500105010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6c01111004590, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 000b7080d0000, Class:  0, CF:0.822472, Len:  4, Fitness_tra: 0
Rule 97: e11a13c515532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1215d121111d1, Class:  1, CF:0.971541, Len: 13, Fitness_tra: 0
Rule 99: 1191211d81141, Class:  0, CF:0.622637, Len: 13, Fitness_tra: 0
Rule100: 5193117321211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.8741
------Result------
Miss_rate(tra)	:25.8741
Miss_rate(tst)	:25.7143
ARL				:10.6933

------Generation 2------
Rule  1: 000000c000002, Class:  0, CF:0.683526, Len:  2, Fitness_tra: 28
Rule  2: 0000060400000, Class:  2, CF:0.438468, Len:  2, Fitness_tra: 15
Rule  3: 000000b0c0400, Class:  1, CF:0.560541, Len:  3, Fitness_tra: 12
Rule  4: 200d000004000, Class:  2, CF:0.437055, Len:  3, Fitness_tra: 10
Rule  5: 00007080d0000, Class:  0, CF:0.70322, Len:  3, Fitness_tra: 3
Rule  6: 000000c000500, Class:  1, CF:0.328832, Len:  2, Fitness_tra: 0
Rule  7: 0009000007004, Class:  1, CF:0.392378, Len:  3, Fitness_tra: 1
Rule  8: 000080b040000, Class:  2, CF:0.499571, Len:  3, Fitness_tra: 0
Rule  9: 9212131111111, Class:  2, CF:0.980973, Len: 13, Fitness_tra: 1
Rule 10: 0700400000d50, Class:  0, CF:0.1332, Len:  4, Fitness_tra: 0
Rule 11: 5193117321211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 1293418321111, Class:  0, CF:0.895397, Len: 13, Fitness_tra: 0
Rule 13: 1211819111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
