------Generation 0------
Rule  1: 3112111211831, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 121111118c119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1158191112111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 3111511212215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 11111111c1211, Class:  1, CF:0.869014, Len: 13, Fitness_tra: 0
Rule 34: 2215c11122151, Class:  1, CF:0.296453, Len: 13, Fitness_tra: 0
Rule 35: 1221111522514, Class:  1, CF:0.880765, Len: 13, Fitness_tra: 0
Rule 36: 155521b121121, Class:  2, CF:0.771876, Len: 13, Fitness_tra: 0
Rule 37: 1111151111191, Class:  0, CF:0.421306, Len: 13, Fitness_tra: 0
Rule 38: 34581111d51e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3151c15151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51151171281c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 000070c050000, Class:  1, CF:0.0993268, Len:  3, Fitness_tra: 0
Rule 42: 111155115d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000804040000, Class:  0, CF:0.649121, Len:  3, Fitness_tra: -6
Rule 44: 3112219511591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11552c41131cc, Class:  0, CF:0.765603, Len: 13, Fitness_tra: 0
Rule 46: 1111218111112, Class:  0, CF:0.712639, Len: 13, Fitness_tra: 0
Rule 47: 5111218811111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 1111221382111, Class:  1, CF:0.128062, Len: 13, Fitness_tra: 0
Rule 49: 119551211112c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 8151218114111, Class:  0, CF:0.989192, Len: 13, Fitness_tra: 0
Rule 51: 1c15535111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 21111c2312111, Class:  0, CF:0.346995, Len: 13, Fitness_tra: 0
Rule 53: 8451118121512, Class:  0, CF:0.990949, Len: 13, Fitness_tra: 0
Rule 54: 00008040c0000, Class:  0, CF:0.836842, Len:  3, Fitness_tra: 4
Rule 55: 2111151111111, Class:  0, CF:0.162515, Len: 13, Fitness_tra: 0
Rule 56: 1251853111111, Class:  0, CF:0.940509, Len: 13, Fitness_tra: 0
Rule 57: 8211111214111, Class:  2, CF:0.87944, Len: 13, Fitness_tra: 1
Rule 58: 5711118811d12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1152199251811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 1211895188561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2000000000002, Class:  0, CF:0.42356, Len:  2, Fitness_tra: -19
Rule 62: 815d2111115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2115151112111, Class:  2, CF:0.768627, Len: 13, Fitness_tra: 0
Rule 64: 2111155117151, Class:  0, CF:0.79822, Len: 13, Fitness_tra: 0
Rule 65: 21d1118912112, Class:  0, CF:0.552374, Len: 13, Fitness_tra: 0
Rule 66: 5335127111121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 111541c124112, Class:  0, CF:0.279219, Len: 13, Fitness_tra: 0
Rule 68: 11551125c1118, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 51d1144521412, Class:  0, CF:0.91997, Len: 13, Fitness_tra: 0
Rule 70: 111d111111131, Class:  2, CF:0.906184, Len: 13, Fitness_tra: 0
Rule 71: 80d0000004007, Class:  2, CF:0.358496, Len:  4, Fitness_tra: 6
Rule 72: 32d2115812d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5551142111212, Class:  0, CF:0.66413, Len: 13, Fitness_tra: 0
Rule 74: 1212811812d13, Class:  1, CF:0.995515, Len: 13, Fitness_tra: 0
Rule 75: 1211c55111132, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 32d1599255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 115112c111212, Class:  0, CF:0.602914, Len: 13, Fitness_tra: 0
Rule 78: 2720000000000, Class:  0, CF:0.0981014, Len:  3, Fitness_tra: -1
Rule 79: 1415111111111, Class:  2, CF:0.525211, Len: 13, Fitness_tra: 0
Rule 80: 111c115c18531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 111181dc12d31, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 1115251512111, Class:  2, CF:0.951869, Len: 13, Fitness_tra: 0
Rule 83: 8255285111117, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 11585912d51e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000080be40000, Class:  2, CF:0.00270699, Len:  4, Fitness_tra: 0
Rule 86: 1195112153221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 2c5d121124111, Class:  2, CF:0.941901, Len: 13, Fitness_tra: 0
Rule 88: 3412855c1c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5131211113442, Class:  0, CF:0.0750239, Len: 13, Fitness_tra: 0
Rule 90: 040000c000000, Class:  0, CF:0.296604, Len:  2, Fitness_tra: -12
Rule 91: 1111531212115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5151112351218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 1511124519112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 155122212914c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 5895855112531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000c8084550, Class:  0, CF:0.811643, Len:  6, Fitness_tra: 0
Rule 97: 1591c243c1112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: c200000007500, Class:  1, CF:0.48615, Len:  4, Fitness_tra: 0
Rule 99: 111911212912c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 5115111111211, Class:  1, CF:0.128456, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.2676
------Result------
Miss_rate(tra)	:61.2676
Miss_rate(tst)	:66.6667
ARL				:11.3158

------Generation 0------
Rule  1: 000000c004000, Class:  0, CF:0.546797, Len:  2, Fitness_tra: -1
Rule  2: 80d0000004007, Class:  2, CF:0.358496, Len:  4, Fitness_tra: 21
Rule  3: 00008040c0000, Class:  0, CF:0.836842, Len:  3, Fitness_tra: 0
Rule  4: 0030530000000, Class:  1, CF:0.984149, Len:  3, Fitness_tra: 2
Rule  5: 8211111214111, Class:  2, CF:0.87944, Len: 13, Fitness_tra: 6
Rule  6: 3112111211831, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule  7: 1111112111512, Class:  1, CF:0.446265, Len: 13, Fitness_tra: 0
Rule  8: 113511251314c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 1193511221111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 3411215251161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 115d112181111, Class:  1, CF:0.000171191, Len: 13, Fitness_tra: 1
Rule 12: 2151111112111, Class:  2, CF:0.836406, Len: 13, Fitness_tra: 1
Rule 13: 3c11113255513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 115d11b311111, Class:  2, CF:0.758939, Len: 13, Fitness_tra: 0
Rule 15: 1411855111551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 1812131155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: c000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1151151114812, Class:  0, CF:0.986336, Len: 13, Fitness_tra: 0
Rule 19: 2111211511551, Class:  0, CF:0.640149, Len: 13, Fitness_tra: 0
Rule 20: 1115255d12231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1c111355511d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 911111d151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5115111111211, Class:  1, CF:0.128456, Len: 13, Fitness_tra: 0
Rule 24: 1111118111111, Class:  1, CF:0.503667, Len: 13, Fitness_tra: 0
Rule 25: 11311c11c512c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 1282118151512, Class:  0, CF:0.0432115, Len: 13, Fitness_tra: 0
Rule 27: 1515117111111, Class:  1, CF:0.247255, Len: 13, Fitness_tra: 0
Rule 28: 11121154d8235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: e115211118511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 121111118c119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1158191112111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 3111511212215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 11111111c1211, Class:  1, CF:0.869014, Len: 13, Fitness_tra: 5
Rule 34: 2215c11122151, Class:  1, CF:0.296453, Len: 13, Fitness_tra: 0
Rule 35: 1221111522514, Class:  1, CF:0.880765, Len: 13, Fitness_tra: 0
Rule 36: 155521b121121, Class:  2, CF:0.771876, Len: 13, Fitness_tra: 0
Rule 37: 1111151111191, Class:  0, CF:0.421306, Len: 13, Fitness_tra: 0
Rule 38: 34581111d51e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3151c15151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51151171281c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 000070c050000, Class:  1, CF:0.0993268, Len:  3, Fitness_tra: 0
Rule 42: 111155115d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 111911212912c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 3112219511591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11552c41131cc, Class:  0, CF:0.765603, Len: 13, Fitness_tra: 0
Rule 46: 1111218111112, Class:  0, CF:0.712639, Len: 13, Fitness_tra: 0
Rule 47: 5111218811111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 1111221382111, Class:  1, CF:0.128062, Len: 13, Fitness_tra: 0
Rule 49: 119551211112c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 8151218114111, Class:  0, CF:0.989192, Len: 13, Fitness_tra: 0
Rule 51: 1c15535111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 21111c2312111, Class:  0, CF:0.346995, Len: 13, Fitness_tra: 0
Rule 53: 8451118121512, Class:  0, CF:0.990949, Len: 13, Fitness_tra: 0
Rule 54: 2211111214511, Class:  1, CF:0.693319, Len: 13, Fitness_tra: 0
Rule 55: 2111151111111, Class:  0, CF:0.162515, Len: 13, Fitness_tra: 0
Rule 56: 1251853111111, Class:  0, CF:0.940509, Len: 13, Fitness_tra: 0
Rule 57: 12511992588e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5711118811d12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1152199251811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 1211895188561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 815d2111115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2115151112111, Class:  2, CF:0.768627, Len: 13, Fitness_tra: 0
Rule 63: 2111155117151, Class:  0, CF:0.79822, Len: 13, Fitness_tra: 0
Rule 64: 21d1118912112, Class:  0, CF:0.552374, Len: 13, Fitness_tra: 0
Rule 65: 5335127111121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 111541c124112, Class:  0, CF:0.279219, Len: 13, Fitness_tra: 0
Rule 67: 11551125c1118, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 51d1144521412, Class:  0, CF:0.91997, Len: 13, Fitness_tra: 0
Rule 69: 111d111111131, Class:  2, CF:0.906184, Len: 13, Fitness_tra: 1
Rule 70: 51111c1113125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 32d2115812d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5551142111212, Class:  0, CF:0.66413, Len: 13, Fitness_tra: 0
Rule 73: 1212811812d13, Class:  1, CF:0.995515, Len: 13, Fitness_tra: 0
Rule 74: 1211c55111132, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 32d1599255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 115112c111212, Class:  0, CF:0.602914, Len: 13, Fitness_tra: 0
Rule 77: c200000007500, Class:  1, CF:0.48615, Len:  4, Fitness_tra: 0
Rule 78: 1415111111111, Class:  2, CF:0.525211, Len: 13, Fitness_tra: 0
Rule 79: 111c115c18531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 111181dc12d31, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 2111218124511, Class:  0, CF:0.502421, Len: 13, Fitness_tra: 0
Rule 82: 20d0000007007, Class:  0, CF:0.0560324, Len:  4, Fitness_tra: -1
Rule 83: 211811c512154, Class:  0, CF:0.0197953, Len: 13, Fitness_tra: 0
Rule 84: 1111c51511112, Class:  0, CF:0.903772, Len: 13, Fitness_tra: 0
Rule 85: 1199121211121, Class:  1, CF:0.961425, Len: 13, Fitness_tra: 0
Rule 86: 2115111112112, Class:  2, CF:0.90803, Len: 13, Fitness_tra: 0
Rule 87: 5113512111422, Class:  0, CF:0.999987, Len: 13, Fitness_tra: 0
Rule 88: 5115111111221, Class:  1, CF:0.707828, Len: 13, Fitness_tra: 0
Rule 89: 00000c8084550, Class:  0, CF:0.811643, Len:  6, Fitness_tra: 0
Rule 90: 000000c000500, Class:  1, CF:0.218215, Len:  2, Fitness_tra: 2
Rule 91: 311121851119d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3c11111055513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1215211212111, Class:  2, CF:0.909397, Len: 13, Fitness_tra: 0
Rule 94: 1191c181c1112, Class:  0, CF:0.979264, Len: 13, Fitness_tra: 0
Rule 95: 825528e111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1010005104061, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 14118555515d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 121d111a21114, Class:  2, CF:0.379179, Len: 13, Fitness_tra: 0
Rule 99: 32d85912d511b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 515111325e213, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.6197
------Result------
Miss_rate(tra)	:36.6197
Miss_rate(tst)	:41.6667
ARL				:11.8378

------Generation 1------
Rule  1: 000000c004000, Class:  0, CF:0.546797, Len:  2, Fitness_tra: -1
Rule  2: 80d0000004007, Class:  2, CF:0.358496, Len:  4, Fitness_tra: 21
Rule  3: 00008040c0000, Class:  0, CF:0.836842, Len:  3, Fitness_tra: 0
Rule  4: 0030530000000, Class:  1, CF:0.984149, Len:  3, Fitness_tra: 2
Rule  5: 8211111214111, Class:  2, CF:0.87944, Len: 13, Fitness_tra: 6
Rule  6: 3112111211831, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule  7: 1111112111512, Class:  1, CF:0.446265, Len: 13, Fitness_tra: 0
Rule  8: 113511251314c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 1193511221111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 3411215251161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 115d112181111, Class:  1, CF:0.000171191, Len: 13, Fitness_tra: 1
Rule 12: 2151111112111, Class:  2, CF:0.836406, Len: 13, Fitness_tra: 1
Rule 13: 3c11113255513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 115d11b311111, Class:  2, CF:0.758939, Len: 13, Fitness_tra: 0
Rule 15: 1411855111551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 1812131155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: c000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1151151114812, Class:  0, CF:0.986336, Len: 13, Fitness_tra: 0
Rule 19: 2111211511551, Class:  0, CF:0.640149, Len: 13, Fitness_tra: 0
Rule 20: 1115255d12231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1c111355511d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 911111d151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5115111111211, Class:  1, CF:0.128456, Len: 13, Fitness_tra: 0
Rule 24: 1111118111111, Class:  1, CF:0.503667, Len: 13, Fitness_tra: 0
Rule 25: 11311c11c512c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 1282118151512, Class:  0, CF:0.0432115, Len: 13, Fitness_tra: 0
Rule 27: 1515117111111, Class:  1, CF:0.247255, Len: 13, Fitness_tra: 0
Rule 28: 11121154d8235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: e115211118511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 121111118c119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1158191112111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 3111511212215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 11111111c1211, Class:  1, CF:0.869014, Len: 13, Fitness_tra: 5
Rule 34: 2215c11122151, Class:  1, CF:0.296453, Len: 13, Fitness_tra: 0
Rule 35: 1221111522514, Class:  1, CF:0.880765, Len: 13, Fitness_tra: 0
Rule 36: 155521b121121, Class:  2, CF:0.771876, Len: 13, Fitness_tra: 0
Rule 37: 1111151111191, Class:  0, CF:0.421306, Len: 13, Fitness_tra: 0
Rule 38: 34581111d51e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3151c15151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51151171281c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 000070c050000, Class:  1, CF:0.0993268, Len:  3, Fitness_tra: 0
Rule 42: 111155115d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 111911212912c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 3112219511591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11552c41131cc, Class:  0, CF:0.765603, Len: 13, Fitness_tra: 0
Rule 46: 1111218111112, Class:  0, CF:0.712639, Len: 13, Fitness_tra: 0
Rule 47: 5111218811111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 1111221382111, Class:  1, CF:0.128062, Len: 13, Fitness_tra: 0
Rule 49: 119551211112c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 8151218114111, Class:  0, CF:0.989192, Len: 13, Fitness_tra: 0
Rule 51: 1c15535111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 21111c2312111, Class:  0, CF:0.346995, Len: 13, Fitness_tra: 0
Rule 53: 8451118121512, Class:  0, CF:0.990949, Len: 13, Fitness_tra: 0
Rule 54: 2211111214511, Class:  1, CF:0.693319, Len: 13, Fitness_tra: 0
Rule 55: 2111151111111, Class:  0, CF:0.162515, Len: 13, Fitness_tra: 0
Rule 56: 1251853111111, Class:  0, CF:0.940509, Len: 13, Fitness_tra: 0
Rule 57: 12511992588e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5711118811d12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1152199251811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 1211895188561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 815d2111115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2115151112111, Class:  2, CF:0.768627, Len: 13, Fitness_tra: 0
Rule 63: 2111155117151, Class:  0, CF:0.79822, Len: 13, Fitness_tra: 0
Rule 64: 21d1118912112, Class:  0, CF:0.552374, Len: 13, Fitness_tra: 0
Rule 65: 5335127111121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 111541c124112, Class:  0, CF:0.279219, Len: 13, Fitness_tra: 0
Rule 67: 11551125c1118, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 51d1144521412, Class:  0, CF:0.91997, Len: 13, Fitness_tra: 0
Rule 69: 111d111111131, Class:  2, CF:0.906184, Len: 13, Fitness_tra: 1
Rule 70: 51111c1113125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 32d2115812d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5551142111212, Class:  0, CF:0.66413, Len: 13, Fitness_tra: 0
Rule 73: 1212811812d13, Class:  1, CF:0.995515, Len: 13, Fitness_tra: 0
Rule 74: 1211c55111132, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 32d1599255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 115112c111212, Class:  0, CF:0.602914, Len: 13, Fitness_tra: 0
Rule 77: c200000007500, Class:  1, CF:0.48615, Len:  4, Fitness_tra: 0
Rule 78: 1415111111111, Class:  2, CF:0.525211, Len: 13, Fitness_tra: 0
Rule 79: 111c115c18531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 111181dc12d31, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 2111218124511, Class:  0, CF:0.502421, Len: 13, Fitness_tra: 0
Rule 82: 20d0000007007, Class:  0, CF:0.0560324, Len:  4, Fitness_tra: -1
Rule 83: 211811c512154, Class:  0, CF:0.0197953, Len: 13, Fitness_tra: 0
Rule 84: 1111c51511112, Class:  0, CF:0.903772, Len: 13, Fitness_tra: 0
Rule 85: 1199121211121, Class:  1, CF:0.961425, Len: 13, Fitness_tra: 0
Rule 86: 2115111112112, Class:  2, CF:0.90803, Len: 13, Fitness_tra: 0
Rule 87: 5113512111422, Class:  0, CF:0.999987, Len: 13, Fitness_tra: 0
Rule 88: 5115111111221, Class:  1, CF:0.707828, Len: 13, Fitness_tra: 0
Rule 89: 00000c8084550, Class:  0, CF:0.811643, Len:  6, Fitness_tra: 0
Rule 90: 000000c000500, Class:  1, CF:0.218215, Len:  2, Fitness_tra: 2
Rule 91: 311121851119d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3c11111055513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1215211212111, Class:  2, CF:0.909397, Len: 13, Fitness_tra: 0
Rule 94: 1191c181c1112, Class:  0, CF:0.979264, Len: 13, Fitness_tra: 0
Rule 95: 825528e111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1010005104061, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 14118555515d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 121d111a21114, Class:  2, CF:0.379179, Len: 13, Fitness_tra: 0
Rule 99: 32d85912d511b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 515111325e213, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.6197
------Result------
Miss_rate(tra)	:36.6197
Miss_rate(tst)	:41.6667
ARL				:11.8378

------Generation 2------
Rule  1: 000000c004000, Class:  0, CF:0.546797, Len:  2, Fitness_tra: -1
Rule  2: 80d0000004007, Class:  2, CF:0.358496, Len:  4, Fitness_tra: 21
Rule  3: 00008040c0000, Class:  0, CF:0.836842, Len:  3, Fitness_tra: 0
Rule  4: 0030530000000, Class:  1, CF:0.984149, Len:  3, Fitness_tra: 2
Rule  5: 8211111214111, Class:  2, CF:0.87944, Len: 13, Fitness_tra: 6
Rule  6: 3112111211831, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule  7: 1111112111512, Class:  1, CF:0.446265, Len: 13, Fitness_tra: 0
Rule  8: 113511251314c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 1193511221111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 3411215251161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 115d112181111, Class:  1, CF:0.000171191, Len: 13, Fitness_tra: 1
Rule 12: 2151111112111, Class:  2, CF:0.836406, Len: 13, Fitness_tra: 1
Rule 13: 3c11113255513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 115d11b311111, Class:  2, CF:0.758939, Len: 13, Fitness_tra: 0
