------Generation 0------
Rule  1: 2251211121151, Class:  0, CF:0.763051, Len: 13, Fitness_tra: 0
Rule 29: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1151215111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 155111212821c, Class:  2, CF:0.947809, Len: 13, Fitness_tra: 0
Rule 32: 009050000000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 33: 5121111124151, Class:  0, CF:0.954451, Len: 13, Fitness_tra: 0
Rule 34: 118111c181114, Class:  0, CF:0.161481, Len: 13, Fitness_tra: 0
Rule 35: 8811151224514, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1c12533255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151121141c21, Class:  0, CF:0.266176, Len: 13, Fitness_tra: 0
Rule 38: 1111c15154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111851c81835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11d522b121112, Class:  1, CF:0.35994, Len: 13, Fitness_tra: 0
Rule 41: 1218851218d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1155199112211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 9111c2792511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: d0d0000048440, Class:  0, CF:0.689085, Len:  6, Fitness_tra: 0
Rule 46: 119515d118551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 0006660000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 48: 000000c000002, Class:  0, CF:0.678474, Len:  2, Fitness_tra: 18
Rule 49: 000070c050000, Class:  0, CF:0.123065, Len:  3, Fitness_tra: 0
Rule 50: 55318273c1118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 12d1531211111, Class:  1, CF:0.760763, Len: 13, Fitness_tra: 0
Rule 52: 9251c93115531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11d5111121141, Class:  1, CF:0.664619, Len: 13, Fitness_tra: 0
Rule 54: 0000807940000, Class:  0, CF:0.461845, Len:  4, Fitness_tra: 0
Rule 55: 5295151151111, Class:  0, CF:0.790145, Len: 13, Fitness_tra: 0
Rule 56: c00d000000092, Class:  0, CF:0.646283, Len:  4, Fitness_tra: 0
Rule 57: 2111111182212, Class:  0, CF:0.792769, Len: 13, Fitness_tra: 0
Rule 58: 8000000007007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 181181125c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 121215d122511, Class:  1, CF:0.707661, Len: 13, Fitness_tra: 0
Rule 61: 2155218112512, Class:  1, CF:0.0482377, Len: 13, Fitness_tra: 0
Rule 62: 1211515c11131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000080b000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8111211551592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8115111111111, Class:  2, CF:0.385479, Len: 13, Fitness_tra: 0
Rule 66: 0c0000c004557, Class:  1, CF:0.909118, Len:  6, Fitness_tra: 0
Rule 67: 1111111182511, Class:  1, CF:0.654431, Len: 13, Fitness_tra: 0
Rule 68: 311119d21c515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1255118112151, Class:  1, CF:0.389955, Len: 13, Fitness_tra: 0
Rule 70: 125dc11114117, Class:  2, CF:0.974264, Len: 13, Fitness_tra: 0
Rule 71: 1c111911d1211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 11d3112911111, Class:  1, CF:0.95714, Len: 13, Fitness_tra: 0
Rule 73: 90005000c00d9, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 0000400000050, Class:  0, CF:0.403794, Len:  2, Fitness_tra: -8
Rule 75: 000000c0040c0, Class:  0, CF:0.484874, Len:  3, Fitness_tra: 0
Rule 76: 511522b11112c, Class:  2, CF:0.991919, Len: 13, Fitness_tra: 0
Rule 77: 1115418911511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 1c91111211153, Class:  1, CF:0.0708579, Len: 13, Fitness_tra: 0
Rule 79: 1112111811133, Class:  2, CF:0.499744, Len: 13, Fitness_tra: 0
Rule 80: 345cd63215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3115112153421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000002, Class:  0, CF:0.201498, Len:  1, Fitness_tra: -20
Rule 83: 1431251158111, Class:  0, CF:0.98302, Len: 13, Fitness_tra: 0
Rule 84: 2000000000002, Class:  0, CF:0.412453, Len:  2, Fitness_tra: -10
Rule 85: 148d112212111, Class:  2, CF:0.578752, Len: 13, Fitness_tra: 0
Rule 86: 1191111111141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1151221121111, Class:  1, CF:0.116749, Len: 13, Fitness_tra: 0
Rule 88: 31d1895211561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3418815251131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1111418122512, Class:  0, CF:0.873963, Len: 13, Fitness_tra: 0
Rule 91: 1253111581512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 311c119211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 12151311115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3151c1b153442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1111124111141, Class:  1, CF:0.680617, Len: 13, Fitness_tra: 0
Rule 96: 0000400400d50, Class:  0, CF:0.0561393, Len:  4, Fitness_tra: 0
Rule 97: 1511111112211, Class:  2, CF:0.805735, Len: 13, Fitness_tra: 0
Rule 98: 5111214111112, Class:  0, CF:0.81518, Len: 13, Fitness_tra: 0
Rule 99: 1251139215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3812133211113, Class:  2, CF:0.731935, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:66.9014
------Result------
Miss_rate(tra)	:66.9014
Miss_rate(tst)	:63.8889
ARL				:10.5286

------Generation 0------
Rule  1: 000000c000002, Class:  0, CF:0.678474, Len:  2, Fitness_tra: 15
Rule  2: 2251211121151, Class:  0, CF:0.763051, Len: 13, Fitness_tra: 0
Rule  3: 1511124322112, Class:  1, CF:0.124606, Len: 13, Fitness_tra: 0
Rule  4: 02e0807040000, Class:  0, CF:0.813681, Len:  5, Fitness_tra: 0
Rule  5: 1151122311211, Class:  0, CF:0.262188, Len: 13, Fitness_tra: 0
Rule  6: 1c15151121511, Class:  1, CF:0.999879, Len: 13, Fitness_tra: 0
Rule  7: 34d113121d111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 3111111155135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3812133211113, Class:  2, CF:0.731935, Len: 13, Fitness_tra: 2
Rule 10: 1515112348881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 55311141c1212, Class:  0, CF:0.746665, Len: 13, Fitness_tra: 0
Rule 12: 9191cc2113121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 1195822111122, Class:  1, CF:0.502833, Len: 13, Fitness_tra: 1
Rule 14: 5515214128188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 119511412112c, Class:  0, CF:0.987141, Len: 13, Fitness_tra: 0
Rule 16: 2125258252592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111115211151, Class:  0, CF:0.0448658, Len: 13, Fitness_tra: 0
Rule 18: 1111151112511, Class:  1, CF:0.842807, Len: 13, Fitness_tra: 0
Rule 19: 1111115511114, Class:  1, CF:0.631674, Len: 13, Fitness_tra: 0
Rule 20: 1111111151151, Class:  1, CF:0.575505, Len: 13, Fitness_tra: 1
Rule 21: 3458155851133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9c31159c11d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 14111d52281d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1251139215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1181152122511, Class:  1, CF:0.463603, Len: 13, Fitness_tra: 0
Rule 26: 1531121511241, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1251111851119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 953511112122c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1151215111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 155111212821c, Class:  2, CF:0.947809, Len: 13, Fitness_tra: 0
Rule 32: 009050000000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 33: 5121111124151, Class:  0, CF:0.954451, Len: 13, Fitness_tra: 0
Rule 34: 118111c181114, Class:  0, CF:0.161481, Len: 13, Fitness_tra: 0
Rule 35: 8811151224514, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1c12533255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151121141c21, Class:  0, CF:0.266176, Len: 13, Fitness_tra: 0
Rule 38: 1111c15154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111851c81835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11d522b121112, Class:  1, CF:0.35994, Len: 13, Fitness_tra: 0
Rule 41: 1218851218d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1155199112211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 9111c2792511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: d0d0000048440, Class:  0, CF:0.689085, Len:  6, Fitness_tra: -1
Rule 46: 119515d118551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 0006660000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 48: 5111214111112, Class:  0, CF:0.81518, Len: 13, Fitness_tra: 0
Rule 49: 000070c050000, Class:  0, CF:0.123065, Len:  3, Fitness_tra: 0
Rule 50: 55318273c1118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 12d1531211111, Class:  1, CF:0.760763, Len: 13, Fitness_tra: 0
Rule 52: 9251c93115531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11d5111121141, Class:  1, CF:0.664619, Len: 13, Fitness_tra: 2
Rule 54: 0000807940000, Class:  0, CF:0.461845, Len:  4, Fitness_tra: 0
Rule 55: 5295151151111, Class:  0, CF:0.790145, Len: 13, Fitness_tra: 0
Rule 56: c00d000000092, Class:  0, CF:0.646283, Len:  4, Fitness_tra: 0
Rule 57: 2111111182212, Class:  0, CF:0.792769, Len: 13, Fitness_tra: 0
Rule 58: 8000000007007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 181181125c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 121215d122511, Class:  1, CF:0.707661, Len: 13, Fitness_tra: 0
Rule 61: 2155218112512, Class:  1, CF:0.0482377, Len: 13, Fitness_tra: 0
Rule 62: 1211515c11131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000080b000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8111211551592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8115111111111, Class:  2, CF:0.385479, Len: 13, Fitness_tra: 0
Rule 66: 0c0000c004557, Class:  1, CF:0.909118, Len:  6, Fitness_tra: 0
Rule 67: 1111111182511, Class:  1, CF:0.654431, Len: 13, Fitness_tra: 0
Rule 68: 311119d21c515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1255118112151, Class:  1, CF:0.389955, Len: 13, Fitness_tra: 0
Rule 70: 125dc11114117, Class:  2, CF:0.974264, Len: 13, Fitness_tra: 1
Rule 71: 1c111911d1211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 11d3112911111, Class:  1, CF:0.95714, Len: 13, Fitness_tra: 0
Rule 73: 90005000c00d9, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 000000c0040c0, Class:  0, CF:0.484874, Len:  3, Fitness_tra: -11
Rule 75: 511522b11112c, Class:  2, CF:0.991919, Len: 13, Fitness_tra: 0
Rule 76: 1115418911511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 1c91111211153, Class:  1, CF:0.0708579, Len: 13, Fitness_tra: 0
Rule 78: 1112111811133, Class:  2, CF:0.499744, Len: 13, Fitness_tra: -1
Rule 79: 345cd63215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3115112153421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8111211551112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 1135c22111221, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 9111822d8512c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1411111212111, Class:  2, CF:0.840186, Len: 13, Fitness_tra: 7
Rule 85: 8111212112134, Class:  2, CF:0.87747, Len: 13, Fitness_tra: 0
Rule 86: 1215112127512, Class:  1, CF:0.508172, Len: 13, Fitness_tra: 0
Rule 87: 8720000000000, Class:  0, CF:0.248751, Len:  3, Fitness_tra: -33
Rule 88: 111514214121c, Class:  1, CF:0.772811, Len: 13, Fitness_tra: 0
Rule 89: 2112111111112, Class:  2, CF:0.173696, Len: 13, Fitness_tra: 0
Rule 90: 511112b515111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 8451863dc1111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 1111815211151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 8000080050007, Class:  0, CF:0.142746, Len:  4, Fitness_tra: 0
Rule 94: 9151c1715344c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 943125115c111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: d008705251100, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 1215111111533, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 2115059251111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1115c351541c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 388213c281113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:55.6338
------Result------
Miss_rate(tra)	:55.6338
Miss_rate(tst)	:58.3333
ARL				:11.2917

------Generation 1------
Rule  1: 000000c000002, Class:  0, CF:0.678474, Len:  2, Fitness_tra: 15
Rule  2: 1411111212111, Class:  2, CF:0.840186, Len: 13, Fitness_tra: 8
Rule  3: 3812133211113, Class:  2, CF:0.731935, Len: 13, Fitness_tra: 2
Rule  4: 11d5111121141, Class:  1, CF:0.664619, Len: 13, Fitness_tra: 2
Rule  5: 1195822111122, Class:  1, CF:0.502833, Len: 13, Fitness_tra: 1
Rule  6: 0006660000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule  7: 1111111151151, Class:  1, CF:0.575505, Len: 13, Fitness_tra: 0
Rule  8: 125dc11114117, Class:  2, CF:0.974264, Len: 13, Fitness_tra: 1
Rule  9: 2251211121151, Class:  0, CF:0.763051, Len: 13, Fitness_tra: 0
Rule 10: 1515112348881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 55311141c1212, Class:  0, CF:0.746665, Len: 13, Fitness_tra: 0
Rule 12: 9191cc2113121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 02e0807040000, Class:  0, CF:0.813681, Len:  5, Fitness_tra: 0
Rule 14: 5515214128188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 119511412112c, Class:  0, CF:0.987141, Len: 13, Fitness_tra: 0
Rule 16: 2125258252592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111115211151, Class:  0, CF:0.0448658, Len: 13, Fitness_tra: 0
Rule 18: 1111151112511, Class:  1, CF:0.842807, Len: 13, Fitness_tra: 0
Rule 19: 1111115511114, Class:  1, CF:0.631674, Len: 13, Fitness_tra: 0
Rule 20: 1151122311211, Class:  0, CF:0.262188, Len: 13, Fitness_tra: 0
Rule 21: 3458155851133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9c31159c11d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 14111d52281d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1251139215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1181152122511, Class:  1, CF:0.463603, Len: 13, Fitness_tra: 0
Rule 26: 1531121511241, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1251111851119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 953511112122c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1151215111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 155111212821c, Class:  2, CF:0.947809, Len: 13, Fitness_tra: 0
Rule 32: 009050000000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 33: 5121111124151, Class:  0, CF:0.954451, Len: 13, Fitness_tra: 0
Rule 34: 118111c181114, Class:  0, CF:0.161481, Len: 13, Fitness_tra: 0
Rule 35: 8811151224514, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1c12533255111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151121141c21, Class:  0, CF:0.266176, Len: 13, Fitness_tra: 0
Rule 38: 1111c15154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111851c81835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11d522b121112, Class:  1, CF:0.35994, Len: 13, Fitness_tra: 0
Rule 41: 1218851218d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1155199112211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 9111c2792511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 388213c281113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 119515d118551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 1c15151121511, Class:  1, CF:0.999879, Len: 13, Fitness_tra: 0
Rule 48: 5111214111112, Class:  0, CF:0.81518, Len: 13, Fitness_tra: 0
Rule 49: 000070c050000, Class:  0, CF:0.123065, Len:  3, Fitness_tra: 0
Rule 50: 55318273c1118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 12d1531211111, Class:  1, CF:0.760763, Len: 13, Fitness_tra: 0
Rule 52: 9251c93115531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 34d113121d111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 0000807940000, Class:  0, CF:0.461845, Len:  4, Fitness_tra: 0
Rule 55: 5295151151111, Class:  0, CF:0.790145, Len: 13, Fitness_tra: 0
Rule 56: c00d000000092, Class:  0, CF:0.646283, Len:  4, Fitness_tra: 0
Rule 57: 2111111182212, Class:  0, CF:0.792769, Len: 13, Fitness_tra: 0
Rule 58: 8000000007007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 181181125c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 121215d122511, Class:  1, CF:0.707661, Len: 13, Fitness_tra: 0
Rule 61: 2155218112512, Class:  1, CF:0.0482377, Len: 13, Fitness_tra: 0
Rule 62: 1211515c11131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000080b000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8111211551592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8115111111111, Class:  2, CF:0.385479, Len: 13, Fitness_tra: 0
Rule 66: 0c0000c004557, Class:  1, CF:0.909118, Len:  6, Fitness_tra: 0
Rule 67: 1111111182511, Class:  1, CF:0.654431, Len: 13, Fitness_tra: 0
Rule 68: 311119d21c515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1255118112151, Class:  1, CF:0.389955, Len: 13, Fitness_tra: 0
Rule 70: 3111111155135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1c111911d1211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 11d3112911111, Class:  1, CF:0.95714, Len: 13, Fitness_tra: 0
Rule 73: 90005000c00d9, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 511522b11112c, Class:  2, CF:0.991919, Len: 13, Fitness_tra: 0
Rule 75: 1115418911511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1c91111211153, Class:  1, CF:0.0708579, Len: 13, Fitness_tra: 0
Rule 77: 345cd63215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3115112153421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8111211551112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 1135c22111221, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 111122b183722, Class:  1, CF:0.83716, Len: 13, Fitness_tra: 1
Rule 82: 1111121511222, Class:  1, CF:0.684635, Len: 13, Fitness_tra: 0
Rule 83: 1211115251131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 511511731144c, Class:  0, CF:0.338334, Len: 13, Fitness_tra: 0
Rule 85: 8720000000000, Class:  0, CF:0.248751, Len:  3, Fitness_tra: -28
Rule 86: 11e1127115221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 2115221551234, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 11d5111112192, Class:  1, CF:0.932433, Len: 13, Fitness_tra: 0
Rule 89: 000000c004000, Class:  0, CF:0.540666, Len:  2, Fitness_tra: -16
Rule 90: 1191112118c22, Class:  0, CF:0.902752, Len: 13, Fitness_tra: 0
Rule 91: 100d7a0011122, Class:  2, CF:0.313267, Len:  9, Fitness_tra: 0
Rule 92: 11151351541c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7111551111131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 1218851218d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1115171107511, Class:  1, CF:0.999901, Len: 12, Fitness_tra: 0
Rule 96: 027515000100d, Class:  0, CF:0.812573, Len:  7, Fitness_tra: 0
Rule 97: 120c108152251, Class:  0, CF:0.0734817, Len: 11, Fitness_tra: 0
Rule 98: 51e010b040000, Class:  2, CF:0.391661, Len:  6, Fitness_tra: 0
Rule 99: 1110147811033, Class:  1, CF:0.643564, Len: 11, Fitness_tra: 2
Rule100: 11d11eb121e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:54.2254
------Result------
Miss_rate(tra)	:54.2254
Miss_rate(tst)	:55.5556
ARL				:11.2394

------Generation 2------
Rule  1: 000000c000002, Class:  0, CF:0.678474, Len:  2, Fitness_tra: 1
Rule  2: 1411111212111, Class:  2, CF:0.840186, Len: 13, Fitness_tra: 25
Rule  3: 3812133211113, Class:  2, CF:0.731935, Len: 13, Fitness_tra: 1
Rule  4: 11d5111121141, Class:  1, CF:0.664619, Len: 13, Fitness_tra: 2
Rule  5: 1110147811033, Class:  1, CF:0.643564, Len: 11, Fitness_tra: 5
Rule  6: 1195822111122, Class:  1, CF:0.502833, Len: 13, Fitness_tra: 1
Rule  7: 111122b183722, Class:  1, CF:0.83716, Len: 13, Fitness_tra: 1
Rule  8: 125dc11114117, Class:  2, CF:0.974264, Len: 13, Fitness_tra: 3
Rule  9: 1111111151151, Class:  1, CF:0.575505, Len: 13, Fitness_tra: 0
Rule 10: 1515112348881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 55311141c1212, Class:  0, CF:0.746665, Len: 13, Fitness_tra: 0
Rule 12: 9191cc2113121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 02e0807040000, Class:  0, CF:0.813681, Len:  5, Fitness_tra: 0
Rule 14: 5515214128188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
