------Generation 0------
Rule  1: f145, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 43: 2231, Class:  0, CF:0.896816, Len:  4, Fitness_tra: 20
Rule 44: 6505, Class:  2, CF:0.0103917, Len:  3, Fitness_tra: 0
Rule 45: 400c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4344, Class:  2, CF:0.317647, Len:  4, Fitness_tra: 1
Rule 49: 1321, Class:  2, CF:0.365931, Len:  4, Fitness_tra: 0
Rule 50: 2055, Class:  2, CF:0.0611864, Len:  3, Fitness_tra: 0
Rule 51: 4511, Class:  0, CF:0.867861, Len:  4, Fitness_tra: 17
Rule 52: 1211, Class:  0, CF:0.181385, Len:  4, Fitness_tra: 0
Rule 53: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6340, Class:  2, CF:0.670034, Len:  3, Fitness_tra: 11
Rule 55: 1311, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6002, Class:  2, CF:0.413833, Len:  2, Fitness_tra: 25
Rule 57: 2336, Class:  0, CF:0.516066, Len:  4, Fitness_tra: 3
Rule 58: 5502, Class:  0, CF:0.0489967, Len:  3, Fitness_tra: 0
Rule 59: 4256, Class:  0, CF:0.765125, Len:  4, Fitness_tra: 5
Rule 60: 5500, Class:  0, CF:0.394007, Len:  2, Fitness_tra: 34
Rule 61: 0620, Class:  2, CF:0.380991, Len:  2, Fitness_tra: 40
Rule 62: 1111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1355, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 64: 1632, Class:  2, CF:0.28683, Len:  4, Fitness_tra: 4
Rule 65: 5111, Class:  0, CF:0.38396, Len:  4, Fitness_tra: 0
Rule 66: 0406, Class:  0, CF:0.27216, Len:  2, Fitness_tra: 8
Rule 67: 31e1, Class:  2, CF:0.911111, Len:  4, Fitness_tra: 8
Rule 68: 5409, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0053, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2500, Class:  0, CF:0.249012, Len:  2, Fitness_tra: 0
Rule 71: 22c1, Class:  0, CF:0.627461, Len:  4, Fitness_tra: 15
Rule 72: 4114, Class:  1, CF:0.0586275, Len:  4, Fitness_tra: 0
Rule 73: 1211, Class:  0, CF:0.181385, Len:  4, Fitness_tra: 0
Rule 74: 2350, Class:  2, CF:0.0850851, Len:  3, Fitness_tra: 0
Rule 75: 1313, Class:  1, CF:0.0162568, Len:  4, Fitness_tra: 0
Rule 76: 1263, Class:  0, CF:0.755477, Len:  4, Fitness_tra: 13
Rule 77: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0600, Class:  2, CF:0.0951344, Len:  1, Fitness_tra: -2
Rule 79: 2006, Class:  0, CF:0.419406, Len:  2, Fitness_tra: 34
Rule 80: 9131, Class:  0, CF:0.690187, Len:  4, Fitness_tra: 9
Rule 81: 6400, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 6215, Class:  1, CF:0.0970776, Len:  4, Fitness_tra: 0
Rule 83: 0502, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2312, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3432, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 451f, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 89: 2141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0520, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 43b1, Class:  1, CF:0.137079, Len:  4, Fitness_tra: -1
Rule 93: 9112, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1136, Class:  0, CF:0.0455229, Len:  4, Fitness_tra: 0
Rule 95: 5151, Class:  1, CF:0.187832, Len:  4, Fitness_tra: 1
Rule 96: 0406, Class:  0, CF:0.27216, Len:  2, Fitness_tra: 0
Rule 97: 1611, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5300, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2162, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1521, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.6
------Result------
Miss_rate(tra)	:11.6
Miss_rate(tst)	:15.2
ARL				:3.48387

------Generation 0------
Rule  1: 0620, Class:  2, CF:0.380991, Len:  2, Fitness_tra: 40
Rule  2: 2006, Class:  0, CF:0.419406, Len:  2, Fitness_tra: 35
Rule  3: 5500, Class:  0, CF:0.394007, Len:  2, Fitness_tra: 27
Rule  4: 0095, Class:  2, CF:0.433311, Len:  2, Fitness_tra: 28
Rule  5: 6002, Class:  2, CF:0.413833, Len:  2, Fitness_tra: 25
Rule  6: 1122, Class:  2, CF:0.756446, Len:  4, Fitness_tra: 22
Rule  7: 2231, Class:  0, CF:0.896816, Len:  4, Fitness_tra: 11
Rule  8: 6020, Class:  2, CF:0.410004, Len:  2, Fitness_tra: 20
Rule  9: 1125, Class:  2, CF:0.921948, Len:  4, Fitness_tra: 18
Rule 10: 4511, Class:  0, CF:0.867861, Len:  4, Fitness_tra: 17
Rule 11: 22c1, Class:  0, CF:0.627461, Len:  4, Fitness_tra: 15
Rule 12: 1263, Class:  0, CF:0.755477, Len:  4, Fitness_tra: 12
Rule 13: 6340, Class:  2, CF:0.670034, Len:  3, Fitness_tra: 6
Rule 14: 9131, Class:  0, CF:0.690187, Len:  4, Fitness_tra: 6
Rule 15: 31e1, Class:  2, CF:0.911111, Len:  4, Fitness_tra: 8
Rule 16: 0406, Class:  0, CF:0.27216, Len:  2, Fitness_tra: 8
Rule 17: 4030, Class:  0, CF:0.0947368, Len:  2, Fitness_tra: 0
Rule 18: 4211, Class:  0, CF:0.534176, Len:  4, Fitness_tra: 4
Rule 19: 451f, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 20: 4256, Class:  0, CF:0.765125, Len:  4, Fitness_tra: 5
Rule 21: 6322, Class:  2, CF:0.990152, Len:  4, Fitness_tra: 2
Rule 22: 2161, Class:  0, CF:0.391941, Len:  4, Fitness_tra: 0
Rule 23: f145, Class:  2, CF:  1, Len:  4, Fitness_tra: 3
Rule 24: 1632, Class:  2, CF:0.28683, Len:  4, Fitness_tra: 1
Rule 25: 4556, Class:  0, CF:0.967742, Len:  4, Fitness_tra: 4
Rule 26: 22f3, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule 27: 15c1, Class:  0, CF:0.625, Len:  4, Fitness_tra: 4
Rule 28: 1233, Class:  0, CF:0.708786, Len:  4, Fitness_tra: 1
Rule 29: 2336, Class:  0, CF:0.516066, Len:  4, Fitness_tra: 2
Rule 30: 2122, Class:  2, CF:0.262154, Len:  4, Fitness_tra: 2
Rule 31: 1355, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 32: 5151, Class:  1, CF:0.187832, Len:  4, Fitness_tra: 1
Rule 33: 4344, Class:  2, CF:0.317647, Len:  4, Fitness_tra: 1
Rule 34: 0304, Class:  2, CF:0.174532, Len:  2, Fitness_tra: 2
Rule 35: 2b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2111, Class:  0, CF:0.113189, Len:  4, Fitness_tra: 0
Rule 37: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 9133, Class:  0, CF:0.853035, Len:  4, Fitness_tra: 0
Rule 40: 1111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1211, Class:  0, CF:0.181385, Len:  4, Fitness_tra: 0
Rule 42: 2263, Class:  0, CF:0.988961, Len:  4, Fitness_tra: 0
Rule 43: f111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 6505, Class:  2, CF:0.0103917, Len:  3, Fitness_tra: 0
Rule 45: 400c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 2111, Class:  0, CF:0.113189, Len:  4, Fitness_tra: 0
Rule 49: 1321, Class:  2, CF:0.365931, Len:  4, Fitness_tra: 0
Rule 50: 2055, Class:  2, CF:0.0611864, Len:  3, Fitness_tra: 0
Rule 51: 000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1211, Class:  0, CF:0.181385, Len:  4, Fitness_tra: 0
Rule 53: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1311, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1333, Class:  1, CF:0.0697674, Len:  4, Fitness_tra: 0
Rule 57: 5053, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5502, Class:  0, CF:0.0489967, Len:  3, Fitness_tra: 0
Rule 59: 5111, Class:  0, CF:0.38396, Len:  4, Fitness_tra: 0
Rule 60: 111b, Class:  1, CF:0.0723926, Len:  4, Fitness_tra: 0
Rule 61: 6006, Class:  1, CF:0.000557724, Len:  2, Fitness_tra: 0
Rule 62: 1111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1132, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 5111, Class:  0, CF:0.38396, Len:  4, Fitness_tra: 0
Rule 66: 3111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0700, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5409, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0053, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2500, Class:  0, CF:0.249012, Len:  2, Fitness_tra: -1
Rule 71: 1411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4114, Class:  1, CF:0.0586275, Len:  4, Fitness_tra: 0
Rule 73: 1211, Class:  0, CF:0.181385, Len:  4, Fitness_tra: 0
Rule 74: 2350, Class:  2, CF:0.0850851, Len:  3, Fitness_tra: 0
Rule 75: 1313, Class:  1, CF:0.0162568, Len:  4, Fitness_tra: 0
Rule 76: 3121, Class:  2, CF:0.311465, Len:  4, Fitness_tra: 0
Rule 77: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1521, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6313, Class:  1, CF:0.152527, Len:  4, Fitness_tra: 0
Rule 80: 1116, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2060, Class:  0, CF:0.343139, Len:  2, Fitness_tra: 24
Rule 85: 6600, Class:  2, CF:0.660248, Len:  2, Fitness_tra: 12
Rule 86: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0006, Class:  0, CF:0.110716, Len:  1, Fitness_tra: 0
Rule 89: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4d1e, Class:  0, CF:0.307692, Len:  4, Fitness_tra: 0
Rule 92: 5532, Class:  0, CF:  1, Len:  4, Fitness_tra: 7
Rule 93: 2231, Class:  0, CF:0.896816, Len:  0, Fitness_tra: 0
Rule 94: 0404, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1216, Class:  0, CF:0.475105, Len:  4, Fitness_tra: 3
Rule 96: 4326, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d620, Class:  2, CF:0.0878378, Len:  3, Fitness_tra: 0
Rule 98: 1117, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 971e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1923, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.4
------Result------
Miss_rate(tra)	:11.4
Miss_rate(tst)	:14.4
ARL				:3.44444

------Generation 1------
Rule  1: 0620, Class:  2, CF:0.380991, Len:  2, Fitness_tra: 40
Rule  2: 2006, Class:  0, CF:0.419406, Len:  2, Fitness_tra: 35
Rule  3: 5500, Class:  0, CF:0.394007, Len:  2, Fitness_tra: 27
Rule  4: 0095, Class:  2, CF:0.433311, Len:  2, Fitness_tra: 28
Rule  5: 6002, Class:  2, CF:0.413833, Len:  2, Fitness_tra: 25
Rule  6: 1122, Class:  2, CF:0.756446, Len:  4, Fitness_tra: 22
Rule  7: 2231, Class:  0, CF:0.896816, Len:  4, Fitness_tra: 11
Rule  8: 6020, Class:  2, CF:0.410004, Len:  2, Fitness_tra: 20
Rule  9: 1125, Class:  2, CF:0.921948, Len:  4, Fitness_tra: 18
Rule 10: 4511, Class:  0, CF:0.867861, Len:  4, Fitness_tra: 17
Rule 11: 22c1, Class:  0, CF:0.627461, Len:  4, Fitness_tra: 15
Rule 12: 1263, Class:  0, CF:0.755477, Len:  4, Fitness_tra: 12
Rule 13: 6340, Class:  2, CF:0.670034, Len:  3, Fitness_tra: 6
Rule 14: 9131, Class:  0, CF:0.690187, Len:  4, Fitness_tra: 6
Rule 15: 31e1, Class:  2, CF:0.911111, Len:  4, Fitness_tra: 8
Rule 16: 0406, Class:  0, CF:0.27216, Len:  2, Fitness_tra: 8
Rule 17: 4030, Class:  0, CF:0.0947368, Len:  2, Fitness_tra: 0
Rule 18: 4211, Class:  0, CF:0.534176, Len:  4, Fitness_tra: 4
Rule 19: 451f, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 20: 4256, Class:  0, CF:0.765125, Len:  4, Fitness_tra: 5
Rule 21: 6322, Class:  2, CF:0.990152, Len:  4, Fitness_tra: 2
Rule 22: 2161, Class:  0, CF:0.391941, Len:  4, Fitness_tra: 0
Rule 23: f145, Class:  2, CF:  1, Len:  4, Fitness_tra: 3
Rule 24: 1632, Class:  2, CF:0.28683, Len:  4, Fitness_tra: 1
Rule 25: 4556, Class:  0, CF:0.967742, Len:  4, Fitness_tra: 4
Rule 26: 22f3, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule 27: 15c1, Class:  0, CF:0.625, Len:  4, Fitness_tra: 4
Rule 28: 1233, Class:  0, CF:0.708786, Len:  4, Fitness_tra: 1
Rule 29: 2336, Class:  0, CF:0.516066, Len:  4, Fitness_tra: 2
Rule 30: 2122, Class:  2, CF:0.262154, Len:  4, Fitness_tra: 2
Rule 31: 1355, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 32: 5151, Class:  1, CF:0.187832, Len:  4, Fitness_tra: 1
Rule 33: 4344, Class:  2, CF:0.317647, Len:  4, Fitness_tra: 1
Rule 34: 0304, Class:  2, CF:0.174532, Len:  2, Fitness_tra: 2
Rule 35: 2b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2111, Class:  0, CF:0.113189, Len:  4, Fitness_tra: 0
Rule 37: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 9133, Class:  0, CF:0.853035, Len:  4, Fitness_tra: 0
Rule 40: 1111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1211, Class:  0, CF:0.181385, Len:  4, Fitness_tra: 0
Rule 42: 2263, Class:  0, CF:0.988961, Len:  4, Fitness_tra: 0
Rule 43: f111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 6505, Class:  2, CF:0.0103917, Len:  3, Fitness_tra: 0
Rule 45: 400c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 2111, Class:  0, CF:0.113189, Len:  4, Fitness_tra: 0
Rule 49: 1321, Class:  2, CF:0.365931, Len:  4, Fitness_tra: 0
Rule 50: 2055, Class:  2, CF:0.0611864, Len:  3, Fitness_tra: 0
Rule 51: 000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1211, Class:  0, CF:0.181385, Len:  4, Fitness_tra: 0
Rule 53: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1311, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1333, Class:  1, CF:0.0697674, Len:  4, Fitness_tra: 0
Rule 57: 5053, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5502, Class:  0, CF:0.0489967, Len:  3, Fitness_tra: 0
Rule 59: 5111, Class:  0, CF:0.38396, Len:  4, Fitness_tra: 0
Rule 60: 111b, Class:  1, CF:0.0723926, Len:  4, Fitness_tra: 0
Rule 61: 6006, Class:  1, CF:0.000557724, Len:  2, Fitness_tra: 0
Rule 62: 1111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1132, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 5111, Class:  0, CF:0.38396, Len:  4, Fitness_tra: 0
Rule 66: 3111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0700, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5409, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0053, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2500, Class:  0, CF:0.249012, Len:  2, Fitness_tra: -1
Rule 71: 1411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4114, Class:  1, CF:0.0586275, Len:  4, Fitness_tra: 0
Rule 73: 1211, Class:  0, CF:0.181385, Len:  4, Fitness_tra: 0
Rule 74: 2350, Class:  2, CF:0.0850851, Len:  3, Fitness_tra: 0
Rule 75: 1313, Class:  1, CF:0.0162568, Len:  4, Fitness_tra: 0
Rule 76: 3121, Class:  2, CF:0.311465, Len:  4, Fitness_tra: 0
Rule 77: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1521, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6313, Class:  1, CF:0.152527, Len:  4, Fitness_tra: 0
Rule 80: 1116, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2060, Class:  0, CF:0.343139, Len:  2, Fitness_tra: 24
Rule 85: 6600, Class:  2, CF:0.660248, Len:  2, Fitness_tra: 12
Rule 86: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0006, Class:  0, CF:0.110716, Len:  1, Fitness_tra: 0
Rule 89: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4d1e, Class:  0, CF:0.307692, Len:  4, Fitness_tra: 0
Rule 92: 5532, Class:  0, CF:  1, Len:  4, Fitness_tra: 7
Rule 93: 2231, Class:  0, CF:0.896816, Len:  0, Fitness_tra: 0
Rule 94: 0404, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1216, Class:  0, CF:0.475105, Len:  4, Fitness_tra: 3
Rule 96: 4326, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d620, Class:  2, CF:0.0878378, Len:  3, Fitness_tra: 0
Rule 98: 1117, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 971e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1923, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.4
------Result------
Miss_rate(tra)	:11.4
Miss_rate(tst)	:14.4
ARL				:3.44444

------Generation 2------
Rule  1: 0620, Class:  2, CF:0.380991, Len:  2, Fitness_tra: 40
Rule  2: 2006, Class:  0, CF:0.419406, Len:  2, Fitness_tra: 35
Rule  3: 5500, Class:  0, CF:0.394007, Len:  2, Fitness_tra: 27
Rule  4: 0095, Class:  2, CF:0.433311, Len:  2, Fitness_tra: 28
Rule  5: 6002, Class:  2, CF:0.413833, Len:  2, Fitness_tra: 25
Rule  6: 1122, Class:  2, CF:0.756446, Len:  4, Fitness_tra: 22
Rule  7: 2231, Class:  0, CF:0.896816, Len:  4, Fitness_tra: 11
Rule  8: 6020, Class:  2, CF:0.410004, Len:  2, Fitness_tra: 20
Rule  9: 1125, Class:  2, CF:0.921948, Len:  4, Fitness_tra: 18
Rule 10: 4511, Class:  0, CF:0.867861, Len:  4, Fitness_tra: 17
Rule 11: 22c1, Class:  0, CF:0.627461, Len:  4, Fitness_tra: 15
Rule 12: 1263, Class:  0, CF:0.755477, Len:  4, Fitness_tra: 12
Rule 13: 6340, Class:  2, CF:0.670034, Len:  3, Fitness_tra: 6
Rule 14: 9131, Class:  0, CF:0.690187, Len:  4, Fitness_tra: 6
Rule 15: 31e1, Class:  2, CF:0.911111, Len:  4, Fitness_tra: 8
Rule 16: 0406, Class:  0, CF:0.27216, Len:  2, Fitness_tra: 8
Rule 17: 4030, Class:  0, CF:0.0947368, Len:  2, Fitness_tra: 0
Rule 18: 4211, Class:  0, CF:0.534176, Len:  4, Fitness_tra: 4
Rule 19: 451f, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 20: 4256, Class:  0, CF:0.765125, Len:  4, Fitness_tra: 5
Rule 21: 6322, Class:  2, CF:0.990152, Len:  4, Fitness_tra: 2
Rule 22: 2161, Class:  0, CF:0.391941, Len:  4, Fitness_tra: 0
Rule 23: f145, Class:  2, CF:  1, Len:  4, Fitness_tra: 3
Rule 24: 1632, Class:  2, CF:0.28683, Len:  4, Fitness_tra: 1
Rule 25: 4556, Class:  0, CF:0.967742, Len:  4, Fitness_tra: 4
Rule 26: 22f3, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule 27: 15c1, Class:  0, CF:0.625, Len:  4, Fitness_tra: 4
Rule 28: 1233, Class:  0, CF:0.708786, Len:  4, Fitness_tra: 1
Rule 29: 2336, Class:  0, CF:0.516066, Len:  4, Fitness_tra: 2
Rule 30: 2122, Class:  2, CF:0.262154, Len:  4, Fitness_tra: 2
Rule 31: 1355, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 32: 5151, Class:  1, CF:0.187832, Len:  4, Fitness_tra: 1
Rule 33: 4344, Class:  2, CF:0.317647, Len:  4, Fitness_tra: 1
Rule 34: 0304, Class:  2, CF:0.174532, Len:  2, Fitness_tra: 2
Rule 35: 2b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2111, Class:  0, CF:0.113189, Len:  4, Fitness_tra: 0
Rule 37: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 9133, Class:  0, CF:0.853035, Len:  4, Fitness_tra: 0
