------Generation 0------
Rule  1: 3111b, Class:  0, CF:0.114597, Len:  5, Fitness_tra: 0
Rule 41: 18247, Class:  1, CF:0.554229, Len:  5, Fitness_tra: 0
Rule 42: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 32811, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 44: 11724, Class:  0, CF:0.875349, Len:  5, Fitness_tra: 0
Rule 45: 95172, Class:  1, CF:0.995074, Len:  5, Fitness_tra: 0
Rule 46: 15824, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 122b4, Class:  0, CF:0.152122, Len:  5, Fitness_tra: 0
Rule 48: 9d227, Class:  1, CF:0.996437, Len:  5, Fitness_tra: 0
Rule 49: 922bb, Class:  0, CF:0.691562, Len:  5, Fitness_tra: 0
Rule 50: 13124, Class:  0, CF:0.978583, Len:  5, Fitness_tra: 0
Rule 51: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule 53: 91212, Class:  0, CF:0.782753, Len:  5, Fitness_tra: 0
Rule 54: 9544b, Class:  1, CF:0.998457, Len:  5, Fitness_tra: 0
Rule 55: e1211, Class:  1, CF:0.00132551, Len:  5, Fitness_tra: 0
Rule 56: 35144, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 03000, Class:  0, CF:0.410022, Len:  1, Fitness_tra: -91
Rule 58: 51222, Class:  0, CF:0.976144, Len:  5, Fitness_tra: 0
Rule 59: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: e2121, Class:  0, CF:0.50774, Len:  5, Fitness_tra: 0
Rule 61: 151b7, Class:  1, CF:0.834582, Len:  5, Fitness_tra: 0
Rule 62: 55421, Class:  1, CF:0.967346, Len:  5, Fitness_tra: 0
Rule 63: 11214, Class:  0, CF:0.0165015, Len:  5, Fitness_tra: 0
Rule 64: 91c47, Class:  1, CF:0.787104, Len:  5, Fitness_tra: 0
Rule 65: 11741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 38114, Class:  1, CF:0.935949, Len:  5, Fitness_tra: 0
Rule 67: 18844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 121b1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 38112, Class:  1, CF:0.935949, Len:  5, Fitness_tra: 0
Rule 70: 11c17, Class:  1, CF:0.847424, Len:  5, Fitness_tra: 0
Rule 71: 312b2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 18221, Class:  1, CF:0.871171, Len:  5, Fitness_tra: 0
Rule 73: dc474, Class:  2, CF:0.692874, Len:  5, Fitness_tra: 0
Rule 74: 18c17, Class:  1, CF:0.982902, Len:  5, Fitness_tra: 0
Rule 75: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 62721, Class:  1, CF:0.995701, Len:  5, Fitness_tra: 0
Rule 77: 55217, Class:  1, CF:0.952773, Len:  5, Fitness_tra: 0
Rule 78: d844b, Class:  2, CF:0.680727, Len:  5, Fitness_tra: 0
Rule 79: 55122, Class:  1, CF:0.811448, Len:  5, Fitness_tra: 0
Rule 80: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 18771, Class:  1, CF:0.677812, Len:  5, Fitness_tra: 0
Rule 82: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 6
Rule 83: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 84: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11721, Class:  0, CF:0.154516, Len:  5, Fitness_tra: 0
Rule 86: 91c1b, Class:  1, CF:0.803395, Len:  5, Fitness_tra: 0
Rule 87: 29241, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 88: d3427, Class:  0, CF:0.958204, Len:  5, Fitness_tra: 0
Rule 89: 0b000, Class:  2, CF:0.0366654, Len:  1, Fitness_tra: 0
Rule 90: 32247, Class:  1, CF:0.820881, Len:  5, Fitness_tra: 0
Rule 91: d1241, Class:  0, CF:0.599683, Len:  5, Fitness_tra: 0
Rule 92: 92127, Class:  0, CF:0.919986, Len:  5, Fitness_tra: 0
Rule 93: e0000, Class:  0, CF:0.269792, Len:  1, Fitness_tra: 0
Rule 94: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 92c71, Class:  1, CF:0.985508, Len:  5, Fitness_tra: 0
Rule 96: 55127, Class:  1, CF:0.811448, Len:  5, Fitness_tra: 0
Rule 97: 514b1, Class:  0, CF:0.590685, Len:  5, Fitness_tra: 0
Rule 98: e8122, Class:  1, CF:0.597796, Len:  5, Fitness_tra: 0
Rule 99: 11222, Class:  0, CF:0.925411, Len:  5, Fitness_tra: 0
Rule100: 5c44b, Class:  2, CF:0.847952, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:70.1031
------Result------
Miss_rate(tra)	:70.1031
Miss_rate(tst)	:71.4286
ARL				:4.6747

------Generation 0------
Rule  1: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 6
Rule  2: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  3: e8411, Class:  1, CF:0.949352, Len:  5, Fitness_tra: 3
Rule  4: 14411, Class:  1, CF:0.345165, Len:  5, Fitness_tra: -40
Rule  5: 32811, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule  6: 23147, Class:  0, CF:0.974058, Len:  5, Fitness_tra: 7
Rule  7: 3111b, Class:  0, CF:0.114597, Len:  5, Fitness_tra: 0
Rule  8: 1d4b4, Class:  1, CF:0.917068, Len:  5, Fitness_tra: 0
Rule  9: e21b7, Class:  0, CF:0.91062, Len:  5, Fitness_tra: 0
Rule 10: 91717, Class:  0, CF:0.643759, Len:  5, Fitness_tra: 0
Rule 11: 52217, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 35117, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: 9121b, Class:  0, CF:0.562574, Len:  5, Fitness_tra: 0
Rule 14: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 98144, Class:  1, CF:0.171099, Len:  5, Fitness_tra: 0
Rule 16: 81877, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 31411, Class:  1, CF:0.75793, Len:  5, Fitness_tra: -2
Rule 18: 112bb, Class:  0, CF:0.24601, Len:  5, Fitness_tra: 0
Rule 19: e51b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 517b4, Class:  0, CF:0.925411, Len:  5, Fitness_tra: 1
Rule 21: 34424, Class:  1, CF:0.203078, Len:  5, Fitness_tra: 0
Rule 22: 182b7, Class:  1, CF:0.554229, Len:  5, Fitness_tra: 0
Rule 23: 5c44b, Class:  2, CF:0.847952, Len:  5, Fitness_tra: 0
Rule 24: 11112, Class:  0, CF:0.597621, Len:  5, Fitness_tra: 4
Rule 25: 5c244, Class:  2, CF:0.640722, Len:  5, Fitness_tra: 0
Rule 26: 31212, Class:  1, CF:0.270922, Len:  5, Fitness_tra: 0
Rule 27: 12171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11c2b, Class:  1, CF:0.711182, Len:  5, Fitness_tra: 0
Rule 29: 157b4, Class:  1, CF:0.894036, Len:  5, Fitness_tra: 0
Rule 30: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5272b, Class:  0, CF:0.56891, Len:  5, Fitness_tra: 0
Rule 32: 13174, Class:  0, CF:0.945744, Len:  5, Fitness_tra: 0
Rule 33: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52121, Class:  0, CF:0.44421, Len:  5, Fitness_tra: 0
Rule 35: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 124b1, Class:  1, CF:0.481735, Len:  5, Fitness_tra: 0
Rule 37: e1411, Class:  1, CF:0.00132551, Len:  5, Fitness_tra: 0
Rule 38: 3c72b, Class:  1, CF:0.502402, Len:  5, Fitness_tra: 0
Rule 39: 18742, Class:  1, CF:0.126557, Len:  5, Fitness_tra: 0
Rule 40: 18112, Class:  1, CF:0.108093, Len:  5, Fitness_tra: 0
Rule 41: 18247, Class:  1, CF:0.554229, Len:  5, Fitness_tra: 0
Rule 42: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 51414, Class:  0, CF:0.520218, Len:  5, Fitness_tra: 1
Rule 44: 11724, Class:  0, CF:0.875349, Len:  5, Fitness_tra: 0
Rule 45: 95172, Class:  1, CF:0.995074, Len:  5, Fitness_tra: 0
Rule 46: 15824, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 122b4, Class:  0, CF:0.152122, Len:  5, Fitness_tra: 0
Rule 48: 9d227, Class:  1, CF:0.996437, Len:  5, Fitness_tra: 0
Rule 49: 922bb, Class:  0, CF:0.691562, Len:  5, Fitness_tra: 0
Rule 50: 13124, Class:  0, CF:0.978583, Len:  5, Fitness_tra: 1
Rule 51: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 55724, Class:  1, CF:0.919945, Len:  5, Fitness_tra: 0
Rule 53: 91212, Class:  0, CF:0.782753, Len:  5, Fitness_tra: 0
Rule 54: 9544b, Class:  1, CF:0.998457, Len:  5, Fitness_tra: 0
Rule 55: e1211, Class:  1, CF:0.00132551, Len:  5, Fitness_tra: 0
Rule 56: 35144, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 51222, Class:  0, CF:0.976144, Len:  5, Fitness_tra: 0
Rule 58: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e2121, Class:  0, CF:0.50774, Len:  5, Fitness_tra: 0
Rule 60: 151b7, Class:  1, CF:0.834582, Len:  5, Fitness_tra: 0
Rule 61: 55421, Class:  1, CF:0.967346, Len:  5, Fitness_tra: 0
Rule 62: 11214, Class:  0, CF:0.0165015, Len:  5, Fitness_tra: 0
Rule 63: 91c47, Class:  1, CF:0.787104, Len:  5, Fitness_tra: 0
Rule 64: 11741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 38114, Class:  1, CF:0.935949, Len:  5, Fitness_tra: 0
Rule 66: 18844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 121b1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 38112, Class:  1, CF:0.935949, Len:  5, Fitness_tra: 0
Rule 69: 11c17, Class:  1, CF:0.847424, Len:  5, Fitness_tra: 0
Rule 70: 312b2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18221, Class:  1, CF:0.871171, Len:  5, Fitness_tra: 0
Rule 72: dc474, Class:  2, CF:0.692874, Len:  5, Fitness_tra: 0
Rule 73: 18c17, Class:  1, CF:0.982902, Len:  5, Fitness_tra: 0
Rule 74: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 62721, Class:  1, CF:0.995701, Len:  5, Fitness_tra: 0
Rule 76: 55217, Class:  1, CF:0.952773, Len:  5, Fitness_tra: 0
Rule 77: d844b, Class:  2, CF:0.680727, Len:  5, Fitness_tra: 0
Rule 78: 55122, Class:  1, CF:0.811448, Len:  5, Fitness_tra: 0
Rule 79: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 18771, Class:  1, CF:0.677812, Len:  5, Fitness_tra: 0
Rule 81: 55c12, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 58427, Class:  2, CF:0.118199, Len:  5, Fitness_tra: 0
Rule 83: 15471, Class:  1, CF:0.989686, Len:  5, Fitness_tra: 0
Rule 84: dc224, Class:  2, CF:0.692874, Len:  5, Fitness_tra: 0
Rule 85: 55cb7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 911b2, Class:  0, CF:0.991964, Len:  5, Fitness_tra: 1
Rule 87: 38114, Class:  1, CF:0.935949, Len:  0, Fitness_tra: 0
Rule 88: 31447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 51171, Class:  0, CF:0.902197, Len:  5, Fitness_tra: 8
Rule 90: e227b, Class:  0, CF:0.74498, Len:  5, Fitness_tra: 0
Rule 91: 14211, Class:  1, CF:0.502693, Len:  5, Fitness_tra: 0
Rule 92: 62127, Class:  1, CF:0.973013, Len:  5, Fitness_tra: 0
Rule 93: 94180, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 24111, Class:  2, CF:0.0971999, Len:  5, Fitness_tra: 72
Rule 95: d12d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 0000a, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3581d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00724, Class:  0, CF:0.871013, Len:  3, Fitness_tra: 0
Rule 99: d5722, Class:  1, CF:0.138279, Len:  5, Fitness_tra: 0
Rule100: 15414, Class:  1, CF:0.973113, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.4742
------Result------
Miss_rate(tra)	:32.4742
Miss_rate(tst)	:19.0476
ARL				:4.87805

------Generation 1------
Rule  1: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 6
Rule  2: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  3: e8411, Class:  1, CF:0.949352, Len:  5, Fitness_tra: 3
Rule  4: 14411, Class:  1, CF:0.345165, Len:  5, Fitness_tra: -40
Rule  5: 32811, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule  6: 23147, Class:  0, CF:0.974058, Len:  5, Fitness_tra: 7
Rule  7: 3111b, Class:  0, CF:0.114597, Len:  5, Fitness_tra: 0
Rule  8: 1d4b4, Class:  1, CF:0.917068, Len:  5, Fitness_tra: 0
Rule  9: e21b7, Class:  0, CF:0.91062, Len:  5, Fitness_tra: 0
Rule 10: 91717, Class:  0, CF:0.643759, Len:  5, Fitness_tra: 0
Rule 11: 52217, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 35117, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: 9121b, Class:  0, CF:0.562574, Len:  5, Fitness_tra: 0
Rule 14: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 98144, Class:  1, CF:0.171099, Len:  5, Fitness_tra: 0
Rule 16: 81877, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 31411, Class:  1, CF:0.75793, Len:  5, Fitness_tra: -2
Rule 18: 112bb, Class:  0, CF:0.24601, Len:  5, Fitness_tra: 0
Rule 19: e51b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 517b4, Class:  0, CF:0.925411, Len:  5, Fitness_tra: 1
Rule 21: 34424, Class:  1, CF:0.203078, Len:  5, Fitness_tra: 0
Rule 22: 182b7, Class:  1, CF:0.554229, Len:  5, Fitness_tra: 0
Rule 23: 5c44b, Class:  2, CF:0.847952, Len:  5, Fitness_tra: 0
Rule 24: 11112, Class:  0, CF:0.597621, Len:  5, Fitness_tra: 4
Rule 25: 5c244, Class:  2, CF:0.640722, Len:  5, Fitness_tra: 0
Rule 26: 31212, Class:  1, CF:0.270922, Len:  5, Fitness_tra: 0
Rule 27: 12171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11c2b, Class:  1, CF:0.711182, Len:  5, Fitness_tra: 0
Rule 29: 157b4, Class:  1, CF:0.894036, Len:  5, Fitness_tra: 0
Rule 30: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5272b, Class:  0, CF:0.56891, Len:  5, Fitness_tra: 0
Rule 32: 13174, Class:  0, CF:0.945744, Len:  5, Fitness_tra: 0
Rule 33: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52121, Class:  0, CF:0.44421, Len:  5, Fitness_tra: 0
Rule 35: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 124b1, Class:  1, CF:0.481735, Len:  5, Fitness_tra: 0
Rule 37: e1411, Class:  1, CF:0.00132551, Len:  5, Fitness_tra: 0
Rule 38: 3c72b, Class:  1, CF:0.502402, Len:  5, Fitness_tra: 0
Rule 39: 18742, Class:  1, CF:0.126557, Len:  5, Fitness_tra: 0
Rule 40: 18112, Class:  1, CF:0.108093, Len:  5, Fitness_tra: 0
Rule 41: 18247, Class:  1, CF:0.554229, Len:  5, Fitness_tra: 0
Rule 42: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 51414, Class:  0, CF:0.520218, Len:  5, Fitness_tra: 1
Rule 44: 11724, Class:  0, CF:0.875349, Len:  5, Fitness_tra: 0
Rule 45: 95172, Class:  1, CF:0.995074, Len:  5, Fitness_tra: 0
Rule 46: 15824, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 122b4, Class:  0, CF:0.152122, Len:  5, Fitness_tra: 0
Rule 48: 9d227, Class:  1, CF:0.996437, Len:  5, Fitness_tra: 0
Rule 49: 922bb, Class:  0, CF:0.691562, Len:  5, Fitness_tra: 0
Rule 50: 13124, Class:  0, CF:0.978583, Len:  5, Fitness_tra: 1
Rule 51: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 55724, Class:  1, CF:0.919945, Len:  5, Fitness_tra: 0
Rule 53: 91212, Class:  0, CF:0.782753, Len:  5, Fitness_tra: 0
Rule 54: 9544b, Class:  1, CF:0.998457, Len:  5, Fitness_tra: 0
Rule 55: e1211, Class:  1, CF:0.00132551, Len:  5, Fitness_tra: 0
Rule 56: 35144, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 51222, Class:  0, CF:0.976144, Len:  5, Fitness_tra: 0
Rule 58: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e2121, Class:  0, CF:0.50774, Len:  5, Fitness_tra: 0
Rule 60: 151b7, Class:  1, CF:0.834582, Len:  5, Fitness_tra: 0
Rule 61: 55421, Class:  1, CF:0.967346, Len:  5, Fitness_tra: 0
Rule 62: 11214, Class:  0, CF:0.0165015, Len:  5, Fitness_tra: 0
Rule 63: 91c47, Class:  1, CF:0.787104, Len:  5, Fitness_tra: 0
Rule 64: 11741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 38114, Class:  1, CF:0.935949, Len:  5, Fitness_tra: 0
Rule 66: 18844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 121b1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 38112, Class:  1, CF:0.935949, Len:  5, Fitness_tra: 0
Rule 69: 11c17, Class:  1, CF:0.847424, Len:  5, Fitness_tra: 0
Rule 70: 312b2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18221, Class:  1, CF:0.871171, Len:  5, Fitness_tra: 0
Rule 72: dc474, Class:  2, CF:0.692874, Len:  5, Fitness_tra: 0
Rule 73: 18c17, Class:  1, CF:0.982902, Len:  5, Fitness_tra: 0
Rule 74: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 62721, Class:  1, CF:0.995701, Len:  5, Fitness_tra: 0
Rule 76: 55217, Class:  1, CF:0.952773, Len:  5, Fitness_tra: 0
Rule 77: d844b, Class:  2, CF:0.680727, Len:  5, Fitness_tra: 0
Rule 78: 55122, Class:  1, CF:0.811448, Len:  5, Fitness_tra: 0
Rule 79: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 18771, Class:  1, CF:0.677812, Len:  5, Fitness_tra: 0
Rule 81: 55c12, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 58427, Class:  2, CF:0.118199, Len:  5, Fitness_tra: 0
Rule 83: 15471, Class:  1, CF:0.989686, Len:  5, Fitness_tra: 0
Rule 84: dc224, Class:  2, CF:0.692874, Len:  5, Fitness_tra: 0
Rule 85: 55cb7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 911b2, Class:  0, CF:0.991964, Len:  5, Fitness_tra: 1
Rule 87: 38114, Class:  1, CF:0.935949, Len:  0, Fitness_tra: 0
Rule 88: 31447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 51171, Class:  0, CF:0.902197, Len:  5, Fitness_tra: 8
Rule 90: e227b, Class:  0, CF:0.74498, Len:  5, Fitness_tra: 0
Rule 91: 14211, Class:  1, CF:0.502693, Len:  5, Fitness_tra: 0
Rule 92: 62127, Class:  1, CF:0.973013, Len:  5, Fitness_tra: 0
Rule 93: 94180, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 24111, Class:  2, CF:0.0971999, Len:  5, Fitness_tra: 72
Rule 95: d12d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 0000a, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3581d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00724, Class:  0, CF:0.871013, Len:  3, Fitness_tra: 0
Rule 99: d5722, Class:  1, CF:0.138279, Len:  5, Fitness_tra: 0
Rule100: 15414, Class:  1, CF:0.973113, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.4742
------Result------
Miss_rate(tra)	:32.4742
Miss_rate(tst)	:19.0476
ARL				:4.87805

------Generation 2------
Rule  1: 24111, Class:  2, CF:0.0971999, Len:  5, Fitness_tra: 110
Rule  2: 51171, Class:  0, CF:0.902197, Len:  5, Fitness_tra: 7
Rule  3: 23147, Class:  0, CF:0.974058, Len:  5, Fitness_tra: 3
Rule  4: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 9
Rule  5: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  6: 11112, Class:  0, CF:0.597621, Len:  5, Fitness_tra: -2
Rule  7: e8411, Class:  1, CF:0.949352, Len:  5, Fitness_tra: 3
Rule  8: 32811, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule  9: 911b2, Class:  0, CF:0.991964, Len:  5, Fitness_tra: 1
Rule 10: 517b4, Class:  0, CF:0.925411, Len:  5, Fitness_tra: 0
Rule 11: 51414, Class:  0, CF:0.520218, Len:  5, Fitness_tra: 1
Rule 12: 13124, Class:  0, CF:0.978583, Len:  5, Fitness_tra: 1
Rule 13: e21b7, Class:  0, CF:0.91062, Len:  5, Fitness_tra: 0
Rule 14: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 98144, Class:  1, CF:0.171099, Len:  5, Fitness_tra: 0
Rule 16: 81877, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 15414, Class:  1, CF:0.973113, Len:  5, Fitness_tra: 0
Rule 18: 112bb, Class:  0, CF:0.24601, Len:  5, Fitness_tra: 0
Rule 19: e51b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 91717, Class:  0, CF:0.643759, Len:  5, Fitness_tra: 0
Rule 21: 34424, Class:  1, CF:0.203078, Len:  5, Fitness_tra: 0
Rule 22: 182b7, Class:  1, CF:0.554229, Len:  5, Fitness_tra: 0
Rule 23: 5c44b, Class:  2, CF:0.847952, Len:  5, Fitness_tra: 0
Rule 24: 3111b, Class:  0, CF:0.114597, Len:  5, Fitness_tra: 0
Rule 25: 5c244, Class:  2, CF:0.640722, Len:  5, Fitness_tra: 0
Rule 26: 31212, Class:  1, CF:0.270922, Len:  5, Fitness_tra: 0
Rule 27: 12171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11c2b, Class:  1, CF:0.711182, Len:  5, Fitness_tra: 0
Rule 29: 157b4, Class:  1, CF:0.894036, Len:  5, Fitness_tra: 0
Rule 30: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5272b, Class:  0, CF:0.56891, Len:  5, Fitness_tra: 0
Rule 32: 13174, Class:  0, CF:0.945744, Len:  5, Fitness_tra: 0
Rule 33: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52121, Class:  0, CF:0.44421, Len:  5, Fitness_tra: 0
Rule 35: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
