------Generation 0------
Rule  1: 5c214, Class:  2, CF:0.74032, Len:  5, Fitness_tra: 0
Rule 49: 5cc47, Class:  1, CF:0.372524, Len:  5, Fitness_tra: 0
Rule 50: e1221, Class:  0, CF:0.820036, Len:  5, Fitness_tra: 0
Rule 51: 584b2, Class:  2, CF:0.0758311, Len:  5, Fitness_tra: 0
Rule 52: 517b1, Class:  0, CF:0.686144, Len:  5, Fitness_tra: 0
Rule 53: 92111, Class:  1, CF:0.229066, Len:  5, Fitness_tra: 0
Rule 54: d8244, Class:  2, CF:0.655514, Len:  5, Fitness_tra: 0
Rule 55: 1227b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 31414, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11412, Class:  0, CF:0.421474, Len:  5, Fitness_tra: 0
Rule 59: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 91211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51224, Class:  0, CF:0.961466, Len:  5, Fitness_tra: 0
Rule 62: ec211, Class:  1, CF:0.664582, Len:  5, Fitness_tra: 0
Rule 63: 51117, Class:  0, CF:0.730706, Len:  5, Fitness_tra: -3
Rule 64: 18271, Class:  1, CF:0.858925, Len:  5, Fitness_tra: 0
Rule 65: 31112, Class:  0, CF:0.0482676, Len:  5, Fitness_tra: 0
Rule 66: 11177, Class:  0, CF:0.862552, Len:  5, Fitness_tra: 0
Rule 67: 31c71, Class:  1, CF:0.995997, Len:  5, Fitness_tra: 0
Rule 68: 55177, Class:  1, CF:0.900193, Len:  5, Fitness_tra: 0
Rule 69: 113b1, Class:  0, CF:0.41248, Len:  5, Fitness_tra: 0
Rule 70: 1127b, Class:  0, CF:0.481729, Len:  5, Fitness_tra: 0
Rule 71: 11422, Class:  0, CF:0.936358, Len:  5, Fitness_tra: 0
Rule 72: d0700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 31444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 52247, Class:  0, CF:0.669001, Len:  5, Fitness_tra: 0
Rule 75: 514b7, Class:  0, CF:0.907144, Len:  5, Fitness_tra: 0
Rule 76: 32411, Class:  1, CF:0.967257, Len:  5, Fitness_tra: 7
Rule 77: 11221, Class:  0, CF:0.072557, Len:  5, Fitness_tra: 0
Rule 78: 58247, Class:  2, CF:0.0758311, Len:  5, Fitness_tra: 0
Rule 79: 9c17b, Class:  2, CF:0.805094, Len:  5, Fitness_tra: 0
Rule 80: 1d4b7, Class:  1, CF:0.967138, Len:  5, Fitness_tra: 0
Rule 81: 38cb1, Class:  1, CF:0.999777, Len:  5, Fitness_tra: 0
Rule 82: 5544b, Class:  1, CF:0.980178, Len:  5, Fitness_tra: 0
Rule 83: 1154b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 1c477, Class:  2, CF:0.54504, Len:  5, Fitness_tra: 0
Rule 85: d5c22, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 12c27, Class:  1, CF:0.937397, Len:  5, Fitness_tra: 0
Rule 87: 11111, Class:  2, CF:0.00474665, Len:  5, Fitness_tra: 0
Rule 88: 52711, Class:  1, CF:0.188271, Len:  5, Fitness_tra: -1
Rule 89: 1c2b4, Class:  2, CF:0.412442, Len:  5, Fitness_tra: 0
Rule 90: e111b, Class:  0, CF:0.914281, Len:  5, Fitness_tra: 1
Rule 91: 52172, Class:  0, CF:0.947155, Len:  5, Fitness_tra: 0
Rule 92: 381b2, Class:  1, CF:0.907238, Len:  5, Fitness_tra: 0
Rule 93: d8142, Class:  2, CF:0.814248, Len:  5, Fitness_tra: 0
Rule 94: 31c71, Class:  1, CF:0.995997, Len:  5, Fitness_tra: 0
Rule 95: 152bb, Class:  1, CF:0.994005, Len:  5, Fitness_tra: 0
Rule 96: 3c214, Class:  1, CF:0.750707, Len:  5, Fitness_tra: 0
Rule 97: 12b11, Class:  1, CF:0.212615, Len:  5, Fitness_tra: -1
Rule 98: 31411, Class:  1, CF:0.707415, Len:  5, Fitness_tra: 0
Rule 99: 38c74, Class:  1, CF:0.999815, Len:  5, Fitness_tra: 0
Rule100: 58812, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:70.9845
------Result------
Miss_rate(tra)	:70.9845
Miss_rate(tst)	:68.1818
ARL				:4.91463

------Generation 0------
Rule  1: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 8
Rule  2: 32411, Class:  1, CF:0.967257, Len:  5, Fitness_tra: 6
Rule  3: 18211, Class:  1, CF:0.887267, Len:  5, Fitness_tra: 6
Rule  4: e111b, Class:  0, CF:0.914281, Len:  5, Fitness_tra: 2
Rule  5: 14211, Class:  1, CF:0.422468, Len:  5, Fitness_tra: -101
Rule  6: 5c214, Class:  2, CF:0.74032, Len:  5, Fitness_tra: 0
Rule  7: 584b7, Class:  2, CF:0.0758311, Len:  5, Fitness_tra: 0
Rule  8: 14712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 11242, Class:  0, CF:0.916973, Len:  5, Fitness_tra: 0
Rule 10: 51177, Class:  0, CF:0.969154, Len:  5, Fitness_tra: 1
Rule 11: 12142, Class:  0, CF:0.850324, Len:  5, Fitness_tra: 0
Rule 12: 11447, Class:  0, CF:0.720896, Len:  5, Fitness_tra: 0
Rule 13: e5817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 14: 1544b, Class:  1, CF:0.989414, Len:  5, Fitness_tra: 0
Rule 15: e2174, Class:  0, CF:0.916369, Len:  5, Fitness_tra: 0
Rule 16: 912b4, Class:  0, CF:0.973303, Len:  5, Fitness_tra: 0
Rule 17: 1c144, Class:  2, CF:0.667233, Len:  5, Fitness_tra: 0
Rule 18: 11247, Class:  0, CF:0.705367, Len:  5, Fitness_tra: 0
Rule 19: 31874, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11211, Class:  1, CF:0.0751884, Len:  5, Fitness_tra: 0
Rule 22: 51271, Class:  0, CF:0.701826, Len:  5, Fitness_tra: 0
Rule 23: 81742, Class:  0, CF:0.957172, Len:  5, Fitness_tra: 2
Rule 24: d1211, Class:  2, CF:0.072341, Len:  5, Fitness_tra: 0
Rule 25: 58812, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11147, Class:  0, CF:0.903555, Len:  5, Fitness_tra: 0
Rule 29: a3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11447, Class:  0, CF:0.720896, Len:  5, Fitness_tra: 0
Rule 33: 58144, Class:  2, CF:0.480317, Len:  5, Fitness_tra: 0
Rule 34: 11442, Class:  0, CF:0.92186, Len:  5, Fitness_tra: 0
Rule 35: 5812b, Class:  2, CF:0.480317, Len:  5, Fitness_tra: 0
Rule 36: 9c12b, Class:  2, CF:0.805094, Len:  5, Fitness_tra: 0
Rule 37: 252b2, Class:  1, CF:0.975851, Len:  5, Fitness_tra: 0
Rule 38: d2c21, Class:  1, CF:0.862039, Len:  5, Fitness_tra: 0
Rule 39: c11b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2c241, Class:  2, CF:0.11658, Len:  5, Fitness_tra: 0
Rule 41: 5217b, Class:  0, CF:0.770928, Len:  5, Fitness_tra: 0
Rule 42: 11142, Class:  0, CF:0.958425, Len:  5, Fitness_tra: 1
Rule 43: 31214, Class:  1, CF:0.18562, Len:  5, Fitness_tra: 0
Rule 44: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 231b4, Class:  0, CF:0.968904, Len:  5, Fitness_tra: 7
Rule 47: 14714, Class:  2, CF:0.030927, Len:  5, Fitness_tra: 0
Rule 48: 11422, Class:  0, CF:0.936358, Len:  5, Fitness_tra: 0
Rule 49: 5cc47, Class:  1, CF:0.372524, Len:  5, Fitness_tra: 0
Rule 50: e1221, Class:  0, CF:0.820036, Len:  5, Fitness_tra: 0
Rule 51: 584b2, Class:  2, CF:0.0758311, Len:  5, Fitness_tra: 0
Rule 52: 517b1, Class:  0, CF:0.686144, Len:  5, Fitness_tra: 1
Rule 53: 92111, Class:  1, CF:0.229066, Len:  5, Fitness_tra: -3
Rule 54: d8244, Class:  2, CF:0.655514, Len:  5, Fitness_tra: 0
Rule 55: 1227b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 31414, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11412, Class:  0, CF:0.421474, Len:  5, Fitness_tra: 0
Rule 59: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 91211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51224, Class:  0, CF:0.961466, Len:  5, Fitness_tra: 0
Rule 62: ec211, Class:  1, CF:0.664582, Len:  5, Fitness_tra: -2
Rule 63: 38c74, Class:  1, CF:0.999815, Len:  5, Fitness_tra: 0
Rule 64: 18271, Class:  1, CF:0.858925, Len:  5, Fitness_tra: 0
Rule 65: 31112, Class:  0, CF:0.0482676, Len:  5, Fitness_tra: 0
Rule 66: 11177, Class:  0, CF:0.862552, Len:  5, Fitness_tra: 1
Rule 67: 31c71, Class:  1, CF:0.995997, Len:  5, Fitness_tra: 0
Rule 68: 55177, Class:  1, CF:0.900193, Len:  5, Fitness_tra: 0
Rule 69: 113b1, Class:  0, CF:0.41248, Len:  5, Fitness_tra: -11
Rule 70: 1127b, Class:  0, CF:0.481729, Len:  5, Fitness_tra: 0
Rule 71: 11422, Class:  0, CF:0.936358, Len:  5, Fitness_tra: 0
Rule 72: d0700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 31444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 52247, Class:  0, CF:0.669001, Len:  5, Fitness_tra: 0
Rule 75: 514b7, Class:  0, CF:0.907144, Len:  5, Fitness_tra: 0
Rule 76: 13122, Class:  0, CF:0.984438, Len:  5, Fitness_tra: 1
Rule 77: 11221, Class:  0, CF:0.072557, Len:  5, Fitness_tra: 0
Rule 78: 58247, Class:  2, CF:0.0758311, Len:  5, Fitness_tra: 0
Rule 79: 9c17b, Class:  2, CF:0.805094, Len:  5, Fitness_tra: 0
Rule 80: 1d4b7, Class:  1, CF:0.967138, Len:  5, Fitness_tra: 0
Rule 81: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 12171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3c4b2, Class:  1, CF:0.445769, Len:  5, Fitness_tra: 0
Rule 84: 15221, Class:  1, CF:0.998479, Len:  5, Fitness_tra: 0
Rule 85: 05c00, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 86: 9c217, Class:  2, CF:0.403772, Len:  5, Fitness_tra: 0
Rule 87: d57b4, Class:  1, CF:0.738281, Len:  5, Fitness_tra: 0
Rule 88: 81144, Class:  0, CF:0.96139, Len:  5, Fitness_tra: 6
Rule 89: e1124, Class:  0, CF:0.995223, Len:  5, Fitness_tra: 0
Rule 90: dc244, Class:  2, CF:0.691649, Len:  5, Fitness_tra: 0
Rule 91: 5c247, Class:  2, CF:0.847481, Len:  5, Fitness_tra: 0
Rule 92: 594a7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 8804b, Class:  2, CF:0.626867, Len:  4, Fitness_tra: 0
Rule 94: 42271, Class:  1, CF:0.186029, Len:  5, Fitness_tra: 0
Rule 95: 817b1, Class:  0, CF:0.265112, Len:  5, Fitness_tra: -1
Rule 96: 51412, Class:  0, CF:0.762074, Len:  5, Fitness_tra: -1
Rule 97: 113c1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 55c70, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: a1177, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: d2c72, Class:  1, CF:0.268455, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:69.9482
------Result------
Miss_rate(tra)	:69.9482
Miss_rate(tst)	:68.1818
ARL				:4.9375

------Generation 1------
Rule  1: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 8
Rule  2: 32411, Class:  1, CF:0.967257, Len:  5, Fitness_tra: 6
Rule  3: 18211, Class:  1, CF:0.887267, Len:  5, Fitness_tra: 6
Rule  4: e111b, Class:  0, CF:0.914281, Len:  5, Fitness_tra: 2
Rule  5: 14211, Class:  1, CF:0.422468, Len:  5, Fitness_tra: -101
Rule  6: 5c214, Class:  2, CF:0.74032, Len:  5, Fitness_tra: 0
Rule  7: 584b7, Class:  2, CF:0.0758311, Len:  5, Fitness_tra: 0
Rule  8: 14712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 11242, Class:  0, CF:0.916973, Len:  5, Fitness_tra: 0
Rule 10: 51177, Class:  0, CF:0.969154, Len:  5, Fitness_tra: 1
Rule 11: 12142, Class:  0, CF:0.850324, Len:  5, Fitness_tra: 0
Rule 12: 11447, Class:  0, CF:0.720896, Len:  5, Fitness_tra: 0
Rule 13: e5817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 14: 1544b, Class:  1, CF:0.989414, Len:  5, Fitness_tra: 0
Rule 15: e2174, Class:  0, CF:0.916369, Len:  5, Fitness_tra: 0
Rule 16: 912b4, Class:  0, CF:0.973303, Len:  5, Fitness_tra: 0
Rule 17: 1c144, Class:  2, CF:0.667233, Len:  5, Fitness_tra: 0
Rule 18: 11247, Class:  0, CF:0.705367, Len:  5, Fitness_tra: 0
Rule 19: 31874, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11211, Class:  1, CF:0.0751884, Len:  5, Fitness_tra: 0
Rule 22: 51271, Class:  0, CF:0.701826, Len:  5, Fitness_tra: 0
Rule 23: 81742, Class:  0, CF:0.957172, Len:  5, Fitness_tra: 2
Rule 24: d1211, Class:  2, CF:0.072341, Len:  5, Fitness_tra: 0
Rule 25: 58812, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11147, Class:  0, CF:0.903555, Len:  5, Fitness_tra: 0
Rule 29: a3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11447, Class:  0, CF:0.720896, Len:  5, Fitness_tra: 0
Rule 33: 58144, Class:  2, CF:0.480317, Len:  5, Fitness_tra: 0
Rule 34: 11442, Class:  0, CF:0.92186, Len:  5, Fitness_tra: 0
Rule 35: 5812b, Class:  2, CF:0.480317, Len:  5, Fitness_tra: 0
Rule 36: 9c12b, Class:  2, CF:0.805094, Len:  5, Fitness_tra: 0
Rule 37: 252b2, Class:  1, CF:0.975851, Len:  5, Fitness_tra: 0
Rule 38: d2c21, Class:  1, CF:0.862039, Len:  5, Fitness_tra: 0
Rule 39: c11b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2c241, Class:  2, CF:0.11658, Len:  5, Fitness_tra: 0
Rule 41: 5217b, Class:  0, CF:0.770928, Len:  5, Fitness_tra: 0
Rule 42: 11142, Class:  0, CF:0.958425, Len:  5, Fitness_tra: 1
Rule 43: 31214, Class:  1, CF:0.18562, Len:  5, Fitness_tra: 0
Rule 44: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 231b4, Class:  0, CF:0.968904, Len:  5, Fitness_tra: 7
Rule 47: 14714, Class:  2, CF:0.030927, Len:  5, Fitness_tra: 0
Rule 48: 11422, Class:  0, CF:0.936358, Len:  5, Fitness_tra: 0
Rule 49: 5cc47, Class:  1, CF:0.372524, Len:  5, Fitness_tra: 0
Rule 50: e1221, Class:  0, CF:0.820036, Len:  5, Fitness_tra: 0
Rule 51: 584b2, Class:  2, CF:0.0758311, Len:  5, Fitness_tra: 0
Rule 52: 517b1, Class:  0, CF:0.686144, Len:  5, Fitness_tra: 1
Rule 53: 92111, Class:  1, CF:0.229066, Len:  5, Fitness_tra: -3
Rule 54: d8244, Class:  2, CF:0.655514, Len:  5, Fitness_tra: 0
Rule 55: 1227b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 31414, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11412, Class:  0, CF:0.421474, Len:  5, Fitness_tra: 0
Rule 59: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 91211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51224, Class:  0, CF:0.961466, Len:  5, Fitness_tra: 0
Rule 62: ec211, Class:  1, CF:0.664582, Len:  5, Fitness_tra: -2
Rule 63: 38c74, Class:  1, CF:0.999815, Len:  5, Fitness_tra: 0
Rule 64: 18271, Class:  1, CF:0.858925, Len:  5, Fitness_tra: 0
Rule 65: 31112, Class:  0, CF:0.0482676, Len:  5, Fitness_tra: 0
Rule 66: 11177, Class:  0, CF:0.862552, Len:  5, Fitness_tra: 1
Rule 67: 31c71, Class:  1, CF:0.995997, Len:  5, Fitness_tra: 0
Rule 68: 55177, Class:  1, CF:0.900193, Len:  5, Fitness_tra: 0
Rule 69: 113b1, Class:  0, CF:0.41248, Len:  5, Fitness_tra: -11
Rule 70: 1127b, Class:  0, CF:0.481729, Len:  5, Fitness_tra: 0
Rule 71: 11422, Class:  0, CF:0.936358, Len:  5, Fitness_tra: 0
Rule 72: d0700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 31444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 52247, Class:  0, CF:0.669001, Len:  5, Fitness_tra: 0
Rule 75: 514b7, Class:  0, CF:0.907144, Len:  5, Fitness_tra: 0
Rule 76: 13122, Class:  0, CF:0.984438, Len:  5, Fitness_tra: 1
Rule 77: 11221, Class:  0, CF:0.072557, Len:  5, Fitness_tra: 0
Rule 78: 58247, Class:  2, CF:0.0758311, Len:  5, Fitness_tra: 0
Rule 79: 9c17b, Class:  2, CF:0.805094, Len:  5, Fitness_tra: 0
Rule 80: 1d4b7, Class:  1, CF:0.967138, Len:  5, Fitness_tra: 0
Rule 81: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 12171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3c4b2, Class:  1, CF:0.445769, Len:  5, Fitness_tra: 0
Rule 84: 15221, Class:  1, CF:0.998479, Len:  5, Fitness_tra: 0
Rule 85: 05c00, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 86: 9c217, Class:  2, CF:0.403772, Len:  5, Fitness_tra: 0
Rule 87: d57b4, Class:  1, CF:0.738281, Len:  5, Fitness_tra: 0
Rule 88: 81144, Class:  0, CF:0.96139, Len:  5, Fitness_tra: 6
Rule 89: e1124, Class:  0, CF:0.995223, Len:  5, Fitness_tra: 0
Rule 90: dc244, Class:  2, CF:0.691649, Len:  5, Fitness_tra: 0
Rule 91: 5c247, Class:  2, CF:0.847481, Len:  5, Fitness_tra: 0
Rule 92: 594a7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 8804b, Class:  2, CF:0.626867, Len:  4, Fitness_tra: 0
Rule 94: 42271, Class:  1, CF:0.186029, Len:  5, Fitness_tra: 0
Rule 95: 817b1, Class:  0, CF:0.265112, Len:  5, Fitness_tra: -1
Rule 96: 51412, Class:  0, CF:0.762074, Len:  5, Fitness_tra: -1
Rule 97: 113c1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 55c70, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: a1177, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: d2c72, Class:  1, CF:0.268455, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:69.9482
------Result------
Miss_rate(tra)	:69.9482
Miss_rate(tst)	:68.1818
ARL				:4.9375

------Generation 2------
Rule  1: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 8
Rule  2: 231b4, Class:  0, CF:0.968904, Len:  5, Fitness_tra: 7
Rule  3: 32411, Class:  1, CF:0.967257, Len:  5, Fitness_tra: -5
Rule  4: 81144, Class:  0, CF:0.96139, Len:  5, Fitness_tra: 3
Rule  5: 18211, Class:  1, CF:0.887267, Len:  5, Fitness_tra: 0
Rule  6: e111b, Class:  0, CF:0.914281, Len:  5, Fitness_tra: -2
Rule  7: 81742, Class:  0, CF:0.957172, Len:  5, Fitness_tra: 2
Rule  8: 13122, Class:  0, CF:0.984438, Len:  5, Fitness_tra: 1
Rule  9: 51177, Class:  0, CF:0.969154, Len:  5, Fitness_tra: 1
Rule 10: 11142, Class:  0, CF:0.958425, Len:  5, Fitness_tra: 1
Rule 11: 517b1, Class:  0, CF:0.686144, Len:  5, Fitness_tra: -9
Rule 12: 11177, Class:  0, CF:0.862552, Len:  5, Fitness_tra: -3
Rule 13: 584b7, Class:  2, CF:0.0758311, Len:  5, Fitness_tra: 0
Rule 14: 1544b, Class:  1, CF:0.989414, Len:  5, Fitness_tra: 0
Rule 15: e2174, Class:  0, CF:0.916369, Len:  5, Fitness_tra: 0
Rule 16: 912b4, Class:  0, CF:0.973303, Len:  5, Fitness_tra: 0
Rule 17: 1c144, Class:  2, CF:0.667233, Len:  5, Fitness_tra: 0
Rule 18: 11247, Class:  0, CF:0.705367, Len:  5, Fitness_tra: 0
Rule 19: 31874, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11211, Class:  1, CF:0.0751884, Len:  5, Fitness_tra: -9
Rule 22: 51271, Class:  0, CF:0.701826, Len:  5, Fitness_tra: 0
Rule 23: 11242, Class:  0, CF:0.916973, Len:  5, Fitness_tra: 0
Rule 24: d1211, Class:  2, CF:0.072341, Len:  5, Fitness_tra: 5
Rule 25: 58812, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11147, Class:  0, CF:0.903555, Len:  5, Fitness_tra: 0
Rule 29: a3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11447, Class:  0, CF:0.720896, Len:  5, Fitness_tra: 0
Rule 33: 58144, Class:  2, CF:0.480317, Len:  5, Fitness_tra: 0
Rule 34: 11442, Class:  0, CF:0.92186, Len:  5, Fitness_tra: 0
