------Generation 0------
Rule  1: 1e217, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 04700, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5872b, Class:  2, CF:0.166854, Len:  5, Fitness_tra: 0
Rule 63: 15114, Class:  1, CF:0.911258, Len:  5, Fitness_tra: 0
Rule 64: 91712, Class:  0, CF:0.824312, Len:  5, Fitness_tra: 0
Rule 65: 52422, Class:  0, CF:0.884797, Len:  5, Fitness_tra: 0
Rule 66: 924b2, Class:  0, CF:0.86555, Len:  5, Fitness_tra: 0
Rule 67: d8124, Class:  2, CF:0.778025, Len:  5, Fitness_tra: 0
Rule 68: e5217, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 69: 9117b, Class:  0, CF:0.990135, Len:  5, Fitness_tra: 0
Rule 70: 1c142, Class:  2, CF:0.596287, Len:  5, Fitness_tra: 0
Rule 71: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule 72: 1c122, Class:  2, CF:0.596287, Len:  5, Fitness_tra: 0
Rule 73: 31414, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 51221, Class:  0, CF:0.761721, Len:  5, Fitness_tra: 0
Rule 75: e582b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 76: e1221, Class:  0, CF:0.85495, Len:  5, Fitness_tra: 0
Rule 77: 5d212, Class:  1, CF:0.921409, Len:  5, Fitness_tra: 0
Rule 78: e5417, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 514b1, Class:  0, CF:0.667509, Len:  5, Fitness_tra: 0
Rule 80: 11177, Class:  0, CF:0.853488, Len:  5, Fitness_tra: 0
Rule 81: 1121b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3211b, Class:  1, CF:0.229069, Len:  5, Fitness_tra: 0
Rule 83: 11b11, Class:  2, CF:0.0687109, Len:  5, Fitness_tra: 0
Rule 84: d517b, Class:  1, CF:0.0631264, Len:  5, Fitness_tra: 0
Rule 85: 11177, Class:  0, CF:0.853488, Len:  5, Fitness_tra: 0
Rule 86: d2211, Class:  2, CF:0.07895, Len:  5, Fitness_tra: 0
Rule 87: 0c700, Class:  1, CF:0.142138, Len:  2, Fitness_tra: -10
Rule 88: d527b, Class:  1, CF:0.447259, Len:  5, Fitness_tra: 0
Rule 89: c1577, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 1c411, Class:  1, CF:0.382149, Len:  5, Fitness_tra: 3
Rule 91: 387b4, Class:  1, CF:0.962769, Len:  5, Fitness_tra: 0
Rule 92: e0000, Class:  0, CF:0.363567, Len:  1, Fitness_tra: -1
Rule 93: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 554b1, Class:  1, CF:0.969352, Len:  5, Fitness_tra: 0
Rule 95: 1122b, Class:  0, CF:0.662968, Len:  5, Fitness_tra: 0
Rule 96: 514bb, Class:  0, CF:0.871818, Len:  5, Fitness_tra: 0
Rule 97: d2417, Class:  2, CF:0.201832, Len:  5, Fitness_tra: 0
Rule 98: 11c27, Class:  1, CF:0.685838, Len:  5, Fitness_tra: 0
Rule 99: 54112, Class:  0, CF:0.551009, Len:  5, Fitness_tra: 0
Rule100: 1c424, Class:  2, CF:0.476015, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:70.9845
------Result------
Miss_rate(tra)	:70.9845
Miss_rate(tst)	:68.1818
ARL				:4.61798

------Generation 0------
Rule  1: 00c00, Class:  1, CF:0.978821, Len:  1, Fitness_tra: 13
Rule  2: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  3: 1c411, Class:  1, CF:0.382149, Len:  5, Fitness_tra: -7
Rule  4: 15171, Class:  1, CF:0.966317, Len:  5, Fitness_tra: 2
Rule  5: 1e217, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule  6: 55212, Class:  1, CF:0.956733, Len:  5, Fitness_tra: 0
Rule  7: 1c424, Class:  2, CF:0.476015, Len:  5, Fitness_tra: 0
Rule  8: 58144, Class:  2, CF:0.44745, Len:  5, Fitness_tra: 0
Rule  9: c1122, Class:  0, CF:0.946299, Len:  5, Fitness_tra: 1
Rule 10: 2311b, Class:  0, CF:0.648479, Len:  5, Fitness_tra: 3
Rule 11: 31112, Class:  0, CF:0.130311, Len:  5, Fitness_tra: 0
Rule 12: 0c000, Class:  2, CF:0.0530648, Len:  1, Fitness_tra: 26
Rule 13: 5814b, Class:  2, CF:0.44745, Len:  5, Fitness_tra: 0
Rule 14: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15124, Class:  1, CF:0.849753, Len:  5, Fitness_tra: 0
Rule 16: d14b7, Class:  0, CF:0.816308, Len:  5, Fitness_tra: 0
Rule 17: 58247, Class:  2, CF:0.0556377, Len:  5, Fitness_tra: 0
Rule 18: 111bb, Class:  0, CF:0.705406, Len:  5, Fitness_tra: 0
Rule 19: 58144, Class:  2, CF:0.44745, Len:  5, Fitness_tra: 0
Rule 20: 51117, Class:  0, CF:0.733071, Len:  5, Fitness_tra: -1
Rule 21: d2117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11442, Class:  0, CF:0.906125, Len:  5, Fitness_tra: 0
Rule 23: 19547, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 24: 32c44, Class:  1, CF:0.999648, Len:  5, Fitness_tra: 0
Rule 25: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 512b1, Class:  0, CF:0.667509, Len:  5, Fitness_tra: 0
Rule 27: 5c141, Class:  2, CF:0.637057, Len:  5, Fitness_tra: 0
Rule 28: 13342, Class:  0, CF:0.974413, Len:  5, Fitness_tra: 0
Rule 29: 5c2b1, Class:  2, CF:0.315232, Len:  5, Fitness_tra: 0
Rule 30: d2172, Class:  0, CF:0.928254, Len:  5, Fitness_tra: 0
Rule 31: 51121, Class:  0, CF:0.941144, Len:  5, Fitness_tra: 1
Rule 32: 11212, Class:  0, CF:0.3446, Len:  5, Fitness_tra: 0
Rule 33: 11484, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 9d47b, Class:  1, CF:0.996548, Len:  5, Fitness_tra: 0
Rule 35: 12721, Class:  1, CF:0.136812, Len:  5, Fitness_tra: 0
Rule 36: 1c2b1, Class:  1, CF:0.183202, Len:  5, Fitness_tra: 0
Rule 37: 88174, Class:  2, CF:0.622155, Len:  5, Fitness_tra: 0
Rule 38: e8c77, Class:  1, CF:0.98275, Len:  5, Fitness_tra: 0
Rule 39: 184b2, Class:  1, CF:0.327971, Len:  5, Fitness_tra: 0
Rule 40: 5182b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 121b1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15442, Class:  1, CF:0.957468, Len:  5, Fitness_tra: 0
Rule 43: 38112, Class:  1, CF:0.951195, Len:  5, Fitness_tra: 0
Rule 44: 11211, Class:  1, CF:0.108996, Len:  5, Fitness_tra: 0
Rule 45: 04b00, Class:  2, CF:0.00995467, Len:  2, Fitness_tra: 0
Rule 46: 11711, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e2274, Class:  0, CF:0.794014, Len:  5, Fitness_tra: 0
Rule 48: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3d24b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 1c242, Class:  2, CF:0.340548, Len:  5, Fitness_tra: 0
Rule 51: 15171, Class:  1, CF:0.966317, Len:  5, Fitness_tra: 0
Rule 52: 9c24b, Class:  2, CF:0.494873, Len:  5, Fitness_tra: 0
Rule 53: d2122, Class:  0, CF:0.937817, Len:  5, Fitness_tra: 0
Rule 54: 1122b, Class:  0, CF:0.662968, Len:  5, Fitness_tra: 0
Rule 55: 111b1, Class:  0, CF:0.33888, Len:  5, Fitness_tra: 0
Rule 56: d81b1, Class:  2, CF:0.270177, Len:  5, Fitness_tra: 0
Rule 57: 58114, Class:  2, CF:0.298407, Len:  5, Fitness_tra: 0
Rule 58: 0b000, Class:  2, CF:0.0732965, Len:  1, Fitness_tra: 78
Rule 59: 04700, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5872b, Class:  2, CF:0.166854, Len:  5, Fitness_tra: 0
Rule 62: 15114, Class:  1, CF:0.911258, Len:  5, Fitness_tra: 0
Rule 63: 91712, Class:  0, CF:0.824312, Len:  5, Fitness_tra: 0
Rule 64: 52422, Class:  0, CF:0.884797, Len:  5, Fitness_tra: 0
Rule 65: 924b2, Class:  0, CF:0.86555, Len:  5, Fitness_tra: 0
Rule 66: d8124, Class:  2, CF:0.778025, Len:  5, Fitness_tra: 0
Rule 67: e5217, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 9117b, Class:  0, CF:0.990135, Len:  5, Fitness_tra: 0
Rule 69: 1c142, Class:  2, CF:0.596287, Len:  5, Fitness_tra: 0
Rule 70: 11472, Class:  0, CF:0.899296, Len:  5, Fitness_tra: 0
Rule 71: 1c122, Class:  2, CF:0.596287, Len:  5, Fitness_tra: 0
Rule 72: 31414, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 51221, Class:  0, CF:0.761721, Len:  5, Fitness_tra: 0
Rule 74: e582b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: e1221, Class:  0, CF:0.85495, Len:  5, Fitness_tra: 0
Rule 76: 5d212, Class:  1, CF:0.921409, Len:  5, Fitness_tra: 0
Rule 77: e5417, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 78: 514b1, Class:  0, CF:0.667509, Len:  5, Fitness_tra: 0
Rule 79: 11177, Class:  0, CF:0.853488, Len:  5, Fitness_tra: 1
Rule 80: 1121b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111b7, Class:  0, CF:0.801833, Len:  5, Fitness_tra: 0
Rule 82: 352bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 11244, Class:  0, CF:0.809188, Len:  5, Fitness_tra: 0
Rule 84: e5121, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 11142, Class:  0, CF:0.950492, Len:  5, Fitness_tra: 2
Rule 86: 1874b, Class:  1, CF:0.0814202, Len:  5, Fitness_tra: 0
Rule 87: d87b4, Class:  2, CF:0.703972, Len:  5, Fitness_tra: 0
Rule 88: 18241, Class:  1, CF:0.868285, Len:  5, Fitness_tra: 0
Rule 89: 112b2, Class:  0, CF:0.887436, Len:  5, Fitness_tra: 0
Rule 90: 51141, Class:  0, CF:0.928006, Len:  5, Fitness_tra: 7
Rule 91: 1324b, Class:  0, CF:0.732603, Len:  5, Fitness_tra: 0
Rule 92: e1e27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 03e20, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 10c00, Class:  1, CF:0.987489, Len:  2, Fitness_tra: 0
Rule 95: 31176, Class:  1, CF:0.14601, Len:  5, Fitness_tra: 0
Rule 96: 58147, Class:  2, CF:0.44745, Len:  5, Fitness_tra: 0
Rule 97: 187b4, Class:  1, CF:0.0814202, Len:  5, Fitness_tra: 0
Rule 98: c8c2b, Class:  1, CF:0.918905, Len:  5, Fitness_tra: 0
Rule 99: 31514, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: ac211, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.0622
------Result------
Miss_rate(tra)	:16.0622
Miss_rate(tst)	:13.6364
ARL				:4.75

------Generation 1------
Rule  1: 00c00, Class:  1, CF:0.978821, Len:  1, Fitness_tra: 13
Rule  2: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  3: 1c411, Class:  1, CF:0.382149, Len:  5, Fitness_tra: -7
Rule  4: 15171, Class:  1, CF:0.966317, Len:  5, Fitness_tra: 2
Rule  5: 1e217, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule  6: 55212, Class:  1, CF:0.956733, Len:  5, Fitness_tra: 0
Rule  7: 1c424, Class:  2, CF:0.476015, Len:  5, Fitness_tra: 0
Rule  8: 58144, Class:  2, CF:0.44745, Len:  5, Fitness_tra: 0
Rule  9: c1122, Class:  0, CF:0.946299, Len:  5, Fitness_tra: 1
Rule 10: 2311b, Class:  0, CF:0.648479, Len:  5, Fitness_tra: 3
Rule 11: 31112, Class:  0, CF:0.130311, Len:  5, Fitness_tra: 0
Rule 12: 0c000, Class:  2, CF:0.0530648, Len:  1, Fitness_tra: 26
Rule 13: 5814b, Class:  2, CF:0.44745, Len:  5, Fitness_tra: 0
Rule 14: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15124, Class:  1, CF:0.849753, Len:  5, Fitness_tra: 0
Rule 16: d14b7, Class:  0, CF:0.816308, Len:  5, Fitness_tra: 0
Rule 17: 58247, Class:  2, CF:0.0556377, Len:  5, Fitness_tra: 0
Rule 18: 111bb, Class:  0, CF:0.705406, Len:  5, Fitness_tra: 0
Rule 19: 58144, Class:  2, CF:0.44745, Len:  5, Fitness_tra: 0
Rule 20: 51117, Class:  0, CF:0.733071, Len:  5, Fitness_tra: -1
Rule 21: d2117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11442, Class:  0, CF:0.906125, Len:  5, Fitness_tra: 0
Rule 23: 19547, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 24: 32c44, Class:  1, CF:0.999648, Len:  5, Fitness_tra: 0
Rule 25: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 512b1, Class:  0, CF:0.667509, Len:  5, Fitness_tra: 0
Rule 27: 5c141, Class:  2, CF:0.637057, Len:  5, Fitness_tra: 0
Rule 28: 13342, Class:  0, CF:0.974413, Len:  5, Fitness_tra: 0
Rule 29: 5c2b1, Class:  2, CF:0.315232, Len:  5, Fitness_tra: 0
Rule 30: d2172, Class:  0, CF:0.928254, Len:  5, Fitness_tra: 0
Rule 31: 51121, Class:  0, CF:0.941144, Len:  5, Fitness_tra: 1
Rule 32: 11212, Class:  0, CF:0.3446, Len:  5, Fitness_tra: 0
Rule 33: 11484, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 9d47b, Class:  1, CF:0.996548, Len:  5, Fitness_tra: 0
Rule 35: 12721, Class:  1, CF:0.136812, Len:  5, Fitness_tra: 0
Rule 36: 1c2b1, Class:  1, CF:0.183202, Len:  5, Fitness_tra: 0
Rule 37: 88174, Class:  2, CF:0.622155, Len:  5, Fitness_tra: 0
Rule 38: e8c77, Class:  1, CF:0.98275, Len:  5, Fitness_tra: 0
Rule 39: 184b2, Class:  1, CF:0.327971, Len:  5, Fitness_tra: 0
Rule 40: 5182b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 121b1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15442, Class:  1, CF:0.957468, Len:  5, Fitness_tra: 0
Rule 43: 38112, Class:  1, CF:0.951195, Len:  5, Fitness_tra: 0
Rule 44: 11211, Class:  1, CF:0.108996, Len:  5, Fitness_tra: 0
Rule 45: 04b00, Class:  2, CF:0.00995467, Len:  2, Fitness_tra: 0
Rule 46: 11711, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e2274, Class:  0, CF:0.794014, Len:  5, Fitness_tra: 0
Rule 48: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3d24b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 1c242, Class:  2, CF:0.340548, Len:  5, Fitness_tra: 0
Rule 51: 15171, Class:  1, CF:0.966317, Len:  5, Fitness_tra: 0
Rule 52: 9c24b, Class:  2, CF:0.494873, Len:  5, Fitness_tra: 0
Rule 53: d2122, Class:  0, CF:0.937817, Len:  5, Fitness_tra: 0
Rule 54: 1122b, Class:  0, CF:0.662968, Len:  5, Fitness_tra: 0
Rule 55: 111b1, Class:  0, CF:0.33888, Len:  5, Fitness_tra: 0
Rule 56: d81b1, Class:  2, CF:0.270177, Len:  5, Fitness_tra: 0
Rule 57: 58114, Class:  2, CF:0.298407, Len:  5, Fitness_tra: 0
Rule 58: 0b000, Class:  2, CF:0.0732965, Len:  1, Fitness_tra: 78
Rule 59: 04700, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5872b, Class:  2, CF:0.166854, Len:  5, Fitness_tra: 0
Rule 62: 15114, Class:  1, CF:0.911258, Len:  5, Fitness_tra: 0
Rule 63: 91712, Class:  0, CF:0.824312, Len:  5, Fitness_tra: 0
Rule 64: 52422, Class:  0, CF:0.884797, Len:  5, Fitness_tra: 0
Rule 65: 924b2, Class:  0, CF:0.86555, Len:  5, Fitness_tra: 0
Rule 66: d8124, Class:  2, CF:0.778025, Len:  5, Fitness_tra: 0
Rule 67: e5217, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 9117b, Class:  0, CF:0.990135, Len:  5, Fitness_tra: 0
Rule 69: 1c142, Class:  2, CF:0.596287, Len:  5, Fitness_tra: 0
Rule 70: 11472, Class:  0, CF:0.899296, Len:  5, Fitness_tra: 0
Rule 71: 1c122, Class:  2, CF:0.596287, Len:  5, Fitness_tra: 0
Rule 72: 31414, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 51221, Class:  0, CF:0.761721, Len:  5, Fitness_tra: 0
Rule 74: e582b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: e1221, Class:  0, CF:0.85495, Len:  5, Fitness_tra: 0
Rule 76: 5d212, Class:  1, CF:0.921409, Len:  5, Fitness_tra: 0
Rule 77: e5417, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 78: 514b1, Class:  0, CF:0.667509, Len:  5, Fitness_tra: 0
Rule 79: 11177, Class:  0, CF:0.853488, Len:  5, Fitness_tra: 1
Rule 80: 1121b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111b7, Class:  0, CF:0.801833, Len:  5, Fitness_tra: 0
Rule 82: 352bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 11244, Class:  0, CF:0.809188, Len:  5, Fitness_tra: 0
Rule 84: e5121, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 11142, Class:  0, CF:0.950492, Len:  5, Fitness_tra: 2
Rule 86: 1874b, Class:  1, CF:0.0814202, Len:  5, Fitness_tra: 0
Rule 87: d87b4, Class:  2, CF:0.703972, Len:  5, Fitness_tra: 0
Rule 88: 18241, Class:  1, CF:0.868285, Len:  5, Fitness_tra: 0
Rule 89: 112b2, Class:  0, CF:0.887436, Len:  5, Fitness_tra: 0
Rule 90: 51141, Class:  0, CF:0.928006, Len:  5, Fitness_tra: 7
Rule 91: 1324b, Class:  0, CF:0.732603, Len:  5, Fitness_tra: 0
Rule 92: e1e27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 03e20, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 10c00, Class:  1, CF:0.987489, Len:  2, Fitness_tra: 0
Rule 95: 31176, Class:  1, CF:0.14601, Len:  5, Fitness_tra: 0
Rule 96: 58147, Class:  2, CF:0.44745, Len:  5, Fitness_tra: 0
Rule 97: 187b4, Class:  1, CF:0.0814202, Len:  5, Fitness_tra: 0
Rule 98: c8c2b, Class:  1, CF:0.918905, Len:  5, Fitness_tra: 0
Rule 99: 31514, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: ac211, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.0622
------Result------
Miss_rate(tra)	:16.0622
Miss_rate(tst)	:13.6364
ARL				:4.75

------Generation 2------
Rule  1: 00c00, Class:  1, CF:0.978821, Len:  1, Fitness_tra: 13
Rule  2: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  3: 1c411, Class:  1, CF:0.382149, Len:  5, Fitness_tra: -7
Rule  4: 15171, Class:  1, CF:0.966317, Len:  5, Fitness_tra: 2
Rule  5: 1e217, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule  6: 55212, Class:  1, CF:0.956733, Len:  5, Fitness_tra: 0
Rule  7: 1c424, Class:  2, CF:0.476015, Len:  5, Fitness_tra: 0
Rule  8: 58144, Class:  2, CF:0.44745, Len:  5, Fitness_tra: 0
Rule  9: c1122, Class:  0, CF:0.946299, Len:  5, Fitness_tra: 1
Rule 10: 2311b, Class:  0, CF:0.648479, Len:  5, Fitness_tra: 3
Rule 11: 31112, Class:  0, CF:0.130311, Len:  5, Fitness_tra: 0
Rule 12: 0c000, Class:  2, CF:0.0530648, Len:  1, Fitness_tra: 26
Rule 13: 5814b, Class:  2, CF:0.44745, Len:  5, Fitness_tra: 0
Rule 14: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15124, Class:  1, CF:0.849753, Len:  5, Fitness_tra: 0
Rule 16: d14b7, Class:  0, CF:0.816308, Len:  5, Fitness_tra: 0
Rule 17: 58247, Class:  2, CF:0.0556377, Len:  5, Fitness_tra: 0
Rule 18: 111bb, Class:  0, CF:0.705406, Len:  5, Fitness_tra: 0
Rule 19: 58144, Class:  2, CF:0.44745, Len:  5, Fitness_tra: 0
Rule 20: 51117, Class:  0, CF:0.733071, Len:  5, Fitness_tra: -1
Rule 21: d2117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11442, Class:  0, CF:0.906125, Len:  5, Fitness_tra: 0
Rule 23: 19547, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 24: 32c44, Class:  1, CF:0.999648, Len:  5, Fitness_tra: 0
Rule 25: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 512b1, Class:  0, CF:0.667509, Len:  5, Fitness_tra: 0
Rule 27: 5c141, Class:  2, CF:0.637057, Len:  5, Fitness_tra: 0
Rule 28: 13342, Class:  0, CF:0.974413, Len:  5, Fitness_tra: 0
Rule 29: 5c2b1, Class:  2, CF:0.315232, Len:  5, Fitness_tra: 0
Rule 30: d2172, Class:  0, CF:0.928254, Len:  5, Fitness_tra: 0
Rule 31: 51121, Class:  0, CF:0.941144, Len:  5, Fitness_tra: 1
Rule 32: 11212, Class:  0, CF:0.3446, Len:  5, Fitness_tra: 0
Rule 33: 11484, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
