------Generation 0------
Rule  1: 0000c0000000000003, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 28: 25d2221d2811121211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 5314b1c5134c521211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000c00000000, Class:  0, CF:0.0913641, Len:  1, Fitness_tra: 0
Rule 32: 855c442d21128821c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00000c005040080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9112413b19e1111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 881c21151c21224122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: c2811115112c184144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5c211b4e4212c11212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 251111c5c881881121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: d4d81485c2c2441d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88d2842dc8c48c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000004000000000, Class:  1, CF:0.158229, Len:  1, Fitness_tra: -20
Rule 46: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00008b004200000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151221812224d12182, Class:  1, CF:0.389108, Len: 18, Fitness_tra: 0
Rule 49: e00000080000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 115bb71dc1c4182224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 155c47111822142115, Class:  1, CF:0.682964, Len: 18, Fitness_tra: 0
Rule 55: 1131449cd515523911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 112241ce4c11211124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 211cc119154c111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000700, Class:  0, CF:0.0762024, Len:  1, Fitness_tra: 0
Rule 59: 000000000000200000, Class:  1, CF:0.0349491, Len:  1, Fitness_tra: 0
Rule 60: 1312225dc1215c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111511919615111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000c00000000, Class:  0, CF:0.0913641, Len:  1, Fitness_tra: 0
Rule 63: 00e000003000000002, Class:  1, CF:0.753914, Len:  3, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000048000000000002, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 66: 0000007e0c7b000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 1182211d12c4d12115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000eb77b000000, Class:  0, CF:0.437135, Len:  5, Fitness_tra: 0
Rule 69: 000580000000008000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 536d129216d9111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1254174115c11c2452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1554222d5118d172c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000004000000000, Class:  1, CF:0.158229, Len:  1, Fitness_tra: 0
Rule 75: 2dd117c91214111b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 136224a26313621142, Class:  1, CF:0.214808, Len: 18, Fitness_tra: 0
Rule 77: dd9841812dc2171191, Class:  0, CF:0.962918, Len: 18, Fitness_tra: 0
Rule 78: c5d21125251112111d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1517111322c4182c14, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00e070000000000500, Class:  1, CF:0.555598, Len:  3, Fitness_tra: 2
Rule 83: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 36612c1133553c155d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: d00080e00300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000006000, Class:  0, CF:0.0774467, Len:  1, Fitness_tra: 0
Rule 89: 00f000000030000000, Class:  1, CF:0.104783, Len:  2, Fitness_tra: 0
Rule 90: 13a511945351141121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d4081005c280041d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5514011d514cd11212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000800b0000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 94: 002241ce0c01200120, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000800c0000c50, Class:  0, CF:0.392944, Len:  4, Fitness_tra: 0
Rule 96: 000000000000000003, Class:  0, CF:0.327163, Len:  1, Fitness_tra: 102
Rule 97: 018010010100001150, Class:  0, CF:0.0294498, Len:  8, Fitness_tra: 0
Rule 98: 75d01020051000001d, Class:  0, CF:0.0744453, Len:  9, Fitness_tra: 0
Rule 99: 5c51471e482213221b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 15ec44115032941115, Class:  1, CF:  1, Len: 17, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.9895
------Result------
Miss_rate(tra)	:27.9895
Miss_rate(tst)	:16.4706
ARL				:6.63636

------Generation 2------
Rule  1: 00c000000000000000, Class:  0, CF:0.232713, Len:  1, Fitness_tra: 104
Rule  2: 000000000000000003, Class:  0, CF:0.327163, Len:  1, Fitness_tra: 99
Rule  3: 000000080000000000, Class:  0, CF:0.251088, Len:  1, Fitness_tra: 82
