------Generation 0------
Rule  1: f145, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 24: 1233, Class:  0, CF:0.924476, Len:  4, Fitness_tra: 0
Rule 25: 4556, Class:  0, CF:0.967742, Len:  4, Fitness_tra: 0
Rule 26: 2231, Class:  0, CF:0.975959, Len:  4, Fitness_tra: 2
Rule 27: 4344, Class:  2, CF:0.790698, Len:  4, Fitness_tra: 2
Rule 28: 9131, Class:  0, CF:0.857143, Len:  4, Fitness_tra: 2
Rule 29: 4211, Class:  0, CF:0.829642, Len:  4, Fitness_tra: 2
Rule 30: 451f, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 31: f145, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 32: 6322, Class:  2, CF:0.99828, Len:  4, Fitness_tra: 1
Rule 33: 1211, Class:  0, CF:0.560175, Len:  4, Fitness_tra: 0
Rule 34: 2161, Class:  0, CF:0.76091, Len:  4, Fitness_tra: 1
Rule 35: 2336, Class:  0, CF:0.864516, Len:  4, Fitness_tra: 1
Rule 36: 4256, Class:  0, CF:0.854701, Len:  4, Fitness_tra: 1
Rule 37: 1125, Class:  2, CF:0.974978, Len:  4, Fitness_tra: 1
Rule 38: 1632, Class:  2, CF:0.726048, Len:  4, Fitness_tra: 1
Rule 39: 31e1, Class:  2, CF:0.911111, Len:  4, Fitness_tra: 1
Rule 40: 1521, Class:  0, CF:0.104088, Len:  4, Fitness_tra: 0
Rule 41: 1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2263, Class:  0, CF:0.998071, Len:  4, Fitness_tra: 0
Rule 43: 0700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 6505, Class:  2, CF:0.628866, Len:  3, Fitness_tra: 0
Rule 45: 400c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2311, Class:  0, CF:0.251006, Len:  4, Fitness_tra: 0
Rule 48: 111b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1321, Class:  2, CF:0.733333, Len:  4, Fitness_tra: 0
Rule 50: 2055, Class:  2, CF:0.622857, Len:  3, Fitness_tra: 0
Rule 51: 6161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1211, Class:  0, CF:0.560175, Len:  4, Fitness_tra: 0
Rule 53: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3111, Class:  2, CF:0.0620123, Len:  4, Fitness_tra: 0
Rule 55: 1311, Class:  2, CF:0.116544, Len:  4, Fitness_tra: 0
Rule 56: 3121, Class:  2, CF:0.708182, Len:  4, Fitness_tra: 0
Rule 57: 6006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5502, Class:  0, CF:0.648094, Len:  3, Fitness_tra: 0
Rule 59: 1333, Class:  0, CF:0.323232, Len:  4, Fitness_tra: 0
Rule 60: 1411, Class:  0, CF:0.285844, Len:  4, Fitness_tra: 0
Rule 61: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1355, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 0050, Class:  2, CF:0.313531, Len:  1, Fitness_tra: 0
Rule 65: 5111, Class:  0, CF:0.641385, Len:  4, Fitness_tra: 0
Rule 66: 6313, Class:  2, CF:0.147651, Len:  4, Fitness_tra: 0
Rule 67: 9133, Class:  0, CF:0.972789, Len:  4, Fitness_tra: 0
Rule 68: 5409, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0053, Class:  0, CF:0.0994764, Len:  2, Fitness_tra: 0
Rule 70: 1116, Class:  0, CF:0.296741, Len:  4, Fitness_tra: 0
Rule 71: 2122, Class:  2, CF:0.626788, Len:  4, Fitness_tra: 0
Rule 72: 4114, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1211, Class:  0, CF:0.560175, Len:  4, Fitness_tra: 0
Rule 74: 2350, Class:  2, CF:0.60355, Len:  3, Fitness_tra: 0
Rule 75: 1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2111, Class:  0, CF:0.479302, Len:  4, Fitness_tra: 0
Rule 77: 2b12, Class:  0, CF:0.0896739, Len:  4, Fitness_tra: 0
Rule 78: 1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1132, Class:  2, CF:0.389384, Len:  4, Fitness_tra: 0
Rule 80: f111, Class:  2, CF:0.240051, Len:  4, Fitness_tra: 0
Rule 81: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5400, Class:  0, CF:0.493776, Len:  2, Fitness_tra: 12
Rule 83: 6340, Class:  2, CF:0.915058, Len:  0, Fitness_tra: 0
Rule 84: 6542, Class:  2, CF:0.826271, Len:  4, Fitness_tra: 3
Rule 85: 0620, Class:  2, CF:0.727642, Len:  0, Fitness_tra: 0
Rule 86: 60b0, Class:  2, CF:0.390476, Len:  2, Fitness_tra: 4
Rule 87: 3123, Class:  2, CF:0.538667, Len:  4, Fitness_tra: 0
Rule 88: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2022, Class:  2, CF:0.209979, Len:  3, Fitness_tra: 0
Rule 90: 0006, Class:  0, CF:0.508704, Len:  1, Fitness_tra: 19
Rule 91: 590d, Class:  0, CF:0.809524, Len:  3, Fitness_tra: 0
Rule 92: a432, Class:  2, CF:0.531532, Len:  4, Fitness_tra: 0
Rule 93: 2d02, Class:  0, CF:0.30343, Len:  3, Fitness_tra: 0
Rule 94: 4211, Class:  0, CF:0.829642, Len:  0, Fitness_tra: 0
Rule 95: 4252, Class:  2, CF:0.539715, Len:  4, Fitness_tra: 0
Rule 96: 0d05, Class:  2, CF:0.0877193, Len:  2, Fitness_tra: 0
Rule 97: 4b33, Class:  0, CF:0.944444, Len:  4, Fitness_tra: 1
Rule 98: 9394, Class:  2, CF:0.797101, Len:  4, Fitness_tra: 2
Rule 99: 4096, Class:  0, CF:0.349398, Len:  3, Fitness_tra: 0
Rule100: 1bc1, Class:  2, CF:0.2, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15
------Result------
Miss_rate(tra)	:15
Miss_rate(tst)	:18.4
ARL				:3.30864

------Generation 1------
Rule  1: 2006, Class:  0, CF:0.748293, Len:  2, Fitness_tra: 25
Rule  2: 6002, Class:  2, CF:0.758555, Len:  2, Fitness_tra: 23
Rule  3: 0095, Class:  2, CF:0.824324, Len:  2, Fitness_tra: 28
Rule  4: 5500, Class:  0, CF:0.815029, Len:  2, Fitness_tra: 26
Rule  5: 4030, Class:  0, CF:0.482456, Len:  2, Fitness_tra: 21
Rule  6: 2500, Class:  0, CF:0.666081, Len:  2, Fitness_tra: 21
Rule  7: 0620, Class:  2, CF:0.727642, Len:  2, Fitness_tra: 19
Rule  8: 6020, Class:  2, CF:0.734496, Len:  2, Fitness_tra: 19
Rule  9: 0005, Class:  2, CF:0.37931, Len:  1, Fitness_tra: 19
Rule 10: 0406, Class:  0, CF:0.648961, Len:  2, Fitness_tra: 13
Rule 11: 5000, Class:  0, CF:0.371622, Len:  1, Fitness_tra: 4
Rule 12: 0600, Class:  2, CF:0.484252, Len:  1, Fitness_tra: 17
Rule 13: 0050, Class:  2, CF:0.313531, Len:  1, Fitness_tra: 14
Rule 14: 0304, Class:  2, CF:0.549407, Len:  2, Fitness_tra: 11
Rule 15: 1263, Class:  0, CF:0.942005, Len:  4, Fitness_tra: 8
Rule 16: 6340, Class:  2, CF:0.915058, Len:  3, Fitness_tra: 6
Rule 17: 4511, Class:  0, CF:0.950877, Len:  4, Fitness_tra: 5
Rule 18: 22c1, Class:  0, CF:0.859285, Len:  4, Fitness_tra: 3
Rule 19: 22f3, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 20: 15c1, Class:  0, CF:0.625, Len:  4, Fitness_tra: 2
Rule 21: 1122, Class:  2, CF:0.917911, Len:  4, Fitness_tra: 3
Rule 22: 1136, Class:  0, CF:0.597327, Len:  4, Fitness_tra: 0
Rule 23: 6c40, Class:  2, CF:0.534884, Len:  3, Fitness_tra: 2
Rule 24: 1233, Class:  0, CF:0.924476, Len:  4, Fitness_tra: 0
Rule 25: 4556, Class:  0, CF:0.967742, Len:  4, Fitness_tra: 0
Rule 26: 2231, Class:  0, CF:0.975959, Len:  4, Fitness_tra: 2
Rule 27: 4344, Class:  2, CF:0.790698, Len:  4, Fitness_tra: 2
Rule 28: 9131, Class:  0, CF:0.857143, Len:  4, Fitness_tra: 2
Rule 29: 4211, Class:  0, CF:0.829642, Len:  4, Fitness_tra: 2
Rule 30: 451f, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 31: f145, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 32: 6322, Class:  2, CF:0.99828, Len:  4, Fitness_tra: 1
Rule 33: 1211, Class:  0, CF:0.560175, Len:  4, Fitness_tra: 0
Rule 34: 2161, Class:  0, CF:0.76091, Len:  4, Fitness_tra: 1
Rule 35: 2336, Class:  0, CF:0.864516, Len:  4, Fitness_tra: 1
Rule 36: 4256, Class:  0, CF:0.854701, Len:  4, Fitness_tra: 1
Rule 37: 1125, Class:  2, CF:0.974978, Len:  4, Fitness_tra: 1
Rule 38: 1632, Class:  2, CF:0.726048, Len:  4, Fitness_tra: 1
Rule 39: 31e1, Class:  2, CF:0.911111, Len:  4, Fitness_tra: 1
Rule 40: 1521, Class:  0, CF:0.104088, Len:  4, Fitness_tra: 0
Rule 41: 1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2263, Class:  0, CF:0.998071, Len:  4, Fitness_tra: 0
Rule 43: 0700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 6505, Class:  2, CF:0.628866, Len:  3, Fitness_tra: 0
Rule 45: 400c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2311, Class:  0, CF:0.251006, Len:  4, Fitness_tra: 0
Rule 48: 111b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1321, Class:  2, CF:0.733333, Len:  4, Fitness_tra: 0
Rule 50: 2055, Class:  2, CF:0.622857, Len:  3, Fitness_tra: 0
Rule 51: 6161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1211, Class:  0, CF:0.560175, Len:  4, Fitness_tra: 0
Rule 53: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3111, Class:  2, CF:0.0620123, Len:  4, Fitness_tra: 0
Rule 55: 1311, Class:  2, CF:0.116544, Len:  4, Fitness_tra: 0
Rule 56: 3121, Class:  2, CF:0.708182, Len:  4, Fitness_tra: 0
Rule 57: 6006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5502, Class:  0, CF:0.648094, Len:  3, Fitness_tra: 0
Rule 59: 1333, Class:  0, CF:0.323232, Len:  4, Fitness_tra: 0
Rule 60: 1411, Class:  0, CF:0.285844, Len:  4, Fitness_tra: 0
Rule 61: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1355, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 0050, Class:  2, CF:0.313531, Len:  1, Fitness_tra: 0
Rule 65: 5111, Class:  0, CF:0.641385, Len:  4, Fitness_tra: 0
Rule 66: 6313, Class:  2, CF:0.147651, Len:  4, Fitness_tra: 0
Rule 67: 9133, Class:  0, CF:0.972789, Len:  4, Fitness_tra: 0
Rule 68: 5409, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0053, Class:  0, CF:0.0994764, Len:  2, Fitness_tra: 0
Rule 70: 1116, Class:  0, CF:0.296741, Len:  4, Fitness_tra: 0
Rule 71: 2122, Class:  2, CF:0.626788, Len:  4, Fitness_tra: 0
Rule 72: 4114, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1211, Class:  0, CF:0.560175, Len:  4, Fitness_tra: 0
Rule 74: 2350, Class:  2, CF:0.60355, Len:  3, Fitness_tra: 0
Rule 75: 1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2111, Class:  0, CF:0.479302, Len:  4, Fitness_tra: 0
Rule 77: 2b12, Class:  0, CF:0.0896739, Len:  4, Fitness_tra: 0
Rule 78: 1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1132, Class:  2, CF:0.389384, Len:  4, Fitness_tra: 0
Rule 80: f111, Class:  2, CF:0.240051, Len:  4, Fitness_tra: 0
Rule 81: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5400, Class:  0, CF:0.493776, Len:  2, Fitness_tra: 12
Rule 83: 6340, Class:  2, CF:0.915058, Len:  0, Fitness_tra: 0
Rule 84: 6542, Class:  2, CF:0.826271, Len:  4, Fitness_tra: 3
Rule 85: 0620, Class:  2, CF:0.727642, Len:  0, Fitness_tra: 0
Rule 86: 60b0, Class:  2, CF:0.390476, Len:  2, Fitness_tra: 4
Rule 87: 3123, Class:  2, CF:0.538667, Len:  4, Fitness_tra: 0
Rule 88: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2022, Class:  2, CF:0.209979, Len:  3, Fitness_tra: 0
Rule 90: 0006, Class:  0, CF:0.508704, Len:  1, Fitness_tra: 19
Rule 91: 590d, Class:  0, CF:0.809524, Len:  3, Fitness_tra: 0
Rule 92: a432, Class:  2, CF:0.531532, Len:  4, Fitness_tra: 0
Rule 93: 2d02, Class:  0, CF:0.30343, Len:  3, Fitness_tra: 0
Rule 94: 4211, Class:  0, CF:0.829642, Len:  0, Fitness_tra: 0
Rule 95: 4252, Class:  2, CF:0.539715, Len:  4, Fitness_tra: 0
Rule 96: 0d05, Class:  2, CF:0.0877193, Len:  2, Fitness_tra: 0
Rule 97: 4b33, Class:  0, CF:0.944444, Len:  4, Fitness_tra: 1
Rule 98: 9394, Class:  2, CF:0.797101, Len:  4, Fitness_tra: 2
Rule 99: 4096, Class:  0, CF:0.349398, Len:  3, Fitness_tra: 0
Rule100: 1bc1, Class:  2, CF:0.2, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15
------Result------
Miss_rate(tra)	:15
Miss_rate(tst)	:18.4
ARL				:3.30864

------Generation 2------
Rule  1: 0095, Class:  2, CF:0.824324, Len:  2, Fitness_tra: 28
Rule  2: 5500, Class:  0, CF:0.815029, Len:  2, Fitness_tra: 24
Rule  3: 2006, Class:  0, CF:0.748293, Len:  2, Fitness_tra: 19
Rule  4: 6002, Class:  2, CF:0.758555, Len:  2, Fitness_tra: 22
Rule  5: 4030, Class:  0, CF:0.482456, Len:  2, Fitness_tra: 21
Rule  6: 2500, Class:  0, CF:0.666081, Len:  2, Fitness_tra: 17
Rule  7: 0620, Class:  2, CF:0.727642, Len:  2, Fitness_tra: 19
Rule  8: 6020, Class:  2, CF:0.734496, Len:  2, Fitness_tra: 19
Rule  9: 0005, Class:  2, CF:0.37931, Len:  1, Fitness_tra: 17
Rule 10: 0006, Class:  0, CF:0.508704, Len:  1, Fitness_tra: 15
Rule 11: 0600, Class:  2, CF:0.484252, Len:  1, Fitness_tra: 7
Rule 12: 0050, Class:  2, CF:0.313531, Len:  1, Fitness_tra: 14
Rule 13: 0406, Class:  0, CF:0.648961, Len:  2, Fitness_tra: 11
Rule 14: 5400, Class:  0, CF:0.493776, Len:  2, Fitness_tra: 11
Rule 15: 0304, Class:  2, CF:0.549407, Len:  2, Fitness_tra: 7
Rule 16: 1263, Class:  0, CF:0.942005, Len:  4, Fitness_tra: 7
Rule 17: 6340, Class:  2, CF:0.915058, Len:  3, Fitness_tra: 6
Rule 18: 4511, Class:  0, CF:0.950877, Len:  4, Fitness_tra: 4
Rule 19: 5000, Class:  0, CF:0.371622, Len:  1, Fitness_tra: 4
Rule 20: 60b0, Class:  2, CF:0.390476, Len:  2, Fitness_tra: 5
Rule 21: 22c1, Class:  0, CF:0.859285, Len:  4, Fitness_tra: 0
Rule 22: 1122, Class:  2, CF:0.917911, Len:  4, Fitness_tra: 2
Rule 23: 22f3, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 24: 6542, Class:  2, CF:0.826271, Len:  4, Fitness_tra: 3
Rule 25: 9394, Class:  2, CF:0.797101, Len:  4, Fitness_tra: 2
Rule 26: 9131, Class:  0, CF:0.857143, Len:  4, Fitness_tra: 2
Rule 27: 4211, Class:  0, CF:0.829642, Len:  4, Fitness_tra: 2
Rule 28: 4344, Class:  2, CF:0.790698, Len:  4, Fitness_tra: 2
Rule 29: 6c40, Class:  2, CF:0.534884, Len:  3, Fitness_tra: 2
Rule 30: 2231, Class:  0, CF:0.975959, Len:  4, Fitness_tra: 2
Rule 31: 15c1, Class:  0, CF:0.625, Len:  4, Fitness_tra: 0
Rule 32: 451f, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 33: 4256, Class:  0, CF:0.854701, Len:  4, Fitness_tra: 1
Rule 34: 1125, Class:  2, CF:0.974978, Len:  4, Fitness_tra: 1
Rule 35: 1632, Class:  2, CF:0.726048, Len:  4, Fitness_tra: 0
Rule 36: 31e1, Class:  2, CF:0.911111, Len:  4, Fitness_tra: 0
Rule 37: f145, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
