------Generation 0------
Rule  1: 2111d2171, Class:  0, CF:0.941917, Len:  9, Fitness_tra: 0
Rule 80: 213512221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 81: 18321727c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 851252512, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: c52114844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 114351822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 251151c71, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: 551157971, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 25
Rule 89: 12b212522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 281514c12, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 92: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 440000000, Class:  1, CF:0.0660441, Len:  2, Fitness_tra: -6
Rule 95: 500020000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 96: cce832874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11221b1b1, Class:  0, CF:0.927629, Len:  9, Fitness_tra: 0
Rule 98: cc65d4841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11111212b, Class:  0, CF:0.74615, Len:  9, Fitness_tra: 0
Rule100: c2681487b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.8454
------Result------
Miss_rate(tra)	:44.8454
Miss_rate(tst)	:45
ARL				:4.85484

------Generation 0------
Rule  1: 000c00000, Class:  0, CF:0.112435, Len:  1, Fitness_tra: 101
Rule  2: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 25
Rule  3: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 13
Rule  4: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  5: 2111d2171, Class:  0, CF:0.941917, Len:  9, Fitness_tra: 0
Rule  6: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 111111214, Class:  0, CF:0.0679166, Len:  9, Fitness_tra: 0
Rule  8: 12e194c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c16591c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 85151bc77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 2862118bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c319942cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1192d2841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 85759285b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 82321127b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 256c122b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 117112c2b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 1158542b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c5e154822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11139b1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c192972b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 15585b22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 853182121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 813852811, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 111157121, Class:  0, CF:0.996527, Len:  9, Fitness_tra: 0
Rule 33: 115812122, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c89851872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 28e1d224b, Class:  1, CF:0.557641, Len:  9, Fitness_tra: 0
Rule 37: 811117147, Class:  0, CF:0.642347, Len:  9, Fitness_tra: 0
Rule 38: c81511272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c2681487b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8161221b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 111112d72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 881111214, Class:  1, CF:0.19448, Len:  9, Fitness_tra: -1
Rule 44: 81b5921d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1121141b2, Class:  0, CF:0.441726, Len:  9, Fitness_tra: 0
Rule 46: 21121b127, Class:  0, CF:0.996206, Len:  9, Fitness_tra: 0
Rule 47: 11121b171, Class:  0, CF:0.986252, Len:  9, Fitness_tra: 0
Rule 48: 18e114221, Class:  1, CF:0.199032, Len:  9, Fitness_tra: 0
Rule 49: cce8518b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 454111124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 15bd57c54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 112111117, Class:  1, CF:0.0729578, Len:  9, Fitness_tra: -8
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 121117524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 191d54111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 57: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5518d2224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c1491b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c232d4177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 116217d14, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 63: 511252821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2895d7211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15381287c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 69: 5122523b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 12628b8b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 1d1251142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 283851171, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: c238d4114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 21511b227, Class:  1, CF:0.0428971, Len:  9, Fitness_tra: 0
Rule 75: 114e321c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 853d1b821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1161d7c74, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 79: 213512221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 18321727c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15ec12141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000c00000, Class:  0, CF:0.112435, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 8161128b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 121851871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: 1132512bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 88: 500000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: 856c141b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1122db177, Class:  0, CF:0.97513, Len:  9, Fitness_tra: 0
Rule 92: 45e854822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 500000700, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 94: 5518d2024, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c1511b227, Class:  1, CF:0.771668, Len:  9, Fitness_tra: 0
Rule 96: 111111214, Class:  0, CF:0.0679166, Len:  0, Fitness_tra: 0
Rule 97: 280007210, Class:  1, CF:0.146524, Len:  5, Fitness_tra: -6
Rule 98: 15083180b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 010290000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule100: 22e21454b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.0103
------Result------
Miss_rate(tra)	:17.0103
Miss_rate(tst)	:5
ARL				:5.26786

------Generation 1------
Rule  1: 000c00000, Class:  0, CF:0.112435, Len:  1, Fitness_tra: 60
Rule  2: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 25
Rule  3: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 12
Rule  4: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  5: 2111d2171, Class:  0, CF:0.941917, Len:  9, Fitness_tra: 0
Rule  6: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 111111214, Class:  0, CF:0.0679166, Len:  9, Fitness_tra: 0
Rule  8: 12e194c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c16591c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 85151bc77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 2862118bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c319942cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1192d2841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 85759285b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 82321127b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 256c122b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 117112c2b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 1158542b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c5e154822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11139b1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c192972b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 15585b22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 853182121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 813852811, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 111157121, Class:  0, CF:0.996527, Len:  9, Fitness_tra: 0
Rule 33: 115812122, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c89851872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 28e1d224b, Class:  1, CF:0.557641, Len:  9, Fitness_tra: 0
Rule 37: 811117147, Class:  0, CF:0.642347, Len:  9, Fitness_tra: 0
Rule 38: c81511272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c2681487b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8161221b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 111112d72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 22e21454b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 81b5921d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1121141b2, Class:  0, CF:0.441726, Len:  9, Fitness_tra: 0
Rule 46: 21121b127, Class:  0, CF:0.996206, Len:  9, Fitness_tra: 0
Rule 47: 11121b171, Class:  0, CF:0.986252, Len:  9, Fitness_tra: 0
Rule 48: 18e114221, Class:  1, CF:0.199032, Len:  9, Fitness_tra: 0
Rule 49: cce8518b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 454111124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 15bd57c54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 121117524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 191d54111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5518d2224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: c1491b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c232d4177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 116217d14, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 62: 511252821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2895d7211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15381287c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 68: 5122523b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12628b8b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: 1d1251142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 283851171, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: c238d4114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 21511b227, Class:  1, CF:0.0428971, Len:  9, Fitness_tra: 0
Rule 74: 114e321c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 853d1b821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1161d7c74, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 78: 213512221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 79: 18321727c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 15ec12141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111112112, Class:  1, CF:0.177009, Len:  9, Fitness_tra: 0
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 521114124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 223254522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 52e451522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 440000000, Class:  1, CF:0.0660441, Len:  2, Fitness_tra: -54
Rule 88: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5521179b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 107000020, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 93: 410010002, Class:  1, CF:0.342246, Len:  4, Fitness_tra: -1
Rule 94: 10000a0c2, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 1222d4177, Class:  0, CF:0.958808, Len:  9, Fitness_tra: 0
Rule 96: 091d50100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15525722b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 41511b124, Class:  0, CF:0.0878074, Len:  9, Fitness_tra: 0
Rule 99: c1429b212, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: c192972b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.5979
------Result------
Miss_rate(tra)	:36.5979
Miss_rate(tst)	:30
ARL				:5.09091

------Generation 2------
Rule  1: 000c00000, Class:  0, CF:0.112435, Len:  1, Fitness_tra: 60
Rule  2: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 25
Rule  3: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 12
Rule  4: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  5: 2111d2171, Class:  0, CF:0.941917, Len:  9, Fitness_tra: 0
Rule  6: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 111111214, Class:  0, CF:0.0679166, Len:  9, Fitness_tra: 0
Rule  8: 12e194c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c16591c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 85151bc77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 2862118bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c319942cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1192d2841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 85759285b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 82321127b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 256c122b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 117112c2b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 1158542b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c5e154822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11139b1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c192972b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 15585b22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 853182121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 813852811, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 111157121, Class:  0, CF:0.996527, Len:  9, Fitness_tra: 0
