------Generation 0------
Rule  1: 8891d7147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 61: 8818141b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 62: 15e222124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 855114544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 811231174, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 513cd7c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11e831227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule 69: 1891d7177, Class:  1, CF:0.54008, Len:  9, Fitness_tra: 0
Rule 70: 281112821, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: c5ec52c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: cc183b247, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 1512d2111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 186c2b822, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 75: 1272121b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 76: 1111542b2, Class:  0, CF:0.880716, Len:  9, Fitness_tra: 0
Rule 77: 000020000, Class:  0, CF:0.0641453, Len:  1, Fitness_tra: 7
Rule 78: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 151557814, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 000020000, Class:  0, CF:0.0641453, Len:  1, Fitness_tra: 0
Rule 81: 111111127, Class:  0, CF:0.480357, Len:  9, Fitness_tra: 0
Rule 82: 852111111, Class:  1, CF:0.445614, Len:  9, Fitness_tra: 0
Rule 83: 211134124, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 51381127b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 211111111, Class:  0, CF:0.10738, Len:  9, Fitness_tra: 0
Rule 86: 1545521b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: cc31d4227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1c1234828, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 8111511bb, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 90: 121811cb2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 851512811, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 1341111c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 94: 115112141, Class:  0, CF:0.892011, Len:  9, Fitness_tra: 0
Rule 95: 11e5512b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 214d94114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000c00000, Class:  0, CF:0.17583, Len:  1, Fitness_tra: 0
Rule 99: 8115521b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 111112577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.8958
------Result------
Miss_rate(tra)	:34.8958
Miss_rate(tst)	:27.2727
ARL				:7.54545

------Generation 0------
Rule  1: 000c00000, Class:  0, CF:0.17583, Len:  1, Fitness_tra: 82
Rule  2: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule  3: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule  4: 000020000, Class:  0, CF:0.0641453, Len:  1, Fitness_tra: 15
Rule  5: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  6: 8891d7147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule  7: 111837271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 11191288b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c1e191814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 18e111c14, Class:  1, CF:0.81574, Len:  9, Fitness_tra: 0
Rule 11: c53854141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 12: c19112c7b, Class:  1, CF:0.880927, Len:  9, Fitness_tra: 0
Rule 13: 8d1c82122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c8e2515b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 815814121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 8111dbc47, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 17: 516157c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: c51537c2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1112511b2, Class:  0, CF:0.997933, Len:  9, Fitness_tra: 0
Rule 20: 81299bc54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 183c54cb7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 8315328d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 211111121, Class:  0, CF:0.94378, Len:  9, Fitness_tra: 0
Rule 24: c1b537212, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 21115b8d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 111112577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 192112254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 286224c74, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 11e457224, Class:  0, CF:0.638818, Len:  9, Fitness_tra: 0
Rule 30: 15e1145b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 51e551812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 583227172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 219114c44, Class:  1, CF:0.800909, Len:  9, Fitness_tra: 0
Rule 36: 111811c41, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 253112c47, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: 1815118b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 40: 12921227b, Class:  1, CF:0.436707, Len:  9, Fitness_tra: 0
Rule 41: 5128d4171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1112143b1, Class:  0, CF:0.976549, Len:  9, Fitness_tra: 0
Rule 43: 122212542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 256514172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 83111721b, Class:  0, CF:0.986891, Len:  9, Fitness_tra: 0
Rule 46: 8111572b1, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 47: 2d3112112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 21139b1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11111121b, Class:  0, CF:0.254671, Len:  9, Fitness_tra: 0
Rule 50: 111c97221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81629b177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1211d222c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2838572b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: 121152271, Class:  0, CF:0.958297, Len:  9, Fitness_tra: 0
Rule 55: 522251121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 15555b844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55111bc2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c1e8971b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 61: 8818141b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 62: 15e222124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 855114544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 811231174, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 513cd7c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11e831227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81183b812, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 1891d7177, Class:  1, CF:0.54008, Len:  9, Fitness_tra: 0
Rule 70: 281112821, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: c5ec52c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: cc183b247, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 1512d2111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 186c2b822, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 75: 1272121b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 76: 1111542b2, Class:  0, CF:0.880716, Len:  9, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 151557814, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 000020000, Class:  0, CF:0.0641453, Len:  1, Fitness_tra: 0
Rule 81: 821c1b214, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 811c14114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 83: 8d3112821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000c00000, Class:  0, CF:0.17583, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 116c12822, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 90: 440000000, Class:  1, CF:0.0735684, Len:  2, Fitness_tra: -29
Rule 91: 156b145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0105d0212, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 1215388d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 85153cc47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 111837271, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 96: c8ec515b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 155551844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: c5e1528b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 82e1128b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 186c2bc22, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:22.9167
------Result------
Miss_rate(tra)	:22.9167
Miss_rate(tst)	:18.1818
ARL				:7.65306

------Generation 1------
Rule  1: 000c00000, Class:  0, CF:0.17583, Len:  1, Fitness_tra: 82
Rule  2: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule  3: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule  4: 000020000, Class:  0, CF:0.0641453, Len:  1, Fitness_tra: 15
Rule  5: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  6: 8891d7147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule  7: 111837271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 11191288b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c1e191814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 18e111c14, Class:  1, CF:0.81574, Len:  9, Fitness_tra: 0
Rule 11: c53854141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 12: c19112c7b, Class:  1, CF:0.880927, Len:  9, Fitness_tra: 0
Rule 13: 8d1c82122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c8e2515b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 815814121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 8111dbc47, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 17: 516157c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: c51537c2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1112511b2, Class:  0, CF:0.997933, Len:  9, Fitness_tra: 0
Rule 20: 81299bc54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 183c54cb7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 8315328d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 211111121, Class:  0, CF:0.94378, Len:  9, Fitness_tra: 0
Rule 24: c1b537212, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 21115b8d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 111112577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 192112254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 286224c74, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 11e457224, Class:  0, CF:0.638818, Len:  9, Fitness_tra: 0
Rule 30: 15e1145b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 51e551812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 583227172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 219114c44, Class:  1, CF:0.800909, Len:  9, Fitness_tra: 0
Rule 36: 111811c41, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 253112c47, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: 1815118b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 40: 12921227b, Class:  1, CF:0.436707, Len:  9, Fitness_tra: 0
Rule 41: 5128d4171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1112143b1, Class:  0, CF:0.976549, Len:  9, Fitness_tra: 0
Rule 43: 122212542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 256514172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 83111721b, Class:  0, CF:0.986891, Len:  9, Fitness_tra: 0
Rule 46: 8111572b1, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 47: 2d3112112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 21139b1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11111121b, Class:  0, CF:0.254671, Len:  9, Fitness_tra: 0
Rule 50: 111c97221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81629b177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1211d222c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2838572b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: 121152271, Class:  0, CF:0.958297, Len:  9, Fitness_tra: 0
Rule 55: 522251121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 15555b844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55111bc2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c1e8971b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 61: 8818141b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 62: 15e222124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 855114544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 811231174, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 513cd7c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11e831227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81183b812, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 1891d7177, Class:  1, CF:0.54008, Len:  9, Fitness_tra: 0
Rule 70: 281112821, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: c5ec52c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: cc183b247, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 1512d2111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 186c2b822, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 75: 1272121b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 76: 1111542b2, Class:  0, CF:0.880716, Len:  9, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 151557814, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 000020000, Class:  0, CF:0.0641453, Len:  1, Fitness_tra: 0
Rule 81: 821c1b214, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 811c14114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 83: 8d3112821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000c00000, Class:  0, CF:0.17583, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 116c12822, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 90: 440000000, Class:  1, CF:0.0735684, Len:  2, Fitness_tra: -29
Rule 91: 156b145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0105d0212, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 1215388d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 85153cc47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 111837271, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 96: c8ec515b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 155551844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: c5e1528b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 82e1128b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 186c2bc22, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:22.9167
------Result------
Miss_rate(tra)	:22.9167
Miss_rate(tst)	:18.1818
ARL				:7.65306

------Generation 2------
Rule  1: 000c00000, Class:  0, CF:0.17583, Len:  1, Fitness_tra: 82
Rule  2: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule  3: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule  4: 000020000, Class:  0, CF:0.0641453, Len:  1, Fitness_tra: 15
Rule  5: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  6: 8891d7147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule  7: 111837271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 11191288b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c1e191814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 18e111c14, Class:  1, CF:0.81574, Len:  9, Fitness_tra: 0
Rule 11: c53854141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 12: c19112c7b, Class:  1, CF:0.880927, Len:  9, Fitness_tra: 0
Rule 13: 8d1c82122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c8e2515b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 815814121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 8111dbc47, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 17: 516157c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: c51537c2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1112511b2, Class:  0, CF:0.997933, Len:  9, Fitness_tra: 0
Rule 20: 81299bc54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 183c54cb7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 8315328d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 211111121, Class:  0, CF:0.94378, Len:  9, Fitness_tra: 0
Rule 24: c1b537212, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 21115b8d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 111112577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 192112254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 286224c74, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 11e457224, Class:  0, CF:0.638818, Len:  9, Fitness_tra: 0
