------Generation 0------
Rule  1: 00c000000000000000, Class:  1, CF:0.190281, Len:  1, Fitness_tra: 60
Rule 63: 8555845d4d1184c125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11112ce43111122215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2111441d422252171d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 191127343d115c2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 212241494477481212, Class:  0, CF:0.61226, Len: 18, Fitness_tra: 0
Rule 68: 8c142781c2842c112c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 113882c1512851c58d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 566511911313122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1552212d1d188c111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5565245cd81d142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3e3148123915942919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 281824854142c4155e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 8554428111c2581121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 111114915351312115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111121341113311185, Class:  1, CF:0.531303, Len: 18, Fitness_tra: 0
Rule 79: 91e12214111332151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 21111113722417c253, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 81118c1dc1848c5125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1144b773722712cc7b, Class:  0, CF:0.423767, Len: 18, Fitness_tra: 0
Rule 83: 51521211242112b191, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 00000b000000000000, Class:  1, CF:0.0357038, Len:  1, Fitness_tra: -28
Rule 85: 511181182115122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1d18841185c1111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 121c241521c2c15211, Class:  1, CF:0.97344, Len: 18, Fitness_tra: 0
Rule 88: 155c1425552c214d29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11611ce253d53413d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2d1224cd2124112d5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: c00000000400000000, Class:  1, CF:0.242624, Len:  2, Fitness_tra: 85
Rule 92: 1d54441511c4181874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00000b005050000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 21
Rule 94: 85141115252c512215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 193811122551111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1e654c11d321121213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00070000b007005000, Class:  1, CF:0.0170664, Len:  4, Fitness_tra: 0
Rule 98: 51127179b51481c222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 125c11c5412c848185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5292c223454c24c133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.6141
------Result------
Miss_rate(tra)	:74.6141
Miss_rate(tst)	:60.7143
ARL				:14.3721

------Generation 0------
Rule  1: c00000000400000000, Class:  1, CF:0.242624, Len:  2, Fitness_tra: 83
Rule  2: 00c000000000000000, Class:  1, CF:0.190281, Len:  1, Fitness_tra: 58
Rule  3: 0000004000000b00d0, Class:  0, CF:0.559371, Len:  3, Fitness_tra: 50
Rule  4: 008070008c00000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 54
Rule  5: 00000b005050000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 28
Rule  6: 131518ec3e51141519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 211422852dc1111841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 815447211c7b841133, Class:  1, CF:0.798198, Len: 18, Fitness_tra: 0
Rule  9: 852274cd2d81584111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 161511111155925225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 812247717122b22151, Class:  0, CF:0.785609, Len: 18, Fitness_tra: 0
Rule 12: 3131181199d3125321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 515121258111211531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: dcc0007e000b00c00e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 8211421eb2441112ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 58d222212d11222c81, Class:  0, CF:0.999939, Len: 18, Fitness_tra: 0
Rule 17: 2c81b27912111c5111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 18: c2124411b12b215422, Class:  0, CF:0.00770546, Len: 18, Fitness_tra: 0
Rule 19: 82224241b2c1828115, Class:  0, CF:0.6721, Len: 18, Fitness_tra: 0
Rule 20: 5212414144444c4821, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 21: 5c227413784b221241, Class:  0, CF:0.985037, Len: 18, Fitness_tra: 0
Rule 22: 111151114112511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 55117411811c822181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 24: 116d123c1115571289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 33181412935111218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 191c8451c1cc1421c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 336111115159942151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dc1b271918222c1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 515c14818918148521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 115412cd814111511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 51d8c149254424c411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51d42121717111225d, Class:  0, CF:0.965925, Len: 18, Fitness_tra: 0
Rule 33: 1122177121414c1122, Class:  1, CF:0.884531, Len: 18, Fitness_tra: -5
Rule 34: 188b21114888284111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 5d62415cd15d1211d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 5d584121858152121d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: cdd0008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 519c84cdc541221411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 225141217117211159, Class:  0, CF:0.899207, Len: 18, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 313111515e19311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1165121113193112c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1158211d8c11411295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 336514341ed51c5281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0004007e707b000000, Class:  1, CF:0.670441, Len:  6, Fitness_tra: -2
Rule 46: c12211cd1812512111, Class:  1, CF:0.99335, Len: 18, Fitness_tra: 0
Rule 47: 51d142252582dc1515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1c1117c1412b2c1711, Class:  0, CF:0.309857, Len: 18, Fitness_tra: 0
Rule 49: 85112c11132c5c42c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 571277212271114211, Class:  0, CF:0.919207, Len: 18, Fitness_tra: 0
Rule 51: 11d4745d451c8c1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 21842723c52c521521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 291c2c812d82141181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 23571182592c5811c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 811122b32c27c414d1, Class:  0, CF:0.974921, Len: 18, Fitness_tra: 0
Rule 56: 191141129151311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1d1421234212111241, Class:  0, CF:0.994877, Len: 18, Fitness_tra: 2
Rule 58: 18817481412181c812, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: d51212555188171255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c557711121c2182241, Class:  0, CF:0.0814795, Len: 18, Fitness_tra: 0
Rule 61: 5661719411559c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33611ce49353141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8555845d4d1184c125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11112ce43111122215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2111441d422252171d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 191127343d115c2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 212241494477481212, Class:  0, CF:0.61226, Len: 18, Fitness_tra: 0
Rule 68: 8c142781c2842c112c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 113882c1512851c58d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 566511911313122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1552212d1d188c111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5565245cd81d142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3e3148123915942919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 281824854142c4155e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 8554428111c2581121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 111114915351312115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111121341113311185, Class:  1, CF:0.531303, Len: 18, Fitness_tra: 0
Rule 79: 91e12214111332151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 21111113722417c253, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 00070000b007005000, Class:  1, CF:0.0170664, Len:  4, Fitness_tra: -1
Rule 82: 2857411515c2182114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 83: 24821b41b242274191, Class:  0, CF:0.974068, Len: 18, Fitness_tra: 0
Rule 84: 11e542121885272111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 9611123413d1911151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5c144b491821c12127, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 87: 11141425851c512181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 111518e25353914185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21821111212c5c214b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: c11741c38124514117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 91: 5ed22221bd11222c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 51624e5dd51c1c1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 515c141d2521221111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 28221185111a51205e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00c440011c7b840003, Class:  0, CF:0.356343, Len: 11, Fitness_tra: 0
Rule 96: 211412e521c5519249, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 50020153d40d1211a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00d4005045070c5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 519442c1c141221411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule100: 00d02c11182d7c00c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:73.3276
------Result------
Miss_rate(tra)	:73.3276
Miss_rate(tst)	:58.3333
ARL				:14.7556

------Generation 1------
Rule  1: c00000000400000000, Class:  1, CF:0.242624, Len:  2, Fitness_tra: 83
Rule  2: 00c000000000000000, Class:  1, CF:0.190281, Len:  1, Fitness_tra: 58
Rule  3: 008070008c00000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 54
Rule  4: 0000004000000b00d0, Class:  0, CF:0.559371, Len:  3, Fitness_tra: 50
Rule  5: 00000b005050000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 28
Rule  6: 1d1421234212111241, Class:  0, CF:0.994877, Len: 18, Fitness_tra: 0
Rule  7: 131518ec3e51141519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 815447211c7b841133, Class:  1, CF:0.798198, Len: 18, Fitness_tra: 0
Rule  9: 852274cd2d81584111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 161511111155925225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 812247717122b22151, Class:  0, CF:0.785609, Len: 18, Fitness_tra: 0
Rule 12: 3131181199d3125321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 515121258111211531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: dcc0007e000b00c00e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 8211421eb2441112ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 58d222212d11222c81, Class:  0, CF:0.999939, Len: 18, Fitness_tra: 0
Rule 17: 2c81b27912111c5111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 18: c2124411b12b215422, Class:  0, CF:0.00770546, Len: 18, Fitness_tra: 0
Rule 19: 82224241b2c1828115, Class:  0, CF:0.6721, Len: 18, Fitness_tra: 0
Rule 20: 5212414144444c4821, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 21: 5c227413784b221241, Class:  0, CF:0.985037, Len: 18, Fitness_tra: 0
Rule 22: 111151114112511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 55117411811c822181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 24: 116d123c1115571289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 33181412935111218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 191c8451c1cc1421c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 336111115159942151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dc1b271918222c1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 515c14818918148521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 115412cd814111511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 51d8c149254424c411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51d42121717111225d, Class:  0, CF:0.965925, Len: 18, Fitness_tra: 0
Rule 33: 00d02c11182d7c00c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 188b21114888284111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 5d62415cd15d1211d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 5d584121858152121d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: cdd0008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 519c84cdc541221411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 225141217117211159, Class:  0, CF:0.899207, Len: 18, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 313111515e19311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1165121113193112c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1158211d8c11411295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 336514341ed51c5281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 519442c1c141221411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: c12211cd1812512111, Class:  1, CF:0.99335, Len: 18, Fitness_tra: 0
Rule 47: 51d142252582dc1515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1c1117c1412b2c1711, Class:  0, CF:0.309857, Len: 18, Fitness_tra: 0
Rule 49: 85112c11132c5c42c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 571277212271114211, Class:  0, CF:0.919207, Len: 18, Fitness_tra: 0
Rule 51: 11d4745d451c8c1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 21842723c52c521521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 291c2c812d82141181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 23571182592c5811c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 811122b32c27c414d1, Class:  0, CF:0.974921, Len: 18, Fitness_tra: 0
Rule 56: 191141129151311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 211422852dc1111841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 18817481412181c812, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: d51212555188171255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c557711121c2182241, Class:  0, CF:0.0814795, Len: 18, Fitness_tra: 0
Rule 61: 5661719411559c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33611ce49353141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8555845d4d1184c125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11112ce43111122215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2111441d422252171d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 191127343d115c2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 212241494477481212, Class:  0, CF:0.61226, Len: 18, Fitness_tra: 2
Rule 68: 8c142781c2842c112c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 113882c1512851c58d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 566511911313122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1552212d1d188c111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5565245cd81d142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3e3148123915942919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 281824854142c4155e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 8554428111c2581121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 111114915351312115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111121341113311185, Class:  1, CF:0.531303, Len: 18, Fitness_tra: 0
Rule 79: 91e12214111332151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 21111113722417c253, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 5891142582c1215123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 212124cd18c4152417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 111b17297522224591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11582125111117231e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 503008000d0000000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 511212512128541181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 87: 119c1212811c117129, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 11dc121d4d11515511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1332411549221c2b1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 83341c85591c182181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 5c000b491008c121d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 210512e520c55102d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: dc1b271911137c1815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5c127414181b311141, Class:  1, CF:0.57481, Len: 18, Fitness_tra: 0
Rule 95: 33681e5ddc511c211d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2c11218372842cc153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 215141b3752721a159, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: 1060121113193c02c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 501207205202110211, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule100: 8d214872a912942951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:73.1561
------Result------
Miss_rate(tra)	:73.1561
Miss_rate(tst)	:58.3333
ARL				:15.05

------Generation 2------
