------Generation 0------
Rule  1: 111142151221215522, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 31: 55112c811d84517185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1111227eb442113111, Class:  1, CF:0.663266, Len: 18, Fitness_tra: 0
Rule 33: d00000000000000000, Class:  0, CF:0.925974, Len:  1, Fitness_tra: 215
Rule 34: 119221818dcc117151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 8521118d45211421c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1121141d41c8112874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1214bb29c18282214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1258211978c2242215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 175c171eb44b442111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 111211cd4841543c55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11112bc12141441411, Class:  0, CF:0.318153, Len: 18, Fitness_tra: 0
Rule 42: 142b12134147111214, Class:  0, CF:0.867504, Len: 18, Fitness_tra: 0
Rule 43: 000000000000040005, Class:  0, CF:0.0272112, Len:  2, Fitness_tra: 0
Rule 44: dc8b47714242281821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 119222515121142111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 8884b77e25218cb125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 152411c14c485821c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1c511743754b241c1c, Class:  1, CF:0.488339, Len: 18, Fitness_tra: 0
Rule 49: 52111225cc8c71c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12172b112172772ce6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 18551e2521218511c5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: d0008c000000c0009e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 818142112122117158, Class:  0, CF:0.78994, Len: 18, Fitness_tra: 0
Rule 54: 122444791211212131, Class:  1, CF:0.729774, Len: 18, Fitness_tra: 0
Rule 55: d13ccc152112811219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1512245885811c7dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 511272c129c8841148, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 5112cb12811c241213, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 15682212d15111221d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 8818c41125741b1116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1538248525445c2189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11a12c121959111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 003070000000000003, Class:  0, CF:0.200618, Len:  3, Fitness_tra: -1
Rule 64: 5e3d14d85151e22111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8891c111452181c112, Class:  0, CF:0.999751, Len: 18, Fitness_tra: 0
Rule 66: 5111277e111b212221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: c15221c9c21c58b1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2c111429b1bb841131, Class:  1, CF:0.501151, Len: 18, Fitness_tra: 0
Rule 69: 5152228145111151d9, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1181212948c7848411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 12928755228c141199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 119c14511d82513885, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 22d2714171247112d8, Class:  0, CF:0.954385, Len: 18, Fitness_tra: 0
Rule 74: 5224272922cb411411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000c000c008000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 76: 1258112518c1111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21121221c181172d51, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 2512212141c1d225c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: c5000000050000c700, Class:  0, CF:0.825324, Len:  5, Fitness_tra: 0
Rule 80: 5b12414922227724e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111b4423154bc8581b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3515215819885111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2111228d414154cc83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 42c12b291147211121, Class:  1, CF:0.963232, Len: 18, Fitness_tra: 0
Rule 85: c151722d2211215511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8351185285882c1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 881112c5c12111c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 111bbb231c77151217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5c0000000000000000, Class:  0, CF:0.792608, Len:  2, Fitness_tra: 0
Rule 90: 589112c5c14c5c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 121584211281111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000000002, Class:  1, CF:0.0311991, Len:  1, Fitness_tra: 149
Rule 93: 515cc21553c4d48188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 211111132511172153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: d12111451111111258, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 96: 1511c71182d5511151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 123242512851841115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5851b14e71111c1512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 513118525315514153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.6484
------Result------
Miss_rate(tra)	:34.6484
Miss_rate(tst)	:29.7619
ARL				:13.8333

------Generation 0------
Rule  1: 111142151221215522, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  2: 000000000000003000, Class:  0, CF:0.0317706, Len:  1, Fitness_tra: -67
Rule  3: 155c14211dc72c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 316174141933112521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 5c122b43b142c1c293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1662116b6e31a811cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 336117143991121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 51352111d111111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c127b425c1c4812142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 111124515151523213, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 11: 155221c2111c245228, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 12: 111122cd418228c221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 13: 25d22b8148228c1821, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 14: 36f14117339aa11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 3135141231d5141151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: d8274111121481c5c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 1d51181141c8541218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 13d11121c1c2187215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 211ccc8519c1dc5882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 57517b794c44121196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 519121114514141466, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 331524329153345155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1e311c343951521153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d03000000000000000, Class:  0, CF:0.00258189, Len:  2, Fitness_tra: 0
Rule 25: c187124924224722e3, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 26: 1111249113d91211d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 14d2228542c4114115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 5005008d848c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: d000c0000000400000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 30: 218224c51144181172, Class:  1, CF:0.999579, Len: 18, Fitness_tra: 0
Rule 31: 55112c811d84517185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1111227eb442113111, Class:  1, CF:0.663266, Len: 18, Fitness_tra: 0
Rule 33: d00000000000000000, Class:  0, CF:0.925974, Len:  1, Fitness_tra: 215
Rule 34: 119221818dcc117151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 8521118d45211421c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1121141d41c8112874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1214bb29c18282214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1258211978c2242215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 175c171eb44b442111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 111211cd4841543c55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11112bc12141441411, Class:  0, CF:0.318153, Len: 18, Fitness_tra: 0
Rule 42: 142b12134147111214, Class:  0, CF:0.867504, Len: 18, Fitness_tra: 0
Rule 43: 000000000000040005, Class:  0, CF:0.0272112, Len:  2, Fitness_tra: 0
Rule 44: dc8b47714242281821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 119222515121142111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 8884b77e25218cb125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 152411c14c485821c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1c511743754b241c1c, Class:  1, CF:0.488339, Len: 18, Fitness_tra: 0
Rule 49: 52111225cc8c71c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12172b112172772ce6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 18551e2521218511c5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: d0008c000000c0009e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 818142112122117158, Class:  0, CF:0.78994, Len: 18, Fitness_tra: 0
Rule 54: 122444791211212131, Class:  1, CF:0.729774, Len: 18, Fitness_tra: 0
Rule 55: d13ccc152112811219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1512245885811c7dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 511272c129c8841148, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 5112cb12811c241213, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 15682212d15111221d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 8818c41125741b1116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1538248525445c2189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11a12c121959111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 003070000000000003, Class:  0, CF:0.200618, Len:  3, Fitness_tra: -1
Rule 64: 5e3d14d85151e22111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8891c111452181c112, Class:  0, CF:0.999751, Len: 18, Fitness_tra: 0
Rule 66: 5111277e111b212221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: c15221c9c21c58b1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2c111429b1bb841131, Class:  1, CF:0.501151, Len: 18, Fitness_tra: 0
Rule 69: 5152228145111151d9, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1181212948c7848411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 12928755228c141199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 119c14511d82513885, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 22d2714171247112d8, Class:  0, CF:0.954385, Len: 18, Fitness_tra: 0
Rule 74: 5224272922cb411411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000c000c008000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 76: 1258112518c1111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21121221c181172d51, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 2512212141c1d225c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: c5000000050000c700, Class:  0, CF:0.825324, Len:  5, Fitness_tra: 0
Rule 80: 5b12414922227724e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111b4423154bc8581b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3515215819885111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2111228d414154cc83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 42c12b291147211121, Class:  1, CF:0.963232, Len: 18, Fitness_tra: 0
Rule 85: c151722d2211215511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8351185285882c1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 881112c5c12111c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 111bbb231c77151217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5c0000000000000000, Class:  0, CF:0.792608, Len:  2, Fitness_tra: 0
Rule 90: 589112c5c14c5c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 121584211281111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000000002, Class:  1, CF:0.0311991, Len:  1, Fitness_tra: 149
Rule 93: 515cc21553c4d48188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 211111132511172153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: d12111451111111258, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 96: 1511c71182d5511151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 123242512851841115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5851b14e71111c1512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 513118525315514153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.6484
------Result------
Miss_rate(tra)	:34.6484
Miss_rate(tst)	:29.7619
ARL				:13.8333

------Generation 1------
Rule  1: 111142151221215522, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  2: 000000000000003000, Class:  0, CF:0.0317706, Len:  1, Fitness_tra: -67
Rule  3: 155c14211dc72c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 316174141933112521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 5c122b43b142c1c293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1662116b6e31a811cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 336117143991121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 51352111d111111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c127b425c1c4812142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 111124515151523213, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 11: 155221c2111c245228, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 12: 111122cd418228c221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 13: 25d22b8148228c1821, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 14: 36f14117339aa11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 3135141231d5141151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: d8274111121481c5c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 1d51181141c8541218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 13d11121c1c2187215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 211ccc8519c1dc5882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 57517b794c44121196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 519121114514141466, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 331524329153345155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1e311c343951521153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d03000000000000000, Class:  0, CF:0.00258189, Len:  2, Fitness_tra: 0
Rule 25: c187124924224722e3, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 26: 1111249113d91211d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 14d2228542c4114115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 5005008d848c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: d000c0000000400000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 30: 218224c51144181172, Class:  1, CF:0.999579, Len: 18, Fitness_tra: 0
Rule 31: 55112c811d84517185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1111227eb442113111, Class:  1, CF:0.663266, Len: 18, Fitness_tra: 0
Rule 33: d00000000000000000, Class:  0, CF:0.925974, Len:  1, Fitness_tra: 215
Rule 34: 119221818dcc117151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 8521118d45211421c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1121141d41c8112874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1214bb29c18282214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1258211978c2242215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 175c171eb44b442111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 111211cd4841543c55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11112bc12141441411, Class:  0, CF:0.318153, Len: 18, Fitness_tra: 0
Rule 42: 142b12134147111214, Class:  0, CF:0.867504, Len: 18, Fitness_tra: 0
Rule 43: 000000000000040005, Class:  0, CF:0.0272112, Len:  2, Fitness_tra: 0
Rule 44: dc8b47714242281821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 119222515121142111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 8884b77e25218cb125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 152411c14c485821c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1c511743754b241c1c, Class:  1, CF:0.488339, Len: 18, Fitness_tra: 0
Rule 49: 52111225cc8c71c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12172b112172772ce6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 18551e2521218511c5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: d0008c000000c0009e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 818142112122117158, Class:  0, CF:0.78994, Len: 18, Fitness_tra: 0
Rule 54: 122444791211212131, Class:  1, CF:0.729774, Len: 18, Fitness_tra: 0
Rule 55: d13ccc152112811219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1512245885811c7dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 511272c129c8841148, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 5112cb12811c241213, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 15682212d15111221d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 8818c41125741b1116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1538248525445c2189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11a12c121959111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 003070000000000003, Class:  0, CF:0.200618, Len:  3, Fitness_tra: -1
Rule 64: 5e3d14d85151e22111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8891c111452181c112, Class:  0, CF:0.999751, Len: 18, Fitness_tra: 0
Rule 66: 5111277e111b212221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: c15221c9c21c58b1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2c111429b1bb841131, Class:  1, CF:0.501151, Len: 18, Fitness_tra: 0
Rule 69: 5152228145111151d9, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1181212948c7848411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 12928755228c141199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 119c14511d82513885, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 22d2714171247112d8, Class:  0, CF:0.954385, Len: 18, Fitness_tra: 0
Rule 74: 5224272922cb411411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000c000c008000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 76: 1258112518c1111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21121221c181172d51, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 2512212141c1d225c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: c5000000050000c700, Class:  0, CF:0.825324, Len:  5, Fitness_tra: 0
Rule 80: 5b12414922227724e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111b4423154bc8581b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3515215819885111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2111228d414154cc83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 42c12b291147211121, Class:  1, CF:0.963232, Len: 18, Fitness_tra: 0
Rule 85: c151722d2211215511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8351185285882c1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 881112c5c12111c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 111bbb231c77151217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5c0000000000000000, Class:  0, CF:0.792608, Len:  2, Fitness_tra: 0
Rule 90: 589112c5c14c5c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 121584211281111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000000002, Class:  1, CF:0.0311991, Len:  1, Fitness_tra: 149
Rule 93: 515cc21553c4d48188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 211111132511172153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: d12111451111111258, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 96: 1511c71182d5511151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 123242512851841115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5851b14e71111c1512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 513118525315514153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.6484
------Result------
Miss_rate(tra)	:34.6484
Miss_rate(tst)	:29.7619
ARL				:13.8333

------Generation 2------
