------Generation 0------
Rule  1: 52877175481b852282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 211144112111841118, Class:  1, CF:0.269045, Len: 18, Fitness_tra: -1
Rule 43: 2112745d4321821511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c8114221c18c121c88, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 500000000000000c00, Class:  0, CF:0.991577, Len:  2, Fitness_tra: 44
Rule 46: 080000000000002000, Class:  0, CF:0.329862, Len:  2, Fitness_tra: -23
Rule 47: 811142137277bb1111, Class:  0, CF:0.769384, Len: 18, Fitness_tra: 1
Rule 48: 8484474e2147112111, Class:  1, CF:  1, Len: 18, Fitness_tra: 2
Rule 49: 121821188252141119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 55511211c94c125111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 53ed2418d311321415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 331121325315912181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 500bb0000000000000, Class:  0, CF:0.869971, Len:  3, Fitness_tra: 0
Rule 54: 54d244432c2742813a, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 91352414d3dd121293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 88211b212874211491, Class:  0, CF:0.993126, Len: 18, Fitness_tra: 0
Rule 57: 161512941e11111185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11358154d555d21155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 8d11cc154184521181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000b000850000000, Class:  0, CF:0.932997, Len:  3, Fitness_tra: 3
Rule 61: 812422132114c4121e, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: d31582121588121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: cdd424518111242221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 000007005250000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 53614214131d122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1615c2113315121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00d000000400000600, Class:  0, CF:0.264134, Len:  3, Fitness_tra: 1
Rule 69: 9e1114e11331121881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 500000b60000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 71: d21544521281178313, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 000000000000000500, Class:  0, CF:0.881142, Len:  1, Fitness_tra: 75
Rule 73: 1112142d25c2524555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 123124182885222111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 55d21c25c182181425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 525122811158242519, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: cc122421c2448152c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 1854277e414b1cdc2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00d00b000000000000, Class:  0, CF:0.242052, Len:  2, Fitness_tra: -98
Rule 80: 889c41812122121111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 1162213491d31c11c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1132121c1515142251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1512271d251c8c1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 415412c9c1111821c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1857711518c1151814, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 1138411b31e1111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 181c17414511811c31, Class:  0, CF:0.962381, Len: 18, Fitness_tra: 0
Rule 88: 2131442d43c412b111, Class:  0, CF:0.918366, Len: 18, Fitness_tra: 0
Rule 89: 2d12cc21c921148125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000060000005000, Class:  0, CF:  1, Len:  2, Fitness_tra: 8
Rule 91: 0000c7000000000008, Class:  0, CF:0.49263, Len:  3, Fitness_tra: 4
Rule 92: 851c215d21c1218518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21524111c1c15c1828, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 51258415c211548131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 51d144491527241225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1d974128c318d22845, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1812148d451c2c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 161d14925e53922153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 55d14719282114cb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2154118d4112121288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:40.3087
------Result------
Miss_rate(tra)	:40.3087
Miss_rate(tst)	:34.5238
ARL				:12.814

------Generation 0------
Rule  1: 52877175481b852282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 2582274d421158821b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 1838cc1c85521121e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 9131cc929959141183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 511214814111124415, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  6: 939177911111321551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 155121412d14817221, Class:  0, CF:0.993653, Len: 18, Fitness_tra: 0
Rule  8: 2d914c8581488c5181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: d124b12521118c5c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 316224525155311915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5191711111411c5521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 128112cd2c112c11c1, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 13: 00000000000000000c, Class:  1, CF:0.0411985, Len:  1, Fitness_tra: 96
Rule 14: 111114145951321529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 88121713111c1131c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: 119121c545c2d212c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 13a1241453591c1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 881217112841221413, Class:  0, CF:0.718343, Len: 18, Fitness_tra: 0
Rule 19: 931112329951141159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 52d1247e2211712cd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5252c4234521141151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 11d417734127114255, Class:  0, CF:0.998481, Len: 18, Fitness_tra: 0
Rule 23: 21511223184142c293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 113c2412118c515518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5d312c8dc1c1811151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5257111e1821112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 311141541151311181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8c11222971421812c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1512c11151d151121d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 336112123351147189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c2c124131414114241, Class:  0, CF:0.538474, Len: 18, Fitness_tra: 1
Rule 32: 5000b0000000000000, Class:  0, CF:0.957664, Len:  2, Fitness_tra: 119
Rule 33: 2112428d11221818c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 815112c113c154c589, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 11614c1413d1511222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1517147e782422521c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000000b0030, Class:  1, CF:0.0525602, Len:  2, Fitness_tra: 9
Rule 38: 881212c58812121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 515824821158c41511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 84141b2144242c12c2, Class:  0, CF:0.999986, Len: 18, Fitness_tra: 0
Rule 41: 8d1111211111d11881, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 211144112111841118, Class:  1, CF:0.269045, Len: 18, Fitness_tra: -1
Rule 43: 2112745d4321821511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c8114221c18c121c88, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 500000000000000c00, Class:  0, CF:0.991577, Len:  2, Fitness_tra: 44
Rule 46: 080000000000002000, Class:  0, CF:0.329862, Len:  2, Fitness_tra: -23
Rule 47: 811142137277bb1111, Class:  0, CF:0.769384, Len: 18, Fitness_tra: 1
Rule 48: 8484474e2147112111, Class:  1, CF:  1, Len: 18, Fitness_tra: 2
Rule 49: 121821188252141119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 55511211c94c125111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 53ed2418d311321415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 331121325315912181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 500bb0000000000000, Class:  0, CF:0.869971, Len:  3, Fitness_tra: 0
Rule 54: 54d244432c2742813a, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 91352414d3dd121293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 88211b212874211491, Class:  0, CF:0.993126, Len: 18, Fitness_tra: 0
Rule 57: 161512941e11111185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11358154d555d21155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 8d11cc154184521181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000b000850000000, Class:  0, CF:0.932997, Len:  3, Fitness_tra: 3
Rule 61: 812422132114c4121e, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: d31582121588121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: cdd424518111242221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 000007005250000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 53614214131d122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1615c2113315121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00d000000400000600, Class:  0, CF:0.264134, Len:  3, Fitness_tra: 1
Rule 69: 9e1114e11331121881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 500000b60000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 71: d21544521281178313, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 000000000000000500, Class:  0, CF:0.881142, Len:  1, Fitness_tra: 75
Rule 73: 1112142d25c2524555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 123124182885222111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 55d21c25c182181425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 525122811158242519, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: cc122421c2448152c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 1854277e414b1cdc2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00d00b000000000000, Class:  0, CF:0.242052, Len:  2, Fitness_tra: -98
Rule 80: 889c41812122121111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 1162213491d31c11c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1132121c1515142251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1512271d251c8c1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 415412c9c1111821c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1857711518c1151814, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 1138411b31e1111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 181c17414511811c31, Class:  0, CF:0.962381, Len: 18, Fitness_tra: 0
Rule 88: 2131442d43c412b111, Class:  0, CF:0.918366, Len: 18, Fitness_tra: 0
Rule 89: 2d12cc21c921148125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000060000005000, Class:  0, CF:  1, Len:  2, Fitness_tra: 8
Rule 91: 0000c7000000000008, Class:  0, CF:0.49263, Len:  3, Fitness_tra: 4
Rule 92: 851c215d21c1218518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21524111c1c15c1828, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 51258415c211548131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 51d144491527241225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1d974128c318d22845, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1812148d451c2c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 161d14925e53922153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 55d14719282114cb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2154118d4112121288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:40.3087
------Result------
Miss_rate(tra)	:40.3087
Miss_rate(tst)	:34.5238
ARL				:12.814

------Generation 1------
Rule  1: 52877175481b852282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 2582274d421158821b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 1838cc1c85521121e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 9131cc929959141183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 511214814111124415, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  6: 939177911111321551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 155121412d14817221, Class:  0, CF:0.993653, Len: 18, Fitness_tra: 0
Rule  8: 2d914c8581488c5181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: d124b12521118c5c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 316224525155311915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5191711111411c5521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 128112cd2c112c11c1, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 13: 00000000000000000c, Class:  1, CF:0.0411985, Len:  1, Fitness_tra: 96
Rule 14: 111114145951321529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 88121713111c1131c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: 119121c545c2d212c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 13a1241453591c1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 881217112841221413, Class:  0, CF:0.718343, Len: 18, Fitness_tra: 0
Rule 19: 931112329951141159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 52d1247e2211712cd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5252c4234521141151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 11d417734127114255, Class:  0, CF:0.998481, Len: 18, Fitness_tra: 0
Rule 23: 21511223184142c293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 113c2412118c515518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5d312c8dc1c1811151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5257111e1821112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 311141541151311181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8c11222971421812c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1512c11151d151121d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 336112123351147189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c2c124131414114241, Class:  0, CF:0.538474, Len: 18, Fitness_tra: 1
Rule 32: 5000b0000000000000, Class:  0, CF:0.957664, Len:  2, Fitness_tra: 119
Rule 33: 2112428d11221818c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 815112c113c154c589, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 11614c1413d1511222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1517147e782422521c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000000b0030, Class:  1, CF:0.0525602, Len:  2, Fitness_tra: 9
Rule 38: 881212c58812121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 515824821158c41511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 84141b2144242c12c2, Class:  0, CF:0.999986, Len: 18, Fitness_tra: 0
Rule 41: 8d1111211111d11881, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 211144112111841118, Class:  1, CF:0.269045, Len: 18, Fitness_tra: -1
Rule 43: 2112745d4321821511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c8114221c18c121c88, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 500000000000000c00, Class:  0, CF:0.991577, Len:  2, Fitness_tra: 44
Rule 46: 080000000000002000, Class:  0, CF:0.329862, Len:  2, Fitness_tra: -23
Rule 47: 811142137277bb1111, Class:  0, CF:0.769384, Len: 18, Fitness_tra: 1
Rule 48: 8484474e2147112111, Class:  1, CF:  1, Len: 18, Fitness_tra: 2
Rule 49: 121821188252141119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 55511211c94c125111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 53ed2418d311321415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 331121325315912181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 500bb0000000000000, Class:  0, CF:0.869971, Len:  3, Fitness_tra: 0
Rule 54: 54d244432c2742813a, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 91352414d3dd121293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 88211b212874211491, Class:  0, CF:0.993126, Len: 18, Fitness_tra: 0
Rule 57: 161512941e11111185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11358154d555d21155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 8d11cc154184521181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000b000850000000, Class:  0, CF:0.932997, Len:  3, Fitness_tra: 3
Rule 61: 812422132114c4121e, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: d31582121588121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: cdd424518111242221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 000007005250000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 53614214131d122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1615c2113315121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00d000000400000600, Class:  0, CF:0.264134, Len:  3, Fitness_tra: 1
Rule 69: 9e1114e11331121881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 500000b60000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 71: d21544521281178313, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 000000000000000500, Class:  0, CF:0.881142, Len:  1, Fitness_tra: 75
Rule 73: 1112142d25c2524555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 123124182885222111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 55d21c25c182181425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 525122811158242519, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: cc122421c2448152c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 1854277e414b1cdc2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00d00b000000000000, Class:  0, CF:0.242052, Len:  2, Fitness_tra: -98
Rule 80: 889c41812122121111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 1162213491d31c11c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1132121c1515142251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1512271d251c8c1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 415412c9c1111821c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1857711518c1151814, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 1138411b31e1111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 181c17414511811c31, Class:  0, CF:0.962381, Len: 18, Fitness_tra: 0
Rule 88: 2131442d43c412b111, Class:  0, CF:0.918366, Len: 18, Fitness_tra: 0
Rule 89: 2d12cc21c921148125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000060000005000, Class:  0, CF:  1, Len:  2, Fitness_tra: 8
Rule 91: 0000c7000000000008, Class:  0, CF:0.49263, Len:  3, Fitness_tra: 4
Rule 92: 851c215d21c1218518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21524111c1c15c1828, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 51258415c211548131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 51d144491527241225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1d974128c318d22845, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1812148d451c2c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 161d14925e53922153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 55d14719282114cb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2154118d4112121288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:40.3087
------Result------
Miss_rate(tra)	:40.3087
Miss_rate(tst)	:34.5238
ARL				:12.814

------Generation 2------
Rule  1: 52877175481b852282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
