------Generation 0------
Rule  1: d00000007077000000, Class:  0, CF:0.889084, Len:  4, Fitness_tra: 47
Rule 38: 9115221113591c1183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0007b00000000000cc, Class:  0, CF:0.229014, Len:  4, Fitness_tra: 20
Rule 40: c11272c915c218281b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 553881c12912841121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 18517713782224211c, Class:  0, CF:0.952583, Len: 18, Fitness_tra: 0
Rule 43: 5131121221d1118151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5121214118c7128584, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 5151c12282c142b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 215221c5c921142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3165cc9493d931125d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 851c22291c11111b1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 913822941519311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 31611c513e95915915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8d9211c555825144c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8951828521881285c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: d53142292124111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5281b47341c4128281, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 0000c00dc08c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1391128d15c1dc2185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 511241131141c22431, Class:  0, CF:0.999597, Len: 18, Fitness_tra: 0
Rule 58: 5195815111128121de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0c0000000000c50000, Class:  1, CF:0.184406, Len:  3, Fitness_tra: 0
Rule 60: c2221721b122218421, Class:  0, CF:0.399071, Len: 18, Fitness_tra: 0
Rule 61: 8214442d8882822181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5112418541cc523285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e16114121551541d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 113814d11111171419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000b005055000030, Class:  0, CF:  1, Len:  5, Fitness_tra: 9
Rule 66: 8121422611b722c433, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 002000400c00060004, Class:  0, CF:0.133216, Len:  5, Fitness_tra: 0
Rule 68: c51422cd25c1211121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: c182b2c528c2111142, Class:  1, CF:0.999338, Len: 18, Fitness_tra: 0
Rule 70: 21541411211717125d, Class:  0, CF:0.826423, Len: 18, Fitness_tra: 0
Rule 71: 513c2225138c822222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 002080000000000030, Class:  1, CF:0.610033, Len:  3, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000020050000000, Class:  1, CF:0.0928667, Len:  2, Fitness_tra: 0
Rule 75: 913144919e1911d281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 551124192141582425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000007d00007802, Class:  0, CF:0.395717, Len:  5, Fitness_tra: 0
Rule 78: 002070000000000000, Class:  0, CF:0.188158, Len:  2, Fitness_tra: 112
Rule 79: 25917481c3cc521411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 80: 88224223c542221b17, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 81111b2321742c5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000507000000, Class:  1, CF:0.0736596, Len:  2, Fitness_tra: 0
Rule 83: 5161123119d5542115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1152cb181c11112511, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 85522c52151c11c421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1c84241144122c4144, Class:  1, CF:0.992294, Len: 18, Fitness_tra: 0
Rule 87: 111814112228c11551, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 81522c111512122523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 12531185415c211185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000b0000000b0000, Class:  1, CF:0.0643476, Len:  2, Fitness_tra: 44
Rule 91: 1514222988c12817c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 818221412c14511793, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1412142a7221181127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1fa8bb6b3911f22121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 12d117cd118872211e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0d9080000d0000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 181244811814512247, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: 25124121c5c1811122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 99: 259244cd2121582b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 112214232214115422, Class:  0, CF:0.99402, Len: 18, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.8591
------Result------
Miss_rate(tra)	:50.8591
Miss_rate(tst)	:40.4762
ARL				:13.2955

------Generation 0------
Rule  1: 0c0000000000000000, Class:  1, CF:0.17758, Len:  1, Fitness_tra: 144
Rule  2: 002070000000000000, Class:  0, CF:0.188158, Len:  2, Fitness_tra: 113
Rule  3: d00000007077000000, Class:  0, CF:0.889084, Len:  4, Fitness_tra: 47
Rule  4: 00000b0000000b0000, Class:  1, CF:0.0643476, Len:  2, Fitness_tra: 43
Rule  5: 0007b00000000000cc, Class:  0, CF:0.229014, Len:  4, Fitness_tra: 20
Rule  6: 00000b005055000030, Class:  0, CF:  1, Len:  5, Fitness_tra: 9
Rule  7: 00044070bd00c80000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule  8: 531844d1555512118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 5c5424112574212231, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 10: 141227134144112c1d, Class:  0, CF:0.961565, Len: 18, Fitness_tra: 0
Rule 11: 311821e1995e312111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 961111329113142211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 525541881812174233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9e627c929e13141d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: c85722151112517224, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: d131149425ddd1c255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 815313192111512885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d51141814d811172d1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 255111114512121151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 20: 333511543913122d89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1111b4c2c184517188, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 58212b7e48211c2282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1151c12dc181242c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 129112282122c42111, Class:  1, CF:0.938463, Len: 18, Fitness_tra: 0
Rule 25: d118211d85c2815111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1151214e74472281ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51122281118c5412e1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: 1184172312441b1511, Class:  0, CF:0.999156, Len: 18, Fitness_tra: 0
Rule 29: 9ea811341913171129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 33651c113119342211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55d1c228c12cd12413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 19518b511d51912191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 84d214211224211115, Class:  0, CF:0.963788, Len: 18, Fitness_tra: 0
Rule 34: 1118179291d5925311, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 15171c5dc518181c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c25414811542222289, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: 1524178118c15c1521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 9115221113591c1183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 811241888921542c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c11272c915c218281b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 553881c12912841121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 18517713782224211c, Class:  0, CF:0.952583, Len: 18, Fitness_tra: 0
Rule 43: 5131121221d1118151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5121214118c7128584, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 5151c12282c142b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 215221c5c921142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3165cc9493d931125d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 851c22291c11111b1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 913822941519311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 31611c513e95915915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8d9211c555825144c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8951828521881285c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: d53142292124111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5281b47341c4128281, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 0000c00dc08c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1391128d15c1dc2185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 511241131141c22431, Class:  0, CF:0.999597, Len: 18, Fitness_tra: 0
Rule 58: 5195815111128121de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0c0000000000c50000, Class:  1, CF:0.184406, Len:  3, Fitness_tra: 0
Rule 60: c2221721b122218421, Class:  0, CF:0.399071, Len: 18, Fitness_tra: 0
Rule 61: 8214442d8882822181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5112418541cc523285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e16114121551541d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 113814d11111171419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8121422611b722c433, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 002000400c00060004, Class:  0, CF:0.133216, Len:  5, Fitness_tra: 0
Rule 68: c51422cd25c1211121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: c182b2c528c2111142, Class:  1, CF:0.999338, Len: 18, Fitness_tra: 0
Rule 70: 21541411211717125d, Class:  0, CF:0.826423, Len: 18, Fitness_tra: 0
Rule 71: 513c2225138c822222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 002080000000000030, Class:  1, CF:0.610033, Len:  3, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000020050000000, Class:  1, CF:0.0928667, Len:  2, Fitness_tra: 0
Rule 75: 913144919e1911d281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 551124192141582425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000007d00007802, Class:  0, CF:0.395717, Len:  5, Fitness_tra: 0
Rule 78: 316111123359545115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 25917481c3cc521411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 80: 88224223c542221b17, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 000000000c00008000, Class:  1, CF:0.0818433, Len:  2, Fitness_tra: 2
Rule 82: 111711118511511114, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 83: 11541113142b2211e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1222b21e25111222c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11114111c1841c1b12, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 1182b4cdc8c8822422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1d1242212581d28181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 1c174213182b415124, Class:  0, CF:0.262166, Len: 18, Fitness_tra: 0
Rule 89: 211b72234841118181, Class:  0, CF:0.87014, Len: 18, Fitness_tra: 0
Rule 90: 112212b31441772c11, Class:  1, CF:0.0132224, Len: 18, Fitness_tra: 0
Rule 91: 000cc000c080000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 92: 915821c5c529342211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 259244cd2121582b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 31511185435c5411a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11512225c18c842222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2118ba63a441f22421, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: 0004400d8882022101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0190810e7d4020e10e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 815313192111512885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.7732
------Result------
Miss_rate(tra)	:50.7732
Miss_rate(tst)	:40.4762
ARL				:13.1957

------Generation 1------
Rule  1: 0c0000000000000000, Class:  1, CF:0.17758, Len:  1, Fitness_tra: -68
Rule  2: 002070000000000000, Class:  0, CF:0.188158, Len:  2, Fitness_tra: 34
Rule  3: d00000007077000000, Class:  0, CF:0.889084, Len:  4, Fitness_tra: 39
Rule  4: 00000b0000000b0000, Class:  1, CF:0.0643476, Len:  2, Fitness_tra: 45
Rule  5: 0007b00000000000cc, Class:  0, CF:0.229014, Len:  4, Fitness_tra: 16
Rule  6: 00000b005055000030, Class:  0, CF:  1, Len:  5, Fitness_tra: 9
Rule  7: 000000000c00008000, Class:  1, CF:0.0818433, Len:  2, Fitness_tra: 2
Rule  8: 00044070bd00c80000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule  9: 5c5424112574212231, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 10: 141227134144112c1d, Class:  0, CF:0.961565, Len: 18, Fitness_tra: 0
Rule 11: 311821e1995e312111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 961111329113142211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 525541881812174233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9e627c929e13141d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: c85722151112517224, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: d131149425ddd1c255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 815313192111512885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d51141814d811172d1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 255111114512121151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 20: 333511543913122d89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1111b4c2c184517188, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 58212b7e48211c2282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1151c12dc181242c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 129112282122c42111, Class:  1, CF:0.938463, Len: 18, Fitness_tra: 0
Rule 25: d118211d85c2815111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1151214e74472281ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51122281118c5412e1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: 1184172312441b1511, Class:  0, CF:0.999156, Len: 18, Fitness_tra: 0
Rule 29: 9ea811341913171129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 33651c113119342211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55d1c228c12cd12413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 19518b511d51912191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 84d214211224211115, Class:  0, CF:0.963788, Len: 18, Fitness_tra: 0
Rule 34: 1118179291d5925311, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 15171c5dc518181c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c25414811542222289, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: 1524178118c15c1521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 9115221113591c1183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 811241888921542c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c11272c915c218281b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 553881c12912841121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 18517713782224211c, Class:  0, CF:0.952583, Len: 18, Fitness_tra: 0
Rule 43: 5131121221d1118151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5121214118c7128584, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 5151c12282c142b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 215221c5c921142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3165cc9493d931125d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 851c22291c11111b1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 913822941519311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 31611c513e95915915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8d9211c555825144c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8951828521881285c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: d53142292124111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5281b47341c4128281, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 0000c00dc08c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1391128d15c1dc2185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 511241131141c22431, Class:  0, CF:0.999597, Len: 18, Fitness_tra: 0
Rule 58: 5195815111128121de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0c0000000000c50000, Class:  1, CF:0.184406, Len:  3, Fitness_tra: 0
Rule 60: c2221721b122218421, Class:  0, CF:0.399071, Len: 18, Fitness_tra: 0
Rule 61: 8214442d8882822181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5112418541cc523285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e16114121551541d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 113814d11111171419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8121422611b722c433, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 002000400c00060004, Class:  0, CF:0.133216, Len:  5, Fitness_tra: 0
Rule 68: c51422cd25c1211121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: c182b2c528c2111142, Class:  1, CF:0.999338, Len: 18, Fitness_tra: 0
Rule 70: 21541411211717125d, Class:  0, CF:0.826423, Len: 18, Fitness_tra: 0
Rule 71: 513c2225138c822222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 002080000000000030, Class:  1, CF:0.610033, Len:  3, Fitness_tra: -1
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000020050000000, Class:  1, CF:0.0928667, Len:  2, Fitness_tra: 0
Rule 75: 913144919e1911d281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 551124192141582425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000007d00007802, Class:  0, CF:0.395717, Len:  5, Fitness_tra: 0
Rule 78: 316111123359545115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 25917481c3cc521411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 80: 88224223c542221b17, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 155717112211121212, Class:  0, CF:0.822493, Len: 18, Fitness_tra: 0
Rule 82: 125c278121c2241255, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 83: 1138212d41121cb451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11122725812c543151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 285821431d17121211, Class:  0, CF:0.935232, Len: 18, Fitness_tra: 0
Rule 86: 513dc1515151dcc115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5d9c14151148513111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000c005c0000000, Class:  0, CF:0.979354, Len:  3, Fitness_tra: 98
Rule 89: 8ddc24c5821221c112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000b0000000b0000, Class:  1, CF:0.0643476, Len:  0, Fitness_tra: 0
Rule 91: 2152278118215c1511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: c284b28128a2221282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 41622281118c5412e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: d03040202c00161011, Class:  0, CF:0.204691, Len: 11, Fitness_tra: 0
Rule 95: 016110123000505115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 01600c510055805005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5115c22212c1121163, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: 0c0000020000000004, Class:  1, CF:0.473336, Len:  3, Fitness_tra: 218
Rule 99: d08200017070541001, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: d05000867072220280, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.1718
------Result------
Miss_rate(tra)	:50.1718
Miss_rate(tst)	:36.9048
ARL				:12.6042

------Generation 2------
Rule  1: 0c0000020000000004, Class:  1, CF:0.473336, Len:  3, Fitness_tra: 238
