------Generation 0------
Rule  1: 4e0, Class:  1, CF:0.382564, Len:  2, Fitness_tra: 19
Rule 72: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 254, Class:  0, CF:0.268344, Len:  3, Fitness_tra: 0
Rule 80: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 13b, Class:  0, CF:0.322796, Len:  3, Fitness_tra: 0
Rule 82: 542, Class:  0, CF:0.562546, Len:  3, Fitness_tra: 0
Rule 83: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d94, Class:  0, CF:0.292469, Len:  3, Fitness_tra: 0
Rule 85: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 211, Class:  0, CF:0.0553841, Len:  3, Fitness_tra: 0
Rule 87: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 217, Class:  0, CF:0.542149, Len:  3, Fitness_tra: 1
Rule 89: 4e0, Class:  1, CF:0.382564, Len:  2, Fitness_tra: 0
Rule 90: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 171, Class:  1, CF:0.17867, Len:  3, Fitness_tra: 12
Rule 93: 020, Class:  1, CF:0.0202974, Len:  1, Fitness_tra: 0
Rule 94: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 511, Class:  0, CF:0.16897, Len:  3, Fitness_tra: 0
Rule 96: 131, Class:  1, CF:0.120089, Len:  3, Fitness_tra: 0
Rule 97: 392, Class:  0, CF:0.282844, Len:  3, Fitness_tra: 0
Rule 98: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.9901
------Result------
Miss_rate(tra)	:33.9901
Miss_rate(tst)	:50
ARL				:0.86

------Generation 0------
Rule  1: 00b, Class:  0, CF:0.3854, Len:  1, Fitness_tra: 47
Rule  2: 4e0, Class:  1, CF:0.382564, Len:  2, Fitness_tra: 10
Rule  3: 311, Class:  1, CF:0.239939, Len:  3, Fitness_tra: 11
Rule  4: 171, Class:  1, CF:0.17867, Len:  3, Fitness_tra: 2
Rule  5: 00c, Class:  0, CF:0.474829, Len:  1, Fitness_tra: 11
Rule  6: 0b0, Class:  1, CF:0.128882, Len:  1, Fitness_tra: 7
Rule  7: 5d0, Class:  1, CF:0.179098, Len:  2, Fitness_tra: 0
Rule  8: e31, Class:  0, CF:0.837483, Len:  3, Fitness_tra: 3
Rule  9: 0c0, Class:  0, CF:0.0731751, Len:  1, Fitness_tra: 0
Rule 10: 814, Class:  0, CF:0.601079, Len:  3, Fitness_tra: 1
Rule 11: 217, Class:  0, CF:0.542149, Len:  3, Fitness_tra: 1
Rule 12: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: c00, Class:  0, CF:0.0791188, Len:  1, Fitness_tra: 0
Rule 14: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 364, Class:  0, CF:0.102722, Len:  3, Fitness_tra: 0
Rule 16: 00c, Class:  0, CF:0.474829, Len:  1, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 221, Class:  1, CF:0.0600276, Len:  3, Fitness_tra: 0
Rule 23: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 17c, Class:  0, CF:0.576442, Len:  3, Fitness_tra: 0
Rule 27: e00, Class:  0, CF:0.299417, Len:  1, Fitness_tra: -1
Rule 28: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0b0, Class:  1, CF:0.128882, Len:  1, Fitness_tra: 0
Rule 32: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d2, Class:  0, CF:0.247231, Len:  3, Fitness_tra: 0
Rule 40: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 500, Class:  0, CF:0.0302048, Len:  1, Fitness_tra: 0
Rule 48: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 154, Class:  0, CF:0.254576, Len:  3, Fitness_tra: 0
Rule 52: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 142, Class:  0, CF:0.378764, Len:  3, Fitness_tra: 0
Rule 54: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 400, Class:  0, CF:0.0468791, Len:  1, Fitness_tra: 1
Rule 56: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 151, Class:  1, CF:0.0365854, Len:  3, Fitness_tra: 0
Rule 59: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 89c, Class:  1, CF:0.621366, Len:  3, Fitness_tra: 0
Rule 63: 400, Class:  0, CF:0.0468791, Len:  1, Fitness_tra: 0
Rule 64: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 511, Class:  0, CF:0.16897, Len:  3, Fitness_tra: 0
Rule 70: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 254, Class:  0, CF:0.268344, Len:  3, Fitness_tra: 0
Rule 80: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 080, Class:  0, CF:0.102602, Len:  1, Fitness_tra: 0
Rule 84: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 98c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 006, Class:  1, CF:0.116004, Len:  1, Fitness_tra: 36
Rule 93: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 906, Class:  0, CF:0.0625994, Len:  2, Fitness_tra: 0
Rule 95: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0b0, Class:  1, CF:0.128882, Len:  0, Fitness_tra: 0
Rule 97: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0b0, Class:  1, CF:0.128882, Len:  0, Fitness_tra: 0
Rule 99: 030, Class:  0, CF:0.00999449, Len:  1, Fitness_tra: 0
Rule100: 530, Class:  0, CF:0.33405, Len:  2, Fitness_tra: 3
------Current------
Miss_rate(tra)	:33.7438
------Result------
Miss_rate(tra)	:33.7438
Miss_rate(tst)	:46.6667
ARL				:0.788235

------Generation 1------
Rule  1: 00b, Class:  0, CF:0.3854, Len:  1, Fitness_tra: 47
Rule  2: 4e0, Class:  1, CF:0.382564, Len:  2, Fitness_tra: 10
Rule  3: 311, Class:  1, CF:0.239939, Len:  3, Fitness_tra: 11
Rule  4: 171, Class:  1, CF:0.17867, Len:  3, Fitness_tra: 2
Rule  5: 00c, Class:  0, CF:0.474829, Len:  1, Fitness_tra: 11
Rule  6: 0b0, Class:  1, CF:0.128882, Len:  1, Fitness_tra: 7
Rule  7: 5d0, Class:  1, CF:0.179098, Len:  2, Fitness_tra: 0
Rule  8: e31, Class:  0, CF:0.837483, Len:  3, Fitness_tra: 3
Rule  9: 0c0, Class:  0, CF:0.0731751, Len:  1, Fitness_tra: 0
Rule 10: 814, Class:  0, CF:0.601079, Len:  3, Fitness_tra: 1
Rule 11: 217, Class:  0, CF:0.542149, Len:  3, Fitness_tra: 1
Rule 12: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: c00, Class:  0, CF:0.0791188, Len:  1, Fitness_tra: 0
Rule 14: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 364, Class:  0, CF:0.102722, Len:  3, Fitness_tra: 0
Rule 16: 00c, Class:  0, CF:0.474829, Len:  1, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 221, Class:  1, CF:0.0600276, Len:  3, Fitness_tra: 0
Rule 23: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 17c, Class:  0, CF:0.576442, Len:  3, Fitness_tra: 0
Rule 27: e00, Class:  0, CF:0.299417, Len:  1, Fitness_tra: -1
Rule 28: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0b0, Class:  1, CF:0.128882, Len:  1, Fitness_tra: 0
Rule 32: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d2, Class:  0, CF:0.247231, Len:  3, Fitness_tra: 0
Rule 40: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 500, Class:  0, CF:0.0302048, Len:  1, Fitness_tra: 0
Rule 48: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 154, Class:  0, CF:0.254576, Len:  3, Fitness_tra: 0
Rule 52: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 142, Class:  0, CF:0.378764, Len:  3, Fitness_tra: 0
Rule 54: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 400, Class:  0, CF:0.0468791, Len:  1, Fitness_tra: 1
Rule 56: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 151, Class:  1, CF:0.0365854, Len:  3, Fitness_tra: 0
Rule 59: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 89c, Class:  1, CF:0.621366, Len:  3, Fitness_tra: 0
Rule 63: 400, Class:  0, CF:0.0468791, Len:  1, Fitness_tra: 0
Rule 64: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 511, Class:  0, CF:0.16897, Len:  3, Fitness_tra: 0
Rule 70: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 254, Class:  0, CF:0.268344, Len:  3, Fitness_tra: 0
Rule 80: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 080, Class:  0, CF:0.102602, Len:  1, Fitness_tra: 0
Rule 84: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 98c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 006, Class:  1, CF:0.116004, Len:  1, Fitness_tra: 36
Rule 93: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 906, Class:  0, CF:0.0625994, Len:  2, Fitness_tra: 0
Rule 95: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0b0, Class:  1, CF:0.128882, Len:  0, Fitness_tra: 0
Rule 97: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0b0, Class:  1, CF:0.128882, Len:  0, Fitness_tra: 0
Rule 99: 030, Class:  0, CF:0.00999449, Len:  1, Fitness_tra: 0
Rule100: 530, Class:  0, CF:0.33405, Len:  2, Fitness_tra: 3
------Current------
Miss_rate(tra)	:33.7438
------Result------
Miss_rate(tra)	:33.7438
Miss_rate(tst)	:46.6667
ARL				:0.788235

------Generation 2------
Rule  1: 00b, Class:  0, CF:0.3854, Len:  1, Fitness_tra: 47
Rule  2: 006, Class:  1, CF:0.116004, Len:  1, Fitness_tra: 29
Rule  3: 311, Class:  1, CF:0.239939, Len:  3, Fitness_tra: 11
Rule  4: 00c, Class:  0, CF:0.474829, Len:  1, Fitness_tra: 11
Rule  5: 4e0, Class:  1, CF:0.382564, Len:  2, Fitness_tra: 3
Rule  6: 0b0, Class:  1, CF:0.128882, Len:  1, Fitness_tra: 7
Rule  7: 530, Class:  0, CF:0.33405, Len:  2, Fitness_tra: 0
Rule  8: e31, Class:  0, CF:0.837483, Len:  3, Fitness_tra: 2
Rule  9: 171, Class:  1, CF:0.17867, Len:  3, Fitness_tra: 2
Rule 10: 814, Class:  0, CF:0.601079, Len:  3, Fitness_tra: 1
Rule 11: 400, Class:  0, CF:0.0468791, Len:  1, Fitness_tra: 1
Rule 12: 217, Class:  0, CF:0.542149, Len:  3, Fitness_tra: 0
Rule 13: 5d0, Class:  1, CF:0.179098, Len:  2, Fitness_tra: 0
Rule 14: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 364, Class:  0, CF:0.102722, Len:  3, Fitness_tra: 0
Rule 16: 00c, Class:  0, CF:0.474829, Len:  1, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 221, Class:  1, CF:0.0600276, Len:  3, Fitness_tra: 0
Rule 23: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 17c, Class:  0, CF:0.576442, Len:  3, Fitness_tra: 0
Rule 27: c00, Class:  0, CF:0.0791188, Len:  1, Fitness_tra: 0
Rule 28: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0b0, Class:  1, CF:0.128882, Len:  1, Fitness_tra: 0
Rule 32: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d2, Class:  0, CF:0.247231, Len:  3, Fitness_tra: 0
Rule 40: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 500, Class:  0, CF:0.0302048, Len:  1, Fitness_tra: 0
Rule 48: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
