------Generation 0------
Rule  1: d2122, Class:  2, CF:0.949293, Len:  5, Fitness_tra: 0
Rule 68: 324b7, Class:  1, CF:0.730883, Len:  5, Fitness_tra: 0
Rule 69: 951b2, Class:  1, CF:0.960057, Len:  5, Fitness_tra: 0
Rule 70: a4000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 71: 1cc14, Class:  1, CF:0.891994, Len:  5, Fitness_tra: 0
Rule 72: e5122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: 51272, Class:  2, CF:0.97311, Len:  5, Fitness_tra: 0
Rule 74: 11711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e1221, Class:  2, CF:0.879204, Len:  5, Fitness_tra: 0
Rule 76: 55277, Class:  1, CF:0.688666, Len:  5, Fitness_tra: 0
Rule 77: 34422, Class:  1, CF:0.132675, Len:  5, Fitness_tra: 0
Rule 78: 1817b, Class:  0, CF:0.0689814, Len:  5, Fitness_tra: 0
Rule 79: 911b4, Class:  2, CF:0.990724, Len:  5, Fitness_tra: 0
Rule 80: 51217, Class:  2, CF:0.470271, Len:  5, Fitness_tra: 0
Rule 81: 5117b, Class:  2, CF:0.962795, Len:  5, Fitness_tra: 2
Rule 82: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 918bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: d0000, Class:  2, CF:0.162554, Len:  1, Fitness_tra: -56
Rule 85: e11b1, Class:  2, CF:0.975919, Len:  5, Fitness_tra: 1
Rule 86: 31411, Class:  1, CF:0.753137, Len:  5, Fitness_tra: 0
Rule 87: 31214, Class:  1, CF:0.0328209, Len:  5, Fitness_tra: 0
Rule 88: 58221, Class:  1, CF:0.498378, Len:  5, Fitness_tra: 0
Rule 89: 9512b, Class:  1, CF:0.960057, Len:  5, Fitness_tra: 0
Rule 90: 5d441, Class:  1, CF:0.913421, Len:  5, Fitness_tra: 0
Rule 91: 148bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 12112, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0b000, Class:  0, CF:0.0813732, Len:  0, Fitness_tra: 0
Rule 94: 008b0, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 95: 35bb0, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 0e000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 97: 88897, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 18414, Class:  1, CF:0.548044, Len:  0, Fitness_tra: 0
Rule 99: 612ba, Class:  1, CF:0.995135, Len:  5, Fitness_tra: 0
Rule100: 32837, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.5349
------Result------
Miss_rate(tra)	:39.5349
Miss_rate(tst)	:46.5116
ARL				:4.62338

------Generation 1------
Rule  1: 0b000, Class:  0, CF:0.0813732, Len:  1, Fitness_tra: 78
Rule  2: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 7
Rule  3: 0e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  4: 81142, Class:  2, CF:0.971709, Len:  5, Fitness_tra: 3
Rule  5: 511b1, Class:  2, CF:0.886544, Len:  5, Fitness_tra: 3
Rule  6: 831bb, Class:  2, CF:0.898931, Len:  5, Fitness_tra: 2
Rule  7: 32111, Class:  1, CF:0.872627, Len:  5, Fitness_tra: 1
Rule  8: 26124, Class:  2, CF:0.996352, Len:  5, Fitness_tra: 2
Rule  9: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 5117b, Class:  2, CF:0.962795, Len:  5, Fitness_tra: 2
Rule 11: d1142, Class:  2, CF:0.983831, Len:  5, Fitness_tra: 1
Rule 12: e11b1, Class:  2, CF:0.975919, Len:  5, Fitness_tra: 1
Rule 13: 11117, Class:  2, CF:0.22221, Len:  5, Fitness_tra: 1
Rule 14: d2122, Class:  2, CF:0.949293, Len:  5, Fitness_tra: 0
Rule 15: 98c41, Class:  1, CF:0.993852, Len:  5, Fitness_tra: 0
Rule 16: 85127, Class:  1, CF:0.236286, Len:  5, Fitness_tra: 0
Rule 17: 11214, Class:  2, CF:0.0189571, Len:  5, Fitness_tra: 0
Rule 18: 91771, Class:  2, CF:0.885856, Len:  5, Fitness_tra: 0
Rule 19: 514b4, Class:  2, CF:0.933917, Len:  5, Fitness_tra: 0
Rule 20: 512b1, Class:  2, CF:0.687474, Len:  5, Fitness_tra: 0
Rule 21: 11224, Class:  2, CF:0.874028, Len:  5, Fitness_tra: 0
Rule 22: 52747, Class:  2, CF:0.7293, Len:  5, Fitness_tra: 0
Rule 23: 512b2, Class:  2, CF:0.971423, Len:  5, Fitness_tra: 0
Rule 24: 92c41, Class:  1, CF:0.978972, Len:  5, Fitness_tra: 0
Rule 25: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 58421, Class:  1, CF:0.498378, Len:  5, Fitness_tra: 0
Rule 27: 182b1, Class:  1, CF:0.826054, Len:  5, Fitness_tra: 0
Rule 28: 51172, Class:  2, CF:0.985172, Len:  5, Fitness_tra: 0
Rule 29: c1144, Class:  2, CF:0.856839, Len:  5, Fitness_tra: 0
Rule 30: 11417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 38122, Class:  1, CF:0.923464, Len:  5, Fitness_tra: 0
Rule 32: 89847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 122b1, Class:  1, CF:0.640722, Len:  5, Fitness_tra: 0
Rule 34: 18242, Class:  1, CF:0.453155, Len:  5, Fitness_tra: 0
Rule 35: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 18444, Class:  1, CF:0.387429, Len:  5, Fitness_tra: 0
Rule 37: d1741, Class:  2, CF:0.661511, Len:  5, Fitness_tra: 0
Rule 38: 98114, Class:  1, CF:0.14, Len:  5, Fitness_tra: 0
Rule 39: 5144b, Class:  2, CF:0.910153, Len:  5, Fitness_tra: 0
Rule 40: 311b2, Class:  2, CF:0.336138, Len:  5, Fitness_tra: 0
Rule 41: 31141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 32177, Class:  1, CF:0.0194034, Len:  5, Fitness_tra: 0
Rule 44: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3c222, Class:  1, CF:0.507989, Len:  5, Fitness_tra: 0
Rule 46: 1c121, Class:  0, CF:0.177104, Len:  5, Fitness_tra: 0
Rule 47: 5d271, Class:  1, CF:0.913421, Len:  5, Fitness_tra: 0
Rule 48: 121b2, Class:  2, CF:0.802914, Len:  5, Fitness_tra: 0
Rule 49: a4000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 50: 11214, Class:  2, CF:0.0189571, Len:  5, Fitness_tra: 0
Rule 51: 52bb1, Class:  2, CF:0.13757, Len:  5, Fitness_tra: 0
Rule 52: 35cb7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 235b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 82427, Class:  2, CF:0.409172, Len:  5, Fitness_tra: 0
Rule 55: 1d277, Class:  1, CF:0.93682, Len:  5, Fitness_tra: 0
Rule 56: 31271, Class:  1, CF:0.644663, Len:  5, Fitness_tra: 0
Rule 57: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 52217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 322b1, Class:  1, CF:0.969687, Len:  5, Fitness_tra: 0
Rule 60: 32484, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18414, Class:  1, CF:0.548044, Len:  5, Fitness_tra: 0
Rule 62: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 92427, Class:  2, CF:0.890101, Len:  5, Fitness_tra: 0
Rule 65: 95c22, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 157b7, Class:  1, CF:0.917084, Len:  5, Fitness_tra: 0
Rule 67: 14212, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 324b7, Class:  1, CF:0.730883, Len:  5, Fitness_tra: 0
Rule 69: 951b2, Class:  1, CF:0.960057, Len:  5, Fitness_tra: 0
Rule 70: a4000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 71: 1cc14, Class:  1, CF:0.891994, Len:  5, Fitness_tra: 0
Rule 72: e5122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: 51272, Class:  2, CF:0.97311, Len:  5, Fitness_tra: 0
Rule 74: 11711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e1221, Class:  2, CF:0.879204, Len:  5, Fitness_tra: 0
Rule 76: 55277, Class:  1, CF:0.688666, Len:  5, Fitness_tra: 0
Rule 77: 34422, Class:  1, CF:0.132675, Len:  5, Fitness_tra: 0
Rule 78: 1817b, Class:  0, CF:0.0689814, Len:  5, Fitness_tra: 0
Rule 79: 911b4, Class:  2, CF:0.990724, Len:  5, Fitness_tra: 0
Rule 80: 51217, Class:  2, CF:0.470271, Len:  5, Fitness_tra: 0
Rule 81: 81147, Class:  2, CF:0.926983, Len:  5, Fitness_tra: 5
Rule 82: 51214, Class:  2, CF:0.57391, Len:  5, Fitness_tra: 0
Rule 83: e0000, Class:  2, CF:0.542807, Len:  0, Fitness_tra: 0
Rule 84: 11141, Class:  2, CF:0.536572, Len:  5, Fitness_tra: 0
Rule 85: 15427, Class:  1, CF:0.96758, Len:  5, Fitness_tra: 0
Rule 86: 18171, Class:  1, CF:0.546026, Len:  5, Fitness_tra: 0
Rule 87: e0000, Class:  2, CF:0.542807, Len:  0, Fitness_tra: 0
Rule 88: 112b4, Class:  2, CF:0.731668, Len:  5, Fitness_tra: 0
Rule 89: 1c174, Class:  0, CF:0.633581, Len:  5, Fitness_tra: 0
Rule 90: 914b1, Class:  2, CF:0.843773, Len:  5, Fitness_tra: 0
Rule 91: d5142, Class:  0, CF:0.0633493, Len:  5, Fitness_tra: 0
Rule 92: 60242, Class:  1, CF:0.993199, Len:  4, Fitness_tra: 0
Rule 93: 531b2, Class:  2, CF:0.99052, Len:  5, Fitness_tra: 0
Rule 94: 32187, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d2241, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 14711, Class:  1, CF:0.22424, Len:  5, Fitness_tra: -25
Rule 98: 3b1b7, Class:  2, CF:0.303189, Len:  5, Fitness_tra: 0
Rule 99: 30007, Class:  1, CF:0.00595294, Len:  2, Fitness_tra: 0
Rule100: 02ce2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:24.4186
------Result------
Miss_rate(tra)	:24.4186
Miss_rate(tst)	:20.9302
ARL				:4.68354

------Generation 2------
Rule  1: 0b000, Class:  0, CF:0.0813732, Len:  1, Fitness_tra: 92
Rule  2: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 6
Rule  3: 0e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  4: 81147, Class:  2, CF:0.926983, Len:  5, Fitness_tra: 4
Rule  5: 81142, Class:  2, CF:0.971709, Len:  5, Fitness_tra: 3
Rule  6: 511b1, Class:  2, CF:0.886544, Len:  5, Fitness_tra: -4
Rule  7: 831bb, Class:  2, CF:0.898931, Len:  5, Fitness_tra: 2
Rule  8: 26124, Class:  2, CF:0.996352, Len:  5, Fitness_tra: 1
Rule  9: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 5117b, Class:  2, CF:0.962795, Len:  5, Fitness_tra: 1
Rule 11: d1142, Class:  2, CF:0.983831, Len:  5, Fitness_tra: 1
Rule 12: e11b1, Class:  2, CF:0.975919, Len:  5, Fitness_tra: 0
Rule 13: 11117, Class:  2, CF:0.22221, Len:  5, Fitness_tra: -2
Rule 14: 32111, Class:  1, CF:0.872627, Len:  5, Fitness_tra: 3
Rule 15: d2122, Class:  2, CF:0.949293, Len:  5, Fitness_tra: 0
Rule 16: 85127, Class:  1, CF:0.236286, Len:  5, Fitness_tra: 0
Rule 17: 11214, Class:  2, CF:0.0189571, Len:  5, Fitness_tra: 0
Rule 18: 91771, Class:  2, CF:0.885856, Len:  5, Fitness_tra: 0
Rule 19: 514b4, Class:  2, CF:0.933917, Len:  5, Fitness_tra: 0
Rule 20: 512b1, Class:  2, CF:0.687474, Len:  5, Fitness_tra: 0
Rule 21: 11224, Class:  2, CF:0.874028, Len:  5, Fitness_tra: 0
Rule 22: 52747, Class:  2, CF:0.7293, Len:  5, Fitness_tra: 0
Rule 23: 512b2, Class:  2, CF:0.971423, Len:  5, Fitness_tra: 0
Rule 24: 92c41, Class:  1, CF:0.978972, Len:  5, Fitness_tra: 0
Rule 25: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 58421, Class:  1, CF:0.498378, Len:  5, Fitness_tra: 0
Rule 27: 182b1, Class:  1, CF:0.826054, Len:  5, Fitness_tra: 2
Rule 28: 51172, Class:  2, CF:0.985172, Len:  5, Fitness_tra: 0
Rule 29: c1144, Class:  2, CF:0.856839, Len:  5, Fitness_tra: 0
Rule 30: 11417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 38122, Class:  1, CF:0.923464, Len:  5, Fitness_tra: 0
Rule 32: 89847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 122b1, Class:  1, CF:0.640722, Len:  5, Fitness_tra: 0
Rule 34: 18242, Class:  1, CF:0.453155, Len:  5, Fitness_tra: 0
