------Generation 0------
Rule  1: 1551739c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: db02b2e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6e882799, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 95482799, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 99524b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 15c2201c, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 5d55111a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 49a57112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 9328149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 60c370d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:96.4865
------Result------
Miss_rate(tra)	:96.4865
Miss_rate(tst)	:92.6174
ARL				:3.5

------Generation 1------
Rule  1: d0000000, Class:  1, CF:0.784689, Len:  1, Fitness_tra: 659
Rule  2: 0d000000, Class:  1, CF:0.797091, Len:  1, Fitness_tra: 145
Rule  3: 11111115, Class:  0, CF:0.981261, Len:  8, Fitness_tra: 47
Rule  4: 1551739c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: e9817b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 152c445c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 198574d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 151c213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e121b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 85112711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 358111e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 351cb412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 8151b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: ccd27418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: eecc44ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 932c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 6942b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 39227118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1151bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6e881412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 15247232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 3e21bb38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 311217ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 112cb411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1811171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 15514718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 95482798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 93c82431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 5d891411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9145b7d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 15dc7255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 511d4451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15c27111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 134cb794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: a6717111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 125c1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e9cd71d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1e117b62, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 19ccb152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 31c81b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: e9284131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21252b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 22127251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 9e4c115c, Class:  1, CF:0.997005, Len:  8, Fitness_tra: 0
Rule 48: c2812791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12d11451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9951bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 15cc7b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: e3751b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11247731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1e151754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: dd1472e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6322b294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1311b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 511271e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: a5721491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 52512be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5d551191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 39194111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1121bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 39812798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 88217218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: e1122112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 1ec114ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1ec2111c, Class:  0, CF:0.973386, Len:  8, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 13882212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 991c1b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3ec22431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 831cbb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 25541b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d1812212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d5521791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 58812b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 12121235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e1854b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 25d11be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1918421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e942b751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 85
Rule 86: 82117b68, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 31821461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1521b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 19811458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d1430131, Class:  0, CF:0.653032, Len:  7, Fitness_tra: 0
Rule 92: a1258b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 258172e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00001038, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 93c8743d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 51247c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3ed2746c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: e5c81713, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3e25913a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e175271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:93.3591
------Result------
Miss_rate(tra)	:93.3591
Miss_rate(tst)	:87.2483
ARL				:3.3125

------Generation 2------
Rule  1: d0000000, Class:  1, CF:0.784689, Len:  1, Fitness_tra: 669
Rule  2: 0d000000, Class:  1, CF:0.797091, Len:  1, Fitness_tra: 164
Rule  3: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 78
Rule  4: 11111115, Class:  0, CF:0.981261, Len:  8, Fitness_tra: 37
Rule  5: e9817b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 152c445c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 198574d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 151c213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e121b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 85112711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 358111e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 351cb412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 8151b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: ccd27418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: eecc44ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 932c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 6942b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 39227118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1151bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6e881412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 15247232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 3e21bb38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 311217ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 112cb411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1811171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 15514718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 95482798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 93c82431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 5d891411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9145b7d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 15dc7255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
