------Generation 0------
Rule  1: f515132851931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 31b511d11d525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1611199121413, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 127d1955551d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a14553111159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 191cd851d1dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7418553711131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: a16d955553d71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f3a1d1d325819, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 12a1591553571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000c000000030, Class:  1, CF:0.340145, Len:  2, Fitness_tra: 34
Rule 42: 7861111521154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 714111911e219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7d17d63548293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1171595131519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1315559115219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7125518811551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000e000c000c0, Class:  0, CF:  1, Len:  3, Fitness_tra: 64
Rule 49: 2111595815511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11b52515dd139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1833895d29d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 19751235d3815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: f12885223d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 42f1151111551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 4211151523c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 412312e812112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 61b5129d11318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a1298811511c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: a668216381c86, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 000c000000000, Class:  1, CF:0.27575, Len:  1, Fitness_tra: 178
Rule 61: b86d118d15981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 22118d1d15918, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 11151c1c32558, Class:  1, CF:0.236777, Len: 13, Fitness_tra: 0
Rule 64: 72fc151928121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: fe14158882e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7411581112398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b44918e15de31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 39b111d51d11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: aaa29351d2c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1631952812e54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b421881292e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 712d521551912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6af1181581d29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 12b5d11152d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b5a2532911511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7225d15151812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 41b1821235313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1112911981529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12121517811e5, Class:  1, CF:0.745778, Len: 13, Fitness_tra: 0
Rule 80: 45185551888d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6aad55e511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f329489365918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 25a11139d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 66a1156992221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 7ca119855952d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: aa1195d325111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 33f9551115551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1a6511851d523, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 0408000400e00, Class:  0, CF:0.869772, Len:  4, Fitness_tra: 0
Rule 90: f1b1511555d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11ac5e1552328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 19785ddd55315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: bb192852e89d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b442d111d55e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6148318228393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7115115121521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11355551181c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: a9b211855d55d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6ef5151dd1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: f9489152515cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:90.8642
------Result------
Miss_rate(tra)	:90.8642
Miss_rate(tst)	:79.798
ARL				:9.17391

------Generation 0------
Rule  1: f515132851931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 116d23291514d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: b2b6118291951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 38751518dd591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 2362187559525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 7145161122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 1135119131c25, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 711dd5553d911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 217e1e1185332, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: b4b9585155e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 21b1511111153, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: b11d5251315d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 3a335925c5151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 242911d8d215d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: a619181113581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 11a11d515211d, Class:  0, CF:0.999654, Len: 13, Fitness_tra: 0
Rule 18: 0f00000000000, Class:  1, CF:0.103704, Len:  1, Fitness_tra: -63
Rule 19: 227551511dd1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a1155885d9223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 612511555dd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b71e2c513111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4111d5159311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15b2133255213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b2a1d1d1d5211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000c000009030, Class:  0, CF:0.961921, Len:  3, Fitness_tra: 3
Rule 27: 00000002000c0, Class:  1, CF:0.00512709, Len:  2, Fitness_tra: -58
Rule 28: 41a15955cedc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 65b329513d5ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 63155111119c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 3921581d31195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 31b511d11d525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1611199121413, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 127d1955551d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a14553111159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 191cd851d1dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7418553711131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: a16d955553d71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f3a1d1d325819, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 12a1591553571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000c000000030, Class:  1, CF:0.340145, Len:  2, Fitness_tra: 34
Rule 42: 7861111521154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 714111911e219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7d17d63548293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1171595131519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1315559115219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7125518811551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000e000c000c0, Class:  0, CF:  1, Len:  3, Fitness_tra: 64
Rule 49: 2111595815511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11b52515dd139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1833895d29d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 19751235d3815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: f12885223d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 42f1151111551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 4211151523c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 412312e812112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 61b5129d11318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a1298811511c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: a668216381c86, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 000c000000000, Class:  1, CF:0.27575, Len:  1, Fitness_tra: 178
Rule 61: b86d118d15981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 22118d1d15918, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 11151c1c32558, Class:  1, CF:0.236777, Len: 13, Fitness_tra: 0
Rule 64: 72fc151928121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: fe14158882e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7411581112398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b44918e15de31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 39b111d51d11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: aaa29351d2c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1631952812e54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b421881292e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 712d521551912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6af1181581d29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 12b5d11152d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b5a2532911511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7225d15151812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 41b1821235313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1112911981529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12121517811e5, Class:  1, CF:0.745778, Len: 13, Fitness_tra: 0
Rule 80: 45185551888d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6aad55e511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f329489365918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 25a11139d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 66a1156992221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 7ca119855952d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: aa1195d325111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 33f9551115551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1a6511851d523, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 0408000400e00, Class:  0, CF:0.869772, Len:  4, Fitness_tra: 0
Rule 90: f1b1511555d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11ac5e1552328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 19785ddd55315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: bb192852e89d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b442d111d55e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6148318228393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7115115121521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11355551181c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: a9b211855d55d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6ef5151dd1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: f9489152515cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:90.8642
------Result------
Miss_rate(tra)	:90.8642
Miss_rate(tst)	:79.798
ARL				:9.17391

------Generation 1------
Rule  1: 000c000000000, Class:  1, CF:0.27575, Len:  1, Fitness_tra: 115
Rule  2: 000e000c000c0, Class:  0, CF:  1, Len:  3, Fitness_tra: 76
Rule  3: 000c000000030, Class:  1, CF:0.340145, Len:  2, Fitness_tra: 34
Rule  4: 000c000009030, Class:  0, CF:0.961921, Len:  3, Fitness_tra: 3
Rule  5: f515132851931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 2362187559525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 7145161122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 1135119131c25, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 711dd5553d911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 217e1e1185332, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: b4b9585155e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 21b1511111153, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: b11d5251315d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 3a335925c5151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 242911d8d215d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: a619181113581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 11a11d515211d, Class:  0, CF:0.999654, Len: 13, Fitness_tra: 4
Rule 18: f9489152515cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 227551511dd1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a1155885d9223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 612511555dd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b71e2c513111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4111d5159311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15b2133255213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b2a1d1d1d5211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 116d23291514d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 6ef5151dd1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 41a15955cedc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 65b329513d5ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 63155111119c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 3921581d31195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 31b511d11d525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1611199121413, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 34: 127d1955551d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a14553111159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 191cd851d1dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7418553711131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: a16d955553d71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f3a1d1d325819, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 40: 12a1591553571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7861111521154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 714111911e219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7d17d63548293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1171595131519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1315559115219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7125518811551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b2b6118291951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2111595815511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11b52515dd139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1833895d29d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 19751235d3815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: f12885223d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 42f1151111551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 4211151523c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 412312e812112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 61b5129d11318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a1298811511c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: a668216381c86, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 38751518dd591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b86d118d15981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 22118d1d15918, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 11151c1c32558, Class:  1, CF:0.236777, Len: 13, Fitness_tra: 0
Rule 64: 72fc151928121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: fe14158882e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7411581112398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b44918e15de31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 39b111d51d11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: aaa29351d2c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1631952812e54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b421881292e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 712d521551912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6af1181581d29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 12b5d11152d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b5a2532911511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7225d15151812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 41b1821235313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1112911981529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12121517811e5, Class:  1, CF:0.745778, Len: 13, Fitness_tra: -3
Rule 80: 45185551888d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 63a8d56e12c89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a11518d51d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 725d51c519551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3af1211198421, Class:  0, CF:0.497433, Len: 13, Fitness_tra: 7
Rule 85: 41bd55c5312d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3615391581c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 161ce1258d918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 41f1513d11151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 736851d51d281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 411918955535c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b86d119d15581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 008c000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 36
Rule 93: 7223915851551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 242171d325119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 61f1881551128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 020611a2000c1, Class:  0, CF:  1, Len:  8, Fitness_tra: 9
Rule 97: b8ba51805598d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7262151928125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b28e525121521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 30b101d51001d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:88.8889
------Result------
Miss_rate(tra)	:88.8889
Miss_rate(tst)	:77.7778
ARL				:9.72727

------Generation 2------
Rule  1: 000c000000000, Class:  1, CF:0.27575, Len:  1, Fitness_tra: 115
Rule  2: 000e000c000c0, Class:  0, CF:  1, Len:  3, Fitness_tra: 76
Rule  3: 008c000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 36
Rule  4: 000c000000030, Class:  1, CF:0.340145, Len:  2, Fitness_tra: 34
Rule  5: 020611a2000c1, Class:  0, CF:  1, Len:  8, Fitness_tra: 9
Rule  6: 3af1211198421, Class:  0, CF:0.497433, Len: 13, Fitness_tra: 7
Rule  7: 11a11d515211d, Class:  0, CF:0.999654, Len: 13, Fitness_tra: 2
Rule  8: f3a1d1d325819, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule  9: 000c000009030, Class:  0, CF:0.961921, Len:  3, Fitness_tra: 3
Rule 10: 1611199121413, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: f515132851931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 21b1511111153, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: b11d5251315d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 3a335925c5151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 242911d8d215d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
