------Generation 0------
Rule  1: b214162b41, Class:  1, CF:0.996575, Len: 10, Fitness_tra: 0
Rule 32: 447423b272, Class:  1, CF:0.983407, Len: 10, Fitness_tra: 0
Rule 33: b2b2c54117, Class:  1, CF:0.331474, Len: 10, Fitness_tra: 0
Rule 34: 462551714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44bbff447b, Class:  1, CF:0.999863, Len: 10, Fitness_tra: 0
Rule 36: 227423b4bb, Class:  1, CF:0.982186, Len: 10, Fitness_tra: 0
Rule 37: 4314512211, Class:  1, CF:0.790675, Len: 10, Fitness_tra: 0
Rule 38: bb11831472, Class:  1, CF:0.98919, Len: 10, Fitness_tra: 3
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b1115522b4, Class:  1, CF:0.951454, Len: 10, Fitness_tra: 0
Rule 41: 11711c7241, Class:  1, CF:0.69542, Len: 10, Fitness_tra: 6
Rule 42: 7111d9142b, Class:  1, CF:0.988939, Len: 10, Fitness_tra: 0
Rule 43: 13128d2668, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 4227291474, Class:  1, CF:0.731536, Len: 10, Fitness_tra: 0
Rule 45: 412245bb14, Class:  1, CF:0.782339, Len: 10, Fitness_tra: 0
Rule 46: 1b7751b27b, Class:  1, CF:0.977595, Len: 10, Fitness_tra: 0
Rule 47: 1641d54472, Class:  1, CF:0.998031, Len: 10, Fitness_tra: 0
Rule 48: 1121e14b77, Class:  1, CF:0.724381, Len: 10, Fitness_tra: 0
Rule 49: 000000000c, Class:  1, CF:0.89512, Len:  1, Fitness_tra: 94
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 424b81b271, Class:  1, CF:0.85562, Len: 10, Fitness_tra: 0
Rule 52: b1b4267171, Class:  1, CF:0.997972, Len: 10, Fitness_tra: 0
Rule 53: 2727f34727, Class:  1, CF:0.999216, Len: 10, Fitness_tra: 0
Rule 54: b171564222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24723f7714, Class:  1, CF:0.999623, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 112813741b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 7c17c67777, Class:  1, CF:0.989446, Len: 10, Fitness_tra: 0
Rule 59: 4b711a1b74, Class:  1, CF:0.999983, Len: 10, Fitness_tra: 1
Rule 60: 1217181214, Class:  0, CF:0.461639, Len: 10, Fitness_tra: 2808
Rule 61: 24b2152277, Class:  1, CF:0.888142, Len: 10, Fitness_tra: 0
Rule 62: 11241db124, Class:  1, CF:0.7188, Len: 10, Fitness_tra: 0
Rule 63: 41b7c32122, Class:  1, CF:0.860019, Len: 10, Fitness_tra: 0
Rule 64: b4729f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b747197b14, Class:  1, CF:0.711309, Len: 10, Fitness_tra: 0
Rule 67: b1722a74b4, Class:  1, CF:0.99997, Len: 10, Fitness_tra: 0
Rule 68: 7b241a7424, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 69: 24b2757b22, Class:  1, CF:0.865018, Len: 10, Fitness_tra: 0
Rule 70: bb7236b171, Class:  1, CF:0.989068, Len: 10, Fitness_tra: 0
Rule 71: 42b11d2121, Class:  1, CF:0.894576, Len: 10, Fitness_tra: 0
Rule 72: 4b44611141, Class:  1, CF:0.918682, Len: 10, Fitness_tra: 24
Rule 73: 7b2b834122, Class:  1, CF:0.947806, Len: 10, Fitness_tra: 0
Rule 74: 1274131124, Class:  1, CF:0.923413, Len: 10, Fitness_tra: 7
Rule 75: 184159b112, Class:  1, CF:0.61462, Len: 10, Fitness_tra: 0
Rule 76: 2b713f7712, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 77: 71278a44b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 18271fb417, Class:  1, CF:0.99915, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 74b21fb17b, Class:  1, CF:0.999123, Len: 10, Fitness_tra: 0
Rule 81: b222117b1b, Class:  1, CF:0.965978, Len: 10, Fitness_tra: 1
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2471811142, Class:  1, CF:0.900064, Len: 10, Fitness_tra: 7
Rule 84: b1b2232772, Class:  1, CF:0.975132, Len: 10, Fitness_tra: 0
Rule 85: bb171a2b12, Class:  1, CF:0.99976, Len: 10, Fitness_tra: 0
Rule 86: 27b1814b7b, Class:  1, CF:0.843593, Len: 10, Fitness_tra: 0
Rule 87: 2b12c9124b, Class:  1, CF:0.559862, Len: 10, Fitness_tra: -1
Rule 88: 21223a7b44, Class:  1, CF:0.999972, Len: 10, Fitness_tra: 6
Rule 89: b17b15bb41, Class:  1, CF:0.807007, Len: 10, Fitness_tra: 0
Rule 90: 27b221b72b, Class:  1, CF:0.904335, Len: 10, Fitness_tra: 0
Rule 91: 21b7864b47, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1bbb131422, Class:  1, CF:0.993847, Len: 10, Fitness_tra: 0
Rule 94: b74733b74b, Class:  1, CF:0.993244, Len: 10, Fitness_tra: 0
Rule 95: 422781272b, Class:  1, CF:0.865034, Len: 10, Fitness_tra: 0
Rule 96: 7c712d4224, Class:  1, CF:0.909115, Len: 10, Fitness_tra: 0
Rule 97: 4171227b11, Class:  1, CF:0.660061, Len: 10, Fitness_tra: 302
Rule 98: 41172c7412, Class:  1, CF:0.832308, Len: 10, Fitness_tra: 0
Rule 99: b4b11142b4, Class:  1, CF:0.948148, Len: 10, Fitness_tra: 2
Rule100: 2b47897b71, Class:  1, CF:0.894108, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:47.7386
------Result------
Miss_rate(tra)	:47.7386
Miss_rate(tst)	:20.1097
ARL				:8.83871

------Generation 0------
Rule  1: b214162b41, Class:  1, CF:0.996575, Len: 10, Fitness_tra: 0
Rule  2: 721115b222, Class:  1, CF:0.957127, Len: 10, Fitness_tra: 0
Rule  3: 7172afb2b7, Class:  1, CF:0.999939, Len: 10, Fitness_tra: 0
Rule  4: 2142c17414, Class:  1, CF:0.877565, Len: 10, Fitness_tra: 0
Rule  5: b77231bbb7, Class:  1, CF:0.963503, Len: 10, Fitness_tra: 0
Rule  6: 4122531bb7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 7bbb362441, Class:  1, CF:0.997306, Len: 10, Fitness_tra: 0
Rule  9: 7112834411, Class:  1, CF:0.870055, Len: 10, Fitness_tra: 4
Rule 10: 22128122b4, Class:  1, CF:0.901145, Len: 10, Fitness_tra: 0
Rule 11: 7711df7742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: b711217b2b, Class:  1, CF:0.852635, Len: 10, Fitness_tra: 0
Rule 13: 2174234b4c, Class:  1, CF:0.999677, Len: 10, Fitness_tra: 0
Rule 14: b4b4167b12, Class:  1, CF:0.998957, Len: 10, Fitness_tra: 0
Rule 15: 21b1f31111, Class:  1, CF:0.980986, Len: 10, Fitness_tra: 508
Rule 16: 247b56b447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1447ce2722, Class:  0, CF:0.339386, Len: 10, Fitness_tra: -5
Rule 18: 4f25d92422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 42711d7721, Class:  1, CF:0.8995, Len: 10, Fitness_tra: 0
Rule 20: 4c74192722, Class:  1, CF:0.758439, Len: 10, Fitness_tra: 0
Rule 21: 1247112711, Class:  1, CF:0.959962, Len: 10, Fitness_tra: 88
Rule 22: 0000d00000, Class:  1, CF:0.714866, Len:  1, Fitness_tra: 1363
Rule 23: 427221b722, Class:  1, CF:0.968183, Len: 10, Fitness_tra: 0
Rule 24: 7441912bb4, Class:  1, CF:0.854603, Len: 10, Fitness_tra: 0
Rule 25: 771136bb7b, Class:  1, CF:0.998894, Len: 10, Fitness_tra: 3
Rule 26: b444212711, Class:  1, CF:0.84775, Len: 10, Fitness_tra: 0
Rule 27: 447b834b71, Class:  1, CF:0.23146, Len: 10, Fitness_tra: 0
Rule 28: b2b416212b, Class:  1, CF:0.998792, Len: 10, Fitness_tra: 0
Rule 29: 4111e61474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 21b13f724b, Class:  1, CF:0.99998, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 447423b272, Class:  1, CF:0.983407, Len: 10, Fitness_tra: 0
Rule 33: b2b2c54117, Class:  1, CF:0.331474, Len: 10, Fitness_tra: 0
Rule 34: 462551714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44bbff447b, Class:  1, CF:0.999863, Len: 10, Fitness_tra: 0
Rule 36: 227423b4bb, Class:  1, CF:0.982186, Len: 10, Fitness_tra: 0
Rule 37: 4314512211, Class:  1, CF:0.790675, Len: 10, Fitness_tra: 0
Rule 38: bb11831472, Class:  1, CF:0.98919, Len: 10, Fitness_tra: 3
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b1115522b4, Class:  1, CF:0.951454, Len: 10, Fitness_tra: 0
Rule 41: 11711c7241, Class:  1, CF:0.69542, Len: 10, Fitness_tra: 6
Rule 42: 7111d9142b, Class:  1, CF:0.988939, Len: 10, Fitness_tra: 0
Rule 43: 13128d2668, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 4227291474, Class:  1, CF:0.731536, Len: 10, Fitness_tra: 0
Rule 45: 412245bb14, Class:  1, CF:0.782339, Len: 10, Fitness_tra: 0
Rule 46: 1b7751b27b, Class:  1, CF:0.977595, Len: 10, Fitness_tra: 0
Rule 47: 1641d54472, Class:  1, CF:0.998031, Len: 10, Fitness_tra: 0
Rule 48: 1121e14b77, Class:  1, CF:0.724381, Len: 10, Fitness_tra: 0
Rule 49: 000000000c, Class:  1, CF:0.89512, Len:  1, Fitness_tra: 94
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 424b81b271, Class:  1, CF:0.85562, Len: 10, Fitness_tra: 0
Rule 52: b1b4267171, Class:  1, CF:0.997972, Len: 10, Fitness_tra: 0
Rule 53: 2727f34727, Class:  1, CF:0.999216, Len: 10, Fitness_tra: 0
Rule 54: b171564222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24723f7714, Class:  1, CF:0.999623, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 112813741b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 7c17c67777, Class:  1, CF:0.989446, Len: 10, Fitness_tra: 0
Rule 59: 4b711a1b74, Class:  1, CF:0.999983, Len: 10, Fitness_tra: 1
Rule 60: 1217181214, Class:  0, CF:0.461639, Len: 10, Fitness_tra: 2808
Rule 61: 24b2152277, Class:  1, CF:0.888142, Len: 10, Fitness_tra: 0
Rule 62: 11241db124, Class:  1, CF:0.7188, Len: 10, Fitness_tra: 0
Rule 63: 41b7c32122, Class:  1, CF:0.860019, Len: 10, Fitness_tra: 0
Rule 64: b4729f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b747197b14, Class:  1, CF:0.711309, Len: 10, Fitness_tra: 0
Rule 67: b1722a74b4, Class:  1, CF:0.99997, Len: 10, Fitness_tra: 0
Rule 68: 7b241a7424, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 69: 24b2757b22, Class:  1, CF:0.865018, Len: 10, Fitness_tra: 0
Rule 70: bb7236b171, Class:  1, CF:0.989068, Len: 10, Fitness_tra: 0
Rule 71: 42b11d2121, Class:  1, CF:0.894576, Len: 10, Fitness_tra: 0
Rule 72: 4b44611141, Class:  1, CF:0.918682, Len: 10, Fitness_tra: 24
Rule 73: 7b2b834122, Class:  1, CF:0.947806, Len: 10, Fitness_tra: 0
Rule 74: 1274131124, Class:  1, CF:0.923413, Len: 10, Fitness_tra: 7
Rule 75: 184159b112, Class:  1, CF:0.61462, Len: 10, Fitness_tra: 0
Rule 76: 2b713f7712, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 77: 71278a44b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 18271fb417, Class:  1, CF:0.99915, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 74b21fb17b, Class:  1, CF:0.999123, Len: 10, Fitness_tra: 0
Rule 81: b222117b1b, Class:  1, CF:0.965978, Len: 10, Fitness_tra: 1
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2471811142, Class:  1, CF:0.900064, Len: 10, Fitness_tra: 7
Rule 84: b1b2232772, Class:  1, CF:0.975132, Len: 10, Fitness_tra: 0
Rule 85: bb171a2b12, Class:  1, CF:0.99976, Len: 10, Fitness_tra: 0
Rule 86: 27b1814b7b, Class:  1, CF:0.843593, Len: 10, Fitness_tra: 0
Rule 87: 2b12c9124b, Class:  1, CF:0.559862, Len: 10, Fitness_tra: -1
Rule 88: 21223a7b44, Class:  1, CF:0.999972, Len: 10, Fitness_tra: 6
Rule 89: b17b15bb41, Class:  1, CF:0.807007, Len: 10, Fitness_tra: 0
Rule 90: 27b221b72b, Class:  1, CF:0.904335, Len: 10, Fitness_tra: 0
Rule 91: 21b7864b47, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1bbb131422, Class:  1, CF:0.993847, Len: 10, Fitness_tra: 0
Rule 94: b74733b74b, Class:  1, CF:0.993244, Len: 10, Fitness_tra: 0
Rule 95: 422781272b, Class:  1, CF:0.865034, Len: 10, Fitness_tra: 0
Rule 96: 7c712d4224, Class:  1, CF:0.909115, Len: 10, Fitness_tra: 0
Rule 97: 4171227b11, Class:  1, CF:0.660061, Len: 10, Fitness_tra: 302
Rule 98: 41172c7412, Class:  1, CF:0.832308, Len: 10, Fitness_tra: 0
Rule 99: b4b11142b4, Class:  1, CF:0.948148, Len: 10, Fitness_tra: 2
Rule100: 2b47897b71, Class:  1, CF:0.894108, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:47.7386
------Result------
Miss_rate(tra)	:47.7386
Miss_rate(tst)	:20.1097
ARL				:8.83871

------Generation 1------
Rule  1: 1217181214, Class:  0, CF:0.461639, Len: 10, Fitness_tra: 127
Rule  2: 0000d00000, Class:  1, CF:0.714866, Len:  1, Fitness_tra: 1353
Rule  3: 21b1f31111, Class:  1, CF:0.980986, Len: 10, Fitness_tra: 88
Rule  4: 4171227b11, Class:  1, CF:0.660061, Len: 10, Fitness_tra: 1
Rule  5: 000000000c, Class:  1, CF:0.89512, Len:  1, Fitness_tra: 94
Rule  6: 1247112711, Class:  1, CF:0.959962, Len: 10, Fitness_tra: 30
Rule  7: 4b44611141, Class:  1, CF:0.918682, Len: 10, Fitness_tra: 0
Rule  8: 2471811142, Class:  1, CF:0.900064, Len: 10, Fitness_tra: 1
Rule  9: 1274131124, Class:  1, CF:0.923413, Len: 10, Fitness_tra: -2
Rule 10: 21223a7b44, Class:  1, CF:0.999972, Len: 10, Fitness_tra: 0
Rule 11: 11711c7241, Class:  1, CF:0.69542, Len: 10, Fitness_tra: 0
Rule 12: 7112834411, Class:  1, CF:0.870055, Len: 10, Fitness_tra: 0
Rule 13: bb11831472, Class:  1, CF:0.98919, Len: 10, Fitness_tra: 1
Rule 14: 771136bb7b, Class:  1, CF:0.998894, Len: 10, Fitness_tra: 0
Rule 15: b4b11142b4, Class:  1, CF:0.948148, Len: 10, Fitness_tra: 0
Rule 16: b222117b1b, Class:  1, CF:0.965978, Len: 10, Fitness_tra: 0
Rule 17: 4b711a1b74, Class:  1, CF:0.999983, Len: 10, Fitness_tra: 1
Rule 18: b214162b41, Class:  1, CF:0.996575, Len: 10, Fitness_tra: 0
Rule 19: 42711d7721, Class:  1, CF:0.8995, Len: 10, Fitness_tra: 0
Rule 20: 4c74192722, Class:  1, CF:0.758439, Len: 10, Fitness_tra: 0
Rule 21: 2142c17414, Class:  1, CF:0.877565, Len: 10, Fitness_tra: 0
Rule 22: b77231bbb7, Class:  1, CF:0.963503, Len: 10, Fitness_tra: 0
Rule 23: 427221b722, Class:  1, CF:0.968183, Len: 10, Fitness_tra: 0
Rule 24: 7441912bb4, Class:  1, CF:0.854603, Len: 10, Fitness_tra: 0
Rule 25: 4122531bb7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: b444212711, Class:  1, CF:0.84775, Len: 10, Fitness_tra: 0
Rule 27: 447b834b71, Class:  1, CF:0.23146, Len: 10, Fitness_tra: 0
Rule 28: b2b416212b, Class:  1, CF:0.998792, Len: 10, Fitness_tra: 0
Rule 29: 4111e61474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 21b13f724b, Class:  1, CF:0.99998, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 447423b272, Class:  1, CF:0.983407, Len: 10, Fitness_tra: 0
Rule 33: b2b2c54117, Class:  1, CF:0.331474, Len: 10, Fitness_tra: 0
Rule 34: 462551714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44bbff447b, Class:  1, CF:0.999863, Len: 10, Fitness_tra: 0
Rule 36: 227423b4bb, Class:  1, CF:0.982186, Len: 10, Fitness_tra: 0
Rule 37: 4314512211, Class:  1, CF:0.790675, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b1115522b4, Class:  1, CF:0.951454, Len: 10, Fitness_tra: 0
Rule 41: 7bbb362441, Class:  1, CF:0.997306, Len: 10, Fitness_tra: 0
Rule 42: 7111d9142b, Class:  1, CF:0.988939, Len: 10, Fitness_tra: 0
Rule 43: 13128d2668, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 4227291474, Class:  1, CF:0.731536, Len: 10, Fitness_tra: 0
Rule 45: 412245bb14, Class:  1, CF:0.782339, Len: 10, Fitness_tra: 0
Rule 46: 1b7751b27b, Class:  1, CF:0.977595, Len: 10, Fitness_tra: 0
Rule 47: 1641d54472, Class:  1, CF:0.998031, Len: 10, Fitness_tra: 0
Rule 48: 1121e14b77, Class:  1, CF:0.724381, Len: 10, Fitness_tra: 0
Rule 49: 721115b222, Class:  1, CF:0.957127, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 424b81b271, Class:  1, CF:0.85562, Len: 10, Fitness_tra: 0
Rule 52: b1b4267171, Class:  1, CF:0.997972, Len: 10, Fitness_tra: 0
Rule 53: 2727f34727, Class:  1, CF:0.999216, Len: 10, Fitness_tra: 0
Rule 54: b171564222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24723f7714, Class:  1, CF:0.999623, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 112813741b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 7c17c67777, Class:  1, CF:0.989446, Len: 10, Fitness_tra: 0
Rule 59: 22128122b4, Class:  1, CF:0.901145, Len: 10, Fitness_tra: 0
Rule 60: 7711df7742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 24b2152277, Class:  1, CF:0.888142, Len: 10, Fitness_tra: 0
Rule 62: 11241db124, Class:  1, CF:0.7188, Len: 10, Fitness_tra: 0
Rule 63: 41b7c32122, Class:  1, CF:0.860019, Len: 10, Fitness_tra: 0
Rule 64: b4729f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b747197b14, Class:  1, CF:0.711309, Len: 10, Fitness_tra: 0
Rule 67: b1722a74b4, Class:  1, CF:0.99997, Len: 10, Fitness_tra: 0
Rule 68: 7b241a7424, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 69: 24b2757b22, Class:  1, CF:0.865018, Len: 10, Fitness_tra: 0
Rule 70: bb7236b171, Class:  1, CF:0.989068, Len: 10, Fitness_tra: 0
Rule 71: 42b11d2121, Class:  1, CF:0.894576, Len: 10, Fitness_tra: 0
Rule 72: b711217b2b, Class:  1, CF:0.852635, Len: 10, Fitness_tra: 0
Rule 73: 7b2b834122, Class:  1, CF:0.947806, Len: 10, Fitness_tra: 0
Rule 74: 2174234b4c, Class:  1, CF:0.999677, Len: 10, Fitness_tra: 0
Rule 75: 184159b112, Class:  1, CF:0.61462, Len: 10, Fitness_tra: 0
Rule 76: 2b713f7712, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 77: 71278a44b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 18271fb417, Class:  1, CF:0.99915, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 74b21fb17b, Class:  1, CF:0.999123, Len: 10, Fitness_tra: 0
Rule 81: 0300000000, Class:  0, CF:0.00612916, Len:  1, Fitness_tra: 1456
Rule 82: 7477a61727, Class:  1, CF:0.988419, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b2b4b4b477, Class:  1, CF:0.910511, Len: 10, Fitness_tra: 0
Rule 85: 47113f4771, Class:  1, CF:0.997917, Len: 10, Fitness_tra: 0
Rule 86: 2312111142, Class:  1, CF:0.699881, Len: 10, Fitness_tra: 0
Rule 87: 2848132422, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 71211f1221, Class:  1, CF:0.999987, Len: 10, Fitness_tra: 10
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 27b1d6117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 04042300e0, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 247181b14b, Class:  1, CF:0.889626, Len: 10, Fitness_tra: 0
Rule 94: 1224162127, Class:  1, CF:0.998612, Len: 10, Fitness_tra: 0
Rule 95: 5070001042, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 000423b40b, Class:  1, CF:0.9715, Len:  6, Fitness_tra: 3
Rule 97: 1941d54472, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 71b22c7e12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 42711d7724, Class:  1, CF:0.930569, Len: 10, Fitness_tra: 0
Rule100: 2711df774b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:26.7639
------Result------
Miss_rate(tra)	:26.7639
Miss_rate(tst)	:12.0658
ARL				:8.76667

------Generation 2------
Rule  1: 1217181214, Class:  0, CF:0.461639, Len: 10, Fitness_tra: 127
Rule  2: 0000d00000, Class:  1, CF:0.714866, Len:  1, Fitness_tra: 1353
Rule  3: 21b1f31111, Class:  1, CF:0.980986, Len: 10, Fitness_tra: 88
Rule  4: 4171227b11, Class:  1, CF:0.660061, Len: 10, Fitness_tra: 1
Rule  5: 000000000c, Class:  1, CF:0.89512, Len:  1, Fitness_tra: 94
Rule  6: 1247112711, Class:  1, CF:0.959962, Len: 10, Fitness_tra: 30
Rule  7: 4b44611141, Class:  1, CF:0.918682, Len: 10, Fitness_tra: 0
Rule  8: 2471811142, Class:  1, CF:0.900064, Len: 10, Fitness_tra: 1
Rule  9: 1274131124, Class:  1, CF:0.923413, Len: 10, Fitness_tra: -2
Rule 10: 21223a7b44, Class:  1, CF:0.999972, Len: 10, Fitness_tra: 0
Rule 11: 11711c7241, Class:  1, CF:0.69542, Len: 10, Fitness_tra: 0
Rule 12: 7112834411, Class:  1, CF:0.870055, Len: 10, Fitness_tra: 0
Rule 13: bb11831472, Class:  1, CF:0.98919, Len: 10, Fitness_tra: 1
