------Generation 0------
Rule  1: 1321239313a11224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5a191d5135111292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000a800000000000, Class:  0, CF:0.755518, Len:  2, Fitness_tra: 4
Rule 57: 11252491f813df23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11411731619fc175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21533311353157b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 831a3395126111b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 132f1a5915171264, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 161f813c14711136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 13515921712212a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1611c1b227a11122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: a111111241123c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ff13112217121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2615113711b52a1f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7f00000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111111911111432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 435faa1911821115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 169169111b21cc11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 111131f3e5318121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11412511f5316817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 115f1e9154124135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 05f9000000007005, Class:  8, CF:0.732372, Len:  5, Fitness_tra: -3
Rule 77: 11512141183d3211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0900000000005d03, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule 79: 1313151111191514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1f21251115113c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 131315121721191a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 13b1711bf8115323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 212315127445133a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 080000000008000c, Class:  0, CF:0.676355, Len:  3, Fitness_tra: 11
Rule 85: 435a1695172b5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 411aa13521172812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2181533111c15218, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 88: 3113111113121142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 132345d511f1183b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000060a002045c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 29811a1512441161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0005002000030000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 23115b616511c611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00d0000dc0000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 15111331d121113b, Class:  6, CF:  1, Len: 16, Fitness_tra: 8
Rule 96: 1113131319613171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 415f5121221214a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2f561112514181a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 319ac61111e81717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000900000e000000, Class:  9, CF:0.198128, Len:  2, Fitness_tra: -3
------Current------
Miss_rate(tra)	:91.7045
------Result------
Miss_rate(tra)	:91.7045
Miss_rate(tst)	:89.0909
ARL				:7.83333

------Generation 0------
Rule  1: 1321239313a11224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 4116195122111532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 1f26b1111511181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 00005060050204a0, Class:  9, CF:0.960902, Len:  6, Fitness_tra: 6
Rule  5: 53931321b1115132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 05e00f0000000060, Class:  8, CF:  1, Len:  4, Fitness_tra: 2
Rule  7: 21c31a151c145b62, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 0509000f0e3d0c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 491333a6393d1412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 16b511346116132e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 231353115b145218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 21b1725ba1f61179, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1111131212181513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e000000030090c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 15: 21451412356316be, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 090e000a0e0d4800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 912175413bf2a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11113114222d1a33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4a4155871243863a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000f000000fc0700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6a11151c8b641112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 131623111b421161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5611282231f11a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6311111131111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 311319581b121113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1336611338325421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f65a211315115b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 215393a66e113254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 212a561118115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 798f3a1512111432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 111a735117121511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 161a111217211313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1e412411a993c121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1a53211251311151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 16d31331611111b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2f71153539139c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3313211237121511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b91f132d22121717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 715133f3a311121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1f338518171b12b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1a13711da1313217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 231a163115815717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11d1151212121818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11459551b11153fa, Class:  3, CF:  1, Len: 16, Fitness_tra: 2
Rule 45: 16361e3538322b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 212d123711111a71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1f11781161311831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 41161321711254f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 21111181174212f2, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 50: 265111d111a1d1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b351116331555c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 161111b2c7eb5872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: af11197824171222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1311111214412a63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5a191d5135111292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000a800000000000, Class:  0, CF:0.755518, Len:  2, Fitness_tra: 4
Rule 57: 11252491f813df23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11411731619fc175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21533311353157b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 831a3395126111b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 132f1a5915171264, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 161f813c14711136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 13515921712212a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1611c1b227a11122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: a111111241123c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ff13112217121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2615113711b52a1f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7f00000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111111911111432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 435faa1911821115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 169169111b21cc11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 111131f3e5318121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11412511f5316817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 115f1e9154124135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 05f9000000007005, Class:  8, CF:0.732372, Len:  5, Fitness_tra: -3
Rule 77: 11512141183d3211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0900000000005d03, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule 79: 1313151111191514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1f21251115113c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 131315121721191a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 13b1711bf8115323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 212315127445133a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 080000000008000c, Class:  0, CF:0.676355, Len:  3, Fitness_tra: 11
Rule 85: 435a1695172b5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 411aa13521172812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2181533111c15218, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 88: 3113111113121142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 132345d511f1183b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000060a002045c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 29811a1512441161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0005002000030000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 23115b616511c611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00d0000dc0000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 15111331d121113b, Class:  6, CF:  1, Len: 16, Fitness_tra: 8
Rule 96: 1113131319613171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 415f5121221214a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2f561112514181a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 319ac61111e81717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000900000e000000, Class:  9, CF:0.198128, Len:  2, Fitness_tra: -3
------Current------
Miss_rate(tra)	:91.7045
------Result------
Miss_rate(tra)	:91.7045
Miss_rate(tst)	:89.0909
ARL				:7.83333

------Generation 1------
Rule  1: 080000000008000c, Class:  0, CF:0.676355, Len:  3, Fitness_tra: 11
Rule  2: 15111331d121113b, Class:  6, CF:  1, Len: 16, Fitness_tra: 4
Rule  3: 00005060050204a0, Class:  9, CF:0.960902, Len:  6, Fitness_tra: 5
Rule  4: 000a800000000000, Class:  0, CF:0.755518, Len:  2, Fitness_tra: 4
Rule  5: 05e00f0000000060, Class:  8, CF:  1, Len:  4, Fitness_tra: 2
Rule  6: 11459551b11153fa, Class:  3, CF:  1, Len: 16, Fitness_tra: 2
Rule  7: 21111181174212f2, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  8: 0900000000005d03, Class:  8, CF:  1, Len:  4, Fitness_tra: 0
Rule  9: e000000030090c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 10: 2181533111c15218, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 11: 1321239313a11224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 21b1725ba1f61179, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1111131212181513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 4116195122111532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 21451412356316be, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 090e000a0e0d4800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 912175413bf2a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11113114222d1a33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4a4155871243863a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000f000000fc0700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6a11151c8b641112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 131623111b421161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5611282231f11a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6311111131111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 311319581b121113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1336611338325421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f65a211315115b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 215393a66e113254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 212a561118115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 798f3a1512111432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 111a735117121511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 161a111217211313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1e412411a993c121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1a53211251311151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 16d31331611111b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2f71153539139c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3313211237121511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b91f132d22121717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 715133f3a311121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1f338518171b12b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1a13711da1313217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 231a163115815717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11d1151212121818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 53931321b1115132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 16361e3538322b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 212d123711111a71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1f11781161311831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 41161321711254f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1f26b1111511181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 265111d111a1d1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b351116331555c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 161111b2c7eb5872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: af11197824171222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1311111214412a63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5a191d5135111292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 21c31a151c145b62, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11252491f813df23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11411731619fc175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21533311353157b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 831a3395126111b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 132f1a5915171264, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 161f813c14711136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 13515921712212a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1611c1b227a11122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: a111111241123c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ff13112217121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2615113711b52a1f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7f00000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111111911111432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 435faa1911821115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 169169111b21cc11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 111131f3e5318121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11412511f5316817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 115f1e9154124135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 319ac61111e81717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11512141183d3211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0509000f0e3d0c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1313151111191514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1f21251115113c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 23195514772d1af6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3a131d2114125145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11151111e1d12821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1113135531a192b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3316731214a11241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000003003000040, Class:  6, CF:0.0808633, Len:  3, Fitness_tra: -42
Rule 87: 7251311f119d1214, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 88: 115f1155183151b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: bd13136619ad3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0500000000900000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: ff130f2002101220, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 111a100339010051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 018a80330101ae0b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 962624913813d623, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 264519113521cc1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 115335125111125b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11136111131e5142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1f2ac51119113612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00815a1505420460, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: ef137060070204a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:89.5455
------Result------
Miss_rate(tra)	:89.5455
Miss_rate(tst)	:86.8182
ARL				:8.83333

------Generation 2------
Rule  1: 080000000008000c, Class:  0, CF:0.676355, Len:  3, Fitness_tra: 11
Rule  2: 00005060050204a0, Class:  9, CF:0.960902, Len:  6, Fitness_tra: 3
Rule  3: 15111331d121113b, Class:  6, CF:  1, Len: 16, Fitness_tra: 8
Rule  4: 000a800000000000, Class:  0, CF:0.755518, Len:  2, Fitness_tra: 4
Rule  5: 05e00f0000000060, Class:  8, CF:  1, Len:  4, Fitness_tra: 2
Rule  6: 11459551b11153fa, Class:  3, CF:  1, Len: 16, Fitness_tra: 2
Rule  7: 21111181174212f2, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  8: e000000030090c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
