------Generation 0------
Rule  1: 14418e7bb7, Class:  1, CF:0.414065, Len: 10, Fitness_tra: 0
Rule 39: 41b1a117b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 451
Rule 40: 7211814174, Class:  1, CF:0.990179, Len: 10, Fitness_tra: -2
Rule 41: 49b1892b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 122b3a4142, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 43: 1b1b231147, Class:  1, CF:0.751639, Len: 10, Fitness_tra: -51
Rule 44: 1c17492147, Class:  0, CF:0.468882, Len: 10, Fitness_tra: 4
Rule 45: 172413bb17, Class:  1, CF:0.517278, Len: 10, Fitness_tra: 0
Rule 46: b7411e14b1, Class:  1, CF:0.988075, Len: 10, Fitness_tra: -32
Rule 47: 741113141b, Class:  1, CF:0.205627, Len: 10, Fitness_tra: -62
Rule 48: b714ce1277, Class:  1, CF:0.971568, Len: 10, Fitness_tra: 0
Rule 49: 7b721a217b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 11421141bb, Class:  1, CF:0.557272, Len: 10, Fitness_tra: 0
Rule 51: 114b81bb21, Class:  1, CF:0.86212, Len: 10, Fitness_tra: 0
Rule 52: 11b1297221, Class:  1, CF:0.999065, Len: 10, Fitness_tra: -86
Rule 53: 4771c1b212, Class:  1, CF:0.997028, Len: 10, Fitness_tra: 0
Rule 54: b922511441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 7bb2234471, Class:  1, CF:0.950918, Len: 10, Fitness_tra: 0
Rule 56: b71b1a1221, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 57: 4774817b24, Class:  1, CF:0.984416, Len: 10, Fitness_tra: 0
Rule 58: b722c32142, Class:  1, CF:0.973713, Len: 10, Fitness_tra: 0
Rule 59: 4124862122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 14bb1e1271, Class:  1, CF:0.703051, Len: 10, Fitness_tra: -194
Rule 61: 42b72174b4, Class:  1, CF:0.902942, Len: 10, Fitness_tra: 0
Rule 62: bb41134741, Class:  1, CF:0.923545, Len: 10, Fitness_tra: 0
Rule 63: b72b114b14, Class:  1, CF:0.815835, Len: 10, Fitness_tra: 0
Rule 64: 111b517447, Class:  1, CF:0.969549, Len: 10, Fitness_tra: 0
Rule 65: 1222157112, Class:  0, CF:0.103674, Len: 10, Fitness_tra: 0
Rule 66: 7247157b2b, Class:  1, CF:0.139218, Len: 10, Fitness_tra: 0
Rule 67: 777b11217b, Class:  1, CF:0.906894, Len: 10, Fitness_tra: 0
Rule 68: b442191bb4, Class:  1, CF:0.486663, Len: 10, Fitness_tra: 0
Rule 69: b4273a44b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: b1144abb72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: b277214b71, Class:  1, CF:0.744316, Len: 10, Fitness_tra: 0
Rule 72: 41bb534b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 411bde2274, Class:  1, CF:0.995311, Len: 10, Fitness_tra: 0
Rule 74: b41b81b1bb, Class:  1, CF:0.900027, Len: 10, Fitness_tra: 0
Rule 75: b7241f1272, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 71b753b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 44b1c12b12, Class:  1, CF:0.971418, Len: 10, Fitness_tra: 0
Rule 78: bb142e1112, Class:  1, CF:0.837248, Len: 10, Fitness_tra: -2412
Rule 79: 111191b2b2, Class:  1, CF:0.981145, Len: 10, Fitness_tra: 0
Rule 80: 2444234427, Class:  1, CF:0.980204, Len: 10, Fitness_tra: 1
Rule 81: b442c14772, Class:  1, CF:0.980704, Len: 10, Fitness_tra: 0
Rule 82: 174753bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 15b11a4472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 4b7213b744, Class:  1, CF:0.874123, Len: 10, Fitness_tra: 0
Rule 85: 1f47b2bb74, Class:  1, CF:0.988686, Len: 10, Fitness_tra: 0
Rule 86: b42b531b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 442456bb74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7847797142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 1711564212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 21b2cfbb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b1223e414b, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 92: 171b8327b4, Class:  1, CF:0.951951, Len: 10, Fitness_tra: 0
Rule 93: 21172327b4, Class:  1, CF:0.795702, Len: 10, Fitness_tra: 0
Rule 94: b1b73f2412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 21122fb144, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 2b4b8a4141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 212b217111, Class:  1, CF:0.947142, Len: 10, Fitness_tra: -50
Rule 98: 44148e4b41, Class:  1, CF:0.179514, Len: 10, Fitness_tra: 0
Rule 99: 441715b111, Class:  1, CF:0.0665439, Len: 10, Fitness_tra: -1032
Rule100: 1a771db7b2, Class:  1, CF:0.992142, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:86.3526
------Result------
Miss_rate(tra)	:86.3526
Miss_rate(tst)	:86.6788
ARL				:10

------Generation 0------
Rule  1: 41b1a117b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1257
Rule  2: 1114131717, Class:  0, CF:0.172097, Len: 10, Fitness_tra: 270
Rule  3: 1c17492147, Class:  0, CF:0.468882, Len: 10, Fitness_tra: 41
Rule  4: 122b3a4142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  5: 2444234427, Class:  1, CF:0.980204, Len: 10, Fitness_tra: 0
Rule  6: b71b1a1221, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule  7: 14418e7bb7, Class:  1, CF:0.414065, Len: 10, Fitness_tra: -33
Rule  8: 7b74212711, Class:  1, CF:0.979158, Len: 10, Fitness_tra: 0
Rule  9: 24b211b124, Class:  1, CF:0.956842, Len: 10, Fitness_tra: 0
Rule 10: 1bb4137142, Class:  1, CF:0.908436, Len: 10, Fitness_tra: 0
Rule 11: b8214d7b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 12: 17bbce44bb, Class:  0, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 13: 422b192b77, Class:  1, CF:0.108089, Len: 10, Fitness_tra: 0
Rule 14: 75b7212742, Class:  1, CF:0.969536, Len: 10, Fitness_tra: 0
Rule 15: 711713717c, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: bb7b8a1422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 184783444b, Class:  1, CF:0.800643, Len: 10, Fitness_tra: 0
Rule 18: 21bb252222, Class:  1, CF:0.999047, Len: 10, Fitness_tra: 0
Rule 19: 1477332bb4, Class:  0, CF:0.507144, Len: 10, Fitness_tra: 0
Rule 20: 1a771db7b2, Class:  1, CF:0.992142, Len: 10, Fitness_tra: 0
Rule 21: 7224ca74b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 24215fb712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 114156b7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2abb437b41, Class:  1, CF:0.980208, Len: 10, Fitness_tra: -1
Rule 25: 2b445114b2, Class:  1, CF:0.998952, Len: 10, Fitness_tra: 0
Rule 26: 71111347b7, Class:  1, CF:0.563857, Len: 10, Fitness_tra: 0
Rule 27: 144b13b2b4, Class:  0, CF:0.36587, Len: 10, Fitness_tra: 0
Rule 28: bc71c62b21, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 7b441abbb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 7221c61b72, Class:  1, CF:0.553336, Len: 10, Fitness_tra: 0
Rule 31: b41451b744, Class:  1, CF:0.971105, Len: 10, Fitness_tra: 0
Rule 32: b1148a4b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 77125f2147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2bb72eb7b2, Class:  1, CF:0.983388, Len: 10, Fitness_tra: 0
Rule 35: 47b7ca1b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 74411e4412, Class:  1, CF:0.999064, Len: 10, Fitness_tra: 2
Rule 37: 49b1892b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 44b7417b74, Class:  1, CF:0.789708, Len: 10, Fitness_tra: 0
Rule 39: 124b534b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 172413bb17, Class:  1, CF:0.517278, Len: 10, Fitness_tra: 0
Rule 41: b714ce1277, Class:  1, CF:0.971568, Len: 10, Fitness_tra: -315
Rule 42: 7b721a217b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 11421141bb, Class:  1, CF:0.557272, Len: 10, Fitness_tra: -16
Rule 44: 114b81bb21, Class:  1, CF:0.86212, Len: 10, Fitness_tra: 0
Rule 45: 4771c1b212, Class:  1, CF:0.997028, Len: 10, Fitness_tra: 1
Rule 46: b922511441, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 47: 7bb2234471, Class:  1, CF:0.950918, Len: 10, Fitness_tra: 0
Rule 48: 4774817b24, Class:  1, CF:0.984416, Len: 10, Fitness_tra: 0
Rule 49: b722c32142, Class:  1, CF:0.973713, Len: 10, Fitness_tra: 0
Rule 50: 4124862122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 42b72174b4, Class:  1, CF:0.902942, Len: 10, Fitness_tra: 0
Rule 52: bb41134741, Class:  1, CF:0.923545, Len: 10, Fitness_tra: -2
Rule 53: b72b114b14, Class:  1, CF:0.815835, Len: 10, Fitness_tra: 0
Rule 54: 111b517447, Class:  1, CF:0.969549, Len: 10, Fitness_tra: 0
Rule 55: 1222157112, Class:  0, CF:0.103674, Len: 10, Fitness_tra: 116
Rule 56: 7247157b2b, Class:  1, CF:0.139218, Len: 10, Fitness_tra: 0
Rule 57: 777b11217b, Class:  1, CF:0.906894, Len: 10, Fitness_tra: 0
Rule 58: b442191bb4, Class:  1, CF:0.486663, Len: 10, Fitness_tra: -14
Rule 59: b4273a44b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: b1144abb72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: b277214b71, Class:  1, CF:0.744316, Len: 10, Fitness_tra: 0
Rule 62: 41bb534b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 411bde2274, Class:  1, CF:0.995311, Len: 10, Fitness_tra: 0
Rule 64: b41b81b1bb, Class:  1, CF:0.900027, Len: 10, Fitness_tra: -1
Rule 65: b7241f1272, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 71b753b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 44b1c12b12, Class:  1, CF:0.971418, Len: 10, Fitness_tra: 0
Rule 68: 111191b2b2, Class:  1, CF:0.981145, Len: 10, Fitness_tra: -10
Rule 69: 214b4321b7, Class:  1, CF:0.626313, Len: 10, Fitness_tra: 0
Rule 70: b442c14772, Class:  1, CF:0.980704, Len: 10, Fitness_tra: 0
Rule 71: 174753bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15b11a4472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 4b7213b744, Class:  1, CF:0.874123, Len: 10, Fitness_tra: 0
Rule 74: 1f47b2bb74, Class:  1, CF:0.988686, Len: 10, Fitness_tra: 0
Rule 75: b42b531b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 442456bb74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7847797142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 1711564212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 21b2cfbb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1223e414b, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 81: 71743f1122, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: b21bc11b14, Class:  1, CF:0.43803, Len: 10, Fitness_tra: -2366
Rule 83: 421bd672b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 421b2127b4, Class:  1, CF:0.741199, Len: 10, Fitness_tra: 0
Rule 85: 7217214421, Class:  1, CF:0.976579, Len: 10, Fitness_tra: 2
Rule 86: 421b1121b7, Class:  1, CF:0.262134, Len: 10, Fitness_tra: 0
Rule 87: 2147817b44, Class:  1, CF:0.978828, Len: 10, Fitness_tra: 0
Rule 88: 1471814b41, Class:  1, CF:0.946025, Len: 10, Fitness_tra: -55
Rule 89: 11471f7122, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 4441214b72, Class:  1, CF:0.935517, Len: 10, Fitness_tra: 0
Rule 91: b81b131b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 18
Rule 92: b2248a4b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 174bb2b274, Class:  1, CF:0.891641, Len: 10, Fitness_tra: 0
Rule 94: 4b72e62174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 49b4832b42, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: bc17894142, Class:  1, CF:0.801232, Len: 10, Fitness_tra: 0
Rule 97: 17bb7342b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 14b11a4e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 77227fbb74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: b4126fb144, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:64.7847
------Result------
Miss_rate(tra)	:64.7847
Miss_rate(tst)	:65.8759
ARL				:10

------Generation 1------
Rule  1: 41b1a117b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1258
Rule  2: 1114131717, Class:  0, CF:0.172097, Len: 10, Fitness_tra: 274
Rule  3: 1222157112, Class:  0, CF:0.103674, Len: 10, Fitness_tra: 198
Rule  4: 1c17492147, Class:  0, CF:0.468882, Len: 10, Fitness_tra: 217
Rule  5: b81b131b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 20
Rule  6: b71b1a1221, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule  7: 7217214421, Class:  1, CF:0.976579, Len: 10, Fitness_tra: -12
Rule  8: 74411e4412, Class:  1, CF:0.999064, Len: 10, Fitness_tra: 2
Rule  9: b8214d7b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 16
Rule 10: b922511441, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 11: 4771c1b212, Class:  1, CF:0.997028, Len: 10, Fitness_tra: -1
Rule 12: 2444234427, Class:  1, CF:0.980204, Len: 10, Fitness_tra: 0
Rule 13: 422b192b77, Class:  1, CF:0.108089, Len: 10, Fitness_tra: 0
Rule 14: 75b7212742, Class:  1, CF:0.969536, Len: 10, Fitness_tra: 0
Rule 15: 711713717c, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: bb7b8a1422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 184783444b, Class:  1, CF:0.800643, Len: 10, Fitness_tra: 0
Rule 18: 21bb252222, Class:  1, CF:0.999047, Len: 10, Fitness_tra: 0
Rule 19: 1477332bb4, Class:  0, CF:0.507144, Len: 10, Fitness_tra: 0
Rule 20: 1a771db7b2, Class:  1, CF:0.992142, Len: 10, Fitness_tra: 0
Rule 21: 7224ca74b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 24215fb712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 114156b7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b4126fb144, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 2b445114b2, Class:  1, CF:0.998952, Len: 10, Fitness_tra: 0
Rule 26: 71111347b7, Class:  1, CF:0.563857, Len: 10, Fitness_tra: 1
Rule 27: 144b13b2b4, Class:  0, CF:0.36587, Len: 10, Fitness_tra: 0
Rule 28: bc71c62b21, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 7b441abbb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 7221c61b72, Class:  1, CF:0.553336, Len: 10, Fitness_tra: 0
Rule 31: b41451b744, Class:  1, CF:0.971105, Len: 10, Fitness_tra: 0
Rule 32: b1148a4b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 77125f2147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2bb72eb7b2, Class:  1, CF:0.983388, Len: 10, Fitness_tra: 0
Rule 35: 47b7ca1b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7b74212711, Class:  1, CF:0.979158, Len: 10, Fitness_tra: -10
Rule 37: 49b1892b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 44b7417b74, Class:  1, CF:0.789708, Len: 10, Fitness_tra: 0
Rule 39: 124b534b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 172413bb17, Class:  1, CF:0.517278, Len: 10, Fitness_tra: 0
Rule 41: 7b721a217b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 114b81bb21, Class:  1, CF:0.86212, Len: 10, Fitness_tra: -201
Rule 43: 24b211b124, Class:  1, CF:0.956842, Len: 10, Fitness_tra: 0
Rule 44: 1bb4137142, Class:  1, CF:0.908436, Len: 10, Fitness_tra: 0
Rule 45: 7bb2234471, Class:  1, CF:0.950918, Len: 10, Fitness_tra: 0
Rule 46: 4774817b24, Class:  1, CF:0.984416, Len: 10, Fitness_tra: 0
Rule 47: b722c32142, Class:  1, CF:0.973713, Len: 10, Fitness_tra: 0
Rule 48: 4124862122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 42b72174b4, Class:  1, CF:0.902942, Len: 10, Fitness_tra: 0
Rule 50: b72b114b14, Class:  1, CF:0.815835, Len: 10, Fitness_tra: 0
Rule 51: 111b517447, Class:  1, CF:0.969549, Len: 10, Fitness_tra: -38
Rule 52: 122b3a4142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 7247157b2b, Class:  1, CF:0.139218, Len: 10, Fitness_tra: 0
Rule 54: 777b11217b, Class:  1, CF:0.906894, Len: 10, Fitness_tra: -2
Rule 55: b4273a44b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: b1144abb72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: b277214b71, Class:  1, CF:0.744316, Len: 10, Fitness_tra: 0
Rule 58: 41bb534b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 411bde2274, Class:  1, CF:0.995311, Len: 10, Fitness_tra: 0
Rule 60: b7241f1272, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 71b753b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 44b1c12b12, Class:  1, CF:0.971418, Len: 10, Fitness_tra: -3
Rule 63: 214b4321b7, Class:  1, CF:0.626313, Len: 10, Fitness_tra: -1
Rule 64: b442c14772, Class:  1, CF:0.980704, Len: 10, Fitness_tra: 0
Rule 65: 174753bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15b11a4472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 4b7213b744, Class:  1, CF:0.874123, Len: 10, Fitness_tra: 0
Rule 68: 1f47b2bb74, Class:  1, CF:0.988686, Len: 10, Fitness_tra: 0
Rule 69: b42b531b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 442456bb74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7847797142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 1711564212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 21b2cfbb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b1223e414b, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 75: 71743f1122, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 421bd672b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 421b2127b4, Class:  1, CF:0.741199, Len: 10, Fitness_tra: 0
Rule 78: 421b1121b7, Class:  1, CF:0.262134, Len: 10, Fitness_tra: -279
Rule 79: 2147817b44, Class:  1, CF:0.978828, Len: 10, Fitness_tra: 0
Rule 80: 11471f7122, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 72b22e4721, Class:  1, CF:0.869752, Len: 10, Fitness_tra: 0
Rule 82: 787b2e4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: b1b8557111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 1141134414, Class:  1, CF:0.780211, Len: 10, Fitness_tra: 1
Rule 85: 4221162b12, Class:  0, CF:0.998675, Len: 10, Fitness_tra: 2
Rule 86: b742161114, Class:  0, CF:0.982757, Len: 10, Fitness_tra: 0
Rule 87: 774411474b, Class:  1, CF:0.933787, Len: 10, Fitness_tra: 0
Rule 88: 412b1912bb, Class:  1, CF:0.651136, Len: 10, Fitness_tra: -1187
Rule 89: 4d418171b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 9
Rule 90: 47bb51114b, Class:  1, CF:0.992328, Len: 10, Fitness_tra: -56
Rule 91: 1b7b831742, Class:  1, CF:0.980923, Len: 10, Fitness_tra: 0
Rule 92: 78b7535122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1bb4137142, Class:  1, CF:0.908436, Len:  0, Fitness_tra: 0
Rule 94: b441ca4412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 441b422b74, Class:  1, CF:0.764228, Len: 10, Fitness_tra: -3
Rule 96: b41456b144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 24442fbe77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2444234421, Class:  1, CF:0.901679, Len: 10, Fitness_tra: 0
Rule 99: 4441717992, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule100: bb42c147b7, Class:  1, CF:0.992756, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:58.8343
------Result------
Miss_rate(tra)	:58.8343
Miss_rate(tst)	:59.3066
ARL				:10

------Generation 2------
Rule  1: 41b1a117b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1258
Rule  2: 1114131717, Class:  0, CF:0.172097, Len: 10, Fitness_tra: 274
Rule  3: 1222157112, Class:  0, CF:0.103674, Len: 10, Fitness_tra: 198
Rule  4: 1c17492147, Class:  0, CF:0.468882, Len: 10, Fitness_tra: 217
Rule  5: b81b131b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 20
Rule  6: b71b1a1221, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule  7: 7217214421, Class:  1, CF:0.976579, Len: 10, Fitness_tra: -12
Rule  8: 74411e4412, Class:  1, CF:0.999064, Len: 10, Fitness_tra: 2
Rule  9: b8214d7b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 16
Rule 10: b922511441, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 11: 4771c1b212, Class:  1, CF:0.997028, Len: 10, Fitness_tra: -1
Rule 12: 2444234427, Class:  1, CF:0.980204, Len: 10, Fitness_tra: 0
Rule 13: 422b192b77, Class:  1, CF:0.108089, Len: 10, Fitness_tra: 0
