------Generation 0------
Rule  1: 227b81b2b2, Class:  1, CF:0.97812, Len: 10, Fitness_tra: 0
Rule 78: 117721417c, Class:  1, CF:0.978507, Len: 10, Fitness_tra: 0
Rule 79: 122213b472, Class:  0, CF:0.915078, Len: 10, Fitness_tra: 0
Rule 80: 7d114db122, Class:  1, CF:0.957891, Len: 10, Fitness_tra: 1
Rule 81: 77b7132122, Class:  1, CF:0.111263, Len: 10, Fitness_tra: 0
Rule 82: 17718a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4c77112274, Class:  1, CF:0.946954, Len: 10, Fitness_tra: 0
Rule 84: 1311122712, Class:  1, CF:0.981524, Len: 10, Fitness_tra: -499
Rule 85: 1971c92421, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 12b28f244b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 4442111111, Class:  1, CF:0.190972, Len: 10, Fitness_tra: -71
Rule 88: b14b117b22, Class:  1, CF:0.822213, Len: 10, Fitness_tra: 0
Rule 89: 1121512277, Class:  1, CF:0.99845, Len: 10, Fitness_tra: 0
Rule 90: 214151b147, Class:  1, CF:0.999284, Len: 10, Fitness_tra: 0
Rule 91: 4521c14b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: b12b2d7721, Class:  1, CF:0.985068, Len: 10, Fitness_tra: 0
Rule 93: 4112157421, Class:  1, CF:0.974254, Len: 10, Fitness_tra: -1
Rule 94: 74271a4741, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 1c12714217, Class:  1, CF:0.583564, Len: 10, Fitness_tra: 0
Rule 96: 4bb11ab222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 28b7831141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 1427ceb4b7, Class:  0, CF:0.801567, Len: 10, Fitness_tra: 1
Rule 99: 72b15e14b7, Class:  1, CF:0.715226, Len: 10, Fitness_tra: -27
Rule100: 18711341b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:99.4112
------Result------
Miss_rate(tra)	:99.4112
Miss_rate(tst)	:99.0859
ARL				:10

------Generation 0------
Rule  1: 4121187142, Class:  1, CF:0.994583, Len: 10, Fitness_tra: -215
Rule  2: 1121f3bb42, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule  3: 1427ceb4b7, Class:  0, CF:0.801567, Len: 10, Fitness_tra: 10
Rule  4: 71b12f1b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule  5: 7d114db122, Class:  1, CF:0.957891, Len: 10, Fitness_tra: -3
Rule  6: 227b81b2b2, Class:  1, CF:0.97812, Len: 10, Fitness_tra: 0
Rule  7: 7b7b832741, Class:  1, CF:0.946542, Len: 10, Fitness_tra: 0
Rule  8: 2b1211421b, Class:  1, CF:0.981773, Len: 10, Fitness_tra: 0
Rule  9: 7114237b11, Class:  1, CF:0.958658, Len: 10, Fitness_tra: -117
Rule 10: 4b441f1b14, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 24bc26bb77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 12: 21471e1214, Class:  1, CF:0.990839, Len: 10, Fitness_tra: -1357
Rule 13: 4c4b137121, Class:  0, CF:0.903521, Len: 10, Fitness_tra: 0
Rule 14: 4113aa241b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 7772814472, Class:  1, CF:0.99764, Len: 10, Fitness_tra: 0
Rule 16: 1c1481724b, Class:  1, CF:0.829612, Len: 10, Fitness_tra: -5
Rule 17: 7512234772, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: b1441a1212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: b2445abb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1bbb114bb7, Class:  1, CF:0.943074, Len: 10, Fitness_tra: 0
Rule 21: 18711341b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 22: 24b483b717, Class:  1, CF:0.927682, Len: 10, Fitness_tra: 0
Rule 23: 2b71a34b77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 2b72592272, Class:  1, CF:0.999517, Len: 10, Fitness_tra: 0
Rule 25: b81b234bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 41721121b1, Class:  1, CF:0.805738, Len: 10, Fitness_tra: -75
Rule 27: b2b75a2b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4742ca2277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 147283411b, Class:  1, CF:0.915337, Len: 10, Fitness_tra: 0
Rule 30: 4c1221227b, Class:  1, CF:0.876338, Len: 10, Fitness_tra: 0
Rule 31: 71b45fbb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1721467b27, Class:  0, CF:0.947767, Len: 10, Fitness_tra: 0
Rule 33: 25c4812281, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2d27ceb1b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 714b2324c2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 424bc347bb, Class:  1, CF:0.927762, Len: 10, Fitness_tra: 0
Rule 37: 44b4d62244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2217cd274b, Class:  1, CF:0.92168, Len: 10, Fitness_tra: 0
Rule 39: 4412151727, Class:  1, CF:0.831518, Len: 10, Fitness_tra: -2219
Rule 40: 244211b74b, Class:  1, CF:0.86883, Len: 10, Fitness_tra: 0
Rule 41: 7bb4761277, Class:  0, CF:0.990773, Len: 10, Fitness_tra: 0
Rule 42: 7747ff2221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 2bb45e411b, Class:  1, CF:0.977167, Len: 10, Fitness_tra: -3
Rule 44: b142221b24, Class:  1, CF:0.971251, Len: 10, Fitness_tra: -7
Rule 45: 2272867272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 77771e2224, Class:  1, CF:0.999388, Len: 10, Fitness_tra: 0
Rule 47: 7b74231224, Class:  1, CF:0.58467, Len: 10, Fitness_tra: 0
Rule 48: 15b411b124, Class:  1, CF:0.768933, Len: 10, Fitness_tra: -70
Rule 49: 471783b414, Class:  1, CF:0.966455, Len: 10, Fitness_tra: 0
Rule 50: 272b8f41b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7274152b74, Class:  1, CF:0.739637, Len: 10, Fitness_tra: 0
Rule 52: 1177567444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b7b11221b2, Class:  1, CF:0.975262, Len: 10, Fitness_tra: -36
Rule 54: b81b21b272, Class:  1, CF:0.951426, Len: 10, Fitness_tra: 0
Rule 55: 72b7217414, Class:  1, CF:0.974264, Len: 10, Fitness_tra: 0
Rule 56: b7421a4777, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: b1b411b22b, Class:  1, CF:0.970388, Len: 10, Fitness_tra: 0
Rule 58: 71125f7141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1412262774, Class:  0, CF:0.889801, Len: 10, Fitness_tra: 0
Rule 60: 2744cf2722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 77b7131211, Class:  1, CF:0.354764, Len: 10, Fitness_tra: -159
Rule 62: 174b814414, Class:  1, CF:0.985454, Len: 10, Fitness_tra: -12
Rule 63: 27b4831b44, Class:  1, CF:0.947595, Len: 10, Fitness_tra: 0
Rule 64: 712b83b412, Class:  1, CF:0.958413, Len: 10, Fitness_tra: 0
Rule 65: 4417852144, Class:  1, CF:0.936779, Len: 10, Fitness_tra: -4
Rule 66: 4124962121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 12422fb171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 7742c57717, Class:  1, CF:0.984896, Len: 10, Fitness_tra: 0
Rule 69: 2177c37b4b, Class:  1, CF:0.961143, Len: 10, Fitness_tra: 0
Rule 70: 7141517222, Class:  1, CF:0.999822, Len: 10, Fitness_tra: 0
Rule 71: b11723477b, Class:  1, CF:0.621153, Len: 10, Fitness_tra: 0
Rule 72: 7244a61747, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 73: 2c2225b147, Class:  1, CF:0.797259, Len: 10, Fitness_tra: 0
Rule 74: 117721417c, Class:  1, CF:0.978507, Len: 10, Fitness_tra: 0
Rule 75: 122213b472, Class:  0, CF:0.915078, Len: 10, Fitness_tra: 0
Rule 76: 7271314277, Class:  1, CF:0.859337, Len: 10, Fitness_tra: 0
Rule 77: 77b7132122, Class:  1, CF:0.111263, Len: 10, Fitness_tra: 0
Rule 78: 17718a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4c77112274, Class:  1, CF:0.946954, Len: 10, Fitness_tra: 0
Rule 80: 1971c92421, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 81: 4441117444, Class:  1, CF:0.986242, Len: 10, Fitness_tra: 2
Rule 82: 22128641b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b421d12247, Class:  1, CF:0.999624, Len: 10, Fitness_tra: 0
Rule 84: 2217161174, Class:  0, CF:0.998697, Len: 10, Fitness_tra: 26
Rule 85: b8242a4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 7747c12b4b, Class:  1, CF:0.978583, Len: 10, Fitness_tra: 0
Rule 87: b2b45517bb, Class:  0, CF:0.14025, Len: 10, Fitness_tra: 22
Rule 88: 214b897442, Class:  1, CF:0.997612, Len: 10, Fitness_tra: 0
Rule 89: 47778a41b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 7427c92474, Class:  1, CF:0.985667, Len: 10, Fitness_tra: 0
Rule 91: 124756bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7512234773, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 274b114417, Class:  1, CF:0.945092, Len: 10, Fitness_tra: 0
Rule 94: 77e2814472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 74b72611b1, Class:  0, CF:0.816736, Len: 10, Fitness_tra: 2
Rule 96: 227b81b214, Class:  1, CF:0.988717, Len: 10, Fitness_tra: 0
Rule 97: 72141dbb74, Class:  1, CF:0.585486, Len: 10, Fitness_tra: 0
Rule 98: 712b83b412, Class:  1, CF:0.958413, Len:  0, Fitness_tra: 0
Rule 99: 7141517222, Class:  1, CF:0.999822, Len:  0, Fitness_tra: 0
Rule100: b12418c142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:97.868
------Result------
Miss_rate(tra)	:97.868
Miss_rate(tst)	:97.4406
ARL				:10

------Generation 1------
Rule  1: 2217161174, Class:  0, CF:0.998697, Len: 10, Fitness_tra: 23
Rule  2: b2b45517bb, Class:  0, CF:0.14025, Len: 10, Fitness_tra: 31
Rule  3: 1427ceb4b7, Class:  0, CF:0.801567, Len: 10, Fitness_tra: 0
Rule  4: 71b12f1b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule  5: 18711341b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule  6: 74b72611b1, Class:  0, CF:0.816736, Len: 10, Fitness_tra: 1
Rule  7: 1971c92421, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  8: 4441117444, Class:  1, CF:0.986242, Len: 10, Fitness_tra: -9
Rule  9: 1121f3bb42, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 10: 7244a61747, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 11: b12418c142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 4c4b137121, Class:  0, CF:0.903521, Len: 10, Fitness_tra: 0
Rule 13: 4113aa241b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 7772814472, Class:  1, CF:0.99764, Len: 10, Fitness_tra: 0
Rule 15: 7141517222, Class:  1, CF:0.999822, Len:  0, Fitness_tra: 0
Rule 16: 7512234772, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: b1441a1212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: b2445abb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1bbb114bb7, Class:  1, CF:0.943074, Len: 10, Fitness_tra: -17
Rule 20: 712b83b412, Class:  1, CF:0.958413, Len:  0, Fitness_tra: 0
Rule 21: 24b483b717, Class:  1, CF:0.927682, Len: 10, Fitness_tra: 0
Rule 22: 2b71a34b77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 2b72592272, Class:  1, CF:0.999517, Len: 10, Fitness_tra: 0
Rule 24: b81b234bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: b2b75a2b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4742ca2277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 147283411b, Class:  1, CF:0.915337, Len: 10, Fitness_tra: -3
Rule 28: 4c1221227b, Class:  1, CF:0.876338, Len: 10, Fitness_tra: 0
Rule 29: 71b45fbb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1721467b27, Class:  0, CF:0.947767, Len: 10, Fitness_tra: 0
Rule 31: 25c4812281, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 2d27ceb1b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 714b2324c2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 424bc347bb, Class:  1, CF:0.927762, Len: 10, Fitness_tra: 0
Rule 35: 44b4d62244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2217cd274b, Class:  1, CF:0.92168, Len: 10, Fitness_tra: 0
Rule 37: 244211b74b, Class:  1, CF:0.86883, Len: 10, Fitness_tra: 0
Rule 38: 7bb4761277, Class:  0, CF:0.990773, Len: 10, Fitness_tra: 0
Rule 39: 7747ff2221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 2272867272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 77771e2224, Class:  1, CF:0.999388, Len: 10, Fitness_tra: 0
Rule 42: 7b74231224, Class:  1, CF:0.58467, Len: 10, Fitness_tra: 0
Rule 43: 471783b414, Class:  1, CF:0.966455, Len: 10, Fitness_tra: 0
Rule 44: 272b8f41b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7274152b74, Class:  1, CF:0.739637, Len: 10, Fitness_tra: 0
Rule 46: 1177567444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b81b21b272, Class:  1, CF:0.951426, Len: 10, Fitness_tra: 0
Rule 48: 72b7217414, Class:  1, CF:0.974264, Len: 10, Fitness_tra: 0
Rule 49: b7421a4777, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: b1b411b22b, Class:  1, CF:0.970388, Len: 10, Fitness_tra: 0
Rule 51: 71125f7141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1412262774, Class:  0, CF:0.889801, Len: 10, Fitness_tra: 0
Rule 53: 2744cf2722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 27b4831b44, Class:  1, CF:0.947595, Len: 10, Fitness_tra: 0
Rule 55: 712b83b412, Class:  1, CF:0.958413, Len: 10, Fitness_tra: 0
Rule 56: 4124962121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12422fb171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 7742c57717, Class:  1, CF:0.984896, Len: 10, Fitness_tra: 0
Rule 59: 2177c37b4b, Class:  1, CF:0.961143, Len: 10, Fitness_tra: 0
Rule 60: 7141517222, Class:  1, CF:0.999822, Len: 10, Fitness_tra: 1
Rule 61: b11723477b, Class:  1, CF:0.621153, Len: 10, Fitness_tra: 0
Rule 62: 227b81b2b2, Class:  1, CF:0.97812, Len: 10, Fitness_tra: 0
Rule 63: 2c2225b147, Class:  1, CF:0.797259, Len: 10, Fitness_tra: 0
Rule 64: 117721417c, Class:  1, CF:0.978507, Len: 10, Fitness_tra: 0
Rule 65: 122213b472, Class:  0, CF:0.915078, Len: 10, Fitness_tra: 0
Rule 66: 7271314277, Class:  1, CF:0.859337, Len: 10, Fitness_tra: -1
Rule 67: 77b7132122, Class:  1, CF:0.111263, Len: 10, Fitness_tra: 0
Rule 68: 17718a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4c77112274, Class:  1, CF:0.946954, Len: 10, Fitness_tra: 0
Rule 70: 7b7b832741, Class:  1, CF:0.946542, Len: 10, Fitness_tra: 0
Rule 71: 2b1211421b, Class:  1, CF:0.981773, Len: 10, Fitness_tra: 0
Rule 72: 22128641b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b421d12247, Class:  1, CF:0.999624, Len: 10, Fitness_tra: 0
Rule 74: b8242a4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 7747c12b4b, Class:  1, CF:0.978583, Len: 10, Fitness_tra: 0
Rule 76: 4b441f1b14, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 214b897442, Class:  1, CF:0.997612, Len: 10, Fitness_tra: 0
Rule 78: 47778a41b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7427c92474, Class:  1, CF:0.985667, Len: 10, Fitness_tra: 0
Rule 80: 124756bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b17bce171b, Class:  0, CF:0.999899, Len: 10, Fitness_tra: 1926
Rule 82: 1a274947b1, Class:  1, CF:0.874912, Len: 10, Fitness_tra: -66
Rule 83: 17472a2211, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 1227c52211, Class:  1, CF:0.551691, Len: 10, Fitness_tra: -32
Rule 85: 1127854211, Class:  1, CF:0.833693, Len: 10, Fitness_tra: -404
Rule 86: bbb12121b7, Class:  1, CF:0.992499, Len: 10, Fitness_tra: -570
Rule 87: 74112f7b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 78222e1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 12bb314171, Class:  0, CF:0.0693004, Len: 10, Fitness_tra: 1276
Rule 90: 71173614b1, Class:  0, CF:0.724247, Len: 10, Fitness_tra: 64
Rule 91: 1121c57227, Class:  1, CF:0.997077, Len: 10, Fitness_tra: 0
Rule 92: b21451b212, Class:  1, CF:0.882963, Len: 10, Fitness_tra: 0
Rule 93: 2217165174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 117721417c, Class:  1, CF:0.978507, Len:  0, Fitness_tra: 0
Rule 95: 7244a57777, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 4127c62474, Class:  1, CF:0.900871, Len: 10, Fitness_tra: 0
Rule 97: 7127892444, Class:  1, CF:0.997463, Len: 10, Fitness_tra: 0
Rule 98: 7214231777, Class:  0, CF:0.1674, Len: 10, Fitness_tra: 9
Rule 99: 7b72a3227b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 2117cf774b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:31.4518
------Result------
Miss_rate(tra)	:31.4518
Miss_rate(tst)	:32.5411
ARL				:10

------Generation 2------
Rule  1: 2217161174, Class:  0, CF:0.998697, Len: 10, Fitness_tra: 23
Rule  2: b2b45517bb, Class:  0, CF:0.14025, Len: 10, Fitness_tra: 31
Rule  3: 1427ceb4b7, Class:  0, CF:0.801567, Len: 10, Fitness_tra: 0
Rule  4: 71b12f1b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule  5: 18711341b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule  6: 74b72611b1, Class:  0, CF:0.816736, Len: 10, Fitness_tra: 1
Rule  7: 1971c92421, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  8: 4441117444, Class:  1, CF:0.986242, Len: 10, Fitness_tra: -9
Rule  9: 1121f3bb42, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 10: 7244a61747, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 11: b12418c142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 4c4b137121, Class:  0, CF:0.903521, Len: 10, Fitness_tra: 0
Rule 13: 4113aa241b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 7772814472, Class:  1, CF:0.99764, Len: 10, Fitness_tra: 0
