------Generation 0------
Rule  1: 7424831224, Class:  1, CF:0.914468, Len: 10, Fitness_tra: 0
Rule 35: bb2b2a22b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7114ce47b4, Class:  0, CF:0.485106, Len: 10, Fitness_tra: 0
Rule 38: 717289b774, Class:  1, CF:0.819822, Len: 10, Fitness_tra: 0
Rule 39: 71441a2b27, Class:  1, CF:0.999926, Len: 10, Fitness_tra: 0
Rule 40: b24bc6b174, Class:  0, CF:0.192584, Len: 10, Fitness_tra: 0
Rule 41: b1b1254b14, Class:  1, CF:0.84453, Len: 10, Fitness_tra: -12
Rule 42: 4147197b44, Class:  1, CF:0.811834, Len: 10, Fitness_tra: 0
Rule 43: 2442c34272, Class:  0, CF:0.662482, Len: 10, Fitness_tra: 0
Rule 44: b7b256242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4471264771, Class:  1, CF:0.99982, Len: 10, Fitness_tra: 0
Rule 46: 7471812441, Class:  1, CF:0.92346, Len: 10, Fitness_tra: 1
Rule 47: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1c7286742b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b427c34b24, Class:  0, CF:0.604465, Len: 10, Fitness_tra: 0
Rule 50: 2424134422, Class:  1, CF:0.998885, Len: 10, Fitness_tra: 0
Rule 51: 41b1537144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4b7bc62114, Class:  0, CF:0.994435, Len: 10, Fitness_tra: 0
Rule 54: 1c12f1421b, Class:  1, CF:0.841654, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1b2b11111b, Class:  0, CF:0.602067, Len: 10, Fitness_tra: 2510
Rule 57: 22b41e472b, Class:  1, CF:0.488387, Len: 10, Fitness_tra: 0
Rule 58: 4422df172b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 112179b727, Class:  1, CF:0.795713, Len: 10, Fitness_tra: 0
Rule 60: 21bb411bb1, Class:  1, CF:0.733679, Len: 10, Fitness_tra: -2
Rule 61: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1277167422, Class:  1, CF:0.999011, Len: 10, Fitness_tra: 0
Rule 63: 44273a7b72, Class:  1, CF:0.999985, Len: 10, Fitness_tra: 0
Rule 64: 17b1114217, Class:  1, CF:0.929648, Len: 10, Fitness_tra: 0
Rule 65: 21b1814b4b, Class:  1, CF:0.908362, Len: 10, Fitness_tra: 0
Rule 66: 4b24d6141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 252241b4b1, Class:  1, CF:0.895956, Len: 10, Fitness_tra: 0
Rule 68: 4421ceb127, Class:  1, CF:0.934708, Len: 10, Fitness_tra: 0
Rule 69: 42bb114242, Class:  1, CF:0.958772, Len: 10, Fitness_tra: 0
Rule 70: 72421a7421, Class:  1, CF:0.999469, Len: 10, Fitness_tra: 0
Rule 71: 42b14d1b11, Class:  1, CF:0.764624, Len: 10, Fitness_tra: -1003
Rule 72: 21bb19b7b4, Class:  1, CF:0.17911, Len: 10, Fitness_tra: 0
Rule 73: b27bc17411, Class:  1, CF:0.67764, Len: 10, Fitness_tra: 0
Rule 74: 441156b142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2171c92771, Class:  1, CF:0.897656, Len: 10, Fitness_tra: 0
Rule 76: b1745a747b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2821131411, Class:  1, CF:0.99764, Len: 10, Fitness_tra: 0
Rule 78: 777221214b, Class:  1, CF:0.896249, Len: 10, Fitness_tra: 0
Rule 79: b14b437bb4, Class:  1, CF:0.969176, Len: 10, Fitness_tra: 0
Rule 80: bc7153bb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2371d9b774, Class:  1, CF:0.995711, Len: 10, Fitness_tra: 0
Rule 82: 211b1147b2, Class:  1, CF:0.852757, Len: 10, Fitness_tra: 0
Rule 83: b12236722b, Class:  1, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 84: 1272df171b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4424131111, Class:  1, CF:0.945125, Len: 10, Fitness_tra: 0
Rule 86: 7417c6b442, Class:  0, CF:0.915589, Len: 10, Fitness_tra: 0
Rule 87: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4112132114, Class:  1, CF:0.933827, Len: 10, Fitness_tra: 0
Rule 89: b22111b42b, Class:  1, CF:0.98823, Len: 10, Fitness_tra: 1
Rule 90: 22b2194111, Class:  1, CF:0.551662, Len: 10, Fitness_tra: 0
Rule 91: 1c74c17112, Class:  0, CF:0.18227, Len: 10, Fitness_tra: -1
Rule 92: 75772171b4, Class:  1, CF:0.759928, Len: 10, Fitness_tra: 0
Rule 93: b477511217, Class:  1, CF:0.693359, Len: 10, Fitness_tra: 0
Rule 94: 72bb4e44b1, Class:  1, CF:0.819112, Len: 10, Fitness_tra: 0
Rule 95: 11b1454224, Class:  1, CF:0.974525, Len: 10, Fitness_tra: 2
Rule 96: 4b11462b21, Class:  1, CF:0.991754, Len: 10, Fitness_tra: 0
Rule 97: 1117c9b71b, Class:  0, CF:0.950435, Len: 10, Fitness_tra: 159
Rule 98: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 117b4924b4, Class:  1, CF:0.223592, Len: 10, Fitness_tra: 0
Rule100: 4c1b1f4722, Class:  1, CF:0.999926, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.9949
------Result------
Miss_rate(tra)	:36.9949
Miss_rate(tst)	:36.1974
ARL				:9.88

------Generation 0------
Rule  1: 1b2b11111b, Class:  0, CF:0.602067, Len: 10, Fitness_tra: 3238
Rule  2: 1117c9b71b, Class:  0, CF:0.950435, Len: 10, Fitness_tra: 556
Rule  3: 17725e4711, Class:  1, CF:0.796044, Len: 10, Fitness_tra: 82
Rule  4: 11b1454224, Class:  1, CF:0.974525, Len: 10, Fitness_tra: 3
Rule  5: 752b114211, Class:  1, CF:0.98514, Len: 10, Fitness_tra: 1
Rule  6: 7471812441, Class:  1, CF:0.92346, Len: 10, Fitness_tra: 0
Rule  7: b721412411, Class:  1, CF:0.911639, Len: 10, Fitness_tra: 4
Rule  8: b22111b42b, Class:  1, CF:0.98823, Len: 10, Fitness_tra: 2
Rule  9: 4c122971b1, Class:  1, CF:0.663627, Len: 10, Fitness_tra: -4
Rule 10: 7424831224, Class:  1, CF:0.914468, Len: 10, Fitness_tra: 1
Rule 11: 4c1b1f4722, Class:  1, CF:0.999926, Len: 10, Fitness_tra: 0
Rule 12: 4b445a1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4214661771, Class:  1, CF:0.990483, Len: 10, Fitness_tra: 0
Rule 14: 1bb4c64b44, Class:  0, CF:0.999845, Len: 10, Fitness_tra: 0
Rule 15: 48123f2421, Class:  1, CF:0.995713, Len: 10, Fitness_tra: 0
Rule 16: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 411156b421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 41b4112177, Class:  1, CF:0.910291, Len: 10, Fitness_tra: 0
Rule 19: 2117294b24, Class:  1, CF:0.340783, Len: 10, Fitness_tra: 0
Rule 20: 71771e2412, Class:  1, CF:0.87505, Len: 10, Fitness_tra: 0
Rule 21: 1847c57b71, Class:  1, CF:0.335673, Len: 10, Fitness_tra: 1
Rule 22: ba4d594b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2771f1247, Class:  1, CF:0.999963, Len: 10, Fitness_tra: 0
Rule 24: 227471b277, Class:  1, CF:0.932469, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7442257b72, Class:  1, CF:0.570593, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 24b29a1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 2727867172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1722132427, Class:  1, CF:0.976918, Len: 10, Fitness_tra: 0
Rule 31: 472211b141, Class:  1, CF:0.929058, Len: 10, Fitness_tra: 0
Rule 32: 42478a2b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: bb2b2a22b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7114ce47b4, Class:  0, CF:0.485106, Len: 10, Fitness_tra: 0
Rule 36: 717289b774, Class:  1, CF:0.819822, Len: 10, Fitness_tra: 0
Rule 37: 71441a2b27, Class:  1, CF:0.999926, Len: 10, Fitness_tra: 0
Rule 38: b24bc6b174, Class:  0, CF:0.192584, Len: 10, Fitness_tra: 0
Rule 39: 4147197b44, Class:  1, CF:0.811834, Len: 10, Fitness_tra: 0
Rule 40: 2442c34272, Class:  0, CF:0.662482, Len: 10, Fitness_tra: 0
Rule 41: b7b256242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4471264771, Class:  1, CF:0.99982, Len: 10, Fitness_tra: 0
Rule 43: 7cb28372b1, Class:  0, CF:0.980339, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1c7286742b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b427c34b24, Class:  0, CF:0.604465, Len: 10, Fitness_tra: 0
Rule 47: 2424134422, Class:  1, CF:0.998885, Len: 10, Fitness_tra: 0
Rule 48: 41b1537144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4b7bc62114, Class:  0, CF:0.994435, Len: 10, Fitness_tra: 0
Rule 51: 1c12f1421b, Class:  1, CF:0.841654, Len: 10, Fitness_tra: 0
Rule 52: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b124512711, Class:  1, CF:0.854252, Len: 10, Fitness_tra: 0
Rule 54: 22b41e472b, Class:  1, CF:0.488387, Len: 10, Fitness_tra: 0
Rule 55: 4422df172b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 112179b727, Class:  1, CF:0.795713, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1277167422, Class:  1, CF:0.999011, Len: 10, Fitness_tra: 0
Rule 59: 44273a7b72, Class:  1, CF:0.999985, Len: 10, Fitness_tra: 1
Rule 60: 17b1114217, Class:  1, CF:0.929648, Len: 10, Fitness_tra: -3
Rule 61: 21b1814b4b, Class:  1, CF:0.908362, Len: 10, Fitness_tra: 0
Rule 62: 4b24d6141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 252241b4b1, Class:  1, CF:0.895956, Len: 10, Fitness_tra: 0
Rule 64: 4421ceb127, Class:  1, CF:0.934708, Len: 10, Fitness_tra: 0
Rule 65: 42bb114242, Class:  1, CF:0.958772, Len: 10, Fitness_tra: 0
Rule 66: 72421a7421, Class:  1, CF:0.999469, Len: 10, Fitness_tra: 0
Rule 67: 21bb19b7b4, Class:  1, CF:0.17911, Len: 10, Fitness_tra: 0
Rule 68: b27bc17411, Class:  1, CF:0.67764, Len: 10, Fitness_tra: 0
Rule 69: 441156b142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2171c92771, Class:  1, CF:0.897656, Len: 10, Fitness_tra: 0
Rule 71: b1745a747b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2821131411, Class:  1, CF:0.99764, Len: 10, Fitness_tra: 6
Rule 73: 777221214b, Class:  1, CF:0.896249, Len: 10, Fitness_tra: 0
Rule 74: b14b437bb4, Class:  1, CF:0.969176, Len: 10, Fitness_tra: 0
Rule 75: bc7153bb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2371d9b774, Class:  1, CF:0.995711, Len: 10, Fitness_tra: 1
Rule 77: 211b1147b2, Class:  1, CF:0.852757, Len: 10, Fitness_tra: 0
Rule 78: b12236722b, Class:  1, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 79: 1272df171b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4424131111, Class:  1, CF:0.945125, Len: 10, Fitness_tra: -43
Rule 81: 12448e772b, Class:  1, CF:0.821423, Len: 10, Fitness_tra: 3
Rule 82: 1241cfbb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 22729141b7, Class:  1, CF:0.90637, Len: 10, Fitness_tra: 0
Rule 84: 2171724174, Class:  1, CF:0.945573, Len: 10, Fitness_tra: -20
Rule 85: b271314711, Class:  1, CF:0.987659, Len: 10, Fitness_tra: 1
Rule 86: 4174d17441, Class:  1, CF:0.969339, Len: 10, Fitness_tra: 0
Rule 87: 42b7e1417b, Class:  1, CF:0.899475, Len: 10, Fitness_tra: 0
Rule 88: 1472112111, Class:  1, CF:0.889971, Len: 10, Fitness_tra: -185
Rule 89: 42425eb771, Class:  1, CF:0.894279, Len: 10, Fitness_tra: 0
Rule 90: 7121d9421b, Class:  1, CF:0.989149, Len: 10, Fitness_tra: 0
Rule 91: 200e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 92: b24baa7171, Class:  1, CF:0.992904, Len: 10, Fitness_tra: 0
Rule 93: 4c1223e272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b8224f2491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 47b45e2171, Class:  1, CF:0.640839, Len: 10, Fitness_tra: 0
Rule 96: 172b4924b4, Class:  0, CF:0.122525, Len: 10, Fitness_tra: 0
Rule 97: 2942c34272, Class:  1, CF:0.727168, Len: 10, Fitness_tra: 0
Rule 98: b7228e7272, Class:  1, CF:0.962677, Len: 10, Fitness_tra: 0
Rule 99: bb2b2ab2b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: bc31b3bb2b, Class:  1, CF:0.979668, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.1523
------Result------
Miss_rate(tra)	:14.1523
Miss_rate(tst)	:16.2706
ARL				:9.89189

------Generation 1------
Rule  1: 1b2b11111b, Class:  0, CF:0.602067, Len: 10, Fitness_tra: 3238
Rule  2: 1117c9b71b, Class:  0, CF:0.950435, Len: 10, Fitness_tra: 556
Rule  3: 17725e4711, Class:  1, CF:0.796044, Len: 10, Fitness_tra: 82
Rule  4: 11b1454224, Class:  1, CF:0.974525, Len: 10, Fitness_tra: 3
Rule  5: 752b114211, Class:  1, CF:0.98514, Len: 10, Fitness_tra: 1
Rule  6: 7471812441, Class:  1, CF:0.92346, Len: 10, Fitness_tra: 0
Rule  7: b721412411, Class:  1, CF:0.911639, Len: 10, Fitness_tra: 4
Rule  8: b22111b42b, Class:  1, CF:0.98823, Len: 10, Fitness_tra: 2
Rule  9: 4c122971b1, Class:  1, CF:0.663627, Len: 10, Fitness_tra: -4
Rule 10: 7424831224, Class:  1, CF:0.914468, Len: 10, Fitness_tra: 1
Rule 11: 4c1b1f4722, Class:  1, CF:0.999926, Len: 10, Fitness_tra: 0
Rule 12: 4b445a1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4214661771, Class:  1, CF:0.990483, Len: 10, Fitness_tra: 0
Rule 14: 1bb4c64b44, Class:  0, CF:0.999845, Len: 10, Fitness_tra: 0
Rule 15: 48123f2421, Class:  1, CF:0.995713, Len: 10, Fitness_tra: 0
Rule 16: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 411156b421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 41b4112177, Class:  1, CF:0.910291, Len: 10, Fitness_tra: 0
Rule 19: 2117294b24, Class:  1, CF:0.340783, Len: 10, Fitness_tra: 0
Rule 20: 71771e2412, Class:  1, CF:0.87505, Len: 10, Fitness_tra: 0
Rule 21: 1847c57b71, Class:  1, CF:0.335673, Len: 10, Fitness_tra: 1
Rule 22: ba4d594b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2771f1247, Class:  1, CF:0.999963, Len: 10, Fitness_tra: 0
Rule 24: 227471b277, Class:  1, CF:0.932469, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7442257b72, Class:  1, CF:0.570593, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 24b29a1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 2727867172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1722132427, Class:  1, CF:0.976918, Len: 10, Fitness_tra: 0
Rule 31: 472211b141, Class:  1, CF:0.929058, Len: 10, Fitness_tra: 0
Rule 32: 42478a2b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: bb2b2a22b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7114ce47b4, Class:  0, CF:0.485106, Len: 10, Fitness_tra: 0
Rule 36: 717289b774, Class:  1, CF:0.819822, Len: 10, Fitness_tra: 0
Rule 37: 71441a2b27, Class:  1, CF:0.999926, Len: 10, Fitness_tra: 0
Rule 38: b24bc6b174, Class:  0, CF:0.192584, Len: 10, Fitness_tra: 0
Rule 39: 4147197b44, Class:  1, CF:0.811834, Len: 10, Fitness_tra: 0
Rule 40: 2442c34272, Class:  0, CF:0.662482, Len: 10, Fitness_tra: 0
Rule 41: b7b256242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4471264771, Class:  1, CF:0.99982, Len: 10, Fitness_tra: 0
Rule 43: 7cb28372b1, Class:  0, CF:0.980339, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1c7286742b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b427c34b24, Class:  0, CF:0.604465, Len: 10, Fitness_tra: 0
Rule 47: 2424134422, Class:  1, CF:0.998885, Len: 10, Fitness_tra: 0
Rule 48: 41b1537144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4b7bc62114, Class:  0, CF:0.994435, Len: 10, Fitness_tra: 0
Rule 51: 1c12f1421b, Class:  1, CF:0.841654, Len: 10, Fitness_tra: 0
Rule 52: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b124512711, Class:  1, CF:0.854252, Len: 10, Fitness_tra: 0
Rule 54: 22b41e472b, Class:  1, CF:0.488387, Len: 10, Fitness_tra: 0
Rule 55: 4422df172b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 112179b727, Class:  1, CF:0.795713, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1277167422, Class:  1, CF:0.999011, Len: 10, Fitness_tra: 0
Rule 59: 44273a7b72, Class:  1, CF:0.999985, Len: 10, Fitness_tra: 1
Rule 60: 17b1114217, Class:  1, CF:0.929648, Len: 10, Fitness_tra: -3
Rule 61: 21b1814b4b, Class:  1, CF:0.908362, Len: 10, Fitness_tra: 0
Rule 62: 4b24d6141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 252241b4b1, Class:  1, CF:0.895956, Len: 10, Fitness_tra: 0
Rule 64: 4421ceb127, Class:  1, CF:0.934708, Len: 10, Fitness_tra: 0
Rule 65: 42bb114242, Class:  1, CF:0.958772, Len: 10, Fitness_tra: 0
Rule 66: 72421a7421, Class:  1, CF:0.999469, Len: 10, Fitness_tra: 0
Rule 67: 21bb19b7b4, Class:  1, CF:0.17911, Len: 10, Fitness_tra: 0
Rule 68: b27bc17411, Class:  1, CF:0.67764, Len: 10, Fitness_tra: 0
Rule 69: 441156b142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2171c92771, Class:  1, CF:0.897656, Len: 10, Fitness_tra: 0
Rule 71: b1745a747b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2821131411, Class:  1, CF:0.99764, Len: 10, Fitness_tra: 6
Rule 73: 777221214b, Class:  1, CF:0.896249, Len: 10, Fitness_tra: 0
Rule 74: b14b437bb4, Class:  1, CF:0.969176, Len: 10, Fitness_tra: 0
Rule 75: bc7153bb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2371d9b774, Class:  1, CF:0.995711, Len: 10, Fitness_tra: 1
Rule 77: 211b1147b2, Class:  1, CF:0.852757, Len: 10, Fitness_tra: 0
Rule 78: b12236722b, Class:  1, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 79: 1272df171b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4424131111, Class:  1, CF:0.945125, Len: 10, Fitness_tra: -43
Rule 81: 12448e772b, Class:  1, CF:0.821423, Len: 10, Fitness_tra: 3
Rule 82: 1241cfbb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 22729141b7, Class:  1, CF:0.90637, Len: 10, Fitness_tra: 0
Rule 84: 2171724174, Class:  1, CF:0.945573, Len: 10, Fitness_tra: -20
Rule 85: b271314711, Class:  1, CF:0.987659, Len: 10, Fitness_tra: 1
Rule 86: 4174d17441, Class:  1, CF:0.969339, Len: 10, Fitness_tra: 0
Rule 87: 42b7e1417b, Class:  1, CF:0.899475, Len: 10, Fitness_tra: 0
Rule 88: 1472112111, Class:  1, CF:0.889971, Len: 10, Fitness_tra: -185
Rule 89: 42425eb771, Class:  1, CF:0.894279, Len: 10, Fitness_tra: 0
Rule 90: 7121d9421b, Class:  1, CF:0.989149, Len: 10, Fitness_tra: 0
Rule 91: 200e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 92: b24baa7171, Class:  1, CF:0.992904, Len: 10, Fitness_tra: 0
Rule 93: 4c1223e272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b8224f2491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 47b45e2171, Class:  1, CF:0.640839, Len: 10, Fitness_tra: 0
Rule 96: 172b4924b4, Class:  0, CF:0.122525, Len: 10, Fitness_tra: 0
Rule 97: 2942c34272, Class:  1, CF:0.727168, Len: 10, Fitness_tra: 0
Rule 98: b7228e7272, Class:  1, CF:0.962677, Len: 10, Fitness_tra: 0
Rule 99: bb2b2ab2b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: bc31b3bb2b, Class:  1, CF:0.979668, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.1523
------Result------
Miss_rate(tra)	:14.1523
Miss_rate(tst)	:16.2706
ARL				:9.89189

------Generation 2------
Rule  1: 1b2b11111b, Class:  0, CF:0.602067, Len: 10, Fitness_tra: 3238
Rule  2: 1117c9b71b, Class:  0, CF:0.950435, Len: 10, Fitness_tra: 556
Rule  3: 17725e4711, Class:  1, CF:0.796044, Len: 10, Fitness_tra: 82
Rule  4: 11b1454224, Class:  1, CF:0.974525, Len: 10, Fitness_tra: 3
Rule  5: 752b114211, Class:  1, CF:0.98514, Len: 10, Fitness_tra: 1
Rule  6: 7471812441, Class:  1, CF:0.92346, Len: 10, Fitness_tra: 0
Rule  7: b721412411, Class:  1, CF:0.911639, Len: 10, Fitness_tra: 4
Rule  8: b22111b42b, Class:  1, CF:0.98823, Len: 10, Fitness_tra: 2
Rule  9: 4c122971b1, Class:  1, CF:0.663627, Len: 10, Fitness_tra: -4
Rule 10: 7424831224, Class:  1, CF:0.914468, Len: 10, Fitness_tra: 1
Rule 11: 4c1b1f4722, Class:  1, CF:0.999926, Len: 10, Fitness_tra: 0
Rule 12: 4b445a1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4214661771, Class:  1, CF:0.990483, Len: 10, Fitness_tra: 0
