------Generation 0------
Rule  1: b2bb814221, Class:  1, CF:0.788129, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7d2b214141, Class:  1, CF:0.862666, Len: 10, Fitness_tra: 0
Rule 25: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b221c1b141, Class:  1, CF:0.694147, Len: 10, Fitness_tra: -4
Rule 27: 44775621b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 77128a4172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 44bbc1b444, Class:  1, CF:0.679092, Len: 10, Fitness_tra: 0
Rule 30: 217783747b, Class:  0, CF:0.685746, Len: 10, Fitness_tra: 0
Rule 31: 2b111f424b, Class:  1, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 32: 1b148a242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b2745fb77b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7944157477, Class:  1, CF:0.462611, Len: 10, Fitness_tra: 0
Rule 36: 24b1497bbb, Class:  0, CF:0.454215, Len: 10, Fitness_tra: 0
Rule 37: 2b12164427, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 38: 12b116b444, Class:  1, CF:0.999258, Len: 10, Fitness_tra: 0
Rule 39: b174114771, Class:  1, CF:0.942451, Len: 10, Fitness_tra: 0
Rule 40: 712b13bb41, Class:  1, CF:0.990543, Len: 10, Fitness_tra: 0
Rule 41: 2214c6b44b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 4c7721bbb4, Class:  1, CF:0.785822, Len: 10, Fitness_tra: 0
Rule 43: b111ce2b24, Class:  1, CF:0.969442, Len: 10, Fitness_tra: 0
Rule 44: 72b483222b, Class:  0, CF:0.852538, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7142534177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21124e21b2, Class:  0, CF:0.175088, Len: 10, Fitness_tra: 1
Rule 48: 2b41137b7b, Class:  1, CF:0.997133, Len: 10, Fitness_tra: 0
Rule 49: 772415b7b2, Class:  1, CF:0.688778, Len: 10, Fitness_tra: 0
Rule 50: 4417811127, Class:  1, CF:0.1338, Len: 10, Fitness_tra: 0
Rule 51: 244111b477, Class:  1, CF:0.970631, Len: 10, Fitness_tra: 0
Rule 52: b41b814b22, Class:  1, CF:0.281003, Len: 10, Fitness_tra: 0
Rule 53: 1417831474, Class:  0, CF:0.501425, Len: 10, Fitness_tra: 0
Rule 54: b2141eb714, Class:  1, CF:0.369227, Len: 10, Fitness_tra: 0
Rule 55: 2812452174, Class:  1, CF:0.226931, Len: 10, Fitness_tra: 0
Rule 56: 4271254472, Class:  1, CF:0.973657, Len: 10, Fitness_tra: 1
Rule 57: 4b27812147, Class:  1, CF:0.941146, Len: 10, Fitness_tra: 0
Rule 58: 242bc1b212, Class:  1, CF:0.820366, Len: 10, Fitness_tra: 0
Rule 59: 4174c6b144, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 2414814447, Class:  1, CF:0.732252, Len: 10, Fitness_tra: 0
Rule 61: 4b44834171, Class:  1, CF:0.0769898, Len: 10, Fitness_tra: 0
Rule 62: 4412191bb7, Class:  0, CF:0.648905, Len: 10, Fitness_tra: 231
Rule 63: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2227897742, Class:  1, CF:0.853186, Len: 10, Fitness_tra: 0
Rule 65: 2c1429211b, Class:  1, CF:0.186636, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1b1283b17b, Class:  1, CF:0.443203, Len: 10, Fitness_tra: 0
Rule 68: 8c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 117b5eb417, Class:  1, CF:0.537462, Len: 10, Fitness_tra: 49
Rule 70: b1b11f2172, Class:  1, CF:0.999877, Len: 10, Fitness_tra: 0
Rule 71: b1b1132bbb, Class:  1, CF:0.992234, Len: 10, Fitness_tra: 0
Rule 72: 1244212414, Class:  1, CF:0.785451, Len: 10, Fitness_tra: 0
Rule 73: 43bc85bb7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 47b2154241, Class:  1, CF:0.949374, Len: 10, Fitness_tra: 0
Rule 75: 114bc34b44, Class:  0, CF:0.289914, Len: 10, Fitness_tra: 0
Rule 76: 7114214442, Class:  1, CF:0.881536, Len: 10, Fitness_tra: 0
Rule 77: 4b218d7271, Class:  1, CF:0.985626, Len: 10, Fitness_tra: 0
Rule 78: 2bb1c114bb, Class:  1, CF:0.962685, Len: 10, Fitness_tra: -3
Rule 79: b27b86b424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4b41c1b247, Class:  1, CF:0.979432, Len: 10, Fitness_tra: 0
Rule 81: bd21c37724, Class:  0, CF:0.997792, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 41b48941b2, Class:  1, CF:0.42249, Len: 10, Fitness_tra: 0
Rule 84: 114bcf2b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: bb712e4b11, Class:  1, CF:0.180718, Len: 10, Fitness_tra: 0
Rule 86: b1b1c34117, Class:  1, CF:0.529198, Len: 10, Fitness_tra: 0
Rule 87: 411283bb22, Class:  0, CF:0.430006, Len: 10, Fitness_tra: 0
Rule 88: 47b41344b1, Class:  1, CF:0.98744, Len: 10, Fitness_tra: 0
Rule 89: 121b837b42, Class:  0, CF:0.650404, Len: 10, Fitness_tra: 0
Rule 90: 414b89b212, Class:  1, CF:0.950768, Len: 10, Fitness_tra: 0
Rule 91: b1211f7771, Class:  1, CF:0.999963, Len:  0, Fitness_tra: 0
Rule 92: 41c5211447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 24b4c1b424, Class:  1, CF:0.682602, Len: 10, Fitness_tra: 0
Rule 94: 74412a27b1, Class:  1, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 95: 227195111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4211d91b24, Class:  1, CF:0.735776, Len: 10, Fitness_tra: -17
Rule 97: b9145eb471, Class:  1, CF:0.999051, Len: 10, Fitness_tra: 0
Rule 98: 4174167147, Class:  1, CF:0.997783, Len: 10, Fitness_tra: 0
Rule 99: 434cc0b17b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 41b753b447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:71.6954
------Result------
Miss_rate(tra)	:71.6954
Miss_rate(tst)	:72.5777
ARL				:10

------Generation 1------
Rule  1: 127bc51b71, Class:  0, CF:0.428868, Len: 10, Fitness_tra: 2258
Rule  2: 4412191bb7, Class:  0, CF:0.648905, Len: 10, Fitness_tra: 937
Rule  3: 117b5eb417, Class:  1, CF:0.537462, Len: 10, Fitness_tra: 34
Rule  4: b1b1131444, Class:  1, CF:0.980605, Len: 10, Fitness_tra: 0
Rule  5: 217b1e11b2, Class:  0, CF:0.0630491, Len: 10, Fitness_tra: 29
Rule  6: b1211f7771, Class:  1, CF:0.999963, Len: 10, Fitness_tra: 5
Rule  7: 4271254472, Class:  1, CF:0.973657, Len: 10, Fitness_tra: 2
Rule  8: 21124e21b2, Class:  0, CF:0.175088, Len: 10, Fitness_tra: 1
Rule  9: 41b753b447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 7441112417, Class:  1, CF:0.969306, Len: 10, Fitness_tra: -21
Rule 11: 221b2e2144, Class:  1, CF:0.626818, Len: 10, Fitness_tra: 0
Rule 12: 7412c3b421, Class:  0, CF:0.106571, Len: 10, Fitness_tra: 0
Rule 13: 2274c177bb, Class:  1, CF:0.20642, Len: 10, Fitness_tra: 0
Rule 14: 1112531b7c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: b1741e27bb, Class:  1, CF:0.099791, Len: 10, Fitness_tra: 0
Rule 16: 1174217424, Class:  1, CF:0.845738, Len: 10, Fitness_tra: 0
Rule 17: 414751b1b7, Class:  1, CF:0.813822, Len: 10, Fitness_tra: 0
Rule 18: 4d2bc141b1, Class:  1, CF:0.83275, Len: 10, Fitness_tra: 0
Rule 19: 22142ebb2b, Class:  1, CF:0.549106, Len: 10, Fitness_tra: 0
Rule 20: 777213b7b1, Class:  1, CF:0.990765, Len: 10, Fitness_tra: 1
Rule 21: 717453b2bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 7d2b214141, Class:  1, CF:0.862666, Len: 10, Fitness_tra: 0
Rule 24: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 434cc0b17b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44775621b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 77128a4172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 44bbc1b444, Class:  1, CF:0.679092, Len: 10, Fitness_tra: 0
Rule 29: 217783747b, Class:  0, CF:0.685746, Len: 10, Fitness_tra: 0
Rule 30: 2b111f424b, Class:  1, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 31: 1b148a242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b2745fb77b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7944157477, Class:  1, CF:0.462611, Len: 10, Fitness_tra: 0
Rule 35: 24b1497bbb, Class:  0, CF:0.454215, Len: 10, Fitness_tra: 0
Rule 36: 2b12164427, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 37: 12b116b444, Class:  1, CF:0.999258, Len: 10, Fitness_tra: 0
Rule 38: b174114771, Class:  1, CF:0.942451, Len: 10, Fitness_tra: 1
Rule 39: 712b13bb41, Class:  1, CF:0.990543, Len: 10, Fitness_tra: 0
Rule 40: 2214c6b44b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 4c7721bbb4, Class:  1, CF:0.785822, Len: 10, Fitness_tra: 0
Rule 42: b111ce2b24, Class:  1, CF:0.969442, Len: 10, Fitness_tra: -16
Rule 43: 72b483222b, Class:  0, CF:0.852538, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7142534177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2b41137b7b, Class:  1, CF:0.997133, Len: 10, Fitness_tra: 1
Rule 47: 772415b7b2, Class:  1, CF:0.688778, Len: 10, Fitness_tra: 0
Rule 48: 4417811127, Class:  1, CF:0.1338, Len: 10, Fitness_tra: -31
Rule 49: 244111b477, Class:  1, CF:0.970631, Len: 10, Fitness_tra: 0
Rule 50: b41b814b22, Class:  1, CF:0.281003, Len: 10, Fitness_tra: 0
Rule 51: 1417831474, Class:  0, CF:0.501425, Len: 10, Fitness_tra: -2
Rule 52: b2141eb714, Class:  1, CF:0.369227, Len: 10, Fitness_tra: 0
Rule 53: 2812452174, Class:  1, CF:0.226931, Len: 10, Fitness_tra: 0
Rule 54: b2bb814221, Class:  1, CF:0.788129, Len: 10, Fitness_tra: 0
Rule 55: 4b27812147, Class:  1, CF:0.941146, Len: 10, Fitness_tra: 0
Rule 56: 242bc1b212, Class:  1, CF:0.820366, Len: 10, Fitness_tra: 0
Rule 57: 4174c6b144, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 2414814447, Class:  1, CF:0.732252, Len: 10, Fitness_tra: 0
Rule 59: 4b44834171, Class:  1, CF:0.0769898, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2227897742, Class:  1, CF:0.853186, Len: 10, Fitness_tra: 0
Rule 62: 2c1429211b, Class:  1, CF:0.186636, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1b1283b17b, Class:  1, CF:0.443203, Len: 10, Fitness_tra: 3
Rule 65: 8c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1b11f2172, Class:  1, CF:0.999877, Len: 10, Fitness_tra: 0
Rule 67: b1b1132bbb, Class:  1, CF:0.992234, Len: 10, Fitness_tra: 0
Rule 68: 1244212414, Class:  1, CF:0.785451, Len: 10, Fitness_tra: 23
Rule 69: 43bc85bb7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 47b2154241, Class:  1, CF:0.949374, Len: 10, Fitness_tra: 0
Rule 71: 114bc34b44, Class:  0, CF:0.289914, Len: 10, Fitness_tra: 0
Rule 72: 7114214442, Class:  1, CF:0.881536, Len: 10, Fitness_tra: 0
Rule 73: 4b218d7271, Class:  1, CF:0.985626, Len: 10, Fitness_tra: 1
Rule 74: 4174167147, Class:  1, CF:0.997783, Len: 10, Fitness_tra: 0
Rule 75: b27b86b424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4b41c1b247, Class:  1, CF:0.979432, Len: 10, Fitness_tra: 0
Rule 77: bd21c37724, Class:  0, CF:0.997792, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 41b48941b2, Class:  1, CF:0.42249, Len: 10, Fitness_tra: 0
Rule 80: 114bcf2b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: bbb28621b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 4b7b552141, Class:  1, CF:0.932807, Len: 10, Fitness_tra: 2
Rule 83: 4644b21727, Class:  1, CF:0.915229, Len: 10, Fitness_tra: -272
Rule 84: 7b47d62441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4247c54117, Class:  0, CF:0.178223, Len: 10, Fitness_tra: 0
Rule 86: 222143bbb4, Class:  1, CF:0.985449, Len: 10, Fitness_tra: 0
Rule 87: 4421117241, Class:  1, CF:0.978442, Len: 10, Fitness_tra: 10
Rule 88: 484142b117, Class:  1, CF:0.699222, Len: 10, Fitness_tra: -204
Rule 89: 24278f2142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 424483114b, Class:  1, CF:0.424969, Len: 10, Fitness_tra: 0
Rule 91: 981275217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4177167147, Class:  1, CF:0.997783, Len: 10, Fitness_tra: 0
Rule 93: 164bc34b44, Class:  1, CF:0.752981, Len: 10, Fitness_tra: 0
Rule 94: b1b1131744, Class:  1, CF:0.980605, Len: 10, Fitness_tra: -136
Rule 95: 4174c6b644, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 121b2e2b44, Class:  1, CF:0.616652, Len: 10, Fitness_tra: -7
Rule 97: 434cceb417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: c1b751b467, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 121bd17b47, Class:  1, CF:0.921984, Len: 10, Fitness_tra: 2
Rule100: 251bc1b714, Class:  1, CF:0.471043, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:28.1624
------Result------
Miss_rate(tra)	:28.1624
Miss_rate(tst)	:25.777
ARL				:10

------Generation 2------
Rule  1: 127bc51b71, Class:  0, CF:0.428868, Len: 10, Fitness_tra: 2258
Rule  2: 4412191bb7, Class:  0, CF:0.648905, Len: 10, Fitness_tra: 937
Rule  3: 117b5eb417, Class:  1, CF:0.537462, Len: 10, Fitness_tra: 34
Rule  4: b1b1131444, Class:  1, CF:0.980605, Len: 10, Fitness_tra: 0
Rule  5: 217b1e11b2, Class:  0, CF:0.0630491, Len: 10, Fitness_tra: 29
Rule  6: b1211f7771, Class:  1, CF:0.999963, Len: 10, Fitness_tra: 5
Rule  7: 4271254472, Class:  1, CF:0.973657, Len: 10, Fitness_tra: 2
Rule  8: 21124e21b2, Class:  0, CF:0.175088, Len: 10, Fitness_tra: 1
Rule  9: 41b753b447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 7441112417, Class:  1, CF:0.969306, Len: 10, Fitness_tra: -21
Rule 11: 221b2e2144, Class:  1, CF:0.626818, Len: 10, Fitness_tra: 0
Rule 12: 7412c3b421, Class:  0, CF:0.106571, Len: 10, Fitness_tra: 0
