------Generation 0------
Rule  1: 227811155e219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b7bcc1d931151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4bb21e1c133d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b41313811d11d, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 85: 111213e115c13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: a91d11cc511e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f5414c3df9975, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1e73d8811d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 717324dd35e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 21f145e358489, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 91: 65412315111ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a971281939d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f339918d51111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6141855959515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 391311d28551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7c11c1dd11912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42b8c111e5d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6373191125292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: ae15b56392259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3921938151191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:84.4444
------Result------
Miss_rate(tra)	:84.4444
Miss_rate(tst)	:77.7778
ARL				:12.6538

------Generation 0------
Rule  1: 227811155e219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 69b2561552851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 4121c99111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 7
Rule  4: 1265811111171, Class:  0, CF:  1, Len: 13, Fitness_tra: 33
Rule  5: f9b9341231111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1311589251c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 41291521d1131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 21f1551213116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 6e63911d15825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: a9711211313cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 6943211155111, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: 1141416339824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 122118191ee18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1161131151111, Class:  1, CF:0.192824, Len: 13, Fitness_tra: 24
Rule 15: 7428815953155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: b8b1211812d63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 12a31dc116825, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: f168196311c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 11a1e141915d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1865911519511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 7411131311511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 11a2311151d1c, Class:  1, CF:0.453853, Len: 13, Fitness_tra: 43
Rule 23: f6142165c8821, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 24: b742911411551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1772318c895d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7421525c928d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1472c83165981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 28f9158115119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f3b51d5111888, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 711c219153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 69751122533e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 13181e315c213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1a1d581199dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 31141f13251d3, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1131111131125, Class:  0, CF:0.999999, Len: 13, Fitness_tra: 59
Rule 36: 4123513815e2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: fe41215339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b215358811131, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 39: 2111213119115, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 40: 25141111182d9, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 41: f9211558551ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 48ad43196128e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00594e0dd0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b5a1d28153821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2561a1451511d, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 46: 7b415531135e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1afd91c551119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 133215211d121, Class:  0, CF:0.00923581, Len: 13, Fitness_tra: -40
Rule 49: f9451c15f192c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 15352d1611523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fa3c533182223, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1da12116112d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33414d3191121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1728c26212312, Class:  0, CF:  1, Len: 13, Fitness_tra: 11
Rule 55: 69b1cc9365518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c0000c00d6, Class:  0, CF:0.998036, Len:  4, Fitness_tra: 51
Rule 57: 61b3b215ee3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 48f911e1c52d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1661932212e1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 77295411321cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2121191e51145, Class:  1, CF:  1, Len: 13, Fitness_tra: 28
Rule 62: 2b28851319d5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: aa378a6112251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 22b1c8c295115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f541881115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6115911551552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11b3711513311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 251811e39d883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2d65d15555113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 136145e358121, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 71: 12a251681c2d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7143dd1855911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4411dd1c95e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1925131c25391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1124913855195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: ae19111115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: ae7151c113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3165e52199515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7111515895151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1131113951125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a11351d81515d, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 82: b7bcc1d931151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4bb21e1c133d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b41313811d11d, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 85: 111213e115c13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: a91d11cc511e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f5414c3df9975, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1e73d8811d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 717324dd35e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 21f145e358489, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 91: 65412315111ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a971281939d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f339918d51111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6141855959515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 391311d28551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7c11c1dd11912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42b8c111e5d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6373191125292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: ae15b56392259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3921938151191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:84.4444
------Result------
Miss_rate(tra)	:84.4444
Miss_rate(tst)	:77.7778
ARL				:12.6538

------Generation 1------
Rule  1: 227811155e219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 69b2561552851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 4121c99111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 7
Rule  4: 1265811111171, Class:  0, CF:  1, Len: 13, Fitness_tra: 33
Rule  5: f9b9341231111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1311589251c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 41291521d1131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 21f1551213116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 6e63911d15825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: a9711211313cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 6943211155111, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: 1141416339824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 122118191ee18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1161131151111, Class:  1, CF:0.192824, Len: 13, Fitness_tra: 24
Rule 15: 7428815953155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: b8b1211812d63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 12a31dc116825, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: f168196311c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 11a1e141915d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1865911519511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 7411131311511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 11a2311151d1c, Class:  1, CF:0.453853, Len: 13, Fitness_tra: 43
Rule 23: f6142165c8821, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 24: b742911411551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1772318c895d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7421525c928d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1472c83165981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 28f9158115119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f3b51d5111888, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 711c219153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 69751122533e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 13181e315c213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1a1d581199dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 31141f13251d3, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1131111131125, Class:  0, CF:0.999999, Len: 13, Fitness_tra: 59
Rule 36: 4123513815e2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: fe41215339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b215358811131, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 39: 2111213119115, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 40: 25141111182d9, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 41: f9211558551ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 48ad43196128e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00594e0dd0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b5a1d28153821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2561a1451511d, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 46: 7b415531135e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1afd91c551119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 133215211d121, Class:  0, CF:0.00923581, Len: 13, Fitness_tra: -40
Rule 49: f9451c15f192c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 15352d1611523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fa3c533182223, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1da12116112d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33414d3191121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1728c26212312, Class:  0, CF:  1, Len: 13, Fitness_tra: 11
Rule 55: 69b1cc9365518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c0000c00d6, Class:  0, CF:0.998036, Len:  4, Fitness_tra: 51
Rule 57: 61b3b215ee3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 48f911e1c52d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1661932212e1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 77295411321cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2121191e51145, Class:  1, CF:  1, Len: 13, Fitness_tra: 28
Rule 62: 2b28851319d5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: aa378a6112251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 22b1c8c295115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f541881115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6115911551552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11b3711513311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 251811e39d883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2d65d15555113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 136145e358121, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 71: 12a251681c2d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7143dd1855911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4411dd1c95e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1925131c25391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1124913855195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: ae19111115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: ae7151c113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3165e52199515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7111515895151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1131113951125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a11351d81515d, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 82: b7bcc1d931151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4bb21e1c133d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b41313811d11d, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 85: 111213e115c13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: a91d11cc511e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f5414c3df9975, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1e73d8811d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 717324dd35e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 21f145e358489, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 91: 65412315111ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a971281939d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f339918d51111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6141855959515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 391311d28551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7c11c1dd11912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42b8c111e5d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6373191125292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: ae15b56392259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3921938151191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:84.4444
------Result------
Miss_rate(tra)	:84.4444
Miss_rate(tst)	:77.7778
ARL				:12.6538

------Generation 2------
Rule  1: 1131111131125, Class:  0, CF:0.999999, Len: 13, Fitness_tra: 58
Rule  2: 000c0000c00d6, Class:  0, CF:0.998036, Len:  4, Fitness_tra: 48
Rule  3: 11a2311151d1c, Class:  1, CF:0.453853, Len: 13, Fitness_tra: 45
Rule  4: 1265811111171, Class:  0, CF:  1, Len: 13, Fitness_tra: 34
Rule  5: 2121191e51145, Class:  1, CF:  1, Len: 13, Fitness_tra: 28
Rule  6: 1161131151111, Class:  1, CF:0.192824, Len: 13, Fitness_tra: 24
Rule  7: 1728c26212312, Class:  0, CF:  1, Len: 13, Fitness_tra: 11
Rule  8: 4121c99111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 7
Rule  9: 25141111182d9, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 10: a11351d81515d, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 11: f6142165c8821, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 12: 2111213119115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 136145e358121, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 14: 21f145e358489, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 2561a1451511d, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
