------Generation 0------
Rule  1: 516311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 916f333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 12a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 65: 37f6152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1766111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 67: 11f6531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 91a31e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11fa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 31af93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 1116513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d13a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11f3d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000d00, Class:  0, CF:0.809969, Len:  1, Fitness_tra: 0
Rule 76: 8161521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5533125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0d00000, Class:  0, CF:0.740925, Len:  1, Fitness_tra: 0
Rule 79: 1d3193e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 21f1333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 5133513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 151f185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1ba3581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 85: 1daad13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 113f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 87: 51a351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d31518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: d1fad58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 8161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 92: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 93: 1163111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 55af128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d53fd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 55af555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 156f521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1566516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8111921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11f3363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.96026
------Result------
Miss_rate(tra)	:5.96026
Miss_rate(tst)	:5.88235
ARL				:4.61765

------Generation 0------
Rule  1: 516311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: d13a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  3: 31f31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 183f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11fad21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 111f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  7: 0000600, Class:  0, CF:0.926656, Len:  1, Fitness_tra: 1
Rule  8: 1341111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 951ad12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 12111c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 351f9b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000900, Class:  1, CF:0.0970745, Len:  1, Fitness_tra: 0
Rule 13: 0900070, Class:  0, CF:0.517961, Len:  2, Fitness_tra: 0
Rule 14: 11a3363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5166118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 256
Rule 17: 1111111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: 00000d4, Class:  0, CF:0.917271, Len:  2, Fitness_tra: 0
Rule 19: 3163117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 551f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0a00f0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5d1f181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 4161582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11111d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11fa118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 116f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11aa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 65aa911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 30: 5913d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 156a132, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 32: 12ffe13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3333181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 15f6313, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 121631e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 116f18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2116531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15af363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3516112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000c, Class:  0, CF:0.927811, Len:  1, Fitness_tra: 2
Rule 41: 11af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 3563331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 81f3d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 95a6185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21a61c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 9561111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 47: e161158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 126a11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 12f3d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1516122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 22f3382, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 31aad31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 51aa33e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5536188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000d0, Class:  0, CF:0.925008, Len:  1, Fitness_tra: 7
Rule 56: 2211521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11afd91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13ff13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 116f228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11f6b21, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 61: 353f113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 916f333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 12a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 65: 37f6152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1766111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 67: 11f6531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 91a31e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11fa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 31af93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 1116513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d13a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11f3d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000d00, Class:  0, CF:0.809969, Len:  1, Fitness_tra: 0
Rule 76: 8161521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5533125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0d00000, Class:  0, CF:0.740925, Len:  1, Fitness_tra: 0
Rule 79: 1d3193e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 21f1333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 5133513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 151f185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1ba3581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 85: 1daad13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 113f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 87: 51a351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d31518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: d1fad58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 8161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 92: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 93: 1163111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 55af128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d53fd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 55af555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 156f521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1566516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8111921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11f3363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.96026
------Result------
Miss_rate(tra)	:5.96026
Miss_rate(tst)	:5.88235
ARL				:4.61765

------Generation 1------
Rule  1: 516311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: d13a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  3: 31f31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 183f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11fad21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 111f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  7: 0000600, Class:  0, CF:0.926656, Len:  1, Fitness_tra: 1
Rule  8: 1341111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 951ad12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 12111c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 351f9b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000900, Class:  1, CF:0.0970745, Len:  1, Fitness_tra: 0
Rule 13: 0900070, Class:  0, CF:0.517961, Len:  2, Fitness_tra: 0
Rule 14: 11a3363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5166118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 256
Rule 17: 1111111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: 00000d4, Class:  0, CF:0.917271, Len:  2, Fitness_tra: 0
Rule 19: 3163117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 551f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0a00f0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5d1f181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 4161582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11111d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11fa118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 116f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11aa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 65aa911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 30: 5913d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 156a132, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 32: 12ffe13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3333181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 15f6313, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 121631e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 116f18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2116531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15af363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3516112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000c, Class:  0, CF:0.927811, Len:  1, Fitness_tra: 2
Rule 41: 11af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 3563331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 81f3d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 95a6185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21a61c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 9561111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 47: e161158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 126a11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 12f3d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1516122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 22f3382, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 31aad31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 51aa33e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5536188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000d0, Class:  0, CF:0.925008, Len:  1, Fitness_tra: 7
Rule 56: 2211521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11afd91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13ff13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 116f228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11f6b21, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 61: 353f113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 916f333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 12a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 65: 37f6152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1766111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 67: 11f6531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 91a31e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11fa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 31af93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 1116513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d13a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11f3d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000d00, Class:  0, CF:0.809969, Len:  1, Fitness_tra: 0
Rule 76: 8161521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5533125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0d00000, Class:  0, CF:0.740925, Len:  1, Fitness_tra: 0
Rule 79: 1d3193e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 21f1333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 5133513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 151f185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1ba3581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 85: 1daad13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 113f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 87: 51a351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d31518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: d1fad58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 8161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 92: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 0
Rule 93: 1163111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 55af128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d53fd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 55af555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 156f521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1566516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8111921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11f3363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.96026
------Result------
Miss_rate(tra)	:5.96026
Miss_rate(tst)	:5.88235
ARL				:4.61765

------Generation 2------
Rule  1: 516311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: d13a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  3: 31f31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 183f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11fad21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 111f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  7: 0000600, Class:  0, CF:0.926656, Len:  1, Fitness_tra: 1
Rule  8: 1341111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 951ad12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 12111c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 351f9b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000900, Class:  1, CF:0.0970745, Len:  1, Fitness_tra: 0
Rule 13: 0900070, Class:  0, CF:0.517961, Len:  2, Fitness_tra: 0
Rule 14: 11a3363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5166118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000, Class:  0, CF:0.880795, Len:  0, Fitness_tra: 256
Rule 17: 1111111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: 00000d4, Class:  0, CF:0.917271, Len:  2, Fitness_tra: 0
Rule 19: 3163117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 551f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0a00f0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5d1f181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 4161582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11111d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11fa118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 116f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11aa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 65aa911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 30: 5913d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 156a132, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 32: 12ffe13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3333181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 15f6313, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 121631e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
