------Generation 0------
Rule  1: b5fce13111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 6f31529118121, Class:  1, CF:0.424393, Len: 13, Fitness_tra: -6
Rule 71: 18fd181355519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4133225111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 18ad115921511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a94c138c81131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: bdf31d2583121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f66d51811158e, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 77: b1f81d8311819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11f1d19121153, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 79: 112628c235995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3368a11115515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: f64812555e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 421151d115e5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 6f3911521d813, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 84: 18ad15211e155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 6f681163221c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 86: a3b991215999c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6371111515158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4231111181118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2418181211111, Class:  0, CF:  1, Len: 13, Fitness_tra: 106
Rule 90: 2278111131518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 392e15c18d1d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000800000e0dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4278519219595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a9bdc8e135128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: ffa5d8552d186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2175198881198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 337181811d311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: bbb1111113118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6633938d5d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1112311113345, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
------Current------
Miss_rate(tra)	:65.4321
------Result------
Miss_rate(tra)	:65.4321
Miss_rate(tst)	:65.6566
ARL				:11.84

------Generation 0------
Rule  1: 2418181211111, Class:  0, CF:  1, Len: 13, Fitness_tra: 89
Rule  2: 000505c003000, Class:  0, CF:  1, Len:  4, Fitness_tra: 50
Rule  3: 111131818111c, Class:  0, CF:0.321647, Len: 13, Fitness_tra: 40
Rule  4: 132125c511135, Class:  0, CF:  1, Len: 13, Fitness_tra: 24
Rule  5: 000505c009000, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
Rule  6: 1115ac11d1281, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  7: 12a7113112153, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule  8: 6f3911521d813, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule  9: 1112311113345, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 10: 6f681163221c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 11: 6a6283e31c181, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 12: 1615511181883, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 13: 11f1d19121153, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 14: 216c5d2151851, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 15: f66d51811158e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 363c19618cccd, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: b5fce13111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: aaa21369c1816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 442e188d53d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6161515d55181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a923181c15152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 74461195f191c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1116818d19519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1565d8d183551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 15a51533d1c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1561581851211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000b065ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 44bd859865315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: a6a8e1d11d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 41b1115533515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b113d238d1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 16791511c1198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 413119e578251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a9731c892115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1c11c15351711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 21b91225251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 127ed51c511d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1128953251311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b7b3311551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: a145111855598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1e713d12151e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: fe111c8153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 163513e511253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4816855513d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 712147383991c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2d31315129819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f342192215331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: a92539c85d65d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b2211c9c512d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b1ac231178886, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 41751e11d1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b1f113157c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 42115125c5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1443112113988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b811131411115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4b11129215951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: fd21111518112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f1f112c591558, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 6941285921152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 48a1115151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f1b5c21d61941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 71792258559d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3971815151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7ca521551d958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 4449dd121865e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b564617113381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 18fd181355519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4133225111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 18ad115921511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a94c138c81131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: bdf31d2583121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2811111921811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: b1f81d8311819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3a68911135318, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 112628c235995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3368a11115515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: f64812555e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 421151d115e5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 77b1851d39dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 18ad15211e155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7569551853511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: bd64911522811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21a5151151529, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 6115118121911, Class:  0, CF:  1, Len: 13, Fitness_tra: 44
Rule 85: 1e7c152151512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 7211915923551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 161b5a63181d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 39b5112131215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 36f15d155d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 63f2992222e14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 132125c511135, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 92: a13901121589a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b1f11c11d1e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 241888131c111, Class:  0, CF:  1, Len: 13, Fitness_tra: 30
Rule 95: 090839c80e65d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5008d0105e1dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 4175d191d6153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 683911521d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: f1ad12216e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3812311911411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:62.0651
------Result------
Miss_rate(tra)	:62.0651
Miss_rate(tst)	:56.5657
ARL				:12.2174

------Generation 1------
Rule  1: 2418181211111, Class:  0, CF:  1, Len: 13, Fitness_tra: 72
Rule  2: 000505c003000, Class:  0, CF:  1, Len:  4, Fitness_tra: 50
Rule  3: 6115118121911, Class:  0, CF:  1, Len: 13, Fitness_tra: 42
Rule  4: 111131818111c, Class:  0, CF:0.321647, Len: 13, Fitness_tra: 40
Rule  5: 241888131c111, Class:  0, CF:  1, Len: 13, Fitness_tra: 24
Rule  6: 132125c511135, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule  7: 1115ac11d1281, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  8: 000505c009000, Class:  0, CF:  1, Len:  4, Fitness_tra: 6
Rule  9: 12a7113112153, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 10: 1615511181883, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 11: 11f1d19121153, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 12: 1112311113345, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 13: 6f681163221c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 14: 6a6283e31c181, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 15: 6f3911521d813, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 16: 216c5d2151851, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 17: 363c19618cccd, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 18: f66d51811158e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 442e188d53d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6161515d55181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a923181c15152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 74461195f191c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1116818d19519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1565d8d183551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 15a51533d1c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1561581851211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000b065ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 44bd859865315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: a6a8e1d11d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 41b1115533515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b113d238d1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 16791511c1198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 413119e578251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a9731c892115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1c11c15351711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 21b91225251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 127ed51c511d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1128953251311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b7b3311551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: a145111855598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1e713d12151e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: fe111c8153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 163513e511253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4816855513d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 712147383991c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2d31315129819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f342192215331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: a92539c85d65d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b2211c9c512d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b1ac231178886, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 41751e11d1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b1f113157c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 42115125c5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1443112113988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b811131411115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4b11129215951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: fd21111518112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f1f112c591558, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 6941285921152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 48a1115151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f1b5c21d61941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 71792258559d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3971815151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7ca521551d958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 4449dd121865e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b564617113381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 18fd181355519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4133225111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 18ad115921511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a94c138c81131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: bdf31d2583121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 2811111921811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: b1f81d8311819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3a68911135318, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 112628c235995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3368a11115515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: f64812555e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 421151d115e5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 77b1851d39dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 18ad15211e155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b2182e1911159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0004c06d00c80, Class:  0, CF:  1, Len:  6, Fitness_tra: 24
Rule 83: 314c811115185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 7d14a14151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 636d312239119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 33153823d1213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 42111155d3581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 13a1132115155, Class:  1, CF:0.790718, Len: 13, Fitness_tra: -1
Rule 89: a1711511551e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1562a54511d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00a875c00d004, Class:  0, CF:0.954444, Len:  7, Fitness_tra: 31
Rule 92: 4ea1115151751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6f3911521d813, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 94: f1bec51d511d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 7569155833515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 6f51916522111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000517c019803, Class:  0, CF:  1, Len:  8, Fitness_tra: 14
Rule 98: 1124258111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 58
Rule 99: 4149dd972165e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4811921215451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.7598
------Result------
Miss_rate(tra)	:53.7598
Miss_rate(tst)	:52.5253
ARL				:11.7143

------Generation 2------
Rule  1: 2418181211111, Class:  0, CF:  1, Len: 13, Fitness_tra: 72
Rule  2: 1124258111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 50
Rule  3: 000505c003000, Class:  0, CF:  1, Len:  4, Fitness_tra: 50
Rule  4: 6115118121911, Class:  0, CF:  1, Len: 13, Fitness_tra: 41
Rule  5: 111131818111c, Class:  0, CF:0.321647, Len: 13, Fitness_tra: 41
Rule  6: 00a875c00d004, Class:  0, CF:0.954444, Len:  7, Fitness_tra: 27
Rule  7: 241888131c111, Class:  0, CF:  1, Len: 13, Fitness_tra: 24
Rule  8: 0004c06d00c80, Class:  0, CF:  1, Len:  6, Fitness_tra: 24
Rule  9: 000517c019803, Class:  0, CF:  1, Len:  8, Fitness_tra: 14
Rule 10: 1115ac11d1281, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule 11: 000505c009000, Class:  0, CF:  1, Len:  4, Fitness_tra: 6
Rule 12: 1615511181883, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 13: 11f1d19121153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 1112311113345, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 12a7113112153, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 16: 132125c511135, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 17: 216c5d2151851, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
