------Generation 0------
Rule  1: b143118c12911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000206900000, Class:  0, CF:0.850013, Len:  3, Fitness_tra: 7
Rule 29: 63414ce915548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 33f132d32d11e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 44715318111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4c65511511215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: fa61211918111, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 34: 15f5811e18115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a318513322586, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 6e194c5531512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 756b11d911114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2b23d9121d21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6121533581196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0008008000000, Class:  0, CF:0.974464, Len:  2, Fitness_tra: 438
Rule 41: 4d11555111213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 471515e155395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 31b3882511391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 42a26141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6178153d35511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1d11112311145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0f05000390d05, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 48: a3f8113e5522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 744d552151551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: aa31182111c21, Class:  1, CF:0.0602857, Len: 13, Fitness_tra: -7
Rule 51: b2659d5189151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2228d31115531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 1941958895592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b219dd2115138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a121982253151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b1f1d18185111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b535351111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a57ce98181ee3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13f121691c481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 36a2181591511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 6e41981151128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: fa11d1192d843, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b2f8e58c19155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111111135d255, Class:  1, CF:0.917361, Len: 13, Fitness_tra: 0
Rule 65: 6139112511521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 142382ec15355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 6945111111391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 18f1153653119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 41b181151d231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b5f351d88d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7111111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 314299cc2d351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 427d9d34115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f971181123d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4c6115852334d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b441211111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0007e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 47
Rule 78: b1f1135d81121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a1fd153221413, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 80: a6231d8222d31, Class:  1, CF:0.999241, Len: 13, Fitness_tra: 4
Rule 81: f3b931255d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f1f1e22593118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 126121e515219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 22295151c2951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3332291951286, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 481135888e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f6f2131122811, Class:  0, CF:0.85404, Len: 13, Fitness_tra: 2
Rule 88: 4cad111122811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0008000c80000, Class:  0, CF:0.940399, Len:  3, Fitness_tra: 152
Rule 90: 49a71a1872199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7133cd1121c19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a3f51dc113111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 3521818111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 31611121d1212, Class:  1, CF:0.274515, Len: 13, Fitness_tra: 5
Rule 95: 15381552191e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b1219d155e119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 637151128d31d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4221113111133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule100: 75a89189d918c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.5185
------Result------
Miss_rate(tra)	:18.5185
Miss_rate(tst)	:20.202
ARL				:9.75

------Generation 0------
Rule  1: 0008008000000, Class:  0, CF:0.974464, Len:  2, Fitness_tra: 438
Rule  2: 0008000c80000, Class:  0, CF:0.940399, Len:  3, Fitness_tra: 152
Rule  3: 0007e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 47
Rule  4: 0004000d00c80, Class:  0, CF:0.0496823, Len:  4, Fitness_tra: 31
Rule  5: 0000206900000, Class:  0, CF:0.850013, Len:  3, Fitness_tra: 7
Rule  6: 31611121d1212, Class:  1, CF:0.274515, Len: 13, Fitness_tra: 6
Rule  7: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule  8: a6231d8222d31, Class:  1, CF:0.999241, Len: 13, Fitness_tra: 4
Rule  9: fa61211918111, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 10: f6f2131122811, Class:  0, CF:0.85404, Len: 13, Fitness_tra: 2
Rule 11: a1fd153221413, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 12: b143118c12911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4479d11888113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 39b112211e3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 6669ec8185211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1e11394213151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 6338119e1cc83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 167d515993518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: b165529155c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 227322313132d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: f3b2321d31115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1d35951281912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 152d1181133e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 334553d12d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f17155dc51d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7261259119125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 27bc51115e1f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 394155d52111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 63414ce915548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 33f132d32d11e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 44715318111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4c65511511215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6111115521de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 15f5811e18115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a318513322586, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 6e194c5531512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 756b11d911114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2b23d9121d21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6121533581196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 19f2311111945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4d11555111213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 471515e155395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 31b3882511391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 42a26141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6178153d35511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1d11112311145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0f05000390d05, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 48: a3f8113e5522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 744d552151551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75a89189d918c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b2659d5189151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2228d31115531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 1941958895592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b219dd2115138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a121982253151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b1f1d18185111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b535351111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a57ce98181ee3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13f121691c481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 36a2181591511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 6e41981151128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: fa11d1192d843, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b2f8e58c19155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111111135d255, Class:  1, CF:0.917361, Len: 13, Fitness_tra: 0
Rule 65: 6139112511521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 142382ec15355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 6945111111391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 18f1153653119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 41b181151d231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b5f351d88d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7111111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 314299cc2d351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 427d9d34115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f971181123d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4c6115852334d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b441211111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b1b9d19c51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b1f1135d81121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 397815351d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1113258153158, Class:  1, CF:0.9982, Len: 13, Fitness_tra: 0
Rule 81: 1c65d5851121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 42a5e1c155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f321181195155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 22a1559c29115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2cf2113219d91, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 3d2c111488191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 71f5155229585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 6372511d89d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 63285135a112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 154dd9121d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: ad70e711819e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6109212500501, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 94: f505321d0910c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 7178558c79155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 126191e595592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b14259cc2d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: a5132981832e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b004201111c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0008000d80c80, Class:  0, CF:0.78376, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.9675
------Result------
Miss_rate(tra)	:18.9675
Miss_rate(tst)	:20.202
ARL				:8.90909

------Generation 1------
Rule  1: 0008008000000, Class:  0, CF:0.974464, Len:  2, Fitness_tra: 438
Rule  2: 0008000c80000, Class:  0, CF:0.940399, Len:  3, Fitness_tra: 152
Rule  3: 0007e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 47
Rule  4: 0004000d00c80, Class:  0, CF:0.0496823, Len:  4, Fitness_tra: 31
Rule  5: 0000206900000, Class:  0, CF:0.850013, Len:  3, Fitness_tra: 7
Rule  6: 31611121d1212, Class:  1, CF:0.274515, Len: 13, Fitness_tra: 6
Rule  7: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule  8: a6231d8222d31, Class:  1, CF:0.999241, Len: 13, Fitness_tra: 4
Rule  9: fa61211918111, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 10: a1fd153221413, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 11: f6f2131122811, Class:  0, CF:0.85404, Len: 13, Fitness_tra: 1
Rule 12: b143118c12911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4479d11888113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 39b112211e3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 6669ec8185211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1e11394213151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 6338119e1cc83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 167d515993518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: b165529155c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 227322313132d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: f3b2321d31115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1d35951281912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 152d1181133e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 334553d12d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f17155dc51d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7261259119125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 27bc51115e1f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 394155d52111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 63414ce915548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 33f132d32d11e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 44715318111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4c65511511215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6111115521de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 15f5811e18115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a318513322586, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 6e194c5531512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 756b11d911114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2b23d9121d21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6121533581196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 19f2311111945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4d11555111213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 471515e155395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 31b3882511391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 42a26141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6178153d35511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1d11112311145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0f05000390d05, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 48: a3f8113e5522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 744d552151551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75a89189d918c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b2659d5189151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2228d31115531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 1941958895592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b219dd2115138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a121982253151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b1f1d18185111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b535351111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a57ce98181ee3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13f121691c481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 36a2181591511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 6e41981151128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: fa11d1192d843, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b2f8e58c19155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111111135d255, Class:  1, CF:0.917361, Len: 13, Fitness_tra: 0
Rule 65: 6139112511521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 142382ec15355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 6945111111391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 18f1153653119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 41b181151d231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b5f351d88d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7111111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 314299cc2d351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 427d9d34115e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f971181123d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4c6115852334d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b441211111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b1b9d19c51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b1f1135d81121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 397815351d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1113258153158, Class:  1, CF:0.9982, Len: 13, Fitness_tra: 0
Rule 81: 23f115458d1b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 71a2311123518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f612511168511, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 84: 0004068ec0002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 7272132c83911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0004000d00c80, Class:  0, CF:0.0496823, Len:  0, Fitness_tra: 0
Rule 87: f6f8181dd1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4da1131a11289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11611f6518199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 16f135518de21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 379c11b1881f1, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 92: 137555dd89d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 450515000909c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0e45d00060205, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 42a5e1c125511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1521113e223e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 311211cc5d255, Class:  1, CF:0.815119, Len: 13, Fitness_tra: 0
Rule 98: 2321181115155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a3f8155e512ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1318d13322186, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.9574
------Result------
Miss_rate(tra)	:17.9574
Miss_rate(tst)	:20.202
ARL				:10.0455

------Generation 2------
Rule  1: 0008008000000, Class:  0, CF:0.974464, Len:  2, Fitness_tra: 334
Rule  2: 0008000c80000, Class:  0, CF:0.940399, Len:  3, Fitness_tra: 64
Rule  3: 0007e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 37
Rule  4: 0004000d00c80, Class:  0, CF:0.0496823, Len:  4, Fitness_tra: 19
Rule  5: 379c11b1881f1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: 0000206900000, Class:  0, CF:0.850013, Len:  3, Fitness_tra: 7
Rule  7: 31611121d1212, Class:  1, CF:0.274515, Len: 13, Fitness_tra: 7
Rule  8: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule  9: fa61211918111, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 10: a6231d8222d31, Class:  1, CF:0.999241, Len: 13, Fitness_tra: 5
Rule 11: a1fd153221413, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 12: f612511168511, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 13: f6f2131122811, Class:  0, CF:0.85404, Len: 13, Fitness_tra: 1
Rule 14: b143118c12911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 6669ec8185211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
