------Generation 0------
Rule  1: 0000400400d50, Class:  0, CF:0.222224, Len:  4, Fitness_tra: 0
Rule 27: 111115d881531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 3112515111535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 9c11195115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 21151c8384111, Class:  0, CF:0.766802, Len: 13, Fitness_tra: 0
Rule 31: d1dd112211822, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 155581111512c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1118511115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000530000000, Class:  1, CF:0.44606, Len:  2, Fitness_tra: 3
Rule 35: 11d521211112c, Class:  0, CF:0.298099, Len: 13, Fitness_tra: 0
Rule 36: 8111181111111, Class:  0, CF:0.212709, Len: 13, Fitness_tra: 0
Rule 37: 91151cb111111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 000008c084500, Class:  0, CF:0.473442, Len:  5, Fitness_tra: 0
Rule 39: 1111111181148, Class:  0, CF:0.983292, Len: 13, Fitness_tra: 0
Rule 40: 5115114141211, Class:  1, CF:0.372467, Len: 13, Fitness_tra: 0
Rule 41: 311511211122c, Class:  1, CF:0.975821, Len: 13, Fitness_tra: 0
Rule 42: 11111cc111111, Class:  1, CF:0.53458, Len: 13, Fitness_tra: 0
Rule 43: 155181b311221, Class:  2, CF:0.93952, Len: 13, Fitness_tra: 0
Rule 44: 0000000070500, Class:  1, CF:0.384537, Len:  2, Fitness_tra: 7
Rule 45: 5c95153811191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 115d12b9132cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1158813151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11151213c1221, Class:  1, CF:0.764456, Len: 13, Fitness_tra: 0
Rule 49: 1211212882511, Class:  1, CF:0.460308, Len: 13, Fitness_tra: 0
Rule 50: 3135531c12d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1811113111111, Class:  2, CF:0.602265, Len: 13, Fitness_tra: 0
Rule 52: 1155182911111, Class:  1, CF:0.970615, Len: 13, Fitness_tra: 0
Rule 53: 1c51559151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1251118821512, Class:  0, CF:0.219814, Len: 13, Fitness_tra: 0
Rule 55: 121d21c211111, Class:  1, CF:0.963468, Len: 13, Fitness_tra: 0
Rule 56: 38111e1118835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ecdc191218515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d151544122111, Class:  0, CF:0.979647, Len: 13, Fitness_tra: 0
Rule 59: 000000c000002, Class:  0, CF:0.743617, Len:  2, Fitness_tra: 17
Rule 60: 1d1511b141c12, Class:  1, CF:0.602875, Len: 13, Fitness_tra: 0
Rule 61: 35151cb1c1121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 00007050d0000, Class:  0, CF:0.857865, Len:  3, Fitness_tra: 1
Rule 63: 31d8215811131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2780000000000, Class:  0, CF:0.12797, Len:  3, Fitness_tra: -4
Rule 65: 31911151d1515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 151114b911122, Class:  2, CF:0.0223377, Len: 13, Fitness_tra: 0
Rule 67: 1291251218515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: cc00000057500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 51511c21211c8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 9155111111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 121111115c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 315181115322c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5195142112c22, Class:  0, CF:0.997872, Len: 13, Fitness_tra: 0
Rule 74: c2112c1112112, Class:  0, CF:0.0174045, Len: 13, Fitness_tra: 0
Rule 75: 000000c004000, Class:  0, CF:0.605536, Len:  2, Fitness_tra: -8
Rule 76: 1215c11211511, Class:  1, CF:0.982039, Len: 13, Fitness_tra: 0
Rule 77: 945121d252531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11311241c1421, Class:  1, CF:0.825695, Len: 13, Fitness_tra: 0
Rule 79: 5115817322218, Class:  0, CF:0.996538, Len: 13, Fitness_tra: 0
Rule 80: 1111584181245, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 1151852111111, Class:  0, CF:0.989765, Len: 13, Fitness_tra: 0
Rule 82: 8000000030002, Class:  2, CF:0.125045, Len:  3, Fitness_tra: 0
Rule 83: 11351311111d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1513812311128, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 143c119211111, Class:  1, CF:0.98833, Len: 13, Fitness_tra: 0
Rule 86: 211dc18212191, Class:  0, CF:0.628671, Len: 13, Fitness_tra: 0
Rule 87: 151d411325111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 1251118114112, Class:  0, CF:0.930263, Len: 13, Fitness_tra: 0
Rule 89: 1192851c11519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 311d812115122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 1211151112531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 51151c4125422, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 3151531c51d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1111214111411, Class:  1, CF:0.539967, Len: 13, Fitness_tra: 0
Rule 95: 300009000580d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1115211111112, Class:  2, CF:0.320004, Len: 13, Fitness_tra: 0
Rule 97: 0020080000002, Class:  0, CF:0.801827, Len:  3, Fitness_tra: 4
Rule 98: 1555111118242, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 1119211181151, Class:  1, CF:0.95053, Len: 13, Fitness_tra: 0
Rule100: 1211118224112, Class:  0, CF:0.734152, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:49.7076
------Result------
Miss_rate(tra)	:49.7076
Miss_rate(tst)	:66.6667
ARL				:11.36

------Generation 0------
Rule  1: 000000c000002, Class:  0, CF:0.743617, Len:  2, Fitness_tra: 13
Rule  2: 0000000070500, Class:  1, CF:0.384537, Len:  2, Fitness_tra: 8
Rule  3: 0020080000002, Class:  0, CF:0.801827, Len:  3, Fitness_tra: -3
Rule  4: 0000530000000, Class:  1, CF:0.44606, Len:  2, Fitness_tra: -2
Rule  5: 0000400000050, Class:  0, CF:0.588332, Len:  2, Fitness_tra: -5
Rule  6: 00007050d0000, Class:  0, CF:0.857865, Len:  3, Fitness_tra: 2
Rule  7: 0000400400d50, Class:  0, CF:0.222224, Len:  4, Fitness_tra: 0
Rule  8: 515188414d422, Class:  0, CF:0.999828, Len: 13, Fitness_tra: 0
Rule  9: 321223d118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 51512c7111112, Class:  0, CF:0.898904, Len: 13, Fitness_tra: 0
Rule 11: 5111211341221, Class:  0, CF:0.919459, Len: 13, Fitness_tra: 0
Rule 12: 2121111181154, Class:  0, CF:0.808298, Len: 13, Fitness_tra: 0
Rule 13: 3115814315222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 14d2511155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: d115522142241, Class:  0, CF:0.919844, Len: 13, Fitness_tra: 0
Rule 16: 1115421911512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 9112215215551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 1112111858d19, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 121c115212513, Class:  1, CF:0.663291, Len: 13, Fitness_tra: 0
Rule 20: 1111118152112, Class:  0, CF:0.593962, Len: 13, Fitness_tra: 0
Rule 21: 34511e9c5111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 13518241111c8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 3c51d93251835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 8125228814512, Class:  0, CF:0.961884, Len: 13, Fitness_tra: 0
Rule 25: 1155815114597, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 8451211154894, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 111115d881531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 3112515111535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 9c11195115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 21151c8384111, Class:  0, CF:0.766802, Len: 13, Fitness_tra: 0
Rule 31: d1dd112211822, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 155581111512c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1118511115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11115391111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11d521211112c, Class:  0, CF:0.298099, Len: 13, Fitness_tra: 0
Rule 36: 8111181111111, Class:  0, CF:0.212709, Len: 13, Fitness_tra: -1
Rule 37: 91151cb111111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 000008c084500, Class:  0, CF:0.473442, Len:  5, Fitness_tra: 0
Rule 39: 1111111181148, Class:  0, CF:0.983292, Len: 13, Fitness_tra: 0
Rule 40: 5115114141211, Class:  1, CF:0.372467, Len: 13, Fitness_tra: 0
Rule 41: 311511211122c, Class:  1, CF:0.975821, Len: 13, Fitness_tra: 1
Rule 42: 11111cc111111, Class:  1, CF:0.53458, Len: 13, Fitness_tra: 0
Rule 43: 155181b311221, Class:  2, CF:0.93952, Len: 13, Fitness_tra: 0
Rule 44: 5111117113218, Class:  0, CF:0.997566, Len: 13, Fitness_tra: 0
Rule 45: 5c95153811191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 115d12b9132cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1158813151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11151213c1221, Class:  1, CF:0.764456, Len: 13, Fitness_tra: 0
Rule 49: 1211212882511, Class:  1, CF:0.460308, Len: 13, Fitness_tra: 0
Rule 50: 3135531c12d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1811113111111, Class:  2, CF:0.602265, Len: 13, Fitness_tra: 24
Rule 52: 1155182911111, Class:  1, CF:0.970615, Len: 13, Fitness_tra: 0
Rule 53: 1c51559151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1251118821512, Class:  0, CF:0.219814, Len: 13, Fitness_tra: 0
Rule 55: 121d21c211111, Class:  1, CF:0.963468, Len: 13, Fitness_tra: 0
Rule 56: 38111e1118835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ecdc191218515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d151544122111, Class:  0, CF:0.979647, Len: 13, Fitness_tra: 0
Rule 59: 11151c2125722, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 1d1511b141c12, Class:  1, CF:0.602875, Len: 13, Fitness_tra: 0
Rule 61: 35151cb1c1121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 1211118224112, Class:  0, CF:0.734152, Len: 13, Fitness_tra: 0
Rule 63: 31d8215811131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1119211181151, Class:  1, CF:0.95053, Len: 13, Fitness_tra: 0
Rule 65: 31911151d1515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 151114b911122, Class:  2, CF:0.0223377, Len: 13, Fitness_tra: 0
Rule 67: 1291251218515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: cc00000057500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 51511c21211c8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 9155111111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 121111115c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 315181115322c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5195142112c22, Class:  0, CF:0.997872, Len: 13, Fitness_tra: 0
Rule 74: c2112c1112112, Class:  0, CF:0.0174045, Len: 13, Fitness_tra: 0
Rule 75: 1215c11211511, Class:  1, CF:0.982039, Len: 13, Fitness_tra: 0
Rule 76: 945121d252531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11311241c1421, Class:  1, CF:0.825695, Len: 13, Fitness_tra: 0
Rule 78: 5115817322218, Class:  0, CF:0.996538, Len: 13, Fitness_tra: 0
Rule 79: 1111584181245, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 1151852111111, Class:  0, CF:0.989765, Len: 13, Fitness_tra: 0
Rule 81: 195582b115142, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 511181b128128, Class:  2, CF:0.0470571, Len: 13, Fitness_tra: 0
Rule 83: 008000c054500, Class:  0, CF:0.756032, Len:  5, Fitness_tra: 0
Rule 84: 000000c000002, Class:  0, CF:0.743617, Len:  0, Fitness_tra: 0
Rule 85: 1191812111118, Class:  0, CF:0.999229, Len: 13, Fitness_tra: 0
Rule 86: 51d1541211c41, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 0000400000050, Class:  0, CF:0.588332, Len:  0, Fitness_tra: 0
Rule 88: 2131111181112, Class:  1, CF:0.166569, Len: 13, Fitness_tra: -1
Rule 89: 805020000b004, Class:  0, CF:0.714889, Len:  5, Fitness_tra: -14
Rule 90: 2111115511814, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 16118d0711112, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 92: 31d1214111c8c, Class:  1, CF:0.463388, Len: 13, Fitness_tra: 0
Rule 93: 5151184114222, Class:  0, CF:0.999799, Len: 13, Fitness_tra: 0
Rule 94: 8111812311111, Class:  2, CF:0.241145, Len: 13, Fitness_tra: 0
Rule 95: 80508000e752c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5115117312135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11157352151d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 111c2241c5411, Class:  0, CF:0.271633, Len: 13, Fitness_tra: -1
Rule 99: 1254118014512, Class:  0, CF:0.613279, Len: 12, Fitness_tra: 0
Rule100: d15154b9251c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.614
------Result------
Miss_rate(tra)	:45.614
Miss_rate(tst)	:41.6667
ARL				:11.625

------Generation 1------
Rule  1: 1811113111111, Class:  2, CF:0.602265, Len: 13, Fitness_tra: 38
Rule  2: 000000c000002, Class:  0, CF:0.743617, Len:  2, Fitness_tra: 23
Rule  3: 0000000070500, Class:  1, CF:0.384537, Len:  2, Fitness_tra: 8
Rule  4: 00007050d0000, Class:  0, CF:0.857865, Len:  3, Fitness_tra: 2
Rule  5: 311511211122c, Class:  1, CF:0.975821, Len: 13, Fitness_tra: 0
Rule  6: d15154b9251c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 515188414d422, Class:  0, CF:0.999828, Len: 13, Fitness_tra: 0
Rule  8: 321223d118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 51512c7111112, Class:  0, CF:0.898904, Len: 13, Fitness_tra: -2
Rule 10: 5111211341221, Class:  0, CF:0.919459, Len: 13, Fitness_tra: 0
Rule 11: 2121111181154, Class:  0, CF:0.808298, Len: 13, Fitness_tra: 0
Rule 12: 3115814315222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 14d2511155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: d115522142241, Class:  0, CF:0.919844, Len: 13, Fitness_tra: 0
Rule 15: 1115421911512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 9112215215551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 1112111858d19, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 121c115212513, Class:  1, CF:0.663291, Len: 13, Fitness_tra: 0
Rule 19: 1111118152112, Class:  0, CF:0.593962, Len: 13, Fitness_tra: 0
Rule 20: 34511e9c5111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 13518241111c8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 3c51d93251835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 8125228814512, Class:  0, CF:0.961884, Len: 13, Fitness_tra: 0
Rule 24: 1155815114597, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 8451211154894, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 111115d881531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 3112515111535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 9c11195115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 21151c8384111, Class:  0, CF:0.766802, Len: 13, Fitness_tra: 0
Rule 30: d1dd112211822, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 155581111512c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1118511115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 11115391111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11d521211112c, Class:  0, CF:0.298099, Len: 13, Fitness_tra: 0
Rule 35: 1254118014512, Class:  0, CF:0.613279, Len: 12, Fitness_tra: 0
Rule 36: 91151cb111111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 000008c084500, Class:  0, CF:0.473442, Len:  5, Fitness_tra: 0
Rule 38: 1111111181148, Class:  0, CF:0.983292, Len: 13, Fitness_tra: 0
Rule 39: 5115114141211, Class:  1, CF:0.372467, Len: 13, Fitness_tra: 0
Rule 40: 11111cc111111, Class:  1, CF:0.53458, Len: 13, Fitness_tra: 0
Rule 41: 155181b311221, Class:  2, CF:0.93952, Len: 13, Fitness_tra: 0
Rule 42: 5111117113218, Class:  0, CF:0.997566, Len: 13, Fitness_tra: 0
Rule 43: 5c95153811191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 115d12b9132cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1158813151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11151213c1221, Class:  1, CF:0.764456, Len: 13, Fitness_tra: 0
Rule 47: 1211212882511, Class:  1, CF:0.460308, Len: 13, Fitness_tra: 0
Rule 48: 3135531c12d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000400400d50, Class:  0, CF:0.222224, Len:  4, Fitness_tra: 0
Rule 50: 1155182911111, Class:  1, CF:0.970615, Len: 13, Fitness_tra: 0
Rule 51: 1c51559151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1251118821512, Class:  0, CF:0.219814, Len: 13, Fitness_tra: 0
Rule 53: 121d21c211111, Class:  1, CF:0.963468, Len: 13, Fitness_tra: 0
Rule 54: 38111e1118835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: ecdc191218515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d151544122111, Class:  0, CF:0.979647, Len: 13, Fitness_tra: 0
Rule 57: 11151c2125722, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 1d1511b141c12, Class:  1, CF:0.602875, Len: 13, Fitness_tra: 0
Rule 59: 35151cb1c1121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 1211118224112, Class:  0, CF:0.734152, Len: 13, Fitness_tra: 0
Rule 61: 31d8215811131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1119211181151, Class:  1, CF:0.95053, Len: 13, Fitness_tra: 0
Rule 63: 31911151d1515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 151114b911122, Class:  2, CF:0.0223377, Len: 13, Fitness_tra: 0
Rule 65: 1291251218515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: cc00000057500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 51511c21211c8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 9155111111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 121111115c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 315181115322c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5195142112c22, Class:  0, CF:0.997872, Len: 13, Fitness_tra: 0
Rule 72: c2112c1112112, Class:  0, CF:0.0174045, Len: 13, Fitness_tra: 0
Rule 73: 1215c11211511, Class:  1, CF:0.982039, Len: 13, Fitness_tra: 0
Rule 74: 945121d252531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11311241c1421, Class:  1, CF:0.825695, Len: 13, Fitness_tra: 0
Rule 76: 5115817322218, Class:  0, CF:0.996538, Len: 13, Fitness_tra: 0
Rule 77: 1111584181245, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 1151852111111, Class:  0, CF:0.989765, Len: 13, Fitness_tra: 0
Rule 79: 195582b115142, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 511181b128128, Class:  2, CF:0.0470571, Len: 13, Fitness_tra: 0
Rule 81: 2151251112214, Class:  0, CF:0.979989, Len: 13, Fitness_tra: -1
Rule 82: 315d1211151c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1151155182592, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 22511c2111151, Class:  0, CF:0.843333, Len: 13, Fitness_tra: 0
Rule 85: e155822e11122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000c004000, Class:  0, CF:0.605536, Len:  2, Fitness_tra: -6
Rule 87: 1111547112221, Class:  1, CF:0.728772, Len: 13, Fitness_tra: 0
Rule 88: 19dd217e1171c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 12551c2321471, Class:  2, CF:0.461949, Len: 13, Fitness_tra: 0
Rule 90: 1181211852531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: d151639111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000d0711112, Class:  0, CF:0.880272, Len:  7, Fitness_tra: 0
Rule 93: 1111113141141, Class:  1, CF:0.754173, Len: 13, Fitness_tra: -7
Rule 94: 91151cb101110, Class:  2, CF:  1, Len: 11, Fitness_tra: 1
Rule 95: 151115189113c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 541511711b219, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 301051e016535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: c2112c1113112, Class:  0, CF:0.344577, Len: 13, Fitness_tra: -1
Rule 99: 11541280c1411, Class:  0, CF:0.170279, Len: 12, Fitness_tra: 0
Rule100: 14d2111151111, Class:  1, CF:0.380572, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:41.5205
------Result------
Miss_rate(tra)	:41.5205
Miss_rate(tst)	:44.4444
ARL				:12.0278

------Generation 2------
Rule  1: 1811113111111, Class:  2, CF:0.602265, Len: 13, Fitness_tra: 38
Rule  2: 000000c000002, Class:  0, CF:0.743617, Len:  2, Fitness_tra: 23
Rule  3: 0000000070500, Class:  1, CF:0.384537, Len:  2, Fitness_tra: 8
Rule  4: 00007050d0000, Class:  0, CF:0.857865, Len:  3, Fitness_tra: 2
Rule  5: 311511211122c, Class:  1, CF:0.975821, Len: 13, Fitness_tra: 0
Rule  6: d15154b9251c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 515188414d422, Class:  0, CF:0.999828, Len: 13, Fitness_tra: 0
Rule  8: 321223d118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 51512c7111112, Class:  0, CF:0.898904, Len: 13, Fitness_tra: -2
Rule 10: 5111211341221, Class:  0, CF:0.919459, Len: 13, Fitness_tra: 0
Rule 11: 2121111181154, Class:  0, CF:0.808298, Len: 13, Fitness_tra: 0
Rule 12: 3115814315222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 14d2511155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: d115522142241, Class:  0, CF:0.919844, Len: 13, Fitness_tra: 0
