------Generation 0------
Rule  1: 040000c007800, Class:  0, CF:0.618777, Len:  4, Fitness_tra: 0
Rule 19: 2111c51152112, Class:  0, CF:0.924034, Len: 13, Fitness_tra: 0
Rule 20: ec55511118831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3111111211235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5411221814511, Class:  0, CF:0.924815, Len: 13, Fitness_tra: 0
Rule 23: 1111112111112, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2111221221112, Class:  0, CF:0.297713, Len: 13, Fitness_tra: 0
Rule 25: 12d8139258111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2151c15151111, Class:  0, CF:0.951419, Len: 13, Fitness_tra: 0
Rule 27: 2155115211411, Class:  1, CF:0.737566, Len: 13, Fitness_tra: 0
Rule 28: 1488215821511, Class:  1, CF:0.76721, Len: 13, Fitness_tra: 0
Rule 29: 1c15835152111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 119d11711121c, Class:  2, CF:0.169596, Len: 13, Fitness_tra: 0
Rule 31: 1198115118513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 141115d151d13, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1252139251131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5115211111552, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1215251111891, Class:  1, CF:0.932615, Len: 13, Fitness_tra: 0
Rule 36: 511d224311111, Class:  2, CF:0.267581, Len: 13, Fitness_tra: 0
Rule 37: 1115141325122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1155112125121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 31515331d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2155115112151, Class:  1, CF:0.982825, Len: 13, Fitness_tra: 1
Rule 41: 38511111511e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 5151114111218, Class:  0, CF:0.999655, Len: 13, Fitness_tra: 0
Rule 43: c000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 9135155181511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1515821115181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1151891151135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11551c711121c, Class:  1, CF:0.0899756, Len: 13, Fitness_tra: 0
Rule 48: 9111111189122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1115c823154c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3c12119515153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 131582232342c, Class:  0, CF:0.999354, Len: 13, Fitness_tra: 0
Rule 52: 2281158221131, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 1111811c11115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 115511131541c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 3151111151111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 1131811113111, Class:  1, CF:0.960413, Len: 13, Fitness_tra: 0
Rule 57: 1d511c4311211, Class:  0, CF:0.629544, Len: 13, Fitness_tra: 0
Rule 58: 559527212141c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 321c599118815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 58111112c1411, Class:  2, CF:0.344891, Len: 13, Fitness_tra: 0
Rule 61: 1151112181811, Class:  1, CF:0.285465, Len: 13, Fitness_tra: 0
Rule 62: 21151cc121112, Class:  1, CF:0.134665, Len: 13, Fitness_tra: 0
Rule 63: 3c121395d1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 5511141111225, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 821d155124811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 1281118512117, Class:  1, CF:0.886565, Len: 13, Fitness_tra: 0
Rule 67: 3412835155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1211c55811555, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 913184112142c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 5119111221411, Class:  2, CF:0.4534, Len: 13, Fitness_tra: 0
Rule 71: 00005070c0000, Class:  0, CF:0.0703198, Len:  3, Fitness_tra: -2
Rule 72: 1151121881122, Class:  0, CF:0.423828, Len: 13, Fitness_tra: 0
Rule 73: 5511122911218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1111215112132, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1211158111111, Class:  1, CF:0.322619, Len: 13, Fitness_tra: 0
Rule 76: 1221112112111, Class:  2, CF:0.573673, Len: 13, Fitness_tra: 0
Rule 77: 1515821513121, Class:  1, CF:0.844868, Len: 13, Fitness_tra: 0
Rule 78: 1c11555212535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1595814d8922c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d111c352212, Class:  0, CF:0.589409, Len: 13, Fitness_tra: 0
Rule 81: 1182118221512, Class:  0, CF:0.160581, Len: 13, Fitness_tra: 0
Rule 82: 5151121121242, Class:  0, CF:0.996429, Len: 13, Fitness_tra: 1
Rule 83: 3295114113112, Class:  1, CF:0.981495, Len: 13, Fitness_tra: 0
Rule 84: 1285122112112, Class:  2, CF:0.7107, Len: 13, Fitness_tra: 0
Rule 85: 1151255511511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 22112281111e2, Class:  0, CF:0.997153, Len: 13, Fitness_tra: 0
Rule 87: 3191111111212, Class:  1, CF:0.999159, Len: 13, Fitness_tra: 0
Rule 88: 2211118111112, Class:  0, CF:0.914602, Len: 13, Fitness_tra: 0
Rule 89: 2115215112131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1115111512112, Class:  2, CF:0.765516, Len: 13, Fitness_tra: 1
Rule 91: 00101078c101b, Class:  1, CF:0.752124, Len:  8, Fitness_tra: -2
Rule 92: 1111155115451, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 3111117581141, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 271121111115b, Class:  1, CF:0.250421, Len: 13, Fitness_tra: 0
Rule 95: 115121c189122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5c5d5141111c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 111101c1d2112, Class:  0, CF:0.483319, Len: 12, Fitness_tra: 0
Rule 98: 1315251155551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2e551c5115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 51e52111215e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.0292
------Result------
Miss_rate(tra)	:45.0292
Miss_rate(tst)	:36.1111
ARL				:12.5634

------Generation 2------
Rule  1: 000000c004000, Class:  0, CF:0.625793, Len:  2, Fitness_tra: 13
Rule  2: 121111111111b, Class:  2, CF:0.57163, Len: 13, Fitness_tra: 16
Rule  3: 2111111112311, Class:  2, CF:0.912952, Len: 13, Fitness_tra: 23
Rule  4: 2215211111111, Class:  2, CF:0.896528, Len: 13, Fitness_tra: 2
Rule  5: 1111211112111, Class:  2, CF:0.658315, Len: 13, Fitness_tra: 0
Rule  6: 2001101112051, Class:  0, CF:0.64945, Len:  9, Fitness_tra: 0
Rule  7: 1511122121112, Class:  1, CF:0.508145, Len: 13, Fitness_tra: 0
Rule  8: 115121c152112, Class:  0, CF:0.417334, Len: 13, Fitness_tra: 0
Rule  9: 1111111155511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 5111111112515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 11d2233815d33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11158121181c1, Class:  0, CF:0.849771, Len: 13, Fitness_tra: 0
Rule 13: 1111155115551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 2115218181112, Class:  0, CF:0.877653, Len: 13, Fitness_tra: 0
Rule 15: 1258111221511, Class:  1, CF:0.962959, Len: 13, Fitness_tra: 0
