------Generation 0------
Rule  1: 91118c4519411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1315814311211, Class:  1, CF:0.730356, Len: 13, Fitness_tra: 0
Rule 33: 1c12115122135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5195127122811, Class:  1, CF:0.781708, Len: 13, Fitness_tra: 0
Rule 35: 121d422812512, Class:  1, CF:0.90384, Len: 13, Fitness_tra: 0
Rule 36: 2421122552811, Class:  0, CF:0.634778, Len: 13, Fitness_tra: 0
Rule 37: 91115151511e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11d122b311111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111114111128, Class:  0, CF:0.933164, Len: 13, Fitness_tra: 0
Rule 40: 0000000007000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 300800d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1115212181112, Class:  1, CF:0.692549, Len: 13, Fitness_tra: 0
Rule 43: 51d582412cc1c, Class:  0, CF:0.999704, Len: 13, Fitness_tra: 0
Rule 44: 0090500000000, Class:  0, CF:0.246341, Len:  2, Fitness_tra: -2
Rule 45: 11111c1122111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111111211152, Class:  1, CF:0.237867, Len: 13, Fitness_tra: 0
Rule 47: 3852515118135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3111215415515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c151215d12891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1c15211111111, Class:  2, CF:0.916028, Len: 13, Fitness_tra: 0
Rule 51: 181513115c135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 111553d812d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c58111152d19, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1c185911125d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1d55211348118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1255514121122, Class:  1, CF:0.293398, Len: 13, Fitness_tra: 0
Rule 57: 1159251117111, Class:  1, CF:0.734545, Len: 13, Fitness_tra: 0
Rule 58: 91151c1181772, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 2720008004008, Class:  0, CF:0.989452, Len:  6, Fitness_tra: 12
Rule 60: 1215c18251512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12d1513255531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 048000c054500, Class:  0, CF:0.272462, Len:  6, Fitness_tra: 0
Rule 63: 1111182119112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 2155155112197, Class:  1, CF:0.997544, Len: 13, Fitness_tra: 0
Rule 65: 9cd5593cd8295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2111118112151, Class:  0, CF:0.740736, Len: 13, Fitness_tra: 0
Rule 67: 1115111c51515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: e1125311d153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 9c15555111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1121215122132, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 99352211c311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d151511111c18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1115212111d11, Class:  1, CF:0.999051, Len: 13, Fitness_tra: 0
Rule 75: 1811855151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000004004, Class:  0, CF:0.0371416, Len:  2, Fitness_tra: -64
Rule 77: 111111c111141, Class:  1, CF:0.625051, Len: 13, Fitness_tra: 0
Rule 78: 59151c21c1222, Class:  1, CF:0.999836, Len: 13, Fitness_tra: 0
Rule 79: 111d115182512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 1111111123212, Class:  1, CF:0.578104, Len: 13, Fitness_tra: 0
Rule 81: 113855511d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3232139525131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1cdd4c2111112, Class:  2, CF:0.789343, Len: 13, Fitness_tra: 0
Rule 84: 1118211112515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 595122b581112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 1185411111511, Class:  1, CF:0.999568, Len: 13, Fitness_tra: 0
Rule 87: 111253d122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1ce1515111539, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000400000d50, Class:  0, CF:0.0285886, Len:  3, Fitness_tra: 0
Rule 90: e132191511153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1215212c52531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: c215411124151, Class:  1, CF:0.896546, Len: 13, Fitness_tra: 0
Rule 93: 000000c000000, Class:  0, CF:0.299313, Len:  1, Fitness_tra: 0
Rule 94: 1111811518151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 3111111115193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1151811111421, Class:  1, CF:0.289951, Len: 13, Fitness_tra: 0
Rule 97: 3111151112891, Class:  1, CF:0.861171, Len: 13, Fitness_tra: 0
Rule 98: 151151111511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 32d2839111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3851d39111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:55.3571
------Result------
Miss_rate(tra)	:55.3571
Miss_rate(tst)	:68.5714
ARL				:11.85

------Generation 0------
Rule  1: 2720008004008, Class:  0, CF:0.989452, Len:  6, Fitness_tra: 52
Rule  2: 0000000000d50, Class:  1, CF:0.224117, Len:  2, Fitness_tra: 6
Rule  3: d1d51c1129441, Class:  2, CF:  1, Len: 13, Fitness_tra: 2
Rule  4: 91118c4519411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 2251111111814, Class:  0, CF:0.549604, Len: 13, Fitness_tra: -1
Rule  6: 121511518111b, Class:  1, CF:0.99002, Len: 13, Fitness_tra: 0
Rule  7: 1c111518211d1, Class:  1, CF:0.959668, Len: 13, Fitness_tra: 0
Rule  8: 2259212521512, Class:  0, CF:0.986505, Len: 13, Fitness_tra: 0
Rule  9: 319111b1c1111, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: 12511911d5135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 3c55191122d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1211d33115553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3151551c15133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 51111c7513211, Class:  1, CF:0.801128, Len: 13, Fitness_tra: 0
Rule 15: 211122c182112, Class:  0, CF:0.946719, Len: 13, Fitness_tra: 0
Rule 16: 1115522125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 22112512121e1, Class:  0, CF:0.983781, Len: 13, Fitness_tra: 0
Rule 18: 1531217322188, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 121c131251111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: c191418921152, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 5111c18111551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 81111d5d12811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 5551521125422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1212295c181e1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 11d112112122c, Class:  0, CF:0.827747, Len: 13, Fitness_tra: -1
Rule 26: 1111c8451124c, Class:  1, CF:0.158982, Len: 13, Fitness_tra: 0
Rule 27: 1111151111d39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 51515c1119212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 5951c21985412, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 515111712511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 3
Rule 31: 1111142921242, Class:  1, CF:0.734694, Len: 13, Fitness_tra: -2
Rule 32: 1315814311211, Class:  1, CF:0.730356, Len: 13, Fitness_tra: -1
Rule 33: 1c12115122135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5195127122811, Class:  1, CF:0.781708, Len: 13, Fitness_tra: 0
Rule 35: 121d422812512, Class:  1, CF:0.90384, Len: 13, Fitness_tra: 0
Rule 36: 2421122552811, Class:  0, CF:0.634778, Len: 13, Fitness_tra: 0
Rule 37: 91115151511e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11d122b311111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111114111128, Class:  0, CF:0.933164, Len: 13, Fitness_tra: -7
Rule 40: 0000000007000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 300800d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1115212181112, Class:  1, CF:0.692549, Len: 13, Fitness_tra: 0
Rule 43: 51d582412cc1c, Class:  0, CF:0.999704, Len: 13, Fitness_tra: 0
Rule 44: 3851d39111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11111c1122111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111111211152, Class:  1, CF:0.237867, Len: 13, Fitness_tra: 2
Rule 47: 3852515118135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3111215415515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c151215d12891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1c15211111111, Class:  2, CF:0.916028, Len: 13, Fitness_tra: 24
Rule 51: 181513115c135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 111553d812d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c58111152d19, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1c185911125d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1d55211348118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1255514121122, Class:  1, CF:0.293398, Len: 13, Fitness_tra: 0
Rule 57: 1159251117111, Class:  1, CF:0.734545, Len: 13, Fitness_tra: 0
Rule 58: 91151c1181772, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 3111511111131, Class:  1, CF:0.495068, Len: 13, Fitness_tra: -2
Rule 60: 1215c18251512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12d1513255531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 048000c054500, Class:  0, CF:0.272462, Len:  6, Fitness_tra: 0
Rule 63: 1111182119112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 2155155112197, Class:  1, CF:0.997544, Len: 13, Fitness_tra: 1
Rule 65: 9cd5593cd8295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2111118112151, Class:  0, CF:0.740736, Len: 13, Fitness_tra: 0
Rule 67: 1115111c51515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: e1125311d153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 9c15555111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1121215122132, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 99352211c311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d151511111c18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1115212111d11, Class:  1, CF:0.999051, Len: 13, Fitness_tra: 0
Rule 75: 1811855151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 111111c111141, Class:  1, CF:0.625051, Len: 13, Fitness_tra: 17
Rule 77: 59151c21c1222, Class:  1, CF:0.999836, Len: 13, Fitness_tra: 0
Rule 78: 111d115182512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 1111111123212, Class:  1, CF:0.578104, Len: 13, Fitness_tra: 0
Rule 80: 113855511d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3151251515411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1251421184552, Class:  0, CF:0.983334, Len: 13, Fitness_tra: 0
Rule 83: 1211112154511, Class:  1, CF:0.512489, Len: 13, Fitness_tra: 0
Rule 84: 515181212542c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 1251151511231, Class:  1, CF:0.502839, Len: 13, Fitness_tra: 0
Rule 86: 3151121321211, Class:  1, CF:0.969692, Len: 13, Fitness_tra: -1
Rule 87: 1191282381112, Class:  0, CF:0.365058, Len: 13, Fitness_tra: 0
Rule 88: 8000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2211112321151, Class:  0, CF:0.225589, Len: 13, Fitness_tra: -2
Rule 90: 825121585711b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9611445b11241, Class:  0, CF:0.97823, Len: 13, Fitness_tra: 0
Rule 92: 91151e1181741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1010001010500, Class:  1, CF:0.892905, Len:  5, Fitness_tra: 11
Rule 94: 1c51191162135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 123dd3312555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1111d11123513, Class:  1, CF:0.999984, Len: 13, Fitness_tra: 0
Rule 97: 1115211181152, Class:  1, CF:0.899863, Len: 13, Fitness_tra: 0
Rule 98: d1d5511629121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 993512012121c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 225111d5d5515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.5952
------Result------
Miss_rate(tra)	:25.5952
Miss_rate(tst)	:17.1429
ARL				:12.431

------Generation 1------
Rule  1: 2720008004008, Class:  0, CF:0.989452, Len:  6, Fitness_tra: 52
Rule  2: 0000000000d50, Class:  1, CF:0.224117, Len:  2, Fitness_tra: 6
Rule  3: d1d51c1129441, Class:  2, CF:  1, Len: 13, Fitness_tra: 2
Rule  4: 91118c4519411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 2251111111814, Class:  0, CF:0.549604, Len: 13, Fitness_tra: -1
Rule  6: 121511518111b, Class:  1, CF:0.99002, Len: 13, Fitness_tra: 0
Rule  7: 1c111518211d1, Class:  1, CF:0.959668, Len: 13, Fitness_tra: 0
Rule  8: 2259212521512, Class:  0, CF:0.986505, Len: 13, Fitness_tra: 0
Rule  9: 319111b1c1111, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: 12511911d5135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 3c55191122d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1211d33115553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3151551c15133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 51111c7513211, Class:  1, CF:0.801128, Len: 13, Fitness_tra: 0
Rule 15: 211122c182112, Class:  0, CF:0.946719, Len: 13, Fitness_tra: 0
Rule 16: 1115522125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 22112512121e1, Class:  0, CF:0.983781, Len: 13, Fitness_tra: 0
Rule 18: 1531217322188, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 121c131251111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: c191418921152, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 5111c18111551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 81111d5d12811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 5551521125422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1212295c181e1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 11d112112122c, Class:  0, CF:0.827747, Len: 13, Fitness_tra: -1
Rule 26: 1111c8451124c, Class:  1, CF:0.158982, Len: 13, Fitness_tra: 0
Rule 27: 1111151111d39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 51515c1119212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 5951c21985412, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 515111712511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 3
Rule 31: 1111142921242, Class:  1, CF:0.734694, Len: 13, Fitness_tra: -2
Rule 32: 1315814311211, Class:  1, CF:0.730356, Len: 13, Fitness_tra: -1
Rule 33: 1c12115122135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5195127122811, Class:  1, CF:0.781708, Len: 13, Fitness_tra: 0
Rule 35: 121d422812512, Class:  1, CF:0.90384, Len: 13, Fitness_tra: 0
Rule 36: 2421122552811, Class:  0, CF:0.634778, Len: 13, Fitness_tra: 0
Rule 37: 91115151511e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11d122b311111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111114111128, Class:  0, CF:0.933164, Len: 13, Fitness_tra: -7
Rule 40: 0000000007000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 300800d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1115212181112, Class:  1, CF:0.692549, Len: 13, Fitness_tra: 0
Rule 43: 51d582412cc1c, Class:  0, CF:0.999704, Len: 13, Fitness_tra: 0
Rule 44: 3851d39111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11111c1122111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111111211152, Class:  1, CF:0.237867, Len: 13, Fitness_tra: 2
Rule 47: 3852515118135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3111215415515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c151215d12891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1c15211111111, Class:  2, CF:0.916028, Len: 13, Fitness_tra: 24
Rule 51: 181513115c135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 111553d812d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c58111152d19, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1c185911125d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1d55211348118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1255514121122, Class:  1, CF:0.293398, Len: 13, Fitness_tra: 0
Rule 57: 1159251117111, Class:  1, CF:0.734545, Len: 13, Fitness_tra: 0
Rule 58: 91151c1181772, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 3111511111131, Class:  1, CF:0.495068, Len: 13, Fitness_tra: -2
Rule 60: 1215c18251512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12d1513255531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 048000c054500, Class:  0, CF:0.272462, Len:  6, Fitness_tra: 0
Rule 63: 1111182119112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 2155155112197, Class:  1, CF:0.997544, Len: 13, Fitness_tra: 1
Rule 65: 9cd5593cd8295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2111118112151, Class:  0, CF:0.740736, Len: 13, Fitness_tra: 0
Rule 67: 1115111c51515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: e1125311d153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 9c15555111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1121215122132, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 99352211c311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d151511111c18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1115212111d11, Class:  1, CF:0.999051, Len: 13, Fitness_tra: 0
Rule 75: 1811855151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 111111c111141, Class:  1, CF:0.625051, Len: 13, Fitness_tra: 17
Rule 77: 59151c21c1222, Class:  1, CF:0.999836, Len: 13, Fitness_tra: 0
Rule 78: 111d115182512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 1111111123212, Class:  1, CF:0.578104, Len: 13, Fitness_tra: 0
Rule 80: 113855511d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3151251515411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1251421184552, Class:  0, CF:0.983334, Len: 13, Fitness_tra: 0
Rule 83: 1211112154511, Class:  1, CF:0.512489, Len: 13, Fitness_tra: 0
Rule 84: 515181212542c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 1251151511231, Class:  1, CF:0.502839, Len: 13, Fitness_tra: 0
Rule 86: 3151121321211, Class:  1, CF:0.969692, Len: 13, Fitness_tra: -1
Rule 87: 1191282381112, Class:  0, CF:0.365058, Len: 13, Fitness_tra: 0
Rule 88: 8000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2211112321151, Class:  0, CF:0.225589, Len: 13, Fitness_tra: -2
Rule 90: 825121585711b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9611445b11241, Class:  0, CF:0.97823, Len: 13, Fitness_tra: 0
Rule 92: 91151e1181741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1010001010500, Class:  1, CF:0.892905, Len:  5, Fitness_tra: 11
Rule 94: 1c51191162135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 123dd3312555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1111d11123513, Class:  1, CF:0.999984, Len: 13, Fitness_tra: 0
Rule 97: 1115211181152, Class:  1, CF:0.899863, Len: 13, Fitness_tra: 0
Rule 98: d1d5511629121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 993512012121c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 225111d5d5515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.5952
------Result------
Miss_rate(tra)	:25.5952
Miss_rate(tst)	:17.1429
ARL				:12.431

------Generation 2------
Rule  1: 2720008004008, Class:  0, CF:0.989452, Len:  6, Fitness_tra: 51
Rule  2: 1c15211111111, Class:  2, CF:0.916028, Len: 13, Fitness_tra: 17
Rule  3: 111111c111141, Class:  1, CF:0.625051, Len: 13, Fitness_tra: 8
Rule  4: 1010001010500, Class:  1, CF:0.892905, Len:  5, Fitness_tra: 11
Rule  5: 0000000000d50, Class:  1, CF:0.224117, Len:  2, Fitness_tra: 4
Rule  6: 515111712511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 2
Rule  7: d1d51c1129441, Class:  2, CF:  1, Len: 13, Fitness_tra: 2
Rule  8: 1111111211152, Class:  1, CF:0.237867, Len: 13, Fitness_tra: 0
Rule  9: 2155155112197, Class:  1, CF:0.997544, Len: 13, Fitness_tra: 0
Rule 10: 319111b1c1111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 121511518111b, Class:  1, CF:0.99002, Len: 13, Fitness_tra: 0
Rule 12: 1211d33115553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3151551c15133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 51111c7513211, Class:  1, CF:0.801128, Len: 13, Fitness_tra: 1
Rule 15: 211122c182112, Class:  0, CF:0.946719, Len: 13, Fitness_tra: 0
