------Generation 0------
Rule  1: d8417, Class:  0, CF:0.485087, Len:  5, Fitness_tra: 0
Rule 37: 9c477, Class:  0, CF:0.753238, Len:  5, Fitness_tra: 0
Rule 38: 184b2, Class:  1, CF:0.352903, Len:  5, Fitness_tra: 0
Rule 39: 2352b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3d1b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 11944, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 18114, Class:  1, CF:0.122849, Len:  5, Fitness_tra: 0
Rule 43: 12411, Class:  1, CF:0.683838, Len:  5, Fitness_tra: -28
Rule 44: 11115, Class:  2, CF:  1, Len:  5, Fitness_tra: 3
Rule 45: 31b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 95174, Class:  1, CF:0.958653, Len:  5, Fitness_tra: 0
Rule 47: 5c1b2, Class:  0, CF:0.814799, Len:  5, Fitness_tra: 0
Rule 48: 31121, Class:  1, CF:0.0395707, Len:  5, Fitness_tra: 0
Rule 49: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: d17b2, Class:  2, CF:0.972646, Len:  5, Fitness_tra: 11
Rule 51: 5c421, Class:  0, CF:0.452428, Len:  5, Fitness_tra: 0
Rule 52: 11211, Class:  1, CF:0.115164, Len:  5, Fitness_tra: 0
Rule 53: 51824, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: 2e1bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 55: 1e147, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 11451, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 324b2, Class:  1, CF:0.657467, Len:  5, Fitness_tra: 0
Rule 58: 91421, Class:  2, CF:0.874125, Len:  5, Fitness_tra: 0
Rule 59: 3c171, Class:  1, CF:0.592995, Len:  5, Fitness_tra: 0
Rule 60: 32121, Class:  1, CF:0.789005, Len:  5, Fitness_tra: 0
Rule 61: 14452, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 5dc22, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 63: 19141, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: d5117, Class:  1, CF:0.403644, Len:  5, Fitness_tra: 0
Rule 65: 0400c, Class:  2, CF:  1, Len:  2, Fitness_tra: 22
Rule 66: e2222, Class:  2, CF:0.95437, Len:  5, Fitness_tra: 0
Rule 67: 1c122, Class:  0, CF:0.687015, Len:  5, Fitness_tra: 0
Rule 68: 21327, Class:  2, CF:0.970692, Len:  5, Fitness_tra: 8
Rule 69: 21121, Class:  2, CF:0.835386, Len:  5, Fitness_tra: 9
Rule 70: 6421d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d1271, Class:  2, CF:0.644188, Len:  5, Fitness_tra: 0
Rule 72: 94411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d5417, Class:  1, CF:0.718044, Len:  5, Fitness_tra: 0
Rule 74: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 19
Rule 75: 1c711, Class:  1, CF:0.275122, Len:  5, Fitness_tra: -5
Rule 76: 11571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: 121b2, Class:  2, CF:0.835121, Len:  5, Fitness_tra: 0
Rule 78: 311b2, Class:  2, CF:0.0796179, Len:  5, Fitness_tra: 0
Rule 79: 1612b, Class:  2, CF:0.981587, Len:  5, Fitness_tra: 0
Rule 80: 514b2, Class:  2, CF:0.974388, Len:  5, Fitness_tra: 0
Rule 81: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1547b, Class:  1, CF:0.959033, Len:  5, Fitness_tra: 0
Rule 83: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 32112, Class:  1, CF:0.21263, Len:  5, Fitness_tra: 0
Rule 85: 14752, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: e8174, Class:  1, CF:0.161245, Len:  5, Fitness_tra: 0
Rule 87: 81971, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 88: 114bb, Class:  2, CF:0.555136, Len:  5, Fitness_tra: 0
Rule 89: 32247, Class:  1, CF:0.811896, Len:  5, Fitness_tra: 0
Rule 90: d1212, Class:  2, CF:0.754201, Len:  5, Fitness_tra: 0
Rule 91: 1c215, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 94725, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 1512b, Class:  1, CF:0.858377, Len:  5, Fitness_tra: 0
Rule 94: 14241, Class:  1, CF:0.146767, Len:  5, Fitness_tra: 0
Rule 95: 121b7, Class:  2, CF:0.537628, Len:  5, Fitness_tra: 0
Rule 96: 3242b, Class:  1, CF:0.657467, Len:  5, Fitness_tra: 0
Rule 97: 52111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d8247, Class:  0, CF:0.609775, Len:  5, Fitness_tra: 0
Rule 99: c6124, Class:  2, CF:0.982256, Len:  5, Fitness_tra: 0
Rule100: 55871, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:86.1111
------Result------
Miss_rate(tra)	:86.1111
Miss_rate(tst)	:69.7674
ARL				:4.82353

------Generation 0------
Rule  1: 00c00, Class:  1, CF:0.978937, Len:  1, Fitness_tra: 60
Rule  2: 0400c, Class:  2, CF:  1, Len:  2, Fitness_tra: 11
Rule  3: 51117, Class:  2, CF:0.737888, Len:  5, Fitness_tra: -30
Rule  4: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 20
Rule  5: 111bb, Class:  2, CF:0.783826, Len:  5, Fitness_tra: 10
Rule  6: d17b2, Class:  2, CF:0.972646, Len:  5, Fitness_tra: 9
Rule  7: 81121, Class:  2, CF:0.814395, Len:  5, Fitness_tra: -4
Rule  8: 21121, Class:  2, CF:0.835386, Len:  5, Fitness_tra: 9
Rule  9: 21327, Class:  2, CF:0.970692, Len:  5, Fitness_tra: 8
Rule 10: 51172, Class:  2, CF:0.986098, Len:  5, Fitness_tra: 3
Rule 11: 11115, Class:  2, CF:  1, Len:  5, Fitness_tra: 3
Rule 12: e2116, Class:  1, CF:0.293588, Len:  5, Fitness_tra: 1
Rule 13: d8417, Class:  0, CF:0.485087, Len:  5, Fitness_tra: 1
Rule 14: 11414, Class:  2, CF:0.172759, Len:  5, Fitness_tra: 0
Rule 15: 91241, Class:  2, CF:0.8626, Len:  5, Fitness_tra: 0
Rule 16: 3112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 17bc1, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 11472, Class:  2, CF:0.918411, Len:  5, Fitness_tra: 0
Rule 19: 37212, Class:  0, CF:0.0237308, Len:  5, Fitness_tra: 0
Rule 20: 55547, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d8177, Class:  0, CF:0.752433, Len:  5, Fitness_tra: 0
Rule 22: 11c23, Class:  1, CF:0.958686, Len:  5, Fitness_tra: 0
Rule 23: 1d444, Class:  1, CF:0.922725, Len:  5, Fitness_tra: 0
Rule 24: 52444, Class:  2, CF:0.884713, Len:  5, Fitness_tra: 0
Rule 25: 311b1, Class:  1, CF:0.0395707, Len:  5, Fitness_tra: 0
Rule 26: 94121, Class:  2, CF:0.795827, Len:  5, Fitness_tra: 0
Rule 27: 14751, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 5c4b1, Class:  0, CF:0.452428, Len:  5, Fitness_tra: 0
Rule 29: 92131, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 62122, Class:  1, CF:0.953431, Len:  5, Fitness_tra: 0
Rule 31: 12412, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 118b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: e847b, Class:  1, CF:0.291432, Len:  5, Fitness_tra: 0
Rule 34: 12421, Class:  1, CF:0.444006, Len:  5, Fitness_tra: 0
Rule 35: 192b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 15171, Class:  1, CF:0.965746, Len:  5, Fitness_tra: 17
Rule 37: 9c477, Class:  0, CF:0.753238, Len:  5, Fitness_tra: 0
Rule 38: 184b2, Class:  1, CF:0.352903, Len:  5, Fitness_tra: 0
Rule 39: 2352b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3d1b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 11944, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 18114, Class:  1, CF:0.122849, Len:  5, Fitness_tra: 0
Rule 43: 55871, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 94125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 31b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 95174, Class:  1, CF:0.958653, Len:  5, Fitness_tra: 0
Rule 47: 5c1b2, Class:  0, CF:0.814799, Len:  5, Fitness_tra: 0
Rule 48: 31121, Class:  1, CF:0.0395707, Len:  5, Fitness_tra: 0
Rule 49: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 5c421, Class:  0, CF:0.452428, Len:  5, Fitness_tra: 0
Rule 52: 11211, Class:  1, CF:0.115164, Len:  5, Fitness_tra: -7
Rule 53: 51824, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: 2e1bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 55: 1e147, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 11451, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 324b2, Class:  1, CF:0.657467, Len:  5, Fitness_tra: 0
Rule 58: 91421, Class:  2, CF:0.874125, Len:  5, Fitness_tra: 0
Rule 59: 3c171, Class:  1, CF:0.592995, Len:  5, Fitness_tra: 0
Rule 60: 32121, Class:  1, CF:0.789005, Len:  5, Fitness_tra: 0
Rule 61: 14452, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 5dc22, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 63: 19141, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: d5117, Class:  1, CF:0.403644, Len:  5, Fitness_tra: 0
Rule 65: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e2222, Class:  2, CF:0.95437, Len:  5, Fitness_tra: 0
Rule 67: 1c122, Class:  0, CF:0.687015, Len:  5, Fitness_tra: 0
Rule 68: 11124, Class:  2, CF:0.949492, Len:  5, Fitness_tra: 0
Rule 69: 6421d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: d1271, Class:  2, CF:0.644188, Len:  5, Fitness_tra: 0
Rule 71: 94411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d5417, Class:  1, CF:0.718044, Len:  5, Fitness_tra: 0
Rule 73: 11731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: c6124, Class:  2, CF:0.982256, Len:  5, Fitness_tra: 0
Rule 75: 11571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 76: 121b2, Class:  2, CF:0.835121, Len:  5, Fitness_tra: 0
Rule 77: 311b2, Class:  2, CF:0.0796179, Len:  5, Fitness_tra: 0
Rule 78: 1612b, Class:  2, CF:0.981587, Len:  5, Fitness_tra: 0
Rule 79: 514b2, Class:  2, CF:0.974388, Len:  5, Fitness_tra: 0
Rule 80: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5217b, Class:  2, CF:0.825098, Len:  5, Fitness_tra: 0
Rule 82: 39c7b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 831b4, Class:  2, CF:0.967981, Len:  5, Fitness_tra: 28
Rule 84: 91112, Class:  2, CF:0.923577, Len:  5, Fitness_tra: 0
Rule 85: d1211, Class:  0, CF:0.0856099, Len:  5, Fitness_tra: 0
Rule 86: 51424, Class:  2, CF:0.967133, Len:  5, Fitness_tra: 0
Rule 87: 1a97b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 31141, Class:  1, CF:0.0395707, Len:  5, Fitness_tra: 0
Rule 89: e84b4, Class:  1, CF:0.291432, Len:  5, Fitness_tra: 0
Rule 90: 51774, Class:  2, CF:0.958517, Len:  5, Fitness_tra: 0
Rule 91: 11141, Class:  2, CF:0.570843, Len:  5, Fitness_tra: -11
Rule 92: 9432b, Class:  2, CF:0.958698, Len:  5, Fitness_tra: 0
Rule 93: 31116, Class:  1, CF:0.337151, Len:  5, Fitness_tra: -9
Rule 94: 55847, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 2c215, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: c8447, Class:  1, CF:0.179522, Len:  5, Fitness_tra: 0
Rule 97: d5517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: a1774, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 01409, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule100: e5417, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:85.2778
------Result------
Miss_rate(tra)	:85.2778
Miss_rate(tst)	:69.7674
ARL				:4.84706

------Generation 1------
Rule  1: 00c00, Class:  1, CF:0.978937, Len:  1, Fitness_tra: 61
Rule  2: 831b4, Class:  2, CF:0.967981, Len:  5, Fitness_tra: 36
Rule  3: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 20
Rule  4: 15171, Class:  1, CF:0.965746, Len:  5, Fitness_tra: 21
Rule  5: 0400c, Class:  2, CF:  1, Len:  2, Fitness_tra: 10
Rule  6: 111bb, Class:  2, CF:0.783826, Len:  5, Fitness_tra: 3
Rule  7: d17b2, Class:  2, CF:0.972646, Len:  5, Fitness_tra: 3
Rule  8: 21121, Class:  2, CF:0.835386, Len:  5, Fitness_tra: -2
Rule  9: 21327, Class:  2, CF:0.970692, Len:  5, Fitness_tra: 8
Rule 10: 51172, Class:  2, CF:0.986098, Len:  5, Fitness_tra: 2
Rule 11: 11115, Class:  2, CF:  1, Len:  5, Fitness_tra: 2
Rule 12: e2116, Class:  1, CF:0.293588, Len:  5, Fitness_tra: 0
Rule 13: d8417, Class:  0, CF:0.485087, Len:  5, Fitness_tra: 3
Rule 14: 01409, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 15: 11414, Class:  2, CF:0.172759, Len:  5, Fitness_tra: 0
Rule 16: 3112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 17bc1, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 11472, Class:  2, CF:0.918411, Len:  5, Fitness_tra: 0
Rule 19: 37212, Class:  0, CF:0.0237308, Len:  5, Fitness_tra: 0
Rule 20: 55547, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d8177, Class:  0, CF:0.752433, Len:  5, Fitness_tra: 0
Rule 22: 11c23, Class:  1, CF:0.958686, Len:  5, Fitness_tra: 0
Rule 23: 1d444, Class:  1, CF:0.922725, Len:  5, Fitness_tra: 0
Rule 24: 52444, Class:  2, CF:0.884713, Len:  5, Fitness_tra: 0
Rule 25: 311b1, Class:  1, CF:0.0395707, Len:  5, Fitness_tra: 0
Rule 26: 94121, Class:  2, CF:0.795827, Len:  5, Fitness_tra: 0
Rule 27: 14751, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 5c4b1, Class:  0, CF:0.452428, Len:  5, Fitness_tra: 0
Rule 29: 92131, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 62122, Class:  1, CF:0.953431, Len:  5, Fitness_tra: 0
Rule 31: 12412, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 118b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: e847b, Class:  1, CF:0.291432, Len:  5, Fitness_tra: 0
Rule 34: 12421, Class:  1, CF:0.444006, Len:  5, Fitness_tra: 0
Rule 35: 192b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: e5417, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 9c477, Class:  0, CF:0.753238, Len:  5, Fitness_tra: 0
Rule 38: 184b2, Class:  1, CF:0.352903, Len:  5, Fitness_tra: 0
Rule 39: 2352b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3d1b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 41: 11944, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 18114, Class:  1, CF:0.122849, Len:  5, Fitness_tra: 1
Rule 43: 55871, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 94125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 31b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 95174, Class:  1, CF:0.958653, Len:  5, Fitness_tra: 0
Rule 47: 5c1b2, Class:  0, CF:0.814799, Len:  5, Fitness_tra: 0
Rule 48: 31121, Class:  1, CF:0.0395707, Len:  5, Fitness_tra: 0
Rule 49: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 5c421, Class:  0, CF:0.452428, Len:  5, Fitness_tra: 0
Rule 52: 91241, Class:  2, CF:0.8626, Len:  5, Fitness_tra: 0
Rule 53: 51824, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: 2e1bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 55: 1e147, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 11451, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 324b2, Class:  1, CF:0.657467, Len:  5, Fitness_tra: 0
Rule 58: 91421, Class:  2, CF:0.874125, Len:  5, Fitness_tra: 0
Rule 59: 3c171, Class:  1, CF:0.592995, Len:  5, Fitness_tra: 6
Rule 60: 32121, Class:  1, CF:0.789005, Len:  5, Fitness_tra: 0
Rule 61: 14452, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 5dc22, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 63: 19141, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: d5117, Class:  1, CF:0.403644, Len:  5, Fitness_tra: -1
Rule 65: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e2222, Class:  2, CF:0.95437, Len:  5, Fitness_tra: 0
Rule 67: 1c122, Class:  0, CF:0.687015, Len:  5, Fitness_tra: 0
Rule 68: 11124, Class:  2, CF:0.949492, Len:  5, Fitness_tra: 0
Rule 69: 6421d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: d1271, Class:  2, CF:0.644188, Len:  5, Fitness_tra: 0
Rule 71: 94411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d5417, Class:  1, CF:0.718044, Len:  5, Fitness_tra: 0
Rule 73: 11731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: c6124, Class:  2, CF:0.982256, Len:  5, Fitness_tra: 0
Rule 75: 11571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 76: 121b2, Class:  2, CF:0.835121, Len:  5, Fitness_tra: 0
Rule 77: 311b2, Class:  2, CF:0.0796179, Len:  5, Fitness_tra: 0
Rule 78: 1612b, Class:  2, CF:0.981587, Len:  5, Fitness_tra: 0
Rule 79: 514b2, Class:  2, CF:0.974388, Len:  5, Fitness_tra: 0
Rule 80: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 55272, Class:  1, CF:0.6538, Len:  5, Fitness_tra: 0
Rule 82: 5111c, Class:  2, CF:  1, Len:  5, Fitness_tra: 3
Rule 83: 3d271, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 13827, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 2a112, Class:  2, CF:0.993212, Len:  5, Fitness_tra: 10
Rule 86: 6b217, Class:  0, CF:0.737949, Len:  5, Fitness_tra: 0
Rule 87: 98c2b, Class:  1, CF:0.85273, Len:  5, Fitness_tra: 0
Rule 88: 2e214, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 8927b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: e4723, Class:  2, CF:0.366622, Len:  5, Fitness_tra: 0
Rule 91: 32114, Class:  1, CF:0.21263, Len:  5, Fitness_tra: 0
Rule 92: 548b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 91144, Class:  2, CF:0.993405, Len:  5, Fitness_tra: 2
Rule 94: 5132b, Class:  2, CF:0.980108, Len:  5, Fitness_tra: 1
Rule 95: 01702, Class:  2, CF:0.631452, Len:  3, Fitness_tra: -70
Rule 96: 30c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 97: 39c70, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 162b2, Class:  2, CF:0.982636, Len:  5, Fitness_tra: 0
Rule 99: 11423, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00a30, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:84.7222
------Result------
Miss_rate(tra)	:84.7222
Miss_rate(tst)	:69.7674
ARL				:4.77647

------Generation 2------
Rule  1: 00c00, Class:  1, CF:0.978937, Len:  1, Fitness_tra: 61
Rule  2: 831b4, Class:  2, CF:0.967981, Len:  5, Fitness_tra: 27
Rule  3: 15171, Class:  1, CF:0.965746, Len:  5, Fitness_tra: 18
Rule  4: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 20
Rule  5: 0400c, Class:  2, CF:  1, Len:  2, Fitness_tra: 10
Rule  6: 2a112, Class:  2, CF:0.993212, Len:  5, Fitness_tra: 13
Rule  7: 21327, Class:  2, CF:0.970692, Len:  5, Fitness_tra: 9
Rule  8: 3c171, Class:  1, CF:0.592995, Len:  5, Fitness_tra: 3
Rule  9: 111bb, Class:  2, CF:0.783826, Len:  5, Fitness_tra: -31
Rule 10: d17b2, Class:  2, CF:0.972646, Len:  5, Fitness_tra: 3
Rule 11: d8417, Class:  0, CF:0.485087, Len:  5, Fitness_tra: 0
Rule 12: 5111c, Class:  2, CF:  1, Len:  5, Fitness_tra: 3
Rule 13: 51172, Class:  2, CF:0.986098, Len:  5, Fitness_tra: 0
Rule 14: 30c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 15: 91144, Class:  2, CF:0.993405, Len:  5, Fitness_tra: 2
Rule 16: 11115, Class:  2, CF:  1, Len:  5, Fitness_tra: 2
Rule 17: 3d1b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 18: 18114, Class:  1, CF:0.122849, Len:  5, Fitness_tra: 1
Rule 19: 5132b, Class:  2, CF:0.980108, Len:  5, Fitness_tra: 2
Rule 20: 01409, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 21: d8177, Class:  0, CF:0.752433, Len:  5, Fitness_tra: 0
Rule 22: 11c23, Class:  1, CF:0.958686, Len:  5, Fitness_tra: 0
Rule 23: 1d444, Class:  1, CF:0.922725, Len:  5, Fitness_tra: 0
Rule 24: 52444, Class:  2, CF:0.884713, Len:  5, Fitness_tra: 0
Rule 25: 311b1, Class:  1, CF:0.0395707, Len:  5, Fitness_tra: 0
Rule 26: 94121, Class:  2, CF:0.795827, Len:  5, Fitness_tra: 0
Rule 27: 14751, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 5c4b1, Class:  0, CF:0.452428, Len:  5, Fitness_tra: 0
Rule 29: 92131, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 62122, Class:  1, CF:0.953431, Len:  5, Fitness_tra: 0
Rule 31: 12412, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 118b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: e847b, Class:  1, CF:0.291432, Len:  5, Fitness_tra: 0
Rule 34: 12421, Class:  1, CF:0.444006, Len:  5, Fitness_tra: -1
Rule 35: 192b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: e5417, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
