------Generation 0------
Rule  1: 31411, Class:  1, CF:0.768811, Len:  5, Fitness_tra: -2
Rule 47: 34447, Class:  1, CF:0.326173, Len:  5, Fitness_tra: 0
Rule 48: 12422, Class:  2, CF:0.757323, Len:  5, Fitness_tra: 0
Rule 49: 1117b, Class:  2, CF:0.812923, Len:  5, Fitness_tra: 0
Rule 50: 11127, Class:  2, CF:0.921142, Len:  5, Fitness_tra: 2
Rule 51: 51241, Class:  2, CF:0.736114, Len:  5, Fitness_tra: 0
Rule 52: 91c2b, Class:  1, CF:0.713108, Len:  5, Fitness_tra: 0
Rule 53: e2429, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51c44, Class:  1, CF:0.314136, Len:  5, Fitness_tra: 0
Rule 55: 1841b, Class:  1, CF:0.602813, Len:  5, Fitness_tra: 0
Rule 56: 12c41, Class:  1, CF:0.989411, Len:  5, Fitness_tra: 0
Rule 57: 5c141, Class:  0, CF:0.748069, Len:  5, Fitness_tra: 0
Rule 58: 31247, Class:  1, CF:0.22488, Len:  5, Fitness_tra: 0
Rule 59: 12442, Class:  2, CF:0.752848, Len:  5, Fitness_tra: 0
Rule 60: 3d14b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 1c7c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 91447, Class:  2, CF:0.968152, Len:  5, Fitness_tra: 0
Rule 63: 951b1, Class:  1, CF:0.991914, Len:  5, Fitness_tra: 0
Rule 64: 03d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3212c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c31b2, Class:  2, CF:0.933253, Len:  5, Fitness_tra: 9
Rule 67: 98177, Class:  1, CF:0.06846, Len:  5, Fitness_tra: 0
Rule 68: 95121, Class:  1, CF:0.991914, Len:  5, Fitness_tra: 0
Rule 69: 0d000, Class:  1, CF:0.964254, Len:  1, Fitness_tra: 99
Rule 70: 91b11, Class:  2, CF:0.0835918, Len:  5, Fitness_tra: 0
Rule 71: 13544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15cb7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: 12278, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 12711, Class:  1, CF:0.457707, Len:  5, Fitness_tra: -75
Rule 75: 38247, Class:  1, CF:0.991558, Len:  5, Fitness_tra: 0
Rule 76: 11412, Class:  2, CF:0.446686, Len:  5, Fitness_tra: 0
Rule 77: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 37224, Class:  0, CF:0.543846, Len:  5, Fitness_tra: 0
Rule 79: 115b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 34222, Class:  1, CF:0.590144, Len:  5, Fitness_tra: 0
Rule 81: 11211, Class:  1, CF:0.17276, Len:  5, Fitness_tra: 0
Rule 82: 2137b, Class:  2, CF:0.917973, Len:  5, Fitness_tra: 15
Rule 83: 31b22, Class:  0, CF:0.545384, Len:  5, Fitness_tra: 0
Rule 84: 61511, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 112b4, Class:  2, CF:0.837236, Len:  5, Fitness_tra: 0
Rule 86: 521b2, Class:  2, CF:0.948684, Len:  5, Fitness_tra: 5
Rule 87: 911b7, Class:  2, CF:0.983121, Len:  5, Fitness_tra: 2
Rule 88: 31421, Class:  1, CF:0.60608, Len:  5, Fitness_tra: 0
Rule 89: 15544, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: e7281, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 91: e2443, Class:  1, CF:0.155741, Len:  5, Fitness_tra: 0
Rule 92: 31214, Class:  1, CF:0.480218, Len:  5, Fitness_tra: 0
Rule 93: 555b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 19422, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 1172a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 31771, Class:  1, CF:0.235218, Len:  5, Fitness_tra: 0
Rule 97: 31441, Class:  1, CF:0.60608, Len:  5, Fitness_tra: 0
Rule 98: 94221, Class:  2, CF:0.351673, Len:  5, Fitness_tra: 0
Rule 99: 8654b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11774, Class:  2, CF:0.870398, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:85.5556
------Result------
Miss_rate(tra)	:85.5556
Miss_rate(tst)	:69.7674
ARL				:4.95402

------Generation 0------
Rule  1: 0d000, Class:  1, CF:0.964254, Len:  1, Fitness_tra: 106
Rule  2: 23ab1, Class:  2, CF:0.920722, Len:  5, Fitness_tra: 19
Rule  3: 511b4, Class:  2, CF:0.974383, Len:  5, Fitness_tra: 23
Rule  4: 16117, Class:  2, CF:0.828443, Len:  5, Fitness_tra: 11
Rule  5: 2137b, Class:  2, CF:0.917973, Len:  5, Fitness_tra: 10
Rule  6: c31b2, Class:  2, CF:0.933253, Len:  5, Fitness_tra: 0
Rule  7: 521b2, Class:  2, CF:0.948684, Len:  5, Fitness_tra: 0
Rule  8: 2632b, Class:  2, CF:0.990911, Len:  5, Fitness_tra: 3
Rule  9: 11174, Class:  2, CF:0.928328, Len:  5, Fitness_tra: 3
Rule 10: 911b7, Class:  2, CF:0.983121, Len:  5, Fitness_tra: 2
Rule 11: 91121, Class:  2, CF:0.966703, Len:  5, Fitness_tra: 2
Rule 12: 11127, Class:  2, CF:0.921142, Len:  5, Fitness_tra: 2
Rule 13: 11122, Class:  2, CF:0.964354, Len:  5, Fitness_tra: 1
Rule 14: 11774, Class:  2, CF:0.870398, Len:  5, Fitness_tra: 0
Rule 15: 12421, Class:  1, CF:0.399837, Len:  5, Fitness_tra: 0
Rule 16: 14112, Class:  2, CF:0.203309, Len:  5, Fitness_tra: 0
Rule 17: 58144, Class:  0, CF:0.514068, Len:  5, Fitness_tra: 0
Rule 18: 11c22, Class:  1, CF:0.707605, Len:  5, Fitness_tra: 0
Rule 19: 19c14, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 31444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d1cbb, Class:  1, CF:0.0649415, Len:  5, Fitness_tra: 0
Rule 22: 14b24, Class:  2, CF:0.719552, Len:  5, Fitness_tra: 0
Rule 23: 91c1b, Class:  1, CF:0.697751, Len:  5, Fitness_tra: 0
Rule 24: 12121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 17b12, Class:  2, CF:0.252405, Len:  5, Fitness_tra: 0
Rule 26: 11471, Class:  2, CF:0.0673278, Len:  5, Fitness_tra: 0
Rule 27: 73124, Class:  2, CF:0.835384, Len:  5, Fitness_tra: 0
Rule 28: de122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 34712, Class:  1, CF:0.357302, Len:  5, Fitness_tra: 0
Rule 30: 15277, Class:  1, CF:0.976228, Len:  5, Fitness_tra: 0
Rule 31: e1125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 1352b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 58127, Class:  0, CF:0.514068, Len:  5, Fitness_tra: 0
Rule 34: 11441, Class:  2, CF:0.137897, Len:  5, Fitness_tra: 0
Rule 35: d2242, Class:  2, CF:0.930489, Len:  5, Fitness_tra: 0
Rule 36: 89844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 11191, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 38: d5214, Class:  1, CF:0.895661, Len:  5, Fitness_tra: 0
Rule 39: 1d144, Class:  1, CF:0.792034, Len:  5, Fitness_tra: 0
Rule 40: 1d124, Class:  1, CF:0.792034, Len:  5, Fitness_tra: 0
Rule 41: e24b7, Class:  2, CF:0.72885, Len:  5, Fitness_tra: 0
Rule 42: 9127b, Class:  2, CF:0.95157, Len:  5, Fitness_tra: 0
Rule 43: 5157b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 34447, Class:  1, CF:0.326173, Len:  5, Fitness_tra: 0
Rule 45: 12422, Class:  2, CF:0.757323, Len:  5, Fitness_tra: 0
Rule 46: 1117b, Class:  2, CF:0.812923, Len:  5, Fitness_tra: 0
Rule 47: 81217, Class:  2, CF:0.152109, Len:  5, Fitness_tra: 0
Rule 48: 51241, Class:  2, CF:0.736114, Len:  5, Fitness_tra: 0
Rule 49: 91c2b, Class:  1, CF:0.713108, Len:  5, Fitness_tra: 0
Rule 50: e2429, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 51c44, Class:  1, CF:0.314136, Len:  5, Fitness_tra: 0
Rule 52: 1841b, Class:  1, CF:0.602813, Len:  5, Fitness_tra: -3
Rule 53: 12c41, Class:  1, CF:0.989411, Len:  5, Fitness_tra: 0
Rule 54: 5c141, Class:  0, CF:0.748069, Len:  5, Fitness_tra: 10
Rule 55: 31247, Class:  1, CF:0.22488, Len:  5, Fitness_tra: 0
Rule 56: 12442, Class:  2, CF:0.752848, Len:  5, Fitness_tra: 0
Rule 57: 3d14b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: 1c7c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 91447, Class:  2, CF:0.968152, Len:  5, Fitness_tra: 0
Rule 60: 951b1, Class:  1, CF:0.991914, Len:  5, Fitness_tra: 0
Rule 61: 03d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3212c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2351b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 98177, Class:  1, CF:0.06846, Len:  5, Fitness_tra: 0
Rule 65: 95121, Class:  1, CF:0.991914, Len:  5, Fitness_tra: 0
Rule 66: 62147, Class:  1, CF:0.93956, Len:  5, Fitness_tra: 0
Rule 67: 91b11, Class:  2, CF:0.0835918, Len:  5, Fitness_tra: -6
Rule 68: 13544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 15cb7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 12278, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 38247, Class:  1, CF:0.991558, Len:  5, Fitness_tra: 0
Rule 72: 11412, Class:  2, CF:0.446686, Len:  5, Fitness_tra: 0
Rule 73: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 37224, Class:  0, CF:0.543846, Len:  5, Fitness_tra: 0
Rule 75: 115b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 76: 34222, Class:  1, CF:0.590144, Len:  5, Fitness_tra: 0
Rule 77: 11211, Class:  1, CF:0.17276, Len:  5, Fitness_tra: -24
Rule 78: 12141, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31b22, Class:  0, CF:0.545384, Len:  5, Fitness_tra: 0
Rule 80: 61511, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 58412, Class:  1, CF:0.0471516, Len:  5, Fitness_tra: 0
Rule 82: 35144, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: d1c27, Class:  1, CF:0.0649415, Len:  5, Fitness_tra: 0
Rule 84: 81972, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 9911b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 85c2b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 122d1, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 88: 52227, Class:  2, CF:0.736602, Len:  5, Fitness_tra: 0
Rule 89: 191b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 90: e1121, Class:  2, CF:0.973636, Len:  5, Fitness_tra: 0
Rule 91: 136a0, Class:  0, CF:0.112204, Len:  4, Fitness_tra: 32
Rule 92: 11ca2, Class:  1, CF:0.881168, Len:  5, Fitness_tra: 0
Rule 93: cd0b2, Class:  1, CF:0.780955, Len:  4, Fitness_tra: 0
Rule 94: 51244, Class:  2, CF:0.962119, Len:  5, Fitness_tra: 0
Rule 95: c3174, Class:  2, CF:0.907057, Len:  5, Fitness_tra: 0
Rule 96: 01214, Class:  2, CF:0.341569, Len:  4, Fitness_tra: -6
Rule 97: 14142, Class:  2, CF:0.883219, Len:  5, Fitness_tra: 0
Rule 98: d6115, Class:  2, CF:  1, Len:  5, Fitness_tra: 18
Rule 99: a1972, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 512b1, Class:  2, CF:0.657886, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:73.8889
------Result------
Miss_rate(tra)	:73.8889
Miss_rate(tst)	:39.5349
ARL				:4.92135

------Generation 1------
Rule  1: 0d000, Class:  1, CF:0.964254, Len:  1, Fitness_tra: 101
Rule  2: 136a0, Class:  0, CF:0.112204, Len:  4, Fitness_tra: 1
Rule  3: 511b4, Class:  2, CF:0.974383, Len:  5, Fitness_tra: 23
Rule  4: 23ab1, Class:  2, CF:0.920722, Len:  5, Fitness_tra: 29
Rule  5: d6115, Class:  2, CF:  1, Len:  5, Fitness_tra: 18
Rule  6: 16117, Class:  2, CF:0.828443, Len:  5, Fitness_tra: 16
Rule  7: 2137b, Class:  2, CF:0.917973, Len:  5, Fitness_tra: 16
Rule  8: 5c141, Class:  0, CF:0.748069, Len:  5, Fitness_tra: 0
Rule  9: 2632b, Class:  2, CF:0.990911, Len:  5, Fitness_tra: 3
Rule 10: 11174, Class:  2, CF:0.928328, Len:  5, Fitness_tra: 3
Rule 11: 911b7, Class:  2, CF:0.983121, Len:  5, Fitness_tra: 2
Rule 12: 11127, Class:  2, CF:0.921142, Len:  5, Fitness_tra: 2
Rule 13: 91121, Class:  2, CF:0.966703, Len:  5, Fitness_tra: 2
Rule 14: 11122, Class:  2, CF:0.964354, Len:  5, Fitness_tra: 1
Rule 15: 191b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 16: 12421, Class:  1, CF:0.399837, Len:  5, Fitness_tra: 0
Rule 17: 58144, Class:  0, CF:0.514068, Len:  5, Fitness_tra: 0
Rule 18: 11c22, Class:  1, CF:0.707605, Len:  5, Fitness_tra: 0
Rule 19: 19c14, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 31444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d1cbb, Class:  1, CF:0.0649415, Len:  5, Fitness_tra: 0
Rule 22: 14b24, Class:  2, CF:0.719552, Len:  5, Fitness_tra: 0
Rule 23: 91c1b, Class:  1, CF:0.697751, Len:  5, Fitness_tra: 0
Rule 24: 12121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 17b12, Class:  2, CF:0.252405, Len:  5, Fitness_tra: 0
Rule 26: 11471, Class:  2, CF:0.0673278, Len:  5, Fitness_tra: 0
Rule 27: 73124, Class:  2, CF:0.835384, Len:  5, Fitness_tra: 0
Rule 28: de122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 34712, Class:  1, CF:0.357302, Len:  5, Fitness_tra: 0
Rule 30: 15277, Class:  1, CF:0.976228, Len:  5, Fitness_tra: 0
Rule 31: e1125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 1352b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 58127, Class:  0, CF:0.514068, Len:  5, Fitness_tra: 0
Rule 34: 11441, Class:  2, CF:0.137897, Len:  5, Fitness_tra: 0
Rule 35: d2242, Class:  2, CF:0.930489, Len:  5, Fitness_tra: 0
Rule 36: 89844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 11191, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 38: d5214, Class:  1, CF:0.895661, Len:  5, Fitness_tra: 0
Rule 39: 1d144, Class:  1, CF:0.792034, Len:  5, Fitness_tra: 0
Rule 40: 1d124, Class:  1, CF:0.792034, Len:  5, Fitness_tra: 0
Rule 41: e24b7, Class:  2, CF:0.72885, Len:  5, Fitness_tra: 0
Rule 42: 9127b, Class:  2, CF:0.95157, Len:  5, Fitness_tra: 0
Rule 43: 5157b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 34447, Class:  1, CF:0.326173, Len:  5, Fitness_tra: 0
Rule 45: 12422, Class:  2, CF:0.757323, Len:  5, Fitness_tra: 0
Rule 46: 1117b, Class:  2, CF:0.812923, Len:  5, Fitness_tra: 0
Rule 47: 81217, Class:  2, CF:0.152109, Len:  5, Fitness_tra: 0
Rule 48: 51241, Class:  2, CF:0.736114, Len:  5, Fitness_tra: 0
Rule 49: 91c2b, Class:  1, CF:0.713108, Len:  5, Fitness_tra: 0
Rule 50: e2429, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 51c44, Class:  1, CF:0.314136, Len:  5, Fitness_tra: 0
Rule 52: 512b1, Class:  2, CF:0.657886, Len:  5, Fitness_tra: 0
Rule 53: 12c41, Class:  1, CF:0.989411, Len:  5, Fitness_tra: 0
Rule 54: 11774, Class:  2, CF:0.870398, Len:  5, Fitness_tra: 0
Rule 55: 31247, Class:  1, CF:0.22488, Len:  5, Fitness_tra: 0
Rule 56: 12442, Class:  2, CF:0.752848, Len:  5, Fitness_tra: 0
Rule 57: 3d14b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: 1c7c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 91447, Class:  2, CF:0.968152, Len:  5, Fitness_tra: 0
Rule 60: 951b1, Class:  1, CF:0.991914, Len:  5, Fitness_tra: 0
Rule 61: 03d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3212c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2351b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 98177, Class:  1, CF:0.06846, Len:  5, Fitness_tra: 0
Rule 65: 95121, Class:  1, CF:0.991914, Len:  5, Fitness_tra: 0
Rule 66: 62147, Class:  1, CF:0.93956, Len:  5, Fitness_tra: 0
Rule 67: 13544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 15cb7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 69: 12278, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 38247, Class:  1, CF:0.991558, Len:  5, Fitness_tra: 0
Rule 71: 11412, Class:  2, CF:0.446686, Len:  5, Fitness_tra: 0
Rule 72: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 37224, Class:  0, CF:0.543846, Len:  5, Fitness_tra: 0
Rule 74: 115b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: 34222, Class:  1, CF:0.590144, Len:  5, Fitness_tra: 0
Rule 76: 12141, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 31b22, Class:  0, CF:0.545384, Len:  5, Fitness_tra: 0
Rule 78: 61511, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 58412, Class:  1, CF:0.0471516, Len:  5, Fitness_tra: 0
Rule 80: 35144, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 32711, Class:  1, CF:0.882195, Len:  5, Fitness_tra: 2
Rule 82: 21111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 594bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 8e2b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 98c12, Class:  1, CF:0.961392, Len:  5, Fitness_tra: 0
Rule 86: c1517, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 92cbb, Class:  1, CF:0.929329, Len:  5, Fitness_tra: 0
Rule 88: 31483, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 17127, Class:  2, CF:0.758695, Len:  5, Fitness_tra: 0
Rule 90: 14112, Class:  2, CF:0.203309, Len:  5, Fitness_tra: 0
Rule 91: 64514, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 22eb7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 231a7, Class:  2, CF:0.403472, Len:  5, Fitness_tra: -1
Rule 94: 2137b, Class:  2, CF:0.917973, Len:  0, Fitness_tra: 0
Rule 95: 02601, Class:  0, CF:0.222387, Len:  3, Fitness_tra: 103
Rule 96: 181b4, Class:  0, CF:0.111368, Len:  5, Fitness_tra: 0
Rule 97: 11c11, Class:  1, CF:0.975017, Len:  5, Fitness_tra: 7
Rule 98: 52cc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 123b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e11d1, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:56.6667
------Result------
Miss_rate(tra)	:56.6667
Miss_rate(tst)	:4.65116
ARL				:4.91667

------Generation 2------
Rule  1: 0d000, Class:  1, CF:0.964254, Len:  1, Fitness_tra: 101
Rule  2: 136a0, Class:  0, CF:0.112204, Len:  4, Fitness_tra: 1
Rule  3: 511b4, Class:  2, CF:0.974383, Len:  5, Fitness_tra: 23
Rule  4: 23ab1, Class:  2, CF:0.920722, Len:  5, Fitness_tra: 29
Rule  5: d6115, Class:  2, CF:  1, Len:  5, Fitness_tra: 18
Rule  6: 16117, Class:  2, CF:0.828443, Len:  5, Fitness_tra: 16
Rule  7: 2137b, Class:  2, CF:0.917973, Len:  5, Fitness_tra: 16
Rule  8: 5c141, Class:  0, CF:0.748069, Len:  5, Fitness_tra: 0
Rule  9: 2632b, Class:  2, CF:0.990911, Len:  5, Fitness_tra: 3
Rule 10: 11174, Class:  2, CF:0.928328, Len:  5, Fitness_tra: 3
Rule 11: 911b7, Class:  2, CF:0.983121, Len:  5, Fitness_tra: 2
Rule 12: 11127, Class:  2, CF:0.921142, Len:  5, Fitness_tra: 2
Rule 13: 91121, Class:  2, CF:0.966703, Len:  5, Fitness_tra: 2
Rule 14: 11122, Class:  2, CF:0.964354, Len:  5, Fitness_tra: 1
Rule 15: 191b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 16: 12421, Class:  1, CF:0.399837, Len:  5, Fitness_tra: 0
Rule 17: 58144, Class:  0, CF:0.514068, Len:  5, Fitness_tra: 0
Rule 18: 11c22, Class:  1, CF:0.707605, Len:  5, Fitness_tra: 0
Rule 19: 19c14, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 31444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d1cbb, Class:  1, CF:0.0649415, Len:  5, Fitness_tra: 0
Rule 22: 14b24, Class:  2, CF:0.719552, Len:  5, Fitness_tra: 0
Rule 23: 91c1b, Class:  1, CF:0.697751, Len:  5, Fitness_tra: 0
Rule 24: 12121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 17b12, Class:  2, CF:0.252405, Len:  5, Fitness_tra: 0
Rule 26: 11471, Class:  2, CF:0.0673278, Len:  5, Fitness_tra: 0
Rule 27: 73124, Class:  2, CF:0.835384, Len:  5, Fitness_tra: 0
Rule 28: de122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 34712, Class:  1, CF:0.357302, Len:  5, Fitness_tra: 0
Rule 30: 15277, Class:  1, CF:0.976228, Len:  5, Fitness_tra: 0
Rule 31: e1125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 1352b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 58127, Class:  0, CF:0.514068, Len:  5, Fitness_tra: 0
Rule 34: 11441, Class:  2, CF:0.137897, Len:  5, Fitness_tra: 0
