------Generation 0------
Rule  1: 314b7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 92485, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11127, Class:  2, CF:0.946383, Len:  5, Fitness_tra: 3
Rule 35: 2844b, Class:  1, CF:0.176972, Len:  5, Fitness_tra: 0
Rule 36: 15417, Class:  1, CF:0.990838, Len:  5, Fitness_tra: 0
Rule 37: 1112c, Class:  2, CF:0.999945, Len:  5, Fitness_tra: 0
Rule 38: 33247, Class:  2, CF:0.144489, Len:  5, Fitness_tra: 0
Rule 39: eb121, Class:  2, CF:0.970602, Len:  5, Fitness_tra: 0
Rule 40: ebb11, Class:  2, CF:0.290081, Len:  5, Fitness_tra: 0
Rule 41: 5cb74, Class:  0, CF:0.885171, Len:  5, Fitness_tra: 0
Rule 42: 11241, Class:  2, CF:0.0769918, Len:  5, Fitness_tra: 0
Rule 43: 00b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 51127, Class:  2, CF:0.981827, Len:  5, Fitness_tra: 3
Rule 46: e0000, Class:  2, CF:0.104602, Len:  1, Fitness_tra: 0
Rule 47: 522b7, Class:  2, CF:0.55968, Len:  5, Fitness_tra: 0
Rule 48: 182b2, Class:  1, CF:0.572257, Len:  5, Fitness_tra: 0
Rule 49: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1914b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: 231b7, Class:  2, CF:0.965341, Len:  5, Fitness_tra: 35
Rule 52: 04b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 92121, Class:  2, CF:0.473252, Len:  5, Fitness_tra: 0
Rule 54: e4172, Class:  2, CF:0.915227, Len:  5, Fitness_tra: 0
Rule 55: 55cb2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 51421, Class:  2, CF:0.76774, Len:  5, Fitness_tra: 0
Rule 57: 111b1, Class:  2, CF:0.481102, Len:  5, Fitness_tra: 2
Rule 58: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 55c24, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 151b4, Class:  1, CF:0.899661, Len:  5, Fitness_tra: 0
Rule 61: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 951b7, Class:  1, CF:0.991715, Len:  5, Fitness_tra: 0
Rule 63: 31781, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 55272, Class:  1, CF:0.976395, Len:  5, Fitness_tra: 0
Rule 65: 511b4, Class:  2, CF:0.973834, Len:  5, Fitness_tra: 0
Rule 66: d1141, Class:  2, CF:0.900561, Len:  5, Fitness_tra: 40
Rule 67: 118b4, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 1824b, Class:  1, CF:0.572257, Len:  5, Fitness_tra: 0
Rule 69: 3e221, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 92174, Class:  2, CF:0.91474, Len:  5, Fitness_tra: 0
Rule 71: e7241, Class:  2, CF:0.654933, Len:  5, Fitness_tra: 0
Rule 72: 9b451, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: 11112, Class:  2, CF:0.53526, Len:  5, Fitness_tra: 7
Rule 74: 938bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e1b11, Class:  2, CF:0.0317888, Len:  5, Fitness_tra: 0
Rule 76: 12141, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 9c224, Class:  0, CF:0.366737, Len:  5, Fitness_tra: 0
Rule 78: 13c72, Class:  0, CF:0.660229, Len:  5, Fitness_tra: 0
Rule 79: 04b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: dd24b, Class:  1, CF:0.925298, Len:  5, Fitness_tra: 0
Rule 81: 5c211, Class:  1, CF:0.106801, Len:  5, Fitness_tra: 0
Rule 82: 35121, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 9b424, Class:  2, CF:0.950269, Len:  5, Fitness_tra: 0
Rule 84: 3b451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11517, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 371c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: c1c44, Class:  1, CF:0.521343, Len:  5, Fitness_tra: 0
Rule 88: 11174, Class:  2, CF:0.923513, Len:  5, Fitness_tra: 0
Rule 89: 121b4, Class:  2, CF:0.635775, Len:  5, Fitness_tra: 0
Rule 90: 02000, Class:  1, CF:0.167711, Len:  1, Fitness_tra: -6
Rule 91: c65b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 95127, Class:  1, CF:0.991715, Len:  5, Fitness_tra: 0
Rule 93: 67424, Class:  1, CF:0.662866, Len:  5, Fitness_tra: 0
Rule 94: eb212, Class:  2, CF:0.506442, Len:  5, Fitness_tra: 0
Rule 95: 12111, Class:  1, CF:0.183355, Len:  5, Fitness_tra: 0
Rule 96: 3b412, Class:  0, CF:0.158579, Len:  5, Fitness_tra: 0
Rule 97: 34121, Class:  1, CF:0.452734, Len:  5, Fitness_tra: 0
Rule 98: 321b2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 31172, Class:  2, CF:0.0572204, Len:  5, Fitness_tra: 0
Rule100: 9471c, Class:  2, CF:0.998953, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:86.3889
------Result------
Miss_rate(tra)	:86.3889
Miss_rate(tst)	:69.7674
ARL				:4.89873

------Generation 0------
Rule  1: d1141, Class:  2, CF:0.900561, Len:  5, Fitness_tra: 27
Rule  2: 231b7, Class:  2, CF:0.965341, Len:  5, Fitness_tra: 27
Rule  3: 51114, Class:  2, CF:0.786092, Len:  5, Fitness_tra: -10
Rule  4: 11112, Class:  2, CF:0.53526, Len:  5, Fitness_tra: -1
Rule  5: 11127, Class:  2, CF:0.946383, Len:  5, Fitness_tra: 3
Rule  6: 51127, Class:  2, CF:0.981827, Len:  5, Fitness_tra: 3
Rule  7: 511b4, Class:  2, CF:0.973834, Len:  5, Fitness_tra: 1
Rule  8: 111b1, Class:  2, CF:0.481102, Len:  5, Fitness_tra: -34
Rule  9: 133b2, Class:  2, CF:0.957591, Len:  5, Fitness_tra: 2
Rule 10: 314b7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 91874, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 12: 81c24, Class:  1, CF:0.235658, Len:  5, Fitness_tra: 0
Rule 13: 5c4b7, Class:  0, CF:0.761538, Len:  5, Fitness_tra: 0
Rule 14: 12421, Class:  1, CF:0.34696, Len:  5, Fitness_tra: 0
Rule 15: 00700, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e1211, Class:  1, CF:0.18751, Len:  5, Fitness_tra: 0
Rule 17: 912b2, Class:  2, CF:0.963102, Len:  5, Fitness_tra: 0
Rule 18: 11224, Class:  2, CF:0.877564, Len:  5, Fitness_tra: 0
Rule 19: ce114, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: e2414, Class:  1, CF:0.303958, Len:  5, Fitness_tra: 0
Rule 21: 18142, Class:  0, CF:0.0851853, Len:  5, Fitness_tra: 0
Rule 22: 5c722, Class:  0, CF:0.809634, Len:  5, Fitness_tra: 0
Rule 23: 8c472, Class:  0, CF:0.753875, Len:  5, Fitness_tra: 0
Rule 24: 14414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 12112, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: d8414, Class:  0, CF:0.0460633, Len:  5, Fitness_tra: 0
Rule 27: 314c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 51cb4, Class:  1, CF:0.439982, Len:  5, Fitness_tra: 0
Rule 29: 141c4, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 94171, Class:  2, CF:0.669063, Len:  5, Fitness_tra: 0
Rule 31: 55821, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 914b1, Class:  2, CF:0.789759, Len:  5, Fitness_tra: 0
Rule 33: 92485, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 38444, Class:  1, CF:0.982706, Len:  5, Fitness_tra: 0
Rule 35: 2844b, Class:  1, CF:0.176972, Len:  5, Fitness_tra: 0
Rule 36: 15417, Class:  1, CF:0.990838, Len:  5, Fitness_tra: 8
Rule 37: 1112c, Class:  2, CF:0.999945, Len:  5, Fitness_tra: 0
Rule 38: 33247, Class:  2, CF:0.144489, Len:  5, Fitness_tra: 0
Rule 39: eb121, Class:  2, CF:0.970602, Len:  5, Fitness_tra: 0
Rule 40: ebb11, Class:  2, CF:0.290081, Len:  5, Fitness_tra: 0
Rule 41: 5cb74, Class:  0, CF:0.885171, Len:  5, Fitness_tra: 0
Rule 42: 11241, Class:  2, CF:0.0769918, Len:  5, Fitness_tra: 0
Rule 43: 00b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e211b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e0000, Class:  2, CF:0.104602, Len:  1, Fitness_tra: -13
Rule 47: 522b7, Class:  2, CF:0.55968, Len:  5, Fitness_tra: 0
Rule 48: 182b2, Class:  1, CF:0.572257, Len:  5, Fitness_tra: 0
Rule 49: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1914b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: d8121, Class:  1, CF:0.062166, Len:  5, Fitness_tra: 0
Rule 52: 04b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 92121, Class:  2, CF:0.473252, Len:  5, Fitness_tra: 0
Rule 54: e4172, Class:  2, CF:0.915227, Len:  5, Fitness_tra: 0
Rule 55: 55cb2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 51421, Class:  2, CF:0.76774, Len:  5, Fitness_tra: 0
Rule 57: e4748, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 55c24, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 151b4, Class:  1, CF:0.899661, Len:  5, Fitness_tra: 0
Rule 61: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 951b7, Class:  1, CF:0.991715, Len:  5, Fitness_tra: 0
Rule 63: 31781, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 55272, Class:  1, CF:0.976395, Len:  5, Fitness_tra: 0
Rule 65: 511b4, Class:  2, CF:0.973834, Len:  5, Fitness_tra: 0
Rule 66: e2412, Class:  1, CF:0.303958, Len:  5, Fitness_tra: 0
Rule 67: 118b4, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 1824b, Class:  1, CF:0.572257, Len:  5, Fitness_tra: 0
Rule 69: 3e221, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 92174, Class:  2, CF:0.91474, Len:  5, Fitness_tra: 0
Rule 71: e7241, Class:  2, CF:0.654933, Len:  5, Fitness_tra: 0
Rule 72: 9b451, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: 15177, Class:  1, CF:0.899661, Len:  5, Fitness_tra: 0
Rule 74: 938bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e1b11, Class:  2, CF:0.0317888, Len:  5, Fitness_tra: 0
Rule 76: 12141, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 9c224, Class:  0, CF:0.366737, Len:  5, Fitness_tra: 0
Rule 78: 13c72, Class:  0, CF:0.660229, Len:  5, Fitness_tra: 0
Rule 79: 04b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: dd24b, Class:  1, CF:0.925298, Len:  5, Fitness_tra: 0
Rule 81: 19122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 55c74, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 32121, Class:  1, CF:0.714784, Len:  5, Fitness_tra: 0
Rule 84: 312b4, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 34714, Class:  1, CF:0.198859, Len:  5, Fitness_tra: 0
Rule 87: 93c41, Class:  1, CF:0.321693, Len:  5, Fitness_tra: 0
Rule 88: 3382b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 8c21b, Class:  0, CF:0.651563, Len:  5, Fitness_tra: 12
Rule 90: 18274, Class:  1, CF:0.572257, Len:  5, Fitness_tra: 0
Rule 91: c1c74, Class:  1, CF:0.521343, Len:  5, Fitness_tra: 0
Rule 92: 22004, Class:  2, CF:0.0674387, Len:  3, Fitness_tra: 0
Rule 93: 11216, Class:  1, CF:0.245289, Len:  5, Fitness_tra: 77
Rule 94: 421b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 411b4, Class:  2, CF:0.911375, Len:  5, Fitness_tra: 16
Rule 96: 14b29, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 14172, Class:  2, CF:0.745703, Len:  5, Fitness_tra: 0
Rule 98: 59449, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 55bb4, Class:  1, CF:0.943855, Len:  5, Fitness_tra: 0
Rule100: 002d2, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:83.0556
------Result------
Miss_rate(tra)	:83.0556
Miss_rate(tst)	:51.1628
ARL				:4.89873

------Generation 1------
Rule  1: d1141, Class:  2, CF:0.900561, Len:  5, Fitness_tra: 27
Rule  2: 231b7, Class:  2, CF:0.965341, Len:  5, Fitness_tra: 27
Rule  3: 51114, Class:  2, CF:0.786092, Len:  5, Fitness_tra: -10
Rule  4: 11112, Class:  2, CF:0.53526, Len:  5, Fitness_tra: -1
Rule  5: 11127, Class:  2, CF:0.946383, Len:  5, Fitness_tra: 3
Rule  6: 51127, Class:  2, CF:0.981827, Len:  5, Fitness_tra: 3
Rule  7: 511b4, Class:  2, CF:0.973834, Len:  5, Fitness_tra: 1
Rule  8: 111b1, Class:  2, CF:0.481102, Len:  5, Fitness_tra: -34
Rule  9: 133b2, Class:  2, CF:0.957591, Len:  5, Fitness_tra: 2
Rule 10: 314b7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 91874, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 12: 81c24, Class:  1, CF:0.235658, Len:  5, Fitness_tra: 0
Rule 13: 5c4b7, Class:  0, CF:0.761538, Len:  5, Fitness_tra: 0
Rule 14: 12421, Class:  1, CF:0.34696, Len:  5, Fitness_tra: 0
Rule 15: 00700, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e1211, Class:  1, CF:0.18751, Len:  5, Fitness_tra: 0
Rule 17: 912b2, Class:  2, CF:0.963102, Len:  5, Fitness_tra: 0
Rule 18: 11224, Class:  2, CF:0.877564, Len:  5, Fitness_tra: 0
Rule 19: ce114, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: e2414, Class:  1, CF:0.303958, Len:  5, Fitness_tra: 0
Rule 21: 18142, Class:  0, CF:0.0851853, Len:  5, Fitness_tra: 0
Rule 22: 5c722, Class:  0, CF:0.809634, Len:  5, Fitness_tra: 0
Rule 23: 8c472, Class:  0, CF:0.753875, Len:  5, Fitness_tra: 0
Rule 24: 14414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 12112, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: d8414, Class:  0, CF:0.0460633, Len:  5, Fitness_tra: 0
Rule 27: 314c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 51cb4, Class:  1, CF:0.439982, Len:  5, Fitness_tra: 0
Rule 29: 141c4, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 94171, Class:  2, CF:0.669063, Len:  5, Fitness_tra: 0
Rule 31: 55821, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 914b1, Class:  2, CF:0.789759, Len:  5, Fitness_tra: 0
Rule 33: 92485, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 38444, Class:  1, CF:0.982706, Len:  5, Fitness_tra: 0
Rule 35: 2844b, Class:  1, CF:0.176972, Len:  5, Fitness_tra: 0
Rule 36: 15417, Class:  1, CF:0.990838, Len:  5, Fitness_tra: 8
Rule 37: 1112c, Class:  2, CF:0.999945, Len:  5, Fitness_tra: 0
Rule 38: 33247, Class:  2, CF:0.144489, Len:  5, Fitness_tra: 0
Rule 39: eb121, Class:  2, CF:0.970602, Len:  5, Fitness_tra: 0
Rule 40: ebb11, Class:  2, CF:0.290081, Len:  5, Fitness_tra: 0
Rule 41: 5cb74, Class:  0, CF:0.885171, Len:  5, Fitness_tra: 0
Rule 42: 11241, Class:  2, CF:0.0769918, Len:  5, Fitness_tra: 0
Rule 43: 00b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e211b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e0000, Class:  2, CF:0.104602, Len:  1, Fitness_tra: -13
Rule 47: 522b7, Class:  2, CF:0.55968, Len:  5, Fitness_tra: 0
Rule 48: 182b2, Class:  1, CF:0.572257, Len:  5, Fitness_tra: 0
Rule 49: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1914b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: d8121, Class:  1, CF:0.062166, Len:  5, Fitness_tra: 0
Rule 52: 04b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 92121, Class:  2, CF:0.473252, Len:  5, Fitness_tra: 0
Rule 54: e4172, Class:  2, CF:0.915227, Len:  5, Fitness_tra: 0
Rule 55: 55cb2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 51421, Class:  2, CF:0.76774, Len:  5, Fitness_tra: 0
Rule 57: e4748, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 55c24, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 151b4, Class:  1, CF:0.899661, Len:  5, Fitness_tra: 0
Rule 61: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 951b7, Class:  1, CF:0.991715, Len:  5, Fitness_tra: 0
Rule 63: 31781, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 55272, Class:  1, CF:0.976395, Len:  5, Fitness_tra: 0
Rule 65: 511b4, Class:  2, CF:0.973834, Len:  5, Fitness_tra: 0
Rule 66: e2412, Class:  1, CF:0.303958, Len:  5, Fitness_tra: 0
Rule 67: 118b4, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 1824b, Class:  1, CF:0.572257, Len:  5, Fitness_tra: 0
Rule 69: 3e221, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 92174, Class:  2, CF:0.91474, Len:  5, Fitness_tra: 0
Rule 71: e7241, Class:  2, CF:0.654933, Len:  5, Fitness_tra: 0
Rule 72: 9b451, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: 15177, Class:  1, CF:0.899661, Len:  5, Fitness_tra: 0
Rule 74: 938bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e1b11, Class:  2, CF:0.0317888, Len:  5, Fitness_tra: 0
Rule 76: 12141, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 9c224, Class:  0, CF:0.366737, Len:  5, Fitness_tra: 0
Rule 78: 13c72, Class:  0, CF:0.660229, Len:  5, Fitness_tra: 0
Rule 79: 04b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: dd24b, Class:  1, CF:0.925298, Len:  5, Fitness_tra: 0
Rule 81: 19122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 55c74, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 32121, Class:  1, CF:0.714784, Len:  5, Fitness_tra: 0
Rule 84: 312b4, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 34714, Class:  1, CF:0.198859, Len:  5, Fitness_tra: 0
Rule 87: 93c41, Class:  1, CF:0.321693, Len:  5, Fitness_tra: 0
Rule 88: 3382b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 8c21b, Class:  0, CF:0.651563, Len:  5, Fitness_tra: 12
Rule 90: 18274, Class:  1, CF:0.572257, Len:  5, Fitness_tra: 0
Rule 91: c1c74, Class:  1, CF:0.521343, Len:  5, Fitness_tra: 0
Rule 92: 22004, Class:  2, CF:0.0674387, Len:  3, Fitness_tra: 0
Rule 93: 11216, Class:  1, CF:0.245289, Len:  5, Fitness_tra: 77
Rule 94: 421b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 411b4, Class:  2, CF:0.911375, Len:  5, Fitness_tra: 16
Rule 96: 14b29, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 14172, Class:  2, CF:0.745703, Len:  5, Fitness_tra: 0
Rule 98: 59449, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 55bb4, Class:  1, CF:0.943855, Len:  5, Fitness_tra: 0
Rule100: 002d2, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:83.0556
------Result------
Miss_rate(tra)	:83.0556
Miss_rate(tst)	:51.1628
ARL				:4.89873

------Generation 2------
Rule  1: 11216, Class:  1, CF:0.245289, Len:  5, Fitness_tra: 19
Rule  2: d1141, Class:  2, CF:0.900561, Len:  5, Fitness_tra: 26
Rule  3: 231b7, Class:  2, CF:0.965341, Len:  5, Fitness_tra: 32
Rule  4: 411b4, Class:  2, CF:0.911375, Len:  5, Fitness_tra: 22
Rule  5: 8c21b, Class:  0, CF:0.651563, Len:  5, Fitness_tra: 12
Rule  6: 15417, Class:  1, CF:0.990838, Len:  5, Fitness_tra: 6
Rule  7: 51127, Class:  2, CF:0.981827, Len:  5, Fitness_tra: 0
Rule  8: 11127, Class:  2, CF:0.946383, Len:  5, Fitness_tra: 1
Rule  9: 133b2, Class:  2, CF:0.957591, Len:  5, Fitness_tra: 0
Rule 10: 511b4, Class:  2, CF:0.973834, Len:  5, Fitness_tra: 2
Rule 11: 002d2, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 12: 5c4b7, Class:  0, CF:0.761538, Len:  5, Fitness_tra: 0
Rule 13: 12421, Class:  1, CF:0.34696, Len:  5, Fitness_tra: 0
Rule 14: 00700, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e1211, Class:  1, CF:0.18751, Len:  5, Fitness_tra: 0
Rule 16: 912b2, Class:  2, CF:0.963102, Len:  5, Fitness_tra: 0
Rule 17: 11224, Class:  2, CF:0.877564, Len:  5, Fitness_tra: 0
Rule 18: ce114, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 19: e2414, Class:  1, CF:0.303958, Len:  5, Fitness_tra: 0
Rule 20: 18142, Class:  0, CF:0.0851853, Len:  5, Fitness_tra: 0
Rule 21: 5c722, Class:  0, CF:0.809634, Len:  5, Fitness_tra: 0
Rule 22: 8c472, Class:  0, CF:0.753875, Len:  5, Fitness_tra: 0
Rule 23: 14414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 12112, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d8414, Class:  0, CF:0.0460633, Len:  5, Fitness_tra: 0
Rule 26: 314c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51cb4, Class:  1, CF:0.439982, Len:  5, Fitness_tra: 0
Rule 28: 141c4, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 94171, Class:  2, CF:0.669063, Len:  5, Fitness_tra: 0
Rule 30: 55821, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 31: 914b1, Class:  2, CF:0.789759, Len:  5, Fitness_tra: 0
Rule 32: 92485, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 38444, Class:  1, CF:0.982706, Len:  5, Fitness_tra: 0
Rule 34: 2844b, Class:  1, CF:0.176972, Len:  5, Fitness_tra: 0
Rule 35: 55bb4, Class:  1, CF:0.943855, Len:  5, Fitness_tra: 0
