------Generation 0------
Rule  1: 1211b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 52542211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11d84115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2121b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8128741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: c0d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 31822491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 85827be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81124491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: d8111131, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 51: d2511118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 52: 55544411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55214211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 811c4191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 85841718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 118c7435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 518141e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8c142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: d8d2bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21581192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 18844218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c28c1211, Class:  1, CF:0.350152, Len:  8, Fitness_tra: 0
Rule 63: 58814792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 22d1271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15522234, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 81527119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 115c7714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 225c2b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 8152bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 55152151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 81547792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1111b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18512432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 8151b415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 138cb13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c121b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: d34171e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5d51b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11d17b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 55524b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 33241114, Class:  0, CF:0.993647, Len:  8, Fitness_tra: 0
Rule 84: 12127418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11c22751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000, Class:  0, CF:0.973034, Len:  0, Fitness_tra: 1299
Rule 87: 8814b132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 004d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 89: 12511718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: d2822252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 111c415c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 52214292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 18c11194, Class:  0, CF:0.997062, Len:  8, Fitness_tra: 0
Rule 94: 55147214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 851c1b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000, Class:  0, CF:0.973034, Len:  0, Fitness_tra: 0
Rule 97: 8d53721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 12c47b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 82217b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 85112451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.34831
------Result------
Miss_rate(tra)	:1.34831
Miss_rate(tst)	:1.34228
ARL				:6.13333

------Generation 0------
Rule  1: 1211b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 3118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 21811113, Class:  0, CF:0.988087, Len:  8, Fitness_tra: 0
Rule  4: 255cb231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 52112411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: c1512212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 5815271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 51c47451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1881bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 811c7218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1882bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 58122235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d92127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 8d11245c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1d517b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 152141e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d15121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 11811495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1884245c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d211b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 88527131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 8cc2771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 58212b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d58d7238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c1271258, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 27: 192c2be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 14187b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 15d1b158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 115c721d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55122138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2524bb15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 221c1498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2d147711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1211b138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c8221112, Class:  0, CF:0.987877, Len:  8, Fitness_tra: 0
Rule 37: 12821138, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 38: 91154b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 54117298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 12181795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d1154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 52542211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11d84115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2121b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8128741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: c0d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 31822491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 85827be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81124491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: d8111131, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 51: d2511118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 52: 55544411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55214211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 811c4191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 85841718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 118c7435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 518141e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8c142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: d8d2bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21581192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 18844218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c28c1211, Class:  1, CF:0.350152, Len:  8, Fitness_tra: 0
Rule 63: 58814792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 22d1271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15522234, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 81527119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 115c7714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 225c2b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 8152bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 55152151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 81547792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1111b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18512432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 8151b415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 138cb13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c121b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: d34171e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5d51b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11d17b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 55524b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 33241114, Class:  0, CF:0.993647, Len:  8, Fitness_tra: 0
Rule 84: 12127418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11c22751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000, Class:  0, CF:0.973034, Len:  0, Fitness_tra: 1299
Rule 87: 8814b132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 004d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 89: 12511718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: d2822252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 111c415c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 52214292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 18c11194, Class:  0, CF:0.997062, Len:  8, Fitness_tra: 0
Rule 94: 55147214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 851c1b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000, Class:  0, CF:0.973034, Len:  0, Fitness_tra: 0
Rule 97: 8d53721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 12c47b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 82217b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 85112451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.34831
------Result------
Miss_rate(tra)	:1.34831
Miss_rate(tst)	:1.34228
ARL				:6.13333

------Generation 1------
Rule  1: 1211b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 3118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 21811113, Class:  0, CF:0.988087, Len:  8, Fitness_tra: 0
Rule  4: 255cb231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 52112411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: c1512212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 5815271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 51c47451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1881bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 811c7218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1882bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 58122235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d92127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 8d11245c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1d517b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 152141e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d15121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 11811495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1884245c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d211b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 88527131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 8cc2771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 58212b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d58d7238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c1271258, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 27: 192c2be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 14187b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 15d1b158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 115c721d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55122138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2524bb15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 221c1498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2d147711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1211b138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c8221112, Class:  0, CF:0.987877, Len:  8, Fitness_tra: 0
Rule 37: 12821138, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 38: 91154b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 54117298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 12181795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d1154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 52542211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11d84115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2121b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8128741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: c0d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 31822491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 85827be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81124491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: d8111131, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 51: d2511118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 52: 55544411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55214211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 811c4191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 85841718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 118c7435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 518141e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8c142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: d8d2bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21581192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 18844218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c28c1211, Class:  1, CF:0.350152, Len:  8, Fitness_tra: 0
Rule 63: 58814792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 22d1271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15522234, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 81527119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 115c7714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 225c2b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 8152bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 55152151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 81547792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1111b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18512432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 8151b415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 138cb13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c121b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: d34171e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5d51b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11d17b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 55524b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 33241114, Class:  0, CF:0.993647, Len:  8, Fitness_tra: 0
Rule 84: 12127418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11c22751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000, Class:  0, CF:0.973034, Len:  0, Fitness_tra: 1299
Rule 87: 8814b132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 004d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 89: 12511718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: d2822252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 111c415c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 52214292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 18c11194, Class:  0, CF:0.997062, Len:  8, Fitness_tra: 0
Rule 94: 55147214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 851c1b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000, Class:  0, CF:0.973034, Len:  0, Fitness_tra: 0
Rule 97: 8d53721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 12c47b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 82217b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 85112451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.34831
------Result------
Miss_rate(tra)	:1.34831
Miss_rate(tst)	:1.34228
ARL				:6.13333

------Generation 2------
Rule  1: 1211b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 3118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 21811113, Class:  0, CF:0.988087, Len:  8, Fitness_tra: 0
Rule  4: 255cb231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 52112411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: c1512212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 5815271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 51c47451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1881bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 811c7218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1882bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 58122235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d92127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 8d11245c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1d517b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 152141e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d15121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 11811495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1884245c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d211b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 88527131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 8cc2771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 58212b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d58d7238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c1271258, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 27: 192c2be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 14187b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 15d1b158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 115c721d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55122138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2524bb15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 221c1498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
