------Generation 0------
Rule  1: 5521bb14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00070000, Class:  1, CF:0.0161145, Len:  1, Fitness_tra: 0
Rule 30: 1d1cb251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 314111ec, Class:  0, CF:0.20089, Len:  8, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e5581714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9d81b414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 28d2b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d515b7e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19ccb254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d8887b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5212429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12554411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5181b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000b0000, Class:  1, CF:0.0979816, Len:  1, Fitness_tra: 190
Rule 48: 12511138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 99121731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1312429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 04000000, Class:  1, CF:0.00577835, Len:  1, Fitness_tra: 0
Rule 52: 55d4741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 58822b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e3227bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1c421712, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 60: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 29224718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21111b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: d5124711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c541714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 118c115c, Class:  0, CF:0.865042, Len:  8, Fitness_tra: 1
Rule 68: 21117b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 58c84711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 115144e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81557131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 92541118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00050000, Class:  0, CF:0.995688, Len:  1, Fitness_tra: 89
Rule 77: 3e82129c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3e28b7e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31124412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e91c2438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 521c2b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 18d54215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1558b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 915577e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 81121252, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 88: 351cb2e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11211b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1dd24451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 114c2b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000004, Class:  0, CF:0.0229109, Len:  1, Fitness_tra: 5
Rule 93: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 67
Rule 94: d5187bd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 39121b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 97: 5551429e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9311475c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 81124218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: d512bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:92.7807
------Result------
Miss_rate(tra)	:92.7807
Miss_rate(tst)	:85.8108
ARL				:1.28889

------Generation 0------
Rule  1: 000b0000, Class:  1, CF:0.0979816, Len:  1, Fitness_tra: 85
Rule  2: 00050000, Class:  0, CF:0.995688, Len:  1, Fitness_tra: 7
Rule  3: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 56
Rule  4: 00000004, Class:  0, CF:0.0229109, Len:  1, Fitness_tra: 1
Rule  5: 118c115c, Class:  0, CF:0.865042, Len:  8, Fitness_tra: 0
Rule  6: 5521bb14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 2251421d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 33247118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 3d217211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e3857112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1d1277ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1c141712, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 18c111e1, Class:  1, CF:0.522024, Len:  8, Fitness_tra: 0
Rule 19: 5d52bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5181b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00070000, Class:  1, CF:0.0161145, Len:  1, Fitness_tra: 0
Rule 23: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d8dc2bd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: d512bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1cdc4712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00070000, Class:  1, CF:0.0161145, Len:  1, Fitness_tra: 0
Rule 30: 1d1cb251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 314111ec, Class:  0, CF:0.20089, Len:  8, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e5581714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9d81b414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 28d2b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d515b7e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19ccb254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d8887b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5212429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12554411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5181b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 12511138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 99121731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1312429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 04000000, Class:  1, CF:0.00577835, Len:  1, Fitness_tra: 0
Rule 52: 55d4741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 58822b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e3227bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1c421712, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 60: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 29224718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21111b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: d5124711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c541714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 82152198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 21117b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 58c84711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 115144e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81557131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 92541118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3e82129c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3e28b7e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31124412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e3122711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d82d7198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 86: 51112731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e58442e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00080000, Class:  0, CF:0.774877, Len:  1, Fitness_tra: 187
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 101b8201, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 28844765, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0a20b014, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 50000000, Class:  1, CF:0.292525, Len:  1, Fitness_tra: 189
Rule 95: 00800004, Class:  0, CF:0.169198, Len:  2, Fitness_tra: 9
Rule 96: 2880200c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 27d00200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000202, Class:  0, CF:  1, Len:  2, Fitness_tra: 11
Rule 99: 5552479e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5d524b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:84.683
------Result------
Miss_rate(tra)	:84.683
Miss_rate(tst)	:76.3514
ARL				:1.28261

------Generation 1------
Rule  1: 50000000, Class:  1, CF:0.292525, Len:  1, Fitness_tra: 84
Rule  2: 00080000, Class:  0, CF:0.774877, Len:  1, Fitness_tra: 176
Rule  3: 000b0000, Class:  1, CF:0.0979816, Len:  1, Fitness_tra: 166
Rule  4: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 53
Rule  5: 00000202, Class:  0, CF:  1, Len:  2, Fitness_tra: 9
Rule  6: 00800004, Class:  0, CF:0.169198, Len:  2, Fitness_tra: 7
Rule  7: 00050000, Class:  0, CF:0.995688, Len:  1, Fitness_tra: 7
Rule  8: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  9: 00000004, Class:  0, CF:0.0229109, Len:  1, Fitness_tra: 0
Rule 10: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 3d217211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e3857112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1d1277ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1c141712, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 18c111e1, Class:  1, CF:0.522024, Len:  8, Fitness_tra: 0
Rule 19: 5d52bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5181b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00070000, Class:  1, CF:0.0161145, Len:  1, Fitness_tra: 0
Rule 23: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d8dc2bd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: d512bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1cdc4712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00070000, Class:  1, CF:0.0161145, Len:  1, Fitness_tra: 0
Rule 30: 1d1cb251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 314111ec, Class:  0, CF:0.20089, Len:  8, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e5581714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9d81b414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 28d2b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d515b7e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19ccb254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d8887b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5212429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12554411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5181b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 12511138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 99121731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1312429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 04000000, Class:  1, CF:0.00577835, Len:  1, Fitness_tra: 0
Rule 52: 55d4741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 58822b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e3227bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1c421712, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 60: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 29224718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21111b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: d5124711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c541714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 82152198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 21117b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 58c84711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 115144e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81557131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 92541118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3e82129c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3e28b7e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31124412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 91171718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: d8287b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 315441e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 55817738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00040064, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 87: 511c711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 285cbb32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 10b18201, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0d0b0000, Class:  1, CF:0.324703, Len:  2, Fitness_tra: 114
Rule 93: 2880800c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 100001c1, Class:  0, CF:0.372948, Len:  4, Fitness_tra: 103
Rule 95: 28541715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000b00b2, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 97: 1e420713, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9c030000, Class:  1, CF:0.0934739, Len:  3, Fitness_tra: 0
Rule 99: 98511731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00000400, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
------Current------
Miss_rate(tra)	:75.974
------Result------
Miss_rate(tra)	:75.974
Miss_rate(tst)	:67.5676
ARL				:1.26531

------Generation 2------
Rule  1: 00080000, Class:  0, CF:0.774877, Len:  1, Fitness_tra: 173
Rule  2: 000b0000, Class:  1, CF:0.0979816, Len:  1, Fitness_tra: 242
Rule  3: 0d0b0000, Class:  1, CF:0.324703, Len:  2, Fitness_tra: 124
Rule  4: 100001c1, Class:  0, CF:0.372948, Len:  4, Fitness_tra: 45
Rule  5: 50000000, Class:  1, CF:0.292525, Len:  1, Fitness_tra: 87
Rule  6: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 49
Rule  7: 00000202, Class:  0, CF:  1, Len:  2, Fitness_tra: 9
Rule  8: 00800004, Class:  0, CF:0.169198, Len:  2, Fitness_tra: 3
Rule  9: 00050000, Class:  0, CF:0.995688, Len:  1, Fitness_tra: 7
Rule 10: 00000400, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 11: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 12: 000b00b2, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 00000004, Class:  0, CF:0.0229109, Len:  1, Fitness_tra: 0
Rule 14: e3857112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1d1277ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1c141712, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 18c111e1, Class:  1, CF:0.522024, Len:  8, Fitness_tra: 0
Rule 19: 5d52bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5181b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00070000, Class:  1, CF:0.0161145, Len:  1, Fitness_tra: 0
Rule 23: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d8dc2bd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: d512bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1cdc4712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00070000, Class:  1, CF:0.0161145, Len:  1, Fitness_tra: 0
Rule 30: 1d1cb251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 314111ec, Class:  0, CF:0.20089, Len:  8, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e5581714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
