------Generation 0------
Rule  1: 86132535f5313512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1615385b7229111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 211112e26d312611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0050000009000000, Class:  9, CF:0.668355, Len:  2, Fitness_tra: 29
Rule 28: 1f26151141551311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 361341b817613c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1113419161159b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b61f115111411215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 132f1118212c5533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2353319d1454d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 85561152b12737a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1111311113111171, Class:  8, CF:0.998829, Len: 16, Fitness_tra: 0
Rule 36: 4351ee8511f2db21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 090e0000000d4800, Class:  4, CF:0.184319, Len:  5, Fitness_tra: 6
Rule 38: 11154251f5315173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2d155e1f63131812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11712d35a1131811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1a1145121811321b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3613111335621747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 61d34e131335121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a19f162131125744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8621111533111817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 13132212373d9311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 111a432191a1381b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 513a138e51f85244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1121111111143117, Class:  8, CF:0.499161, Len: 16, Fitness_tra: 1
Rule 50: 331f136131122114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1113fe9932348114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1611115468a35a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 16235514b211211a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 16e65e1114145122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 962a19111b1111f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0d0e00000000e850, Class:  8, CF:0.912241, Len:  5, Fitness_tra: 3
Rule 57: 000eef0003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2f13411835131517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1611111217111c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 169a1951153251b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7311619512148165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c35f11d521225bf2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8111951b72131a16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4151313118122218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31d6454124121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 161131111e311222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13112197f1311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 132e252452a21112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000b000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112511511123213f, Class:  3, CF:0.759168, Len: 16, Fitness_tra: 8
Rule 71: 3fd3231524171112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5113381b22151166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 51331319621417b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 415133111d6c11b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 161511c722115363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 61132311f33151b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 29511a3111712111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2345515221438aff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 562155172129df61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1129522711411ff3, Class:  3, CF:0.999948, Len: 16, Fitness_tra: 17
Rule 81: 2116111118121132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 611329e369311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 131ae1312244d1f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 758351f1131d311b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 268391385bc75261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 13212217f1115129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3a938111c43b584c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 132111111b15cff6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3316131812121531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1372813119961111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f616411242971111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b151331112149222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1313311131111774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1126121172111621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 151111af63351264, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0c05000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 16194882e2a91a81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1111113212218366, Class:  8, CF:0.0583386, Len: 16, Fitness_tra: -3
Rule 99: ba5f631817822865, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1a53151131119212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:91.087
------Result------
Miss_rate(tra)	:91.087
Miss_rate(tst)	:92.2727
ARL				:12

------Generation 0------
Rule  1: 0050000009000000, Class:  9, CF:0.668355, Len:  2, Fitness_tra: 29
Rule  2: 1129522711411ff3, Class:  3, CF:0.999948, Len: 16, Fitness_tra: 17
Rule  3: 112511511123213f, Class:  3, CF:0.759168, Len: 16, Fitness_tra: 8
Rule  4: 090e0000000d4800, Class:  4, CF:0.184319, Len:  5, Fitness_tra: 6
Rule  5: 0d0e00000000e850, Class:  8, CF:0.912241, Len:  5, Fitness_tra: 3
Rule  6: 131152824421161f, Class:  1, CF:  1, Len: 16, Fitness_tra: 2
Rule  7: 1121111111143117, Class:  8, CF:0.499161, Len: 16, Fitness_tra: 0
Rule  8: 86132535f5313512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 53131d15a1313214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 7a13333d34122811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 3163313915e18411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 332145145b311812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 006030530d084707, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 66168342121b1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2331121b11111a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 13ef1395f817db47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1315811233168175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 215116f1e1581484, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 516aa61115375242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13133695a16182b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1a53112214a11172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 3313111663315117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 131ade11b41b32f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1ac62db4db329212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1615385b7229111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 211112e26d312611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1f26151141551311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 361341b817613c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1113419161159b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b61f115111411215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 132f1118212c5533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2353319d1454d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 85561152b12737a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1111311113111171, Class:  8, CF:0.998829, Len: 16, Fitness_tra: 0
Rule 36: 4351ee8511f2db21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 02eb0b09800f00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11154251f5315173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2d155e1f63131812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11712d35a1131811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1a1145121811321b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3613111335621747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 61d34e131335121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a19f162131125744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8621111533111817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 13132212373d9311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 111a432191a1381b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 513a138e51f85244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 16491d57414313f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 331f136131122114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1113fe9932348114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1611115468a35a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 16235514b211211a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 16e65e1114145122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 962a19111b1111f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111fe1581412d4a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000eef0003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2f13411835131517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1611111217111c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 169a1951153251b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7311619512148165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c35f11d521225bf2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8111951b72131a16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4151313118122218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31d6454124121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 161131111e311222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13112197f1311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 132e252452a21112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000b000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1e11131311619414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3fd3231524171112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5113381b22151166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 51331319621417b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 415133111d6c11b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 161511c722115363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 61132311f33151b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 29511a3111712111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2345515221438aff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 562155172129df61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: c311112544211464, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 81432c1731f31a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1fd1137c1be13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 511349b111121c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b316111132145c68, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 500020400004d00c, Class:  8, CF:0.797386, Len:  6, Fitness_tra: -7
Rule 86: 2e51911214145712, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 87: 1313152211323142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 23113a61e5925212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13162111415b3112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 21dae1512112d461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1372813119961111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 361911c827165362, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1925415111139b37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1d16511173111812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 111411139561174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 36131153352b114f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 516aa61110033240, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1116e158141211a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 513c5219111117f0, Class:  8, CF:  1, Len: 15, Fitness_tra: 1
Rule100: 13194862e421168f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:90.9783
------Result------
Miss_rate(tra)	:90.9783
Miss_rate(tst)	:91.8182
ARL				:11.7273

------Generation 1------
Rule  1: 0050000009000000, Class:  9, CF:0.668355, Len:  2, Fitness_tra: 29
Rule  2: 1129522711411ff3, Class:  3, CF:0.999948, Len: 16, Fitness_tra: 17
Rule  3: 112511511123213f, Class:  3, CF:0.759168, Len: 16, Fitness_tra: 8
Rule  4: 090e0000000d4800, Class:  4, CF:0.184319, Len:  5, Fitness_tra: 6
Rule  5: 0d0e00000000e850, Class:  8, CF:0.912241, Len:  5, Fitness_tra: 3
Rule  6: 131152824421161f, Class:  1, CF:  1, Len: 16, Fitness_tra: 2
Rule  7: 513c5219111117f0, Class:  8, CF:  1, Len: 15, Fitness_tra: 1
Rule  8: 1121111111143117, Class:  8, CF:0.499161, Len: 16, Fitness_tra: 0
Rule  9: 53131d15a1313214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 7a13333d34122811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 3163313915e18411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 332145145b311812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 006030530d084707, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 66168342121b1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2331121b11111a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 13ef1395f817db47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1315811233168175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 215116f1e1581484, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 516aa61115375242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13133695a16182b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1a53112214a11172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 3313111663315117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 131ade11b41b32f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1ac62db4db329212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1615385b7229111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 211112e26d312611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1f26151141551311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 361341b817613c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1113419161159b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b61f115111411215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 132f1118212c5533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2353319d1454d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 85561152b12737a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1111311113111171, Class:  8, CF:0.998829, Len: 16, Fitness_tra: 0
Rule 36: 4351ee8511f2db21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 02eb0b09800f00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11154251f5315173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2d155e1f63131812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11712d35a1131811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1a1145121811321b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3613111335621747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 61d34e131335121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a19f162131125744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8621111533111817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 13132212373d9311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 111a432191a1381b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 513a138e51f85244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 16491d57414313f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 331f136131122114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1113fe9932348114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1611115468a35a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 16235514b211211a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 16e65e1114145122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 962a19111b1111f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111fe1581412d4a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000eef0003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2f13411835131517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1611111217111c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 169a1951153251b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7311619512148165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c35f11d521225bf2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8111951b72131a16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4151313118122218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31d6454124121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 161131111e311222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13112197f1311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 132e252452a21112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000b000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1e11131311619414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3fd3231524171112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5113381b22151166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 51331319621417b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 415133111d6c11b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 161511c722115363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 61132311f33151b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 29511a3111712111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2345515221438aff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 562155172129df61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: c311112544211464, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1315111111113313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1313319514113211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2e83335521215211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3396194824849211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1a2141241ba23512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: c15a1e5112723712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3a36212511382b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 13112d4111fc5271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11211311111b1412, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 90: 81313333a2e22421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1a13132194413872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4331162b31121a43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 16111a5244a11a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1114511991611740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c41117d561a35a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1316e11111521112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 110e00001330e210, Class:  8, CF:  1, Len:  9, Fitness_tra: 2
Rule 98: 13112154f1a35a19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2f311d7c1be13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4626551144541122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:90.8696
------Result------
Miss_rate(tra)	:90.8696
Miss_rate(tst)	:91.8182
ARL				:12

------Generation 2------
Rule  1: 0050000009000000, Class:  9, CF:0.668355, Len:  2, Fitness_tra: 29
Rule  2: 1129522711411ff3, Class:  3, CF:0.999948, Len: 16, Fitness_tra: 17
Rule  3: 112511511123213f, Class:  3, CF:0.759168, Len: 16, Fitness_tra: 8
Rule  4: 090e0000000d4800, Class:  4, CF:0.184319, Len:  5, Fitness_tra: 6
Rule  5: 0d0e00000000e850, Class:  8, CF:0.912241, Len:  5, Fitness_tra: 3
Rule  6: 131152824421161f, Class:  1, CF:  1, Len: 16, Fitness_tra: 2
Rule  7: 110e00001330e210, Class:  8, CF:  1, Len:  9, Fitness_tra: 2
