------Generation 0------
Rule  1: 23c35e8512421467, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0d500f0080000000, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 34: 0fc0e00000000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 0
Rule 35: 2611965d11171712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1311a31555241111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5abe116531111852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1a331e121b313c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 15219261f3511171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: aa561d4c17111141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7196ae9151214115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1351521185153626, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3321714211f83311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: ba5000000000e002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 16111111281c1264, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4a21b111a1a11864, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1a4517376861d12e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 132311111891ac12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 7e2656111c215214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1311211124621121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1141158712455af1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2121324471b356a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 112571d5fd111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 111123e9a3a55b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1313311211111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 114d17916831da23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1623191141411761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1f1341bc14f73211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f3168131a9a15741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7126136511175165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4156331127111d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3331f39331621474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 414512812c111af1, Class:  3, CF:0.764112, Len: 16, Fitness_tra: 6
Rule 65: 161ee6133e311721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 211f191817111565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1611113d1935d21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c3563311911152b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0700000000000060, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 531f6639a8328471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 8113118174219764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 235a61531d311771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7f1a331187122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11132817321d1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13133119a234d271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a21b51861693591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11111191b241266f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0500d00204004000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 16211531412111f3, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 80: 000e9f0003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b613633151275832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111133513261d771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 761f116531141235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000a000900db00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 85: 2129551222412a63, Class:  3, CF:0.411062, Len: 16, Fitness_tra: 18
Rule 86: 231d44176ca31321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 16413d522b251331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 715a111182111561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 8611121715115331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2a237d11f1191811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f191111531121422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 31111161193114b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 42211e3163e91891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11533311115b11a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1a1625b111313115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 23412214153f2f75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 111a115111712163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2f1121ebf51a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0009000008e00300, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 43133621513131b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:92.7174
------Result------
Miss_rate(tra)	:92.7174
Miss_rate(tst)	:93.1818
ARL				:9.36364

------Generation 0------
Rule  1: 23c35e8512421467, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 23251491f1311623, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 7825913613151c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 000a200000000000, Class:  0, CF:0.692116, Len:  2, Fitness_tra: 7
Rule  5: 1316a39112115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 00005060050204a0, Class:  9, CF:0.960902, Len:  6, Fitness_tra: 5
Rule  7: 0900000000005d03, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: 411f1a1e15323247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 23151431631a41b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1151114781136311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 21214234353116b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5611751417a8d512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0060300000004000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: ff11114212121812, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 15: 1356999157121238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: fa162e5365315b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1a1e12d865131211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1111141481331f26, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1341712734a13116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1f41111127758633, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3111213111a19124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 563131e3151712b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 162611281511126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 83111157b2415363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 335625211bf21841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e5a991112f11bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 511636353591144b, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 28: 1115322111611a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 02eb070d800f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13131115121497a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: a1131e3331353b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 265a3198111411f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0d500f0080000000, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 34: 0fc0e00000000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 0
Rule 35: 2611965d11171712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1311a31555241111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5abe116531111852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1a331e121b313c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 15219261f3511171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: aa561d4c17111141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7196ae9151214115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1351521185153626, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3321714211f83311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: ba5000000000e002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 16111111281c1264, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4a21b111a1a11864, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1a4517376861d12e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 132311111891ac12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 7e2656111c215214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1311211124621121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1141158712455af1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2121324471b356a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 112571d5fd111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 111123e9a3a55b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1313311211111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 114d17916831da23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1623191141411761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1f1341bc14f73211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f3168131a9a15741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7126136511175165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4156331127111d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3331f39331621474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 414512812c111af1, Class:  3, CF:0.764112, Len: 16, Fitness_tra: 6
Rule 65: 161ee6133e311721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 211f191817111565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1611113d1935d21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c3563311911152b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0700000000000060, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 531f6639a8328471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 8113118174219764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 235a61531d311771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7f1a331187122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11132817321d1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13133119a234d271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a21b51861693591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11111191b241266f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0500d00204004000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 16211531412111f3, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 80: 000e9f0003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b613633151275832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111133513261d771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 761f116531141235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000a000900db00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 85: 2129551222412a63, Class:  3, CF:0.411062, Len: 16, Fitness_tra: 18
Rule 86: 231d44176ca31321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 16413d522b251331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 715a111182111561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 8611121715115331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2a237d11f1191811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f191111531121422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 31111161193114b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 42211e3163e91891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11533311115b11a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1a1625b111313115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 23412214153f2f75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 111a115111712163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2f1121ebf51a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0009000008e00300, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 43133621513131b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:92.7174
------Result------
Miss_rate(tra)	:92.7174
Miss_rate(tst)	:93.1818
ARL				:9.36364

------Generation 1------
Rule  1: 23c35e8512421467, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 23251491f1311623, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 7825913613151c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 000a200000000000, Class:  0, CF:0.692116, Len:  2, Fitness_tra: 7
Rule  5: 1316a39112115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 00005060050204a0, Class:  9, CF:0.960902, Len:  6, Fitness_tra: 5
Rule  7: 0900000000005d03, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: 411f1a1e15323247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 23151431631a41b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1151114781136311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 21214234353116b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5611751417a8d512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0060300000004000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: ff11114212121812, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 15: 1356999157121238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: fa162e5365315b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1a1e12d865131211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1111141481331f26, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1341712734a13116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1f41111127758633, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3111213111a19124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 563131e3151712b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 162611281511126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 83111157b2415363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 335625211bf21841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e5a991112f11bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 511636353591144b, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 28: 1115322111611a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 02eb070d800f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13131115121497a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: a1131e3331353b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 265a3198111411f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0d500f0080000000, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 34: 0fc0e00000000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 0
Rule 35: 2611965d11171712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1311a31555241111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5abe116531111852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1a331e121b313c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 15219261f3511171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: aa561d4c17111141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7196ae9151214115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1351521185153626, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3321714211f83311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: ba5000000000e002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 16111111281c1264, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4a21b111a1a11864, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1a4517376861d12e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 132311111891ac12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 7e2656111c215214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1311211124621121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1141158712455af1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2121324471b356a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 112571d5fd111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 111123e9a3a55b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1313311211111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 114d17916831da23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1623191141411761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1f1341bc14f73211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f3168131a9a15741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7126136511175165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4156331127111d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3331f39331621474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 414512812c111af1, Class:  3, CF:0.764112, Len: 16, Fitness_tra: 6
Rule 65: 161ee6133e311721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 211f191817111565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1611113d1935d21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c3563311911152b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0700000000000060, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 531f6639a8328471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 8113118174219764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 235a61531d311771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7f1a331187122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11132817321d1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13133119a234d271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a21b51861693591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11111191b241266f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0500d00204004000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 16211531412111f3, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 80: 000e9f0003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b613633151275832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111133513261d771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 761f116531141235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000a000900db00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 85: 2129551222412a63, Class:  3, CF:0.411062, Len: 16, Fitness_tra: 18
Rule 86: 231d44176ca31321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 16413d522b251331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 715a111182111561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 8611121715115331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2a237d11f1191811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f191111531121422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 31111161193114b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 42211e3163e91891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11533311115b11a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1a1625b111313115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 23412214153f2f75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 111a115111712163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2f1121ebf51a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0009000008e00300, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 43133621513131b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:92.7174
------Result------
Miss_rate(tra)	:92.7174
Miss_rate(tst)	:93.1818
ARL				:9.36364

------Generation 2------
Rule  1: 2129551222412a63, Class:  3, CF:0.411062, Len: 16, Fitness_tra: 18
Rule  2: 000a200000000000, Class:  0, CF:0.692116, Len:  2, Fitness_tra: 7
Rule  3: 414512812c111af1, Class:  3, CF:0.764112, Len: 16, Fitness_tra: 6
Rule  4: 00005060050204a0, Class:  9, CF:0.960902, Len:  6, Fitness_tra: 5
Rule  5: 0d500f0080000000, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule  6: ff11114212121812, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule  7: 0900000000005d03, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: 16211531412111f3, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
