------Generation 0------
Rule  1: b4bb51b447, Class:  1, CF:0.565786, Len: 10, Fitness_tra: 0
Rule 44: 121742b121, Class:  0, CF:0.995228, Len: 10, Fitness_tra: 1517
Rule 45: b1b4112717, Class:  0, CF:0.810877, Len: 10, Fitness_tra: 0
Rule 46: 14121a1471, Class:  0, CF:  1, Len: 10, Fitness_tra: 26
Rule 47: 251211471b, Class:  0, CF:0.992029, Len: 10, Fitness_tra: 0
Rule 48: b112237b17, Class:  0, CF:0.966559, Len: 10, Fitness_tra: 0
Rule 49: 21744d12b2, Class:  0, CF:0.627998, Len: 10, Fitness_tra: 0
Rule 50: 2e21152b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 12b2c37b22, Class:  0, CF:0.999035, Len: 10, Fitness_tra: 0
Rule 52: 4142291274, Class:  1, CF:0.461753, Len: 10, Fitness_tra: 0
Rule 53: 17bb8a2472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 41b1811b47, Class:  1, CF:0.464185, Len: 10, Fitness_tra: 1
Rule 55: 1112117b44, Class:  0, CF:0.963892, Len: 10, Fitness_tra: 0
Rule 56: b1122172bb, Class:  0, CF:0.454822, Len: 10, Fitness_tra: 0
Rule 57: 4b17134b11, Class:  0, CF:0.683693, Len: 10, Fitness_tra: 0
Rule 58: 4f124e7bb2, Class:  1, CF:0.61371, Len: 10, Fitness_tra: 0
Rule 59: 1517f1b12b, Class:  0, CF:  1, Len: 10, Fitness_tra: 27
Rule 60: 1512c54171, Class:  0, CF:0.999977, Len: 10, Fitness_tra: 0
Rule 61: b17bd9b442, Class:  1, CF:0.868029, Len: 10, Fitness_tra: 0
Rule 62: 2441c977b1, Class:  0, CF:0.977152, Len: 10, Fitness_tra: 0
Rule 63: 212b2a7241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 1111181224, Class:  0, CF:0.0342703, Len: 10, Fitness_tra: 2248
Rule 65: 7b22197bb2, Class:  0, CF:0.654144, Len: 10, Fitness_tra: 0
Rule 66: 7447c141b2, Class:  0, CF:0.760894, Len: 10, Fitness_tra: 0
Rule 67: 157253b22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7bb1212211, Class:  1, CF:0.273741, Len: 10, Fitness_tra: 2
Rule 69: 44172ebb17, Class:  0, CF:0.996552, Len: 10, Fitness_tra: 0
Rule 70: 1127411212, Class:  0, CF:0.703615, Len: 10, Fitness_tra: 1
Rule 71: 147115b421, Class:  1, CF:0.295442, Len: 10, Fitness_tra: -1
Rule 72: 4b74424417, Class:  1, CF:0.66686, Len: 10, Fitness_tra: 0
Rule 73: 21b11e7124, Class:  1, CF:0.917002, Len: 10, Fitness_tra: 0
Rule 74: 422b19b221, Class:  0, CF:0.361644, Len: 10, Fitness_tra: 0
Rule 75: b4b12e1712, Class:  1, CF:0.556066, Len: 10, Fitness_tra: -65
Rule 76: 2b2228477b, Class:  1, CF:0.862301, Len: 10, Fitness_tra: 0
Rule 77: b1111e77b7, Class:  0, CF:0.566203, Len: 10, Fitness_tra: 0
Rule 78: 7db2157112, Class:  0, CF:0.979213, Len: 10, Fitness_tra: 0
Rule 79: 2112a3b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: b77453b222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 744413412b, Class:  0, CF:0.995994, Len: 10, Fitness_tra: 0
Rule 82: b4b2532117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4bb4517b41, Class:  1, CF:0.567179, Len: 10, Fitness_tra: 0
Rule 84: 1822714242, Class:  1, CF:0.495097, Len: 10, Fitness_tra: 0
Rule 85: 221229b24b, Class:  0, CF:0.506352, Len: 10, Fitness_tra: 0
Rule 86: 124b1a124b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 87: b477832b4b, Class:  0, CF:0.999686, Len: 10, Fitness_tra: 0
Rule 88: 437129b144, Class:  1, CF:0.979316, Len: 10, Fitness_tra: 1
Rule 89: 4414c5b712, Class:  0, CF:0.746481, Len: 10, Fitness_tra: 0
Rule 90: 27b485211b, Class:  0, CF:0.456921, Len: 10, Fitness_tra: 0
Rule 91: 4447c5222b, Class:  0, CF:0.311644, Len: 10, Fitness_tra: 0
Rule 92: 744b2924b7, Class:  0, CF:0.865645, Len: 10, Fitness_tra: 0
Rule 93: 17211112b7, Class:  0, CF:0.702215, Len: 10, Fitness_tra: 254
Rule 94: 41474174b4, Class:  0, CF:0.514071, Len: 10, Fitness_tra: 0
Rule 95: 47b41144bb, Class:  0, CF:0.729499, Len: 10, Fitness_tra: 0
Rule 96: 11bb194174, Class:  0, CF:0.896075, Len: 10, Fitness_tra: 0
Rule 97: 4211814727, Class:  1, CF:0.373226, Len: 10, Fitness_tra: 0
Rule 98: 1274117211, Class:  0, CF:0.93924, Len: 10, Fitness_tra: 0
Rule 99: 474263bb21, Class:  0, CF:0.999555, Len: 10, Fitness_tra: 0
Rule100: 7521217b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.50254
------Result------
Miss_rate(tra)	:9.50254
Miss_rate(tst)	:8.95795
ARL				:10

------Generation 0------
Rule  1: 1111181224, Class:  0, CF:0.0342703, Len: 10, Fitness_tra: 1699
Rule  2: 121742b121, Class:  0, CF:0.995228, Len: 10, Fitness_tra: 1652
Rule  3: 17211112b7, Class:  0, CF:0.702215, Len: 10, Fitness_tra: 35
Rule  4: b114ce4b11, Class:  0, CF:0.976282, Len: 10, Fitness_tra: 225
Rule  5: 1242117111, Class:  0, CF:0.997102, Len: 10, Fitness_tra: 92
Rule  6: b4712117b4, Class:  0, CF:0.631267, Len: 10, Fitness_tra: 14
Rule  7: 1517f1b12b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  8: 14121a1471, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  9: 284119141b, Class:  0, CF:  1, Len: 10, Fitness_tra: 17
Rule 10: 7bb1212211, Class:  1, CF:0.273741, Len: 10, Fitness_tra: -1
Rule 11: 412113b414, Class:  0, CF:0.967412, Len: 10, Fitness_tra: 0
Rule 12: 4141414b17, Class:  0, CF:0.65265, Len: 10, Fitness_tra: 1
Rule 13: 41b1811b47, Class:  1, CF:0.464185, Len: 10, Fitness_tra: 2
Rule 14: 2211337174, Class:  0, CF:0.998933, Len: 10, Fitness_tra: 1
Rule 15: 4277891741, Class:  0, CF:0.826101, Len: 10, Fitness_tra: 1
Rule 16: 1112412421, Class:  0, CF:0.788583, Len: 10, Fitness_tra: 1
Rule 17: 1127411212, Class:  0, CF:0.703615, Len: 10, Fitness_tra: 1
Rule 18: 124b1a124b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 437129b144, Class:  1, CF:0.979316, Len: 10, Fitness_tra: 3
Rule 20: b4bb51b447, Class:  1, CF:0.565786, Len: 10, Fitness_tra: 0
Rule 21: bc2b864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7b47811121, Class:  1, CF:0.584317, Len: 10, Fitness_tra: 0
Rule 23: 1271d57424, Class:  1, CF:0.581327, Len: 10, Fitness_tra: -1
Rule 24: 72b29a7141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 712113b127, Class:  0, CF:0.95758, Len: 10, Fitness_tra: 0
Rule 26: b4b48141bb, Class:  0, CF:0.565024, Len: 10, Fitness_tra: 0
Rule 27: 72772e222b, Class:  1, CF:0.0753534, Len: 10, Fitness_tra: 0
Rule 28: 124b117174, Class:  0, CF:0.959651, Len: 10, Fitness_tra: 0
Rule 29: 4471c1442b, Class:  1, CF:0.590559, Len: 10, Fitness_tra: 0
Rule 30: 7121c12277, Class:  1, CF:0.755851, Len: 10, Fitness_tra: 0
Rule 31: 1b74597477, Class:  1, CF:0.430168, Len: 10, Fitness_tra: 0
Rule 32: 224459b412, Class:  0, CF:0.603952, Len: 10, Fitness_tra: 0
Rule 33: 4127954b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 7cb2211b12, Class:  0, CF:0.989991, Len: 10, Fitness_tra: 0
Rule 35: bb773a4b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 4744117217, Class:  0, CF:0.673861, Len: 10, Fitness_tra: 0
Rule 37: 111b81bb24, Class:  0, CF:0.845523, Len: 10, Fitness_tra: 0
Rule 38: 12b2164472, Class:  0, CF:0.999977, Len: 10, Fitness_tra: 0
Rule 39: b471231772, Class:  0, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 40: 142b2a2112, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 73275d7211, Class:  1, CF:0.683158, Len: 10, Fitness_tra: 0
Rule 42: b471ef712b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b7bb292b21, Class:  0, CF:0.872101, Len: 10, Fitness_tra: 0
Rule 44: 2144167b17, Class:  0, CF:0.999697, Len: 10, Fitness_tra: 0
Rule 45: b1b4112717, Class:  0, CF:0.810877, Len: 10, Fitness_tra: 0
Rule 46: 44771f1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 251211471b, Class:  0, CF:0.992029, Len: 10, Fitness_tra: 0
Rule 48: b112237b17, Class:  0, CF:0.966559, Len: 10, Fitness_tra: 0
Rule 49: 21744d12b2, Class:  0, CF:0.627998, Len: 10, Fitness_tra: 0
Rule 50: 2e21152b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 12b2c37b22, Class:  0, CF:0.999035, Len: 10, Fitness_tra: 0
Rule 52: 4142291274, Class:  1, CF:0.461753, Len: 10, Fitness_tra: 0
Rule 53: 17bb8a2472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7177214772, Class:  0, CF:0.33018, Len: 10, Fitness_tra: 0
Rule 55: 1112117b44, Class:  0, CF:0.963892, Len: 10, Fitness_tra: 0
Rule 56: b1122172bb, Class:  0, CF:0.454822, Len: 10, Fitness_tra: 0
Rule 57: 4b17134b11, Class:  0, CF:0.683693, Len: 10, Fitness_tra: 0
Rule 58: 4f124e7bb2, Class:  1, CF:0.61371, Len: 10, Fitness_tra: 0
Rule 59: 7c7481477b, Class:  0, CF:0.76431, Len: 10, Fitness_tra: 0
Rule 60: 1512c54171, Class:  0, CF:0.999977, Len: 10, Fitness_tra: 0
Rule 61: b17bd9b442, Class:  1, CF:0.868029, Len: 10, Fitness_tra: 0
Rule 62: 2441c977b1, Class:  0, CF:0.977152, Len: 10, Fitness_tra: 0
Rule 63: 212b2a7241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 7521217b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 7b22197bb2, Class:  0, CF:0.654144, Len: 10, Fitness_tra: 0
Rule 66: 7447c141b2, Class:  0, CF:0.760894, Len: 10, Fitness_tra: 0
Rule 67: 157253b22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4442117b4b, Class:  0, CF:0.969874, Len: 10, Fitness_tra: 0
Rule 69: 44172ebb17, Class:  0, CF:0.996552, Len: 10, Fitness_tra: 1
Rule 70: 2141c37744, Class:  0, CF:0.990031, Len: 10, Fitness_tra: 0
Rule 71: 474263bb21, Class:  0, CF:0.999555, Len: 10, Fitness_tra: 0
Rule 72: 4b74424417, Class:  1, CF:0.66686, Len: 10, Fitness_tra: 0
Rule 73: 21b11e7124, Class:  1, CF:0.917002, Len: 10, Fitness_tra: 0
Rule 74: 422b19b221, Class:  0, CF:0.361644, Len: 10, Fitness_tra: 0
Rule 75: 2b2228477b, Class:  1, CF:0.862301, Len: 10, Fitness_tra: 0
Rule 76: b1111e77b7, Class:  0, CF:0.566203, Len: 10, Fitness_tra: 0
Rule 77: 7db2157112, Class:  0, CF:0.979213, Len: 10, Fitness_tra: 0
Rule 78: 2112a3b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b77453b222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 744413412b, Class:  0, CF:0.995994, Len: 10, Fitness_tra: 0
Rule 81: bb77364171, Class:  0, CF:0.971359, Len: 10, Fitness_tra: 0
Rule 82: 1224362224, Class:  0, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 83: 74475f2721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 7242614221, Class:  0, CF:0.491308, Len: 10, Fitness_tra: 0
Rule 85: 41413e4222, Class:  1, CF:0.974506, Len: 10, Fitness_tra: 0
Rule 86: b144514117, Class:  0, CF:0.125366, Len: 10, Fitness_tra: 0
Rule 87: 17bb1317b2, Class:  0, CF:0.999935, Len: 10, Fitness_tra: 0
Rule 88: c05000093d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 427b6121b7, Class:  0, CF:0.999978, Len: 10, Fitness_tra: 0
Rule 90: 24b46327b4, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 0
Rule 91: 4b77811721, Class:  1, CF:0.762123, Len: 10, Fitness_tra: 0
Rule 92: 4217824121, Class:  0, CF:0.899202, Len: 10, Fitness_tra: 0
Rule 93: 2527f8c72b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 124b111174, Class:  0, CF:0.993104, Len: 10, Fitness_tra: 1014
Rule 95: 22b45d7112, Class:  0, CF:0.823683, Len: 10, Fitness_tra: 0
Rule 96: 1242417211, Class:  0, CF:0.879793, Len: 10, Fitness_tra: 0
Rule 97: 2da2817471, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 4477ef1161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 12776b4428, Class:  0, CF:0.1683, Len: 10, Fitness_tra: 0
Rule100: 1144167b47, Class:  0, CF:0.999883, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.53807
------Result------
Miss_rate(tra)	:2.53807
Miss_rate(tst)	:2.55941
ARL				:10

------Generation 1------
Rule  1: 1111181224, Class:  0, CF:0.0342703, Len: 10, Fitness_tra: 1699
Rule  2: 121742b121, Class:  0, CF:0.995228, Len: 10, Fitness_tra: 1646
Rule  3: 124b111174, Class:  0, CF:0.993104, Len: 10, Fitness_tra: 986
Rule  4: b114ce4b11, Class:  0, CF:0.976282, Len: 10, Fitness_tra: 225
Rule  5: 1242117111, Class:  0, CF:0.997102, Len: 10, Fitness_tra: 92
Rule  6: 17211112b7, Class:  0, CF:0.702215, Len: 10, Fitness_tra: 30
Rule  7: 14121a1471, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  8: 284119141b, Class:  0, CF:  1, Len: 10, Fitness_tra: 12
Rule  9: b4712117b4, Class:  0, CF:0.631267, Len: 10, Fitness_tra: 14
Rule 10: 437129b144, Class:  1, CF:0.979316, Len: 10, Fitness_tra: 3
Rule 11: 41b1811b47, Class:  1, CF:0.464185, Len: 10, Fitness_tra: 2
Rule 12: 4141414b17, Class:  0, CF:0.65265, Len: 10, Fitness_tra: 1
Rule 13: 4277891741, Class:  0, CF:0.826101, Len: 10, Fitness_tra: 1
Rule 14: 1112412421, Class:  0, CF:0.788583, Len: 10, Fitness_tra: 0
Rule 15: 1127411212, Class:  0, CF:0.703615, Len: 10, Fitness_tra: 1
Rule 16: 2211337174, Class:  0, CF:0.998933, Len: 10, Fitness_tra: 1
Rule 17: 44172ebb17, Class:  0, CF:0.996552, Len: 10, Fitness_tra: 1
Rule 18: 1517f1b12b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 1144167b47, Class:  0, CF:0.999883, Len: 10, Fitness_tra: 0
Rule 20: b4bb51b447, Class:  1, CF:0.565786, Len: 10, Fitness_tra: 0
Rule 21: bc2b864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7b47811121, Class:  1, CF:0.584317, Len: 10, Fitness_tra: 0
Rule 23: 72b29a7141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 712113b127, Class:  0, CF:0.95758, Len: 10, Fitness_tra: 0
Rule 25: b4b48141bb, Class:  0, CF:0.565024, Len: 10, Fitness_tra: 0
Rule 26: 72772e222b, Class:  1, CF:0.0753534, Len: 10, Fitness_tra: 0
Rule 27: 124b117174, Class:  0, CF:0.959651, Len: 10, Fitness_tra: 0
Rule 28: 4471c1442b, Class:  1, CF:0.590559, Len: 10, Fitness_tra: 0
Rule 29: 7121c12277, Class:  1, CF:0.755851, Len: 10, Fitness_tra: 0
Rule 30: 1b74597477, Class:  1, CF:0.430168, Len: 10, Fitness_tra: 0
Rule 31: 224459b412, Class:  0, CF:0.603952, Len: 10, Fitness_tra: 0
Rule 32: 4127954b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 7cb2211b12, Class:  0, CF:0.989991, Len: 10, Fitness_tra: 0
Rule 34: bb773a4b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 4744117217, Class:  0, CF:0.673861, Len: 10, Fitness_tra: 0
Rule 36: 111b81bb24, Class:  0, CF:0.845523, Len: 10, Fitness_tra: 0
Rule 37: 12b2164472, Class:  0, CF:0.999977, Len: 10, Fitness_tra: 0
Rule 38: b471231772, Class:  0, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 39: 142b2a2112, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 73275d7211, Class:  1, CF:0.683158, Len: 10, Fitness_tra: 0
Rule 41: b471ef712b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b7bb292b21, Class:  0, CF:0.872101, Len: 10, Fitness_tra: 0
Rule 43: 2144167b17, Class:  0, CF:0.999697, Len: 10, Fitness_tra: 0
Rule 44: b1b4112717, Class:  0, CF:0.810877, Len: 10, Fitness_tra: 0
Rule 45: 44771f1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 251211471b, Class:  0, CF:0.992029, Len: 10, Fitness_tra: 0
Rule 47: b112237b17, Class:  0, CF:0.966559, Len: 10, Fitness_tra: 0
Rule 48: 21744d12b2, Class:  0, CF:0.627998, Len: 10, Fitness_tra: 0
Rule 49: 2e21152b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 12b2c37b22, Class:  0, CF:0.999035, Len: 10, Fitness_tra: 0
Rule 51: 4142291274, Class:  1, CF:0.461753, Len: 10, Fitness_tra: 0
Rule 52: 17bb8a2472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7177214772, Class:  0, CF:0.33018, Len: 10, Fitness_tra: 0
Rule 54: 1112117b44, Class:  0, CF:0.963892, Len: 10, Fitness_tra: 0
Rule 55: b1122172bb, Class:  0, CF:0.454822, Len: 10, Fitness_tra: 0
Rule 56: 4b17134b11, Class:  0, CF:0.683693, Len: 10, Fitness_tra: 0
Rule 57: 4f124e7bb2, Class:  1, CF:0.61371, Len: 10, Fitness_tra: 0
Rule 58: 7c7481477b, Class:  0, CF:0.76431, Len: 10, Fitness_tra: 0
Rule 59: 1512c54171, Class:  0, CF:0.999977, Len: 10, Fitness_tra: 0
Rule 60: b17bd9b442, Class:  1, CF:0.868029, Len: 10, Fitness_tra: 0
Rule 61: 2441c977b1, Class:  0, CF:0.977152, Len: 10, Fitness_tra: 0
Rule 62: 212b2a7241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 7521217b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 7b22197bb2, Class:  0, CF:0.654144, Len: 10, Fitness_tra: 0
Rule 65: 7447c141b2, Class:  0, CF:0.760894, Len: 10, Fitness_tra: 0
Rule 66: 157253b22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4442117b4b, Class:  0, CF:0.969874, Len: 10, Fitness_tra: 0
Rule 68: 412113b414, Class:  0, CF:0.967412, Len: 10, Fitness_tra: 0
Rule 69: 2141c37744, Class:  0, CF:0.990031, Len: 10, Fitness_tra: 0
Rule 70: 474263bb21, Class:  0, CF:0.999555, Len: 10, Fitness_tra: 0
Rule 71: 4b74424417, Class:  1, CF:0.66686, Len: 10, Fitness_tra: 0
Rule 72: 21b11e7124, Class:  1, CF:0.917002, Len: 10, Fitness_tra: 0
Rule 73: 422b19b221, Class:  0, CF:0.361644, Len: 10, Fitness_tra: 0
Rule 74: 2b2228477b, Class:  1, CF:0.862301, Len: 10, Fitness_tra: 0
Rule 75: b1111e77b7, Class:  0, CF:0.566203, Len: 10, Fitness_tra: 0
Rule 76: 7db2157112, Class:  0, CF:0.979213, Len: 10, Fitness_tra: 0
Rule 77: 2112a3b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: b77453b222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 744413412b, Class:  0, CF:0.995994, Len: 10, Fitness_tra: 0
Rule 80: bb77364171, Class:  0, CF:0.971359, Len: 10, Fitness_tra: 0
Rule 81: b1b1a1b71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 82: 712711bb24, Class:  0, CF:0.931458, Len: 10, Fitness_tra: 0
Rule 83: 2417a3b447, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 422b1112b2, Class:  0, CF:0.997878, Len: 10, Fitness_tra: 2
Rule 85: 2bb21ab411, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 4722f31727, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 742b314b22, Class:  0, CF:0.997691, Len: 10, Fitness_tra: 0
Rule 88: b242aa2721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 424211b2b1, Class:  0, CF:0.963775, Len: 10, Fitness_tra: 0
Rule 90: 7b2b6a4147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 14292a2112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4172494b17, Class:  0, CF:0.907699, Len: 10, Fitness_tra: 0
Rule 93: 12b1425bba, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 94: 42b19a7b4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1b1713b12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7c7411b777, Class:  0, CF:0.930858, Len: 10, Fitness_tra: 0
Rule 97: 764b81775b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 2812491a1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 39
Rule 99: 1db2157112, Class:  0, CF:0.997352, Len: 10, Fitness_tra: 1
Rule100: 1442e17111, Class:  0, CF:0.994677, Len: 10, Fitness_tra: 2
------Current------
Miss_rate(tra)	:2.45685
------Result------
Miss_rate(tra)	:2.45685
Miss_rate(tst)	:2.55941
ARL				:10

------Generation 2------
Rule  1: 1111181224, Class:  0, CF:0.0342703, Len: 10, Fitness_tra: 0
Rule  2: 121742b121, Class:  0, CF:0.995228, Len: 10, Fitness_tra: 0
Rule  3: 124b111174, Class:  0, CF:0.993104, Len: 10, Fitness_tra: 0
Rule  4: b114ce4b11, Class:  0, CF:0.976282, Len: 10, Fitness_tra: 0
Rule  5: 1242117111, Class:  0, CF:0.997102, Len: 10, Fitness_tra: 0
Rule  6: 2812491a1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: 17211112b7, Class:  0, CF:0.702215, Len: 10, Fitness_tra: 0
Rule  8: 14121a1471, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  9: b4712117b4, Class:  0, CF:0.631267, Len: 10, Fitness_tra: 0
Rule 10: 284119141b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: b1b1a1b71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 12: 437129b144, Class:  1, CF:0.979316, Len: 10, Fitness_tra: 0
Rule 13: 41b1811b47, Class:  1, CF:0.464185, Len: 10, Fitness_tra: 0
