------Generation 0------
Rule  1: b217152b41, Class:  0, CF:0.997489, Len: 10, Fitness_tra: 1
Rule 30: 2b2b1f4411, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 7442261714, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 32: b44bdfb447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b227532b4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b341451121, Class:  1, CF:0.605428, Len: 10, Fitness_tra: -3551
Rule 35: 1bb11a2147, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 36: 2c2119422b, Class:  0, CF:0.835528, Len: 10, Fitness_tra: 0
Rule 37: 711711b744, Class:  0, CF:0.771561, Len: 10, Fitness_tra: 0
Rule 38: 14111e7242, Class:  1, CF:0.357437, Len: 10, Fitness_tra: -1
Rule 39: b1413ab277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 7242c37147, Class:  1, CF:0.65529, Len: 10, Fitness_tra: 0
Rule 41: 4222264bb1, Class:  0, CF:0.99946, Len: 10, Fitness_tra: 0
Rule 42: 71b7851b14, Class:  0, CF:0.537443, Len: 10, Fitness_tra: 0
Rule 43: b1741f444b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 21121a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 45: 74442e71b2, Class:  0, CF:0.953032, Len: 10, Fitness_tra: 0
Rule 46: 7171854471, Class:  1, CF:0.890571, Len: 10, Fitness_tra: 0
Rule 47: 712716b247, Class:  0, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 48: 27b1d17742, Class:  1, CF:0.96638, Len: 10, Fitness_tra: 0
Rule 49: 2224412b77, Class:  0, CF:0.944988, Len: 10, Fitness_tra: 0
Rule 50: 14121c1274, Class:  0, CF:0.9907, Len: 10, Fitness_tra: 632
Rule 51: 1c7b19b477, Class:  0, CF:0.995222, Len: 10, Fitness_tra: 0
Rule 52: 784b81171b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 53: 7512191b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 54: 1447c12422, Class:  0, CF:0.082902, Len: 10, Fitness_tra: 0
Rule 55: 7712231bb1, Class:  0, CF:0.902897, Len: 10, Fitness_tra: 0
Rule 56: 24424ab221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 24b7937b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 14b729147b, Class:  0, CF:0.950762, Len: 10, Fitness_tra: 209
Rule 59: 14b1832b74, Class:  0, CF:0.962587, Len: 10, Fitness_tra: 0
Rule 60: b47b131774, Class:  0, CF:0.999019, Len: 10, Fitness_tra: 6
Rule 61: 2424c3747b, Class:  0, CF:0.95469, Len: 10, Fitness_tra: 0
Rule 62: 22bb5324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7142c11b21, Class:  0, CF:0.680843, Len: 10, Fitness_tra: 0
Rule 64: 214b254111, Class:  0, CF:0.775812, Len: 10, Fitness_tra: 61
Rule 65: 417b2e7241, Class:  1, CF:0.745162, Len: 10, Fitness_tra: 0
Rule 66: 2212892211, Class:  0, CF:0.993026, Len: 10, Fitness_tra: 0
Rule 67: 241b5147b1, Class:  0, CF:0.80111, Len: 10, Fitness_tra: 0
Rule 68: 122b812b77, Class:  0, CF:0.946457, Len: 10, Fitness_tra: 0
Rule 69: 12721fb744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: b2172a1bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 1c74f327b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 4bb223117b, Class:  0, CF:0.92372, Len: 10, Fitness_tra: 0
Rule 73: 1b24817111, Class:  0, CF:0.865233, Len: 10, Fitness_tra: 43
Rule 74: 41b1832427, Class:  0, CF:0.925193, Len: 10, Fitness_tra: 0
Rule 75: 72bb19272b, Class:  0, CF:0.950141, Len: 10, Fitness_tra: 0
Rule 76: 132771714c, Class:  1, CF:0.609749, Len: 10, Fitness_tra: 0
Rule 77: 7b2b137712, Class:  0, CF:0.961799, Len: 10, Fitness_tra: 0
Rule 78: 4c2113474b, Class:  0, CF:0.999695, Len: 10, Fitness_tra: 0
Rule 79: 42b18914bb, Class:  0, CF:0.744334, Len: 10, Fitness_tra: 9
Rule 80: 4127c121b7, Class:  0, CF:0.496402, Len: 10, Fitness_tra: 0
Rule 81: 2b21c9774b, Class:  0, CF:0.999967, Len: 10, Fitness_tra: 0
Rule 82: 471bcd1214, Class:  0, CF:0.701494, Len: 10, Fitness_tra: 41
Rule 83: 22b75922b7, Class:  0, CF:0.907961, Len: 10, Fitness_tra: 0
Rule 84: 4b42157127, Class:  1, CF:0.574607, Len: 10, Fitness_tra: 0
Rule 85: 2c7b412b42, Class:  0, CF:0.984449, Len: 10, Fitness_tra: 0
Rule 86: 224161224b, Class:  0, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 87: 11725a2b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 12b4d11142, Class:  0, CF:0.846296, Len: 10, Fitness_tra: 11
Rule 89: b42b49b77b, Class:  0, CF:0.890879, Len: 10, Fitness_tra: 0
Rule 90: 7117117222, Class:  1, CF:0.414466, Len: 10, Fitness_tra: 1
Rule 91: b141217122, Class:  1, CF:0.208012, Len: 10, Fitness_tra: 0
Rule 92: 1b27212272, Class:  1, CF:0.39599, Len: 10, Fitness_tra: 0
Rule 93: 1211137127, Class:  0, CF:0.847752, Len: 10, Fitness_tra: 128
Rule 94: b177814141, Class:  0, CF:0.309013, Len: 10, Fitness_tra: 0
Rule 95: 72bb13b444, Class:  0, CF:0.997832, Len: 10, Fitness_tra: 0
Rule 96: 157481bb77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 2277867b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1122d32777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 727783b277, Class:  0, CF:0.982103, Len: 10, Fitness_tra: 0
Rule100: 2124ca1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.7411
------Result------
Miss_rate(tra)	:74.7411
Miss_rate(tst)	:74.7715
ARL				:10

------Generation 0------
Rule  1: 14121c1274, Class:  0, CF:0.9907, Len: 10, Fitness_tra: 1062
Rule  2: 14b729147b, Class:  0, CF:0.950762, Len: 10, Fitness_tra: 408
Rule  3: 1211137127, Class:  0, CF:0.847752, Len: 10, Fitness_tra: 104
Rule  4: 214b254111, Class:  0, CF:0.775812, Len: 10, Fitness_tra: 73
Rule  5: 21b1c31111, Class:  0, CF:0.245997, Len: 10, Fitness_tra: 49
Rule  6: 1b24817111, Class:  0, CF:0.865233, Len: 10, Fitness_tra: 76
Rule  7: 471bcd1214, Class:  0, CF:0.701494, Len: 10, Fitness_tra: 1059
Rule  8: 1347112711, Class:  0, CF:0.626045, Len: 10, Fitness_tra: 7
Rule  9: 12b4d11142, Class:  0, CF:0.846296, Len: 10, Fitness_tra: 11
Rule 10: 42b18914bb, Class:  0, CF:0.744334, Len: 10, Fitness_tra: 10
Rule 11: 7512191b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 12: b47b131774, Class:  0, CF:0.999019, Len: 10, Fitness_tra: 6
Rule 13: b427231b72, Class:  0, CF:0.997538, Len: 10, Fitness_tra: 3
Rule 14: b217152b41, Class:  0, CF:0.997489, Len: 10, Fitness_tra: 1
Rule 15: 721125b222, Class:  1, CF:0.831487, Len: 10, Fitness_tra: 1
Rule 16: 4771134bb7, Class:  0, CF:0.994165, Len: 10, Fitness_tra: 1
Rule 17: 1bb11a2147, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 21121a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 19: 784b81171b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: 7117117222, Class:  1, CF:0.414466, Len: 10, Fitness_tra: 0
Rule 21: 247b56b447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 24441a22bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 1247ca2722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: bb44551271, Class:  1, CF:0.767413, Len: 10, Fitness_tra: 0
Rule 25: 1447ca24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1b2b814212, Class:  1, CF:0.417836, Len: 10, Fitness_tra: 0
Rule 27: b4111e4147, Class:  0, CF:0.017617, Len: 10, Fitness_tra: 0
Rule 28: 412b15b724, Class:  0, CF:0.251378, Len: 10, Fitness_tra: 0
Rule 29: 7547212b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 2b2b1f4411, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 7442261714, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 32: b44bdfb447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b227532b4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2124ca1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4b24c92422, Class:  1, CF:0.891789, Len: 10, Fitness_tra: 0
Rule 36: 2c2119422b, Class:  0, CF:0.835528, Len: 10, Fitness_tra: 0
Rule 37: 711711b744, Class:  0, CF:0.771561, Len: 10, Fitness_tra: 0
Rule 38: 727783b277, Class:  0, CF:0.982103, Len: 10, Fitness_tra: 0
Rule 39: b1413ab277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 7242c37147, Class:  1, CF:0.65529, Len: 10, Fitness_tra: 0
Rule 41: 4222264bb1, Class:  0, CF:0.99946, Len: 10, Fitness_tra: 0
Rule 42: 71b7851b14, Class:  0, CF:0.537443, Len: 10, Fitness_tra: 10
Rule 43: b1741f444b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 42711e7721, Class:  1, CF:0.205636, Len: 10, Fitness_tra: 0
Rule 45: 74442e71b2, Class:  0, CF:0.953032, Len: 10, Fitness_tra: 0
Rule 46: 7171854471, Class:  1, CF:0.890571, Len: 10, Fitness_tra: 1
Rule 47: 712716b247, Class:  0, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 48: 27b1d17742, Class:  1, CF:0.96638, Len: 10, Fitness_tra: 0
Rule 49: 2224412b77, Class:  0, CF:0.944988, Len: 10, Fitness_tra: 0
Rule 50: b77261bbb7, Class:  0, CF:0.999975, Len: 10, Fitness_tra: 0
Rule 51: 1c7b19b477, Class:  0, CF:0.995222, Len: 10, Fitness_tra: 0
Rule 52: 4f72182722, Class:  1, CF:0.511702, Len: 10, Fitness_tra: 0
Rule 53: 4122531bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1447c12422, Class:  0, CF:0.082902, Len: 10, Fitness_tra: 0
Rule 55: 7712231bb1, Class:  0, CF:0.902897, Len: 10, Fitness_tra: 0
Rule 56: 24424ab221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 24b7937b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 7bbb562441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 14b1832b74, Class:  0, CF:0.962587, Len: 10, Fitness_tra: 0
Rule 60: 7112834411, Class:  0, CF:0.628779, Len: 10, Fitness_tra: 0
Rule 61: 2424c3747b, Class:  0, CF:0.95469, Len: 10, Fitness_tra: 0
Rule 62: 22bb5324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7142c11b21, Class:  0, CF:0.680843, Len: 10, Fitness_tra: 0
Rule 64: 24127142b4, Class:  0, CF:0.910223, Len: 10, Fitness_tra: 0
Rule 65: 417b2e7241, Class:  1, CF:0.745162, Len: 10, Fitness_tra: 0
Rule 66: 2212892211, Class:  0, CF:0.993026, Len: 10, Fitness_tra: 0
Rule 67: 241b5147b1, Class:  0, CF:0.80111, Len: 10, Fitness_tra: 0
Rule 68: 122b812b77, Class:  0, CF:0.946457, Len: 10, Fitness_tra: 0
Rule 69: 12721fb744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: b2172a1bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 1c74f327b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 4bb223117b, Class:  0, CF:0.92372, Len: 10, Fitness_tra: 0
Rule 73: 7711ce7742, Class:  1, CF:0.824047, Len: 10, Fitness_tra: 1
Rule 74: 41b1832427, Class:  0, CF:0.925193, Len: 10, Fitness_tra: 0
Rule 75: 72bb19272b, Class:  0, CF:0.950141, Len: 10, Fitness_tra: 0
Rule 76: 132771714c, Class:  1, CF:0.609749, Len: 10, Fitness_tra: 0
Rule 77: 7b2b137712, Class:  0, CF:0.961799, Len: 10, Fitness_tra: 0
Rule 78: 4c2113474b, Class:  0, CF:0.999695, Len: 10, Fitness_tra: 0
Rule 79: b711217b2b, Class:  0, CF:0.382446, Len: 10, Fitness_tra: 0
Rule 80: 4127c121b7, Class:  0, CF:0.496402, Len: 10, Fitness_tra: 0
Rule 81: bb7b26227b, Class:  0, CF:0.999752, Len: 10, Fitness_tra: 0
Rule 82: 7127534742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 74b11a7b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 421223bb74, Class:  0, CF:0.984267, Len: 10, Fitness_tra: 0
Rule 85: 1214264172, Class:  0, CF:0.998711, Len: 10, Fitness_tra: 0
Rule 86: 412783b442, Class:  0, CF:0.944274, Len: 10, Fitness_tra: 0
Rule 87: 2442d1b171, Class:  0, CF:0.236175, Len: 10, Fitness_tra: 0
Rule 88: 227483b117, Class:  0, CF:0.894549, Len: 10, Fitness_tra: 0
Rule 89: b772562447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 177b8abb74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 211b154173, Class:  0, CF:0.896637, Len: 10, Fitness_tra: 1853
Rule 92: 244b441227, Class:  1, CF:0.589528, Len: 10, Fitness_tra: 3
Rule 93: 187b15bb24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 7442c31b72, Class:  0, CF:0.901975, Len: 10, Fitness_tra: 0
Rule 95: bdbb1f2444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 4142112722, Class:  0, CF:0.810257, Len: 10, Fitness_tra: 0
Rule 97: 729125b222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b74555d271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 4102264111, Class:  0, CF:0.778347, Len:  9, Fitness_tra: 33
Rule100: b47b131774, Class:  0, CF:0.999019, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.49746
------Result------
Miss_rate(tra)	:2.49746
Miss_rate(tst)	:2.74223
ARL				:9.9881

------Generation 1------
Rule  1: 211b154173, Class:  0, CF:0.896637, Len: 10, Fitness_tra: 1273
Rule  2: 14121c1274, Class:  0, CF:0.9907, Len: 10, Fitness_tra: 84
Rule  3: 471bcd1214, Class:  0, CF:0.701494, Len: 10, Fitness_tra: 385
Rule  4: 14b729147b, Class:  0, CF:0.950762, Len: 10, Fitness_tra: 191
Rule  5: 1211137127, Class:  0, CF:0.847752, Len: 10, Fitness_tra: 3
Rule  6: 1b24817111, Class:  0, CF:0.865233, Len: 10, Fitness_tra: 69
Rule  7: 214b254111, Class:  0, CF:0.775812, Len: 10, Fitness_tra: 73
Rule  8: 21b1c31111, Class:  0, CF:0.245997, Len: 10, Fitness_tra: 44
Rule  9: 4102264111, Class:  0, CF:0.778347, Len:  9, Fitness_tra: 28
Rule 10: 12b4d11142, Class:  0, CF:0.846296, Len: 10, Fitness_tra: 11
Rule 11: 42b18914bb, Class:  0, CF:0.744334, Len: 10, Fitness_tra: 10
Rule 12: 71b7851b14, Class:  0, CF:0.537443, Len: 10, Fitness_tra: 10
Rule 13: 7512191b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 14: 1347112711, Class:  0, CF:0.626045, Len: 10, Fitness_tra: 0
Rule 15: b47b131774, Class:  0, CF:0.999019, Len: 10, Fitness_tra: 1
Rule 16: 244b441227, Class:  1, CF:0.589528, Len: 10, Fitness_tra: 3
Rule 17: b427231b72, Class:  0, CF:0.997538, Len: 10, Fitness_tra: 3
Rule 18: 721125b222, Class:  1, CF:0.831487, Len: 10, Fitness_tra: 1
Rule 19: 784b81171b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: b217152b41, Class:  0, CF:0.997489, Len: 10, Fitness_tra: 1
Rule 21: 4771134bb7, Class:  0, CF:0.994165, Len: 10, Fitness_tra: 0
Rule 22: 7171854471, Class:  1, CF:0.890571, Len: 10, Fitness_tra: 1
Rule 23: 7711ce7742, Class:  1, CF:0.824047, Len: 10, Fitness_tra: 1
Rule 24: 1bb11a2147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 21121a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 26: 7117117222, Class:  1, CF:0.414466, Len: 10, Fitness_tra: 0
Rule 27: b4111e4147, Class:  0, CF:0.017617, Len: 10, Fitness_tra: 0
Rule 28: 412b15b724, Class:  0, CF:0.251378, Len: 10, Fitness_tra: 0
Rule 29: 7547212b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 2b2b1f4411, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 7442261714, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 32: b44bdfb447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b227532b4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2124ca1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4b24c92422, Class:  1, CF:0.891789, Len: 10, Fitness_tra: 0
Rule 36: 2c2119422b, Class:  0, CF:0.835528, Len: 10, Fitness_tra: 0
Rule 37: 711711b744, Class:  0, CF:0.771561, Len: 10, Fitness_tra: 0
Rule 38: 727783b277, Class:  0, CF:0.982103, Len: 10, Fitness_tra: 0
Rule 39: b1413ab277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 7242c37147, Class:  1, CF:0.65529, Len: 10, Fitness_tra: 0
Rule 41: 4222264bb1, Class:  0, CF:0.99946, Len: 10, Fitness_tra: 0
Rule 42: 247b56b447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b1741f444b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 42711e7721, Class:  1, CF:0.205636, Len: 10, Fitness_tra: 0
Rule 45: 74442e71b2, Class:  0, CF:0.953032, Len: 10, Fitness_tra: 0
Rule 46: 24441a22bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 712716b247, Class:  0, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 48: 27b1d17742, Class:  1, CF:0.96638, Len: 10, Fitness_tra: 0
Rule 49: 2224412b77, Class:  0, CF:0.944988, Len: 10, Fitness_tra: 0
Rule 50: b77261bbb7, Class:  0, CF:0.999975, Len: 10, Fitness_tra: 0
Rule 51: 1c7b19b477, Class:  0, CF:0.995222, Len: 10, Fitness_tra: 0
Rule 52: 4f72182722, Class:  1, CF:0.511702, Len: 10, Fitness_tra: 0
Rule 53: 4122531bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1447c12422, Class:  0, CF:0.082902, Len: 10, Fitness_tra: 0
Rule 55: 7712231bb1, Class:  0, CF:0.902897, Len: 10, Fitness_tra: 0
Rule 56: 24424ab221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 24b7937b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 7bbb562441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 14b1832b74, Class:  0, CF:0.962587, Len: 10, Fitness_tra: 0
Rule 60: 7112834411, Class:  0, CF:0.628779, Len: 10, Fitness_tra: 0
Rule 61: 2424c3747b, Class:  0, CF:0.95469, Len: 10, Fitness_tra: 0
Rule 62: 22bb5324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7142c11b21, Class:  0, CF:0.680843, Len: 10, Fitness_tra: 0
Rule 64: 24127142b4, Class:  0, CF:0.910223, Len: 10, Fitness_tra: 0
Rule 65: 417b2e7241, Class:  1, CF:0.745162, Len: 10, Fitness_tra: 0
Rule 66: 2212892211, Class:  0, CF:0.993026, Len: 10, Fitness_tra: 0
Rule 67: 241b5147b1, Class:  0, CF:0.80111, Len: 10, Fitness_tra: 0
Rule 68: 122b812b77, Class:  0, CF:0.946457, Len: 10, Fitness_tra: 0
Rule 69: 12721fb744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: b2172a1bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 1c74f327b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 4bb223117b, Class:  0, CF:0.92372, Len: 10, Fitness_tra: 0
Rule 73: 1247ca2722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 41b1832427, Class:  0, CF:0.925193, Len: 10, Fitness_tra: 0
Rule 75: 72bb19272b, Class:  0, CF:0.950141, Len: 10, Fitness_tra: 0
Rule 76: 132771714c, Class:  1, CF:0.609749, Len: 10, Fitness_tra: 0
Rule 77: 7b2b137712, Class:  0, CF:0.961799, Len: 10, Fitness_tra: 0
Rule 78: 4c2113474b, Class:  0, CF:0.999695, Len: 10, Fitness_tra: 0
Rule 79: b711217b2b, Class:  0, CF:0.382446, Len: 10, Fitness_tra: 0
Rule 80: 4127c121b7, Class:  0, CF:0.496402, Len: 10, Fitness_tra: 0
Rule 81: 717b31277b, Class:  0, CF:0.993471, Len: 10, Fitness_tra: 0
Rule 82: 1b41aab412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 44726abb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: b2716a4422, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1141c647b1, Class:  1, CF:0.349178, Len: 10, Fitness_tra: 0
Rule 86: b1411fb4b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: b84c161124, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 2c11a31211, Class:  0, CF:  1, Len: 10, Fitness_tra: 34
Rule 89: 75133f7112, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 74411341b7, Class:  0, CF:0.996536, Len: 10, Fitness_tra: 1
Rule 91: a2b483b4bb, Class:  0, CF:0.984103, Len: 10, Fitness_tra: 0
Rule 92: b4ab111771, Class:  0, CF:0.964084, Len: 10, Fitness_tra: 2523
Rule 93: 1774562442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 514231bb72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 1c17192211, Class:  0, CF:0.999816, Len: 10, Fitness_tra: 28
Rule 96: 174b111811, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 7142111c21, Class:  0, CF:0.247942, Len: 10, Fitness_tra: 0
Rule 98: 241b514841, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 129125b222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 824b89171b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.45685
------Result------
Miss_rate(tra)	:2.45685
Miss_rate(tst)	:2.55941
ARL				:9.98864

------Generation 2------
Rule  1: 211b154173, Class:  0, CF:0.896637, Len: 10, Fitness_tra: 1273
Rule  2: 14121c1274, Class:  0, CF:0.9907, Len: 10, Fitness_tra: 84
Rule  3: 471bcd1214, Class:  0, CF:0.701494, Len: 10, Fitness_tra: 385
Rule  4: 14b729147b, Class:  0, CF:0.950762, Len: 10, Fitness_tra: 191
Rule  5: 1211137127, Class:  0, CF:0.847752, Len: 10, Fitness_tra: 3
Rule  6: 1b24817111, Class:  0, CF:0.865233, Len: 10, Fitness_tra: 69
Rule  7: 214b254111, Class:  0, CF:0.775812, Len: 10, Fitness_tra: 73
Rule  8: 21b1c31111, Class:  0, CF:0.245997, Len: 10, Fitness_tra: 44
Rule  9: 4102264111, Class:  0, CF:0.778347, Len:  9, Fitness_tra: 28
Rule 10: 12b4d11142, Class:  0, CF:0.846296, Len: 10, Fitness_tra: 11
Rule 11: 42b18914bb, Class:  0, CF:0.744334, Len: 10, Fitness_tra: 10
Rule 12: 71b7851b14, Class:  0, CF:0.537443, Len: 10, Fitness_tra: 10
Rule 13: 7512191b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
