------Generation 0------
Rule  1: b2bb814221, Class:  0, CF:0.338902, Len: 10, Fitness_tra: 0
Rule 27: 12142a7472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 1b4b161b11, Class:  0, CF:0.984702, Len: 10, Fitness_tra: 53
Rule 29: 14b1cf2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b1744dbb1b, Class:  0, CF:0.8531, Len: 10, Fitness_tra: 0
Rule 31: 4442167727, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 0
Rule 32: 48b2c111b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 24b1ca1421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 741b1644bb, Class:  0, CF:0.999876, Len: 10, Fitness_tra: 0
Rule 35: 77b7554247, Class:  1, CF:0.916334, Len: 10, Fitness_tra: 0
Rule 36: 47bb1f11b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 4542c12144, Class:  1, CF:0.555484, Len: 10, Fitness_tra: 0
Rule 38: 437133114b, Class:  0, CF:0.992228, Len: 10, Fitness_tra: 91
Rule 39: 427b1a4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 741713b127, Class:  0, CF:0.950199, Len: 10, Fitness_tra: 0
Rule 41: b512117b7b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 42b486721b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bb4216b1b1, Class:  0, CF:0.954718, Len: 10, Fitness_tra: 0
Rule 44: 1c27294721, Class:  0, CF:0.996174, Len: 10, Fitness_tra: 0
Rule 45: 22b7162422, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 46: 147129bb41, Class:  0, CF:0.953373, Len: 10, Fitness_tra: 75
Rule 47: b412c51127, Class:  0, CF:0.925177, Len: 10, Fitness_tra: 1
Rule 48: bcb781414b, Class:  0, CF:0.812334, Len: 10, Fitness_tra: 0
Rule 49: 7724417711, Class:  0, CF:0.821996, Len: 10, Fitness_tra: 0
Rule 50: 1272851117, Class:  0, CF:0.9922, Len: 10, Fitness_tra: 300
Rule 51: 477b51b714, Class:  1, CF:0.280386, Len: 10, Fitness_tra: 0
Rule 52: b221817b21, Class:  0, CF:0.550735, Len: 10, Fitness_tra: 0
Rule 53: 474b5142bb, Class:  1, CF:0.653138, Len: 10, Fitness_tra: 0
Rule 54: 7142812b72, Class:  0, CF:0.471172, Len: 10, Fitness_tra: 0
Rule 55: 1444261474, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 56: 4424c37712, Class:  0, CF:0.915762, Len: 10, Fitness_tra: 0
Rule 57: 157221b71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 58: 2124154b7b, Class:  0, CF:0.913108, Len: 10, Fitness_tra: 0
Rule 59: 1442514b24, Class:  0, CF:0.937673, Len: 10, Fitness_tra: 0
Rule 60: 4274c57724, Class:  0, CF:0.436187, Len: 10, Fitness_tra: 0
Rule 61: 1714512171, Class:  0, CF:0.978578, Len: 10, Fitness_tra: 33
Rule 62: bb7b1111b7, Class:  0, CF:0.819489, Len: 10, Fitness_tra: 51
Rule 63: b712c14442, Class:  1, CF:0.000489955, Len: 10, Fitness_tra: 0
Rule 64: 11b1c1244b, Class:  1, CF:0.0721064, Len: 10, Fitness_tra: 0
Rule 65: 14b44127b7, Class:  0, CF:0.953333, Len: 10, Fitness_tra: 0
Rule 66: bd218f1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b2171e1b11, Class:  0, CF:0.9946, Len: 10, Fitness_tra: 2554
Rule 68: 42bbd14442, Class:  1, CF:0.218, Len: 10, Fitness_tra: 0
Rule 69: 124159b412, Class:  0, CF:0.313066, Len: 10, Fitness_tra: -2
Rule 70: 8c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 72145e2144, Class:  0, CF:0.826489, Len: 10, Fitness_tra: 0
Rule 72: 241113bb24, Class:  0, CF:0.988985, Len: 10, Fitness_tra: 3
Rule 73: b447114214, Class:  0, CF:0.402324, Len: 10, Fitness_tra: 0
Rule 74: 422111144b, Class:  0, CF:0.713273, Len: 10, Fitness_tra: 7
Rule 75: 1114c317b7, Class:  0, CF:0.749686, Len: 10, Fitness_tra: 0
Rule 76: 2712de1b11, Class:  0, CF:0.983254, Len: 10, Fitness_tra: 0
Rule 77: 47bb29b74b, Class:  0, CF:0.101845, Len: 10, Fitness_tra: 0
Rule 78: 4244c31b1b, Class:  0, CF:0.838398, Len: 10, Fitness_tra: 0
Rule 79: 2577111427, Class:  1, CF:0.414534, Len: 10, Fitness_tra: 1
Rule 80: 1141c1bbb2, Class:  0, CF:0.696798, Len: 10, Fitness_tra: 0
Rule 81: 2b71ce2717, Class:  1, CF:0.85342, Len: 10, Fitness_tra: 0
Rule 82: 7244564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1774c141b2, Class:  0, CF:0.819723, Len: 10, Fitness_tra: 0
Rule 84: 2517aa4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 72bb5a474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: bb242674bb, Class:  0, CF:0.999686, Len: 10, Fitness_tra: 0
Rule 87: 457bce4174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 744b1142b2, Class:  0, CF:0.943228, Len: 10, Fitness_tra: 0
Rule 89: 1714117bb1, Class:  0, CF:0.925088, Len: 10, Fitness_tra: 32
Rule 90: 7244892721, Class:  0, CF:0.968459, Len: 10, Fitness_tra: 0
Rule 91: 2522211124, Class:  1, CF:0.409969, Len: 10, Fitness_tra: 0
Rule 92: 1177812774, Class:  0, CF:0.517669, Len: 10, Fitness_tra: 0
Rule 93: 17226a4b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 7db1152bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 21b2892741, Class:  1, CF:0.0506629, Len: 10, Fitness_tra: 0
Rule 96: b44751b212, Class:  1, CF:0.189483, Len: 10, Fitness_tra: 0
Rule 97: 4cbb1e72bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 712b5911b1, Class:  0, CF:0.952102, Len: 10, Fitness_tra: 51
Rule 99: b1b2511741, Class:  1, CF:0.132642, Len: 10, Fitness_tra: 0
Rule100: 1172c92247, Class:  0, CF:0.618777, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.58376
------Result------
Miss_rate(tra)	:1.58376
Miss_rate(tst)	:1.64534
ARL				:10

------Generation 0------
Rule  1: b2bb814221, Class:  0, CF:0.338902, Len: 10, Fitness_tra: 0
Rule  2: 7441112417, Class:  0, CF:0.835414, Len: 10, Fitness_tra: 0
Rule  3: 1b148a242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 24b1497bbb, Class:  0, CF:0.999998, Len: 10, Fitness_tra: 0
Rule  5: b111ce2b24, Class:  1, CF:0.759929, Len: 10, Fitness_tra: 0
Rule  6: 21124e21b2, Class:  0, CF:0.947119, Len: 10, Fitness_tra: 0
Rule  7: 2227897742, Class:  0, CF:0.493926, Len: 10, Fitness_tra: 0
Rule  8: 43bc85bb7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1542114144, Class:  0, CF:0.51535, Len: 10, Fitness_tra: 0
Rule 10: 74bb411171, Class:  0, CF:0.941291, Len: 10, Fitness_tra: 1568
Rule 11: b21129bb21, Class:  0, CF:0.940881, Len: 10, Fitness_tra: 0
Rule 12: 221b2e2144, Class:  0, CF:0.835128, Len: 10, Fitness_tra: 0
Rule 13: 7412c3b421, Class:  0, CF:0.841132, Len: 10, Fitness_tra: 0
Rule 14: 4227111217, Class:  0, CF:0.249608, Len: 10, Fitness_tra: -1
Rule 15: c0505d036d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 49b1212421, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: b77b1941b2, Class:  0, CF:0.89773, Len: 10, Fitness_tra: 0
Rule 18: 7cb1164217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 414413741b, Class:  0, CF:0.989187, Len: 10, Fitness_tra: 0
Rule 20: 1d74c3bb12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 2c222142bb, Class:  0, CF:0.937746, Len: 10, Fitness_tra: 0
Rule 22: b1b786212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 7b1b1a442b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 2bb771b214, Class:  0, CF:0.421483, Len: 10, Fitness_tra: 0
Rule 25: 151415b441, Class:  0, CF:0.999894, Len: 10, Fitness_tra: 2
Rule 26: 717b23171b, Class:  0, CF:0.968288, Len: 10, Fitness_tra: 0
Rule 27: 12142a7472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 1b4b161b11, Class:  0, CF:0.984702, Len: 10, Fitness_tra: 53
Rule 29: 14b1cf2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b1744dbb1b, Class:  0, CF:0.8531, Len: 10, Fitness_tra: 0
Rule 31: 4442167727, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 0
Rule 32: 48b2c111b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 24b1ca1421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 741b1644bb, Class:  0, CF:0.999876, Len: 10, Fitness_tra: 0
Rule 35: 77b7554247, Class:  1, CF:0.916334, Len: 10, Fitness_tra: 0
Rule 36: 47bb1f11b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 4542c12144, Class:  1, CF:0.555484, Len: 10, Fitness_tra: 0
Rule 38: 437133114b, Class:  0, CF:0.992228, Len: 10, Fitness_tra: 91
Rule 39: 427b1a4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 741713b127, Class:  0, CF:0.950199, Len: 10, Fitness_tra: 0
Rule 41: b512117b7b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 42b486721b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bb4216b1b1, Class:  0, CF:0.954718, Len: 10, Fitness_tra: 0
Rule 44: 1c27294721, Class:  0, CF:0.996174, Len: 10, Fitness_tra: 0
Rule 45: 22b7162422, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 46: 147129bb41, Class:  0, CF:0.953373, Len: 10, Fitness_tra: 75
Rule 47: b412c51127, Class:  0, CF:0.925177, Len: 10, Fitness_tra: 1
Rule 48: bcb781414b, Class:  0, CF:0.812334, Len: 10, Fitness_tra: 0
Rule 49: 7724417711, Class:  0, CF:0.821996, Len: 10, Fitness_tra: 0
Rule 50: 1272851117, Class:  0, CF:0.9922, Len: 10, Fitness_tra: 300
Rule 51: 477b51b714, Class:  1, CF:0.280386, Len: 10, Fitness_tra: 0
Rule 52: b221817b21, Class:  0, CF:0.550735, Len: 10, Fitness_tra: 0
Rule 53: 474b5142bb, Class:  1, CF:0.653138, Len: 10, Fitness_tra: 0
Rule 54: 7142812b72, Class:  0, CF:0.471172, Len: 10, Fitness_tra: 0
Rule 55: 1444261474, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 56: 4424c37712, Class:  0, CF:0.915762, Len: 10, Fitness_tra: 0
Rule 57: 157221b71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 58: 2124154b7b, Class:  0, CF:0.913108, Len: 10, Fitness_tra: 0
Rule 59: 1442514b24, Class:  0, CF:0.937673, Len: 10, Fitness_tra: 0
Rule 60: 4274c57724, Class:  0, CF:0.436187, Len: 10, Fitness_tra: 0
Rule 61: 1714512171, Class:  0, CF:0.978578, Len: 10, Fitness_tra: 33
Rule 62: bb7b1111b7, Class:  0, CF:0.819489, Len: 10, Fitness_tra: 51
Rule 63: b712c14442, Class:  1, CF:0.000489955, Len: 10, Fitness_tra: 0
Rule 64: 11b1c1244b, Class:  1, CF:0.0721064, Len: 10, Fitness_tra: 0
Rule 65: 14b44127b7, Class:  0, CF:0.953333, Len: 10, Fitness_tra: 0
Rule 66: bd218f1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b2171e1b11, Class:  0, CF:0.9946, Len: 10, Fitness_tra: 2554
Rule 68: 42bbd14442, Class:  1, CF:0.218, Len: 10, Fitness_tra: 0
Rule 69: 124159b412, Class:  0, CF:0.313066, Len: 10, Fitness_tra: -2
Rule 70: 8c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 72145e2144, Class:  0, CF:0.826489, Len: 10, Fitness_tra: 0
Rule 72: 241113bb24, Class:  0, CF:0.988985, Len: 10, Fitness_tra: 3
Rule 73: b447114214, Class:  0, CF:0.402324, Len: 10, Fitness_tra: 0
Rule 74: 422111144b, Class:  0, CF:0.713273, Len: 10, Fitness_tra: 7
Rule 75: 1114c317b7, Class:  0, CF:0.749686, Len: 10, Fitness_tra: 0
Rule 76: 2712de1b11, Class:  0, CF:0.983254, Len: 10, Fitness_tra: 0
Rule 77: 47bb29b74b, Class:  0, CF:0.101845, Len: 10, Fitness_tra: 0
Rule 78: 4244c31b1b, Class:  0, CF:0.838398, Len: 10, Fitness_tra: 0
Rule 79: 2577111427, Class:  1, CF:0.414534, Len: 10, Fitness_tra: 1
Rule 80: 1141c1bbb2, Class:  0, CF:0.696798, Len: 10, Fitness_tra: 0
Rule 81: 2b71ce2717, Class:  1, CF:0.85342, Len: 10, Fitness_tra: 0
Rule 82: 7244564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1774c141b2, Class:  0, CF:0.819723, Len: 10, Fitness_tra: 0
Rule 84: 2517aa4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 72bb5a474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: bb242674bb, Class:  0, CF:0.999686, Len: 10, Fitness_tra: 0
Rule 87: 457bce4174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 744b1142b2, Class:  0, CF:0.943228, Len: 10, Fitness_tra: 0
Rule 89: 1714117bb1, Class:  0, CF:0.925088, Len: 10, Fitness_tra: 32
Rule 90: 7244892721, Class:  0, CF:0.968459, Len: 10, Fitness_tra: 0
Rule 91: 2522211124, Class:  1, CF:0.409969, Len: 10, Fitness_tra: 0
Rule 92: 1177812774, Class:  0, CF:0.517669, Len: 10, Fitness_tra: 0
Rule 93: 17226a4b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 7db1152bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 21b2892741, Class:  1, CF:0.0506629, Len: 10, Fitness_tra: 0
Rule 96: b44751b212, Class:  1, CF:0.189483, Len: 10, Fitness_tra: 0
Rule 97: 4cbb1e72bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 712b5911b1, Class:  0, CF:0.952102, Len: 10, Fitness_tra: 51
Rule 99: b1b2511741, Class:  1, CF:0.132642, Len: 10, Fitness_tra: 0
Rule100: 1172c92247, Class:  0, CF:0.618777, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.58376
------Result------
Miss_rate(tra)	:1.58376
Miss_rate(tst)	:1.64534
ARL				:10

------Generation 1------
Rule  1: b2bb814221, Class:  0, CF:0.338902, Len: 10, Fitness_tra: 0
Rule  2: 7441112417, Class:  0, CF:0.835414, Len: 10, Fitness_tra: 0
Rule  3: 1b148a242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 24b1497bbb, Class:  0, CF:0.999998, Len: 10, Fitness_tra: 0
Rule  5: b111ce2b24, Class:  1, CF:0.759929, Len: 10, Fitness_tra: 0
Rule  6: 21124e21b2, Class:  0, CF:0.947119, Len: 10, Fitness_tra: 0
Rule  7: 2227897742, Class:  0, CF:0.493926, Len: 10, Fitness_tra: 0
Rule  8: 43bc85bb7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1542114144, Class:  0, CF:0.51535, Len: 10, Fitness_tra: 0
Rule 10: 74bb411171, Class:  0, CF:0.941291, Len: 10, Fitness_tra: 1568
Rule 11: b21129bb21, Class:  0, CF:0.940881, Len: 10, Fitness_tra: 0
Rule 12: 221b2e2144, Class:  0, CF:0.835128, Len: 10, Fitness_tra: 0
Rule 13: 7412c3b421, Class:  0, CF:0.841132, Len: 10, Fitness_tra: 0
Rule 14: 4227111217, Class:  0, CF:0.249608, Len: 10, Fitness_tra: -1
Rule 15: c0505d036d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 49b1212421, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: b77b1941b2, Class:  0, CF:0.89773, Len: 10, Fitness_tra: 0
Rule 18: 7cb1164217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 414413741b, Class:  0, CF:0.989187, Len: 10, Fitness_tra: 0
Rule 20: 1d74c3bb12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 2c222142bb, Class:  0, CF:0.937746, Len: 10, Fitness_tra: 0
Rule 22: b1b786212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 7b1b1a442b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 2bb771b214, Class:  0, CF:0.421483, Len: 10, Fitness_tra: 0
Rule 25: 151415b441, Class:  0, CF:0.999894, Len: 10, Fitness_tra: 2
Rule 26: 717b23171b, Class:  0, CF:0.968288, Len: 10, Fitness_tra: 0
Rule 27: 12142a7472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 1b4b161b11, Class:  0, CF:0.984702, Len: 10, Fitness_tra: 53
Rule 29: 14b1cf2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b1744dbb1b, Class:  0, CF:0.8531, Len: 10, Fitness_tra: 0
Rule 31: 4442167727, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 0
Rule 32: 48b2c111b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 24b1ca1421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 741b1644bb, Class:  0, CF:0.999876, Len: 10, Fitness_tra: 0
Rule 35: 77b7554247, Class:  1, CF:0.916334, Len: 10, Fitness_tra: 0
Rule 36: 47bb1f11b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 4542c12144, Class:  1, CF:0.555484, Len: 10, Fitness_tra: 0
Rule 38: 437133114b, Class:  0, CF:0.992228, Len: 10, Fitness_tra: 91
Rule 39: 427b1a4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 741713b127, Class:  0, CF:0.950199, Len: 10, Fitness_tra: 0
Rule 41: b512117b7b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 42b486721b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bb4216b1b1, Class:  0, CF:0.954718, Len: 10, Fitness_tra: 0
Rule 44: 1c27294721, Class:  0, CF:0.996174, Len: 10, Fitness_tra: 0
Rule 45: 22b7162422, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 46: 147129bb41, Class:  0, CF:0.953373, Len: 10, Fitness_tra: 75
Rule 47: b412c51127, Class:  0, CF:0.925177, Len: 10, Fitness_tra: 1
Rule 48: bcb781414b, Class:  0, CF:0.812334, Len: 10, Fitness_tra: 0
Rule 49: 7724417711, Class:  0, CF:0.821996, Len: 10, Fitness_tra: 0
Rule 50: 1272851117, Class:  0, CF:0.9922, Len: 10, Fitness_tra: 300
Rule 51: 477b51b714, Class:  1, CF:0.280386, Len: 10, Fitness_tra: 0
Rule 52: b221817b21, Class:  0, CF:0.550735, Len: 10, Fitness_tra: 0
Rule 53: 474b5142bb, Class:  1, CF:0.653138, Len: 10, Fitness_tra: 0
Rule 54: 7142812b72, Class:  0, CF:0.471172, Len: 10, Fitness_tra: 0
Rule 55: 1444261474, Class:  0, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 56: 4424c37712, Class:  0, CF:0.915762, Len: 10, Fitness_tra: 0
Rule 57: 157221b71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 58: 2124154b7b, Class:  0, CF:0.913108, Len: 10, Fitness_tra: 0
Rule 59: 1442514b24, Class:  0, CF:0.937673, Len: 10, Fitness_tra: 0
Rule 60: 4274c57724, Class:  0, CF:0.436187, Len: 10, Fitness_tra: 0
Rule 61: 1714512171, Class:  0, CF:0.978578, Len: 10, Fitness_tra: 33
Rule 62: bb7b1111b7, Class:  0, CF:0.819489, Len: 10, Fitness_tra: 51
Rule 63: b712c14442, Class:  1, CF:0.000489955, Len: 10, Fitness_tra: 0
Rule 64: 11b1c1244b, Class:  1, CF:0.0721064, Len: 10, Fitness_tra: 0
Rule 65: 14b44127b7, Class:  0, CF:0.953333, Len: 10, Fitness_tra: 0
Rule 66: bd218f1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b2171e1b11, Class:  0, CF:0.9946, Len: 10, Fitness_tra: 2554
Rule 68: 42bbd14442, Class:  1, CF:0.218, Len: 10, Fitness_tra: 0
Rule 69: 124159b412, Class:  0, CF:0.313066, Len: 10, Fitness_tra: -2
Rule 70: 8c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 72145e2144, Class:  0, CF:0.826489, Len: 10, Fitness_tra: 0
Rule 72: 241113bb24, Class:  0, CF:0.988985, Len: 10, Fitness_tra: 3
Rule 73: b447114214, Class:  0, CF:0.402324, Len: 10, Fitness_tra: 0
Rule 74: 422111144b, Class:  0, CF:0.713273, Len: 10, Fitness_tra: 7
Rule 75: 1114c317b7, Class:  0, CF:0.749686, Len: 10, Fitness_tra: 0
Rule 76: 2712de1b11, Class:  0, CF:0.983254, Len: 10, Fitness_tra: 0
Rule 77: 47bb29b74b, Class:  0, CF:0.101845, Len: 10, Fitness_tra: 0
Rule 78: 4244c31b1b, Class:  0, CF:0.838398, Len: 10, Fitness_tra: 0
Rule 79: 2577111427, Class:  1, CF:0.414534, Len: 10, Fitness_tra: 1
Rule 80: 1141c1bbb2, Class:  0, CF:0.696798, Len: 10, Fitness_tra: 0
Rule 81: 2b71ce2717, Class:  1, CF:0.85342, Len: 10, Fitness_tra: 0
Rule 82: 7244564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1774c141b2, Class:  0, CF:0.819723, Len: 10, Fitness_tra: 0
Rule 84: 2517aa4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 72bb5a474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: bb242674bb, Class:  0, CF:0.999686, Len: 10, Fitness_tra: 0
Rule 87: 457bce4174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 744b1142b2, Class:  0, CF:0.943228, Len: 10, Fitness_tra: 0
Rule 89: 1714117bb1, Class:  0, CF:0.925088, Len: 10, Fitness_tra: 32
Rule 90: 7244892721, Class:  0, CF:0.968459, Len: 10, Fitness_tra: 0
Rule 91: 2522211124, Class:  1, CF:0.409969, Len: 10, Fitness_tra: 0
Rule 92: 1177812774, Class:  0, CF:0.517669, Len: 10, Fitness_tra: 0
Rule 93: 17226a4b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 7db1152bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 21b2892741, Class:  1, CF:0.0506629, Len: 10, Fitness_tra: 0
Rule 96: b44751b212, Class:  1, CF:0.189483, Len: 10, Fitness_tra: 0
Rule 97: 4cbb1e72bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 712b5911b1, Class:  0, CF:0.952102, Len: 10, Fitness_tra: 51
Rule 99: b1b2511741, Class:  1, CF:0.132642, Len: 10, Fitness_tra: 0
Rule100: 1172c92247, Class:  0, CF:0.618777, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.58376
------Result------
Miss_rate(tra)	:1.58376
Miss_rate(tst)	:1.64534
ARL				:10

------Generation 2------
Rule  1: b2171e1b11, Class:  0, CF:0.9946, Len: 10, Fitness_tra: 2554
Rule  2: 74bb411171, Class:  0, CF:0.941291, Len: 10, Fitness_tra: 1560
Rule  3: 1272851117, Class:  0, CF:0.9922, Len: 10, Fitness_tra: 300
Rule  4: 437133114b, Class:  0, CF:0.992228, Len: 10, Fitness_tra: 91
Rule  5: 147129bb41, Class:  0, CF:0.953373, Len: 10, Fitness_tra: 75
Rule  6: 1b4b161b11, Class:  0, CF:0.984702, Len: 10, Fitness_tra: 53
Rule  7: 712b5911b1, Class:  0, CF:0.952102, Len: 10, Fitness_tra: 51
Rule  8: bb7b1111b7, Class:  0, CF:0.819489, Len: 10, Fitness_tra: 51
Rule  9: 1714512171, Class:  0, CF:0.978578, Len: 10, Fitness_tra: 33
Rule 10: 1714117bb1, Class:  0, CF:0.925088, Len: 10, Fitness_tra: 32
Rule 11: 422111144b, Class:  0, CF:0.713273, Len: 10, Fitness_tra: 5
